x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030
110,0,0,0,0.041418433,0.31280378,0,0,0,0,0,0,0,5.1527886,2.130315,1.1523839,0,0,0.022289189,6.2285185,0,0,0,4.2114716,0,0,0,0,0,4.942907,0,0
111,0.20671427,0,0,0.91962963,0,2.5138466,0,2.0381668,1.9835713,6.944614,2.3045776,0,2.2756774,8.201467,1.6140709,0,0,0,0,1.0397183,3.1100755,0,0,0,2.1929545,2.828067,4.018072,0,0,0.18233857,3.3569725
112,0,0,0,0,3.0292137,3.0439594,3.9814727,1.0225179,0,0,0,0,0,0,0,4.308315,0,5.363933,2.1739979,0,0,0,2.3761764,0,0,0,0,2.3624167,4.630273,1.3983483,1.3771019
113,3.2298665,0,0.47540462,0,0,0,0,0,0,0,0,1.1817099,0,3.1574128,0.5013528,0,0,0,2.766539,0,0,1.8392761,2.7440584,0,7.105732,0,1.1380857,2.255803,6.427984,1.3626662,0.21914405
114,0,0,0,1.0030673,0.84455156,1.3385007,0,0,3.3993316,0,0,0,0,0,0,0,1.1172876,1.7550223,0.5304601,0.229732,0.2880442,0,0.2973225,1.1100954,0.16991767,0,1.5116787,0,1.2853656,0,1.744058
115,0,0,6.3953214,0,0,0.21345797,2.6777427,0.95886093,1.19574,0,0,0.3966185,0,0,0,0,0,0,0,0,0,3.1665382,0,0,0.6884452,0,0,2.4752343,0,0,1.5918081
116,0,0,0,1.7062149,4.4621277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.891245,0,0,4.333796,3.6641996,0
117,0,0,0,0,0.9888014,2.1464467,0,1.8260295,0,0,2.50298,0,2.443027,0.8777211,0.6872494,0,0.30435333,0,0,0.44925043,0,0,0,1.639033,3.194751,0,1.9851463,0,0,0,0
118,0,0,11.500373,0,0,6.767472,0,0.08030849,0,4.4302053,0,0.81856364,0.48312402,4.1496506,0,3.1607208,0,0.5422037,0,1.5847552,3.5671978,0,0,1.6540326,0,0,0,0,2.4308045,0.34385136,1.5659827
119,0,0,0,0.817479,1.2797453,0,0,0,0,0,0,0,0,6.037612,7.018581,0,0.705878,0,0,3.4196596,0,0,0,0.91105956,0.0840008,2.9262893,2.354276,2.5591683,5.0346303,1.068764,0.8623428
120,0,0,0,1.7540207,0,0,1.2852631,0.039907604,2.9386997,3.592786,1.7212019,2.526181,0,2.003022,0,0,0,0,1.4830142,0,0,0,0,3.4301019,3.8602731,0,0,1.6968751,0,0,0.95653313
121,0,0,7.752529,3.3400946,0,6.9086514,1.8242345,0,2.9523163,0,2.0916607,1.6519425,0,0,0,0,2.331588,0.36995122,0,0.1383744,0,0,0,0,0,0,0.8836713,0,0,0,0.38611242
122,0,0,0,0.61240906,0,0,0,8.064896,1.0941789,3.5452652,0,0.16083722,0.77133805,0,2.9743152,0,0,0,0,1.9195652,3.3216155,0.88288677,0,0,0,0.61728406,0,0,0,0,0
123,0.17271265,2.292917,0,0,5.1401644,0,0,0.09480993,0.8865384,5.335852,0,0.4066676,0,4.241574,0,0,0.51203626,0.46086338,0,0.29770356,0,0,0,0.14295398,0,0.9289028,0,0.6226992,0.80515,0,0
124,4.3181024,11.339517,0,0.4702248,0,0,0,0,0,0.108462535,0,7.062943,0,0,0,0,0,0,3.3208432,0,0,0,2.9576366,0,0,0,0,0,8.863388,0,0
125,0,0,0,0,1.2827682,0,0,0,0.13245927,0,0,1.4228592,0,0,0,5.9219666,0,0,0,5.5856357,0,0.14650126,3.689024,2.5359623,4.0043483,0.6871829,0,0,0,0,0
126,0,0.1123672,0,6.084115,2.5513883,0,3.2182505,0.6220625,1.1773676,7.9177375,1.8020363,0,0,0,0,0,0,0,0.7905503,0,0,0.6805622,0,0,4.2439604,0,4.308465,0.9655345,3.0334923,2.3361285,0
127,2.4688249,3.1503613,4.420465,0,1.1039349,0,0,0,0,1.0686345,0,0,1.6916732,0,2.7712471,0,0.24756476,1.8366379,0,0,0.07378456,1.6698421,0,0.45506743,0,0,0.8950005,0,2.2295396,0,3.460854
128,0,0,9.154963,0,0,4.8172445,0,0,0,4.21432,1.5919322,0.75119877,0,0,0,0,0,2.655263,2.2162745,0,0,0,4.65062,1.1696327,0,0,1.5736126,0,0,6.859467,0
129,1.2242641,0,0,0,2.603084,2.4960058,0,6.4917874,3.492327,1.1822896,0.36030707,0.033846743,4.07929,0,0,2.8380296,0,0,0,0.47223774,0,0,0,1.6038853,0,5.8730736,2.2916994,0,0,0,1.5119556
130,1.0065747,0,0,0,3.3444843,0,0,0,0,2.1418877,0,1.1906013,13.212962,0,0.5887258,0,0,0,0.10234554,0,0.25602397,0,0,2.5553572,0,0,0,1.9291213,0,0,1.6037697
131,1.2641281,0,6.4537773,0.6238175,0.9332755,0,2.9042106,0.54327685,0,0.34291363,1.6089789,0.87541366,0,0,4.7551084,0,1.9113212,0.51792836,0,1.380789,4.387133,0.5548461,1.4171468,0.09416082,0,0,0,0,0,0,0
132,3.4854348,0,0,0,1.6464185,0,2.3876143,0,2.7800539,4.0415354,0,0,5.2729573,0,0,0,0.5854602,2.0831926,1.3500836,4.6204395,5.102302,0,0,4.857887,0,0,0.38997015,1.3912319,0,0,0
133,0,0.5135199,2.3912036,0,8.7759,0,0.16002916,3.3034725,0,0,3.4452455,3.0176387,0,0.95090675,1.4516667,0,0,0,0,1.586217,0,0.6317484,0,0,0,0,4.6597505,0.5844659,0,0,4.3273444
134,0,0,0,0,0,2.83968,0.60661066,0.42573854,1.3877442,2.591209,5.063351,0,0,0,3.5874238,0,1.8981426,0,0,4.1298423,0.59995914,1.4861044,0,0,0,0,0,0.009471369,0,0,0
135,0,0,0,1.7961094,4.4909234,0,0,3.3809812,1.8234298,0,0,0,0,0,2.4008648,1.8194954,4.625593,3.1718917,1.6152172,0.43657848,1.1869563,0,0,2.0263307,0,0,0.7105329,0.8474786,0,0,0.5739226
136,0,0,0,0,0,3.6693296,1.7527368,0,0,1.8721818,0,0,4.8991375,2.2249603,3.2706268,0,0.31542984,0,2.780795,0,0,0.74344003,2.5928304,2.9830782,0,0,4.581917,1.6927482,0,0.6904402,0.45308802
137,0,7.748064,6.3689704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34604743,0,1.727614,0,0,0,0,0
138,7.23462,4.025294,0,0,0,0,0,0,0,0,0,0.16823563,0,0,0,0.7193394,0,0,0,0,0,0,0,0,4.795843,0.12786324,0,0,10.749179,0,0
139,0,0,0,0.18091828,2.0510771,0,0,0,0,0,0,0.91685426,0,0,0,1.3294467,0,0,0,0,0,0,0.8223322,0,0.902139,0,0,0.87914824,7.483561,3.0847344,1.3672041
140,0,0,0,0,0.7445907,0,0,0.108607195,1.3385872,3.1895595,0,0,0,0,0,0.86588985,2.947761,1.0764508,2.4533195,0,1.4467843,1.7696797,0.48740956,0,0,5.308246,0,1.7898118,0,1.7756618,0
141,0,0,0,0,3.7398505,0,0,0,0,0.5283729,0,1.5871899,0,5.0485764,6.533987,0,1.0261528,0.41029966,0,0,0,0,0,0,2.9532092,0,0,0,0.5997182,0,0.9847117
142,0,0,0.4956285,0,0,0,1.225852,0,0,0,0,0,0,0,0,2.1181533,3.3311694,0,2.3890471,0.35089764,0,0.06936625,5.0947723,0.2657152,0,1.2072017,0,0.62680405,0,0,0
143,0,0.52932775,0,5.252942,0,0.41429737,0,0,0,0,3.1863587,0,0,0,0,0,0,1.1498271,0,0,0,2.6564865,0,1.4287885,2.3796217,1.0222014,0,0,3.7205915,0.80730313,3.2513204
144,0.8298572,0,0,0,0,4.6515718,0,0,0,4.714018,0,0,0,2.813392,0,0,4.494603,0,0,0,0,1.7804984,0,0,0,1.0806944,0,0,0,0,0
145,0,1.6804845,14.186909,0,0.72327006,0,0,0,3.92034,0,0,0,0,0,0,5.0833344,7.192866,0.3408546,0,4.510369,0,0.7343979,0,1.9778861,0,0.89410216,1.3191417,0.8796668,2.6830168,0,0
146,0,0,0,3.811651,0,0,0,0,0.56563085,0.34924585,0,2.6295424,0,0,0,0,0,0,0,0,0.06294314,0.45458338,0,0.31821114,0,0,0,0,0,0,0.6029182
147,5.1159863,2.0319495,0,0.63283396,0,0,0,0,0,0.94882125,0,0,5.0309978,0,1.5139636,0,0,0,0,0,0,0,5.3758917,0,0,6.1985216,2.3059468,0.95032287,0,0,0
148,2.517003,0,0,7.5518794,0,0,1.670027,0,2.9699306,0,0,0,0,0,0,0,0,3.3743277,0.6896466,0.2966042,0.18323682,1.826198,0,0,0,0.18600798,0.5280598,0.4230958,0,2.5464318,0.20360346
149,0.72354174,0,5.6394167,0,0.11258932,0.29490447,0,0,0,0,1.2511201,0,0,0.8853211,0,0,0,2.530696,0,2.2141345,0.29639035,0,1.9517192,0.43506205,0.50396657,0,1.2488043,0.5664337,0,0,1.4899589
150,2.8880315,0,0,2.205275,0,0,0.842982,0,0,0,0,5.516412,0,4.0802326,1.8971492,0,0,0,0,0.6008507,0,1.032756,1.3787904,2.3607464,2.5910687,2.7823312,0,0,0.7135855,0.67538595,0
151,2.6911416,0,0,0,0,2.732718,3.990441,6.0923967,2.7842417,0,0,3.0141141,3.5883768,3.9760976,1.3058803,0.2584195,4.92858,0.09604523,2.0400128,5.5086026,0,0,0,0,0,0,0,1.8422159,1.5178224,1.4523255,0
152,2.1581202,0,2.7200263,2.9355974,0,8.154227,0.21887112,0,0,0.86864215,0,0,14.388874,3.4435482,0.9670393,0,3.0159636,0,0,0,1.9411627,0.3548316,4.8483186,0,0.35223436,0,1.4690951,1.4996932,0,0,3.0764995
153,0,0,1.9743252,0.63066834,0,0.66560996,0,0,0,1.8159735,10.39593,0.30967116,0,0.47009915,0,0,0,0,1.0703553,1.0212059,2.8920085,0,0,2.333778,0,2.95906,0.99456584,1.2769268,0,0,0
154,0,0,3.88957,0,0,1.5283654,1.7564008,3.0460875,0.17472784,0,0,0,3.7355416,0,4.73986,1.533959,2.092519,0,0.82972366,0,0.34776604,4.195056,0,0,1.3864204,0,0.8647688,0,0,0.8359588,0
155,0,0,0,0.51003927,0,0,0,0,1.0168061,0,0,1.9043154,0,1.01566,2.2425175,0,0,0.91330904,0,0,2.5270612,1.286689,0,0,3.8503258,1.5968297,0,0,5.405459,3.6810257,1.9970304
156,0,0.5772011,0,0,3.1586623,6.2383986,1.425376,0.16348724,0,1.1576416,0,0,0,0,0,0,0,0.87801677,2.1846983,0,4.0292006,2.745711,0,6.861406,0,0,0,0,0,1.7926981,0
157,0,0,0,0,1.0853392,3.9475293,0,0,2.3914938,3.2582946,2.8946118,0,0,2.0187106,0,0,0,0,0,0,0,2.5215347,0.29132938,0.4974468,0,1.104236,0,0,0,4.6450696,0
158,0,0,0,0,0,0.7018446,0,2.1796865,0,0,0,3.1780756,0,0,0,0.3559984,0,0,0,0,0.9823825,1.8446977,0,4.898524,0,0,0,2.655742,0,0,2.4315283
159,0,0,0,0,1.1035117,0,3.7541823,0,0,0,1.3985659,2.7125478,8.350327,0,0,3.4375572,0,0,0,0,0.19306327,3.8668067,0.11587885,0,0,3.5302627,4.519284,0,0,0,2.289926
160,0,1.3485544,7.1063733,0,0,0,0,0,0,0,0,3.0767925,4.072288,0.60289407,0.20103659,0,1.3904063,0,0,0,0,0,0,0,0.72603184,0,0,0,0,3.2351608,0
161,0,2.9154613,0,0,0,0.05736011,1.5597416,2.0067704,0,0,0,1.0666342,5.4610095,0,0,4.6370463,0.06357877,0,1.8022517,0,0.062593564,0,0,0,0,2.1862369,0,0,3.460856,0,0
162,0,0,13.538304,0,3.019484,3.7291305,0,0,0,0,1.965945,0,0,2.0226026,4.5095196,0,0,1.3511807,1.4080135,1.3262277,0,2.695062,0.03428626,1.0167907,0.21446453,0,0,1.5113093,0,0,0
163,2.7431107,0,4.549544,0,0,0,0,2.1858609,0,0,0,0,0,0,0.83890337,0,0,0,1.5956235,0,0,0,0,0,0.55445385,0,0.52743685,4.773869,0,0,0
164,1.5102913,4.120671,0,0,0,0,0,0,0,2.764509,0,4.429565,0,0,0,0,0.5823273,0,1.5553008,0,0,0,2.0207396,0,1.3035655,7.352235,0,0,0,0,0
165,0,0.4716172,0,3.768022,0,0,0,0,4.82766,3.6652744,0,0,4.7308784,0.13957769,4.1196074,0,0,3.1752255,0,0,0,1.3009857,3.7948396,0,3.3984995,0,0.8433918,0.5402297,0.9851889,1.3855253,3.7822068
166,0,3.2194555,3.5464358,0,0,0,0,1.848692,0,0,1.6666992,0.8694397,0,0,2.6412535,0.18080285,0,0.92786247,7.327249,2.0471263,0,2.011525,0,1.6130861,0,0,0,1.2946371,0,0,0
167,0,3.5334044,5.4537644,0.22346108,0,0,0,0.9981117,0,0,0.3154576,0,0,0,1.6268312,0,5.658313,0,0,0,2.7115607,0,0,0,1.4400856,0,0,0,0,1.2419055,3.5391154
168,0.12649071,0.878374,4.7214856,0,0,0,0,0,0,0.9294728,0,0,0,0,0,3.1980252,0,4.105577,0,0.4937296,2.5692399,2.935102,0.85214084,0,0,0,0.58113456,0,3.205874,1.8195641,3.1181703
169,0,0,0,0,0,6.1511984,2.733417,0.71180725,2.285156,0.40421647,0.33793673,0,0,4.6068544,2.736862,1.2889107,0,0.790217,0,0,0,4.881995,0,0.81977564,1.5164958,0,0,1.1086607,5.744266,0,0
170,0,0,0,0,1.5561844,0,2.9864383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7486835,0,2.726169,0,1.7599075,0,2.2604184,0,0
171,2.9895332,0.118735746,0,3.9318683,0,1.5307736,0,4.8698254,0,0,0,0,0.040197436,0,0,2.7989047,0,0,0,0,0,0,0,0,0,0,0,0,0.4908828,1.4266448,0
172,0,0,5.096118,0,0,0,4.251336,0,0,0,0,4.5641694,0,0,5.780756,0,0,2.528409,0,3.0325272,4.1708055,0,0,0,0,0,0,0,0,3.3199675,0
173,0,0,0,5.530386,0,0,0,5.7813907,0.18674167,0,0,0.835816,3.4877913,0,3.0244133,0.6545634,0,1.8140532,1.4483935,0,0,0,0,0,3.6056743,3.8467743,0,8.99877,0,0.07897499,0
174,0.3035175,0,0,1.208964,0,2.2699697,0.94654936,0,3.1704278,2.1405227,1.75061,0,0,0,0.43526503,0,3.870687,0,0,0,0,0,0,0,0,1.8908249,0,0,0,0,2.155857
175,3.3114345,0,0,1.2369843,0,0,3.710823,0,0,0,0,0,0,0,2.4956524,0,0,2.50914,0,1.80522,0,0,4.6946497,1.1639824,0,0,2.450921,2.998421,1.7145468,0.91734326,2.8127904
176,0,0,2.5311828,0,1.0601845,0,0,2.0849068,2.755713,2.5806544,0,0.7042216,5.577037,1.1727474,0,0.6551701,0,1.1133624,1.875471,0,0,0,0,0,0,0,2.331032,0,0,0.6060706,0
177,0,0,5.2917557,0,0,0,0,0,0,0,3.2536845,0,1.7110912,0,0,2.053946,2.4778442,1.9223689,0,0.15069868,0,2.541834,0.9433699,1.1875821,0,0,0.34881198,0,7.3509345,0,0
178,2.1653352,0,5.6870413,0,6.7676907,4.298554,5.2284718,0,0,0,0,0,0,0,1.3472275,3.1012862,1.3845034,0,2.3189225,0,0,0,0,0.56700784,0,0,2.871362,0,0,0,4.6043506
179,0,0,0,1.3430028,3.5805457,2.8448825,2.060502,3.965084,5.8672457,0,5.426674,0,2.8964136,2.1828618,0,0,0,1.1224207,0,5.579164,2.8978884,0,1.1319594,1.2578157,0,0,0.46637547,0,0,0,0.76065814
180,0,0.40846562,0,3.3934896,0,1.4560741,0.23944327,0,0.13140601,0,0,0,3.7070167,0.31051502,0,3.8480492,0,0,0,0.85553235,0,5.013078,0.6291613,0,0,3.1762729,0,2.5918674,6.517237,3.0950317,0
181,0,0,5.4328265,6.5246844,0,0,0,0,1.349709,0,0,0,0,0,0,0.9291214,3.3165214,4.6361465,5.7881365,0,0,2.292907,0,0,0.6670141,0,0,0,5.2034307,0.14348538,0
182,1.8972081,0,0,0,0,0,2.3756938,0.74009675,2.0946732,2.2269201,2.4633186,1.0345902,0.9620916,0,0.25784928,3.520719,0,0,0,0,0,0,3.1008885,1.7137542,0,0,0,3.9279528,5.0826373,0,2.3945708
183,0.21878363,0,0,4.841825,3.2360556,4.6959105,0,0,0,0,4.0122952,0.74046624,0,5.6823087,5.5197663,2.6797986,0,0,0,1.7454612,0.36253774,1.830878,0,0,0.8657902,0,0,0,0,0.16562925,1.7252148
184,0.6920382,0,3.046275,0,0,0,0,2.6127648,0,0.005240743,0,2.5245032,0,0,0,0,0,0,0,0.37976727,0,0.61143774,0,0,3.746942,0,3.2130034,0,0,0,2.447632
185,3.3510518,2.4181757,0,0,0,0,0,0,1.8996311,0.62242687,1.6197581,0,0,4.796451,1.8786967,0,0,0,0,2.4084928,0,1.0653372,0,2.570666,0,0,0,0,0,0,0
186,0,0,0,0.81607866,1.1125855,0,2.593378,4.691411,0,0,0,2.324281,0,3.421918,10.66823,0,0,0,0,0,3.2059033,0.34142125,0,0,0,0,0.23636615,0,0,0,0
187,0,0,0,0,0,0,0.6915528,5.419803,0,0,0,0,7.7778034,0,0,0,0,0.752176,2.0737123,0.7675565,0,0,0,0.5151762,0,0,0,0.6561896,0,0,0
188,0,0,5.3593946,2.4203424,12.119057,3.6595109,1.8757854,0,0,2.8375251,1.1906762,0,0,0,0,6.622839,0,0,0,0,7.11684,3.64422,0,0,0,0.9399693,0,0,0,0,3.853347
189,0,6.2631555,0,0,0,8.421248,2.102749,0,0,0,2.7741728,1.07505,0,3.0325673,0,0,0,0,0,0,0,0.09808753,3.57779,0,0,0,0.92898494,0,0,0,0
190,0.35746303,0,0,0,0,0,0,1.6954669,0,0,0,1.0640173,0,0,0,2.7384448,10.152024,0,0,0,0,0,0,0,0,0,0.07206383,0,0,1.5616971,0
191,0,0.2836723,0.18705694,2.987774,3.7002666,0,0,4.7792354,0,0.81580603,0,0,0,2.7913506,0.93045527,0,0,0,0,0,0,0,0,1.7887592,0,2.925061,0,1.4570547,6.350148,0,0.7850682
192,0.45030773,0.85916376,0,0,0,0,0,1.0642682,1.2493527,1.0975513,5.886371,0,0,3.6865358,0,6.803329,2.9167557,0.95983547,3.0612078,0,0.17488216,0,0.17862962,0,1.371136,2.383648,0,0,0,0,0
193,0,0,0,0,0.89475846,0,0,13.099608,0,0,1.3844086,0,0,0,0,0.5361465,3.4736009,0,5.3711762,0,0.3872091,0,2.8251567,1.3881403,1.9660583,0,0,0,0.4018623,1.1217133,0.021682942
194,5.280509,0,6.3803797,4.6494308,3.2365656,5.0415635,0,0.048899066,0,0.85006166,0,0,0,0.57014096,0,1.3485798,0,0.25394526,3.9855304,0,0,0,0,1.2721032,0.8797253,0,0,0,1.9978691,0,0
195,0,2.3539772,0.6800207,0,0,0,0,0,0,3.4596088,0,0,0,0,0,0,2.3902118,0,0,0,0,0,1.8459382,0,3.1162176,1.029375,1.0266712,0,0.94792,1.7684722,0
196,0.034722492,0,0,1.3305376,4.5041757,0,0,0,0.9568724,3.2432508,0,0,0,0,0,1.5017503,0,0,0,0,0,2.1384137,1.1752952,0,0,2.9532423,0,0,11.997587,2.123218,0
197,0,0,0,1.1335281,0,0,0,0,0.035485487,0,0,0,0.43475547,0.87678075,0,1.7931734,6.7025976,2.8394172,2.493416,0.5735815,0.44224784,0,0,0,0,0,0,0,7.802378,0,0
198,0,0,0,1.8971312,2.237691,0,2.4093595,0,2.5619912,1.4526352,0,0.39681727,0,0,0,0,0,2.0336704,0,0,0.13026355,0,0,0,3.859163,0,0,0,0,0,0.72396576
199,0,0,15.0004,0.16612862,0,1.0818152,0,0,0,1.474089,0,2.3488512,8.525295,0.5462584,2.6662483,1.0963004,0,0,0.48137683,0,3.0208626,0,0,0,0,2.9568622,0.35812786,0,0,0.36323884,0
200,1.5439936,0.79975516,1.2855481,7.2449985,0,0,0,0,0,0,0,0,0,0,0.89980143,0,0,0,0.9131426,0,0,0.5480455,4.5527606,0,0,0,2.5171258,0,0.5324135,1.9861531,0.72671735
201,3.0282786,0,0,0,0,2.5853803,0,1.0766729,0,0.89859116,0,0,0,0,0,0,0,4.9977164,0,4.01976,3.1405897,0,0,8.32889,1.0422511,3.6903617,0,3.627245,0.96552384,0,0
202,0,3.9675114,0,2.1189075,0,0,0,0,0,0,0,0,0,0.34661126,0,4.118523,0,2.0529552,4.8853707,2.0738096,0,4.927604,1.6787611,0,3.6578424,7.380852,4.4698987,0.41206372,0,0,0
203,0,0,15.446504,0,0,0,1.5956831,2.2825067,1.8605225,2.1291668,0,3.4926507,4.1494412,0,0,1.6000531,5.1196623,0,0,0,0.9898182,2.7367704,0,1.4291009,2.3386776,4.4238467,0,0,7.6623335,0,0
204,0,0,0,4.92375,0,0,0,0,1.374698,0,4.6829658,0,0,0,6.711989,2.437704,0,0,9.24043,1.3147237,2.4564898,1.7453514,0,0,0,0,0,0.7336837,0.89900184,0,3.2369413
205,0,0.9562357,0,0,0,0,0.29558674,0.36315516,0,2.6470227,0,0,4.198472,0,0,0,0,1.4734671,0,0,0,0,4.9715834,0,0.00303053,0.6123659,0,0,0,1.4888338,0
206,2.9870145,0,0.001999826,0,0,1.171198,0,0,2.508121,6.4947996,0,0.84376204,0,0,0,0,0,0,0,1.2534488,2.3779054,0,0,0,2.4969423,5.3996186,4.8580422,7.2406273,0,0,0
207,0.7789277,1.4953634,6.168547,0.029181883,3.3561811,0,2.5751028,0.6471619,0,0.5432985,3.1959338,2.755146,0,3.655293,0,0.2794839,3.1075437,2.1159854,0,0.3143678,0,0,0,1.5242571,0,0,0,3.7030714,0,0,0
208,0,0,0,0,0,0,0,0,2.3983033,0,0,2.7250493,0,0,0,0.92292,0,2.9025834,0,1.2737187,0,4.07514,0,0,0.48394147,1.4607698,0,1.2006906,3.2196214,4.937007,0
209,0,0,0,0,2.682795,0,0.87419105,1.5925521,0,2.478416,0,0,0,0,0,0,0,0,0.019626219,0,3.3270817,0,0.24336138,2.5273442,0,2.6296387,2.506274,0.06509965,7.6152225,0,3.0548158
210,0,0,0,0,2.9610682,0,0,0,0,0,0.056381267,1.5506275,3.5774434,0,0,1.3137453,3.0540817,1.1560965,2.9565747,1.4107987,0,1.6597582,0,0,2.487428,0,0.5511378,0,1.9480274,0,2.9801888
211,0.9075735,0,3.5770695,1.0302165,0.019412152,1.4315518,0,0,0,0,0,0,4.721121,0,4.6829267,2.8131032,1.1165495,0,0,3.3607655,0,0,8.386404,0.36365998,1.6513917,0,0.17882751,0.13558586,2.2650635,0,2.6402073
212,0,0,9.76707,0.3195286,2.5368257,2.7256007,0,1.589924,0,0,4.857901,3.745497,0.4146296,0,0,0,0,0,0,0.5527599,5.3249564,4.4792414,0,0,2.0657773,0,0,0,0,0,0
213,3.1133473,0.38047698,0,0,0,0.9484319,0,0,0,11.017133,0,0,0,0,0,2.2859654,2.3958924,1.7413502,2.8167534,0.9163909,0,0,0,0,1.0788245,2.9501183,0,0,0.75670797,0,0
214,0,2.0793214,0,0,0,0,0,0,0,3.5646732,2.3532717,0,0,0,0,0,0,0,0,1.8282632,1.7385037,0.16609329,0,0.5814785,0,0,2.0165536,3.521451,0,0,0
215,0,0,0,0,0,0,0.19813496,0,0,0,0,0,0,0.47101182,0,0,0.95251894,0,0,2.5117788,6.6666956,2.2628777,0.758556,2.8177664,0,0.14597213,0,0,0,0.2586458,0.9953072
216,0,0,8.96686,0.30864447,0.55638826,0,0.007450025,2.705136,0.010804731,0,1.8538226,0,0,0,3.9959292,0,0,0,0,0,5.4965897,5.659026,2.2983317,0,0,0,0.7098936,0,0,3.7220528,3.3548458
217,1.4780897,0,1.372483,0,0.12066834,4.8343616,0.89429146,1.0971143,0,0,5.4837313,1.847861,0,6.529619,2.0788817,0,0,0,0,3.5822253,0,0,0,0,0,0.65820044,2.9208598,1.3900741,0,0,0
218,0.5995861,2.2039802,0,0,5.5382233,0,2.2947178,0.21248768,0.3943954,0,0,0,0.5863427,0,1.8189918,1.5831414,0,0,0,2.4154122,2.2019415,0,0,0,0,0,3.0719247,0,0,0,0
219,3.3491457,0.9056804,11.472504,0,6.5229583,1.0119922,0.062857844,0,2.4442983,0,1.6893568,2.5749195,2.7569144,4.4683385,2.7250006,3.82388,4.2488484,0,0,1.2831382,0.032439284,0,0,1.3629165,0,0,1.3036157,0,0,0,3.055183
220,0,0,0,1.5613037,0,0,0,0,1.8273218,0,0,0,3.1433465,0,0,0,0.69744915,0,0,1.062176,2.0016212,0,0,0,0.5785481,0,0,0,0,2.6729107,3.1888676
221,1.8935205,2.8935494,0,0,0,0,0,0,0.4332443,0,0,0,0,0,0,0,5.9046054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,0,0,0,4.810204,0,0,0.6896281,0,0,0.7582551,0,2.186721,4.4592743,3.3583117,0,0,0,0.66470337,0.4619553,0,0,0,0,2.6618428,1.9524708,0.9114567,2.1493483,0,2.2475421,0,1.2655632
223,1.6880257,0,6.6768193,0,0,1.4698751,2.7787607,0,0,0,0,0,0,0,0,1.140879,3.386267,0,3.220791,0,0,0,0.6530402,0,1.744375,0,0,2.3400269,2.1785161,0,0.14557791
224,0,0.43186298,0,0,0.7431813,0,0,0.610771,0.3601061,0,0,0,0,0.4000809,0,0,0.6503195,0,0,0,1.1066294,0,1.8255582,0,0,1.0185701,3.4039016,0,5.843169,0.7517553,1.3993089
225,0,0,0,0.548864,0,0,4.157486,2.5353105,0.16253842,3.8474023,3.275701,0,1.3141981,1.524763,0,0,1.6456491,0.01195341,0,0,0,0,2.3121333,0,0.5959887,0,0,0,0,0,0
226,0,0,0,0,0,2.5557737,2.6504912,4.3650165,0.54369074,0,0.51750606,4.296566,0,0,0,0,0,2.2582624,1.1924452,9.014452,0.24409147,0,0,2.4564261,4.066449,1.3244181,2.118071,0,0,0.5844062,0
227,0,0,0,0,2.0602415,0,0,0.37971437,0,0,0,0,0,0.14777684,0,1.2776877,0,2.082717,0,0,2.753116,2.568303,0,0,0,0,2.758589,0,1.4293144,0,0.3416995
228,0,0.06894317,3.4333928,2.806663,1.309401,0,0,3.9381828,1.333779,0,0,0.7692485,0,0,4.2415943,0,0,0.6849881,0,0.17186463,1.7827258,0,0,3.8532133,0,0.17136276,0,6.3479824,0,3.076863,0
229,1.19478,0,3.9510238,2.3786294,0,1.9861474,2.6384144,0,0,0,0,0.4234025,4.6609635,0,0,0,0,0.16295795,0,0,0,0,0,1.3104066,0,0,0,0,0,0,0
230,5.0620356,11.373524,0,0,0,0,0,0,0,0,0,3.4070625,0,0,2.2204483,0,2.373436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,0,0,0,0,0,0,0,0,0,0,3.0772784,0,1.8821878,0,0,0.20589986,0,0,0,0,0,0,0,0,0,0,0,0,6.60716,3.8961916,0
232,0,1.4067866,0,4.413367,0,6.741245,0,2.0755005,0,0,1.3658285,0.3850986,0,0,0,0,0,1.9390613,4.691991,0,0,0,2.2994716,0,0,5.6240525,0,0,7.847544,0,0
233,0.9813187,0,3.4224255,0,0.88942164,0,0,0,2.1026828,1.7380756,0.49576995,2.17538,1.9080137,0,0,4.892927,0.88163877,0,2.9705758,1.7544416,0,0,0,0,2.0691772,0,0,3.2053378,0.10125782,3.3300748,1.429192
234,1.1659865,5.0427823,0,1.7425758,1.3138633,0.88612324,0,0,0,1.5405334,0.6699424,1.3533168,0,0,0,2.0830524,0,2.9922884,0,0,0.71825814,4.415113,4.9628086,0,1.5589648,0,0,0.8693999,2.6295152,0,3.1547084
235,0,0,0,2.3155346,2.3535676,3.7938309,3.2096193,0,0,2.3865511,2.2250354,0,0,1.7996681,0,0,0,2.4728262,0.7286354,0,0,0,0,2.0176938,0,0,0,5.5513105,0,0.7600574,0
