x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023
800,2.9810522,3.98923,0,0,0,0.71706724,3.7235215,0,1.0758888,0,0,4.0225787,0.37897432,0,0,0.95329505,0,0,0,0,0,0,0,0
801,6.366664,0,0,0,0.5541188,0,0,0.2701629,0.13013592,0,1.4322542,0,3.764846,0,0,0.14979646,0,0,4.488769,2.3418028,2.3396676,0,3.3429549,0
802,0,0.46121207,0,2.8933158,0,0,2.9737735,3.304879,0,0,0,0,5.3306384,0,0.4957482,3.9334266,0,1.8821807,0,0,0,0,0,0
803,0,0,0,0,0,0,0,0,3.1900856,0,0,0,0,0.38916063,0,0.47169217,0,0.9976569,1.8374735,1.1858546,2.63084,0,3.0299299,14.319968
804,0,0,0,0,0,0,0,0,0.55468565,0,0,0,0,0,0,0,2.1601384,3.5158129,0.18159562,0,4.127277,5.991692,0,0
805,0,0,0,0.03387229,0.3178588,0,1.3515601,0,0,0,7.321843,0.1542673,0,0,0,0.6723947,2.634979,0,0,0,0,0,0.57654464,0.35660243
806,0,0,0,0,2.4498878,0,3.1098592,0.38388786,5.0388484,0.25767687,0,0,0.38396055,0,0,0,0,0.2695374,0,3.4976172,0,0,0,0
807,0,0,0,0,1.4359664,4.0028806,0,0,1.5478002,0,0.7105142,4.1269875,0,0,3.465007,0,2.0992835,2.6761396,1.0292834,0,0,2.2227278,0,9.521562
808,4.6536202,0,0,0,0,0,0,0,1.4696811,0,0,0.27131733,0.4933593,0,0,0,0.48196557,0,0,0.6873993,1.2261851,0,1.6260536,0
809,0,0,0,3.6744478,1.2752992,0,1.9670568,0.91109866,0,1.5745449,0,0.77475214,1.2574005,0,0,2.7523756,1.7424071,0,0,0,1.9360373,0,0.83359075,0
810,4.742954,0.6777973,0,3.2514055,0,0,0,1.3007908,1.6199212,0,0,8.2889,0.92811185,0,0,2.046531,4.839734,4.282518,0,0.16618225,1.132769,0,0,0
811,4.63528,0,0,0,0.37262955,0,0,0,1.2469842,3.0866544,0,0.556713,0,0,0,0,0,0,0,0,0,3.0494168,1.9562528,1.1343861
812,0,0,0,5.4001107,0.24618039,0,0,0,0.36812606,0,0,3.2084594,0,0.22049043,0,0,1.6754419,2.9987776,1.9171592,0,0,0,3.3039155,0
813,0,0,3.244989,0,1.6267502,0,0,0,0,0,0,0.23763682,0,0,0,0,0,0,0,0,2.6298635,0,0,1.5818021
814,0,1.4785823,0,0,3.5399184,0.50812817,0,0,0,0,0.83469653,4.412256,0,4.1935635,0.38695192,0,2.90466,0.96660024,0,0,0,0,1.8338574,0
815,0,0,0.17751731,0,2.944254,0,0,1.9399927,0,0,0.8271046,0,0,0,7.256019,0,0,2.1700065,2.143122,0,0.6381022,2.2755234,0,0
816,0,0,0.6958617,3.2207618,2.7425559,4.18095,1.7707362,2.369328,0,2.9407303,0,0,0.28624693,0,0,0,0,0,0,4.9076486,1.1107775,0,0.15649304,9.142444
817,5.0842824,0.93438953,0,5.328925,2.0552583,0,0,0,0,0,1.0918261,0,0,1.0797211,0,0,2.468831,0,0.33925614,0,0.91594166,0,1.2402043,4.6915536
818,0,2.1503167,0,0,0,1.1771529,0,1.4670807,0,0.21375379,0,0.4669862,0,1.9556193,0,0.4000518,0,0,0,0,0,0,0,0
819,0,2.0924811,4.362359,0,0,0,0,0.942849,4.4044323,1.9822086,0.1755596,0,0.07658436,0,0,0.74397916,0.47708365,0,0.37350735,0,1.4399207,0,0,0
820,0,0.19180426,0,0,0,1.926306,0.8490598,0,0,0,0,0,2.4389327,0,0,0,1.4590741,0,0,0,0,2.8558877,0,0
821,1.2243336,0,2.4114525,5.8384852,2.4056902,1.6771122,0.95039415,0,1.6697427,0.45302248,0,5.6276608,3.1558254,0,0,0.80052835,0,1.9051095,0,1.4901261,0.87257946,5.193931,0,9.817096
822,0.6254154,0,2.420341,1.3493382,0,4.031033,0,0,1.4698092,0,0,0,0.99744314,0,4.966602,1.6557063,0,0,0.7604648,3.2056825,0,0,5.8225307,0
823,0,0,0,0,0,0,4.4938407,0,4.093142,0,0,0,3.8556957,0,4.2215257,0,0,1.3803451,0.78925335,0,0,0,1.0013549,0
824,0,2.0380366,0,0,0,0,0,0.8441519,0,0,0,3.9517176,0,5.175155,0.11963783,0,0,1.2859149,0,2.99539,0,6.4776287,0,0
825,0,0,0,0,0,0,0,5.053862,3.6629376,0,2.5418334,0,0.99829465,0,0,0,0,0,0,0,0,0,4.1013875,5.285797
826,0,0,0.57179916,0,0,0,2.2886465,0,0,1.7287662,6.225421,1.486825,0.080538295,0,0,0,0,0,0,0,1.7486821,0,0,3.5662625
827,0,0,3.2981935,2.289661,0,4.3707695,0.5220141,0.61889374,0,1.0535374,1.8093526,0,6.132313,0,0,2.1418197,0,0.2961589,0,2.2496219,4.2313604,0,4.051596,0
828,0,2.5250926,0,0,0,0.86145777,0,0,4.8457274,1.5892322,0,0,0,0,0,1.9103696,1.1032333,0,2.4428,0,0,0,0,0
829,0,0,0,2.7378478,0,0,3.310479,4.372633,0,0,1.7114737,0,0,2.3255014,0.1608943,0,0.6906316,0,5.096528,0,1.3853962,0,2.5134003,0
830,7.9345837,0,0,4.241276,0,0.6157585,0,1.1675582,0,0,0,0,0.70589995,0,1.1097491,0,0,0,0,0,0,0,0,5.789627
831,0,2.45363,0.09651171,1.0570033,0,0,0,1.3406794,1.3509982,0,0,0,0.23796046,0,0.33941695,0,2.017505,0.90578276,1.6651657,0,2.2727973,4.3949704,0.4814357,0
832,0,0,0,0,2.7950785,2.4191358,6.1530666,0,0,1.6721942,0,0,4.989953,0,5.5123224,0,0,2.4647064,0,5.8814654,0.118064165,0,3.7120194,0
833,0.19666483,2.934386,0,0,0,3.7873008,2.0479202,0,2.2961729,0,4.724856,0,0,0,0,0.9464835,0,0,0,0,0,0,1.2051322,0
834,0,1.2595941,3.614923,1.740257,0,0,0,0,0.85465294,2.1132317,0,0,1.1514982,0,0,4.787442,2.2335205,0,2.1714466,0.6236133,0.45715067,0,0,0
835,3.3047905,0,0,2.7731485,1.2643881,4.498513,0,0,0,0,1.6136264,0,0,0.43657637,1.3529432,1.4207722,0,0,4.6585517,0,1.1188159,0,0,0
836,3.8394454,0,0,1.9040678,0,0,1.7292571,0.56176186,2.5007193,0.7584748,0,0.6625976,3.3914297,0,0.7456898,2.4503343,0,0,0,2.184003,0,0,5.806275,3.3223488
837,0.25093248,0.53889585,0,0,0.13331613,0,4.091334,1.7778047,0.7035597,0,0,5.116338,3.9167483,0,0,0,0,0,0,0,0,0,0,4.6492324
838,3.3884323,0,0,0,0,0,4.0718036,0.008813275,3.7411518,0,0,0,0,0,0,0,0,3.645238,3.6609519,1.6443557,0,0,0.9867416,9.776059
839,0,0,3.7661126,3.2824638,3.854018,0,0,0,0,1.3384135,3.196109,1.8659542,0,0,1.5861915,0,0.37379527,0,5.0389175,0,0,0,0.7123612,0
840,0,0.6011587,0,1.0662363,0,3.5951874,0,1.5976757,0,1.0118576,0,2.2471254,0,8.030201,0,0,3.2429037,0,0,0,0,0,0,11.568007
841,5.5026736,0,0,0,0,4.3129926,1.5525388,2.1179333,0,0,0,1.9780118,0,0,1.0214984,0.40550175,2.1287985,0,0,0,0,0,0,0
842,0,0,1.1018655,1.5773913,0,0,0,0,0,0,0,0,0.18554892,1.9481759,0,0,0,0,0,0,0.51951015,0,0,0
843,0,4.904916,5.836857,0.06222436,0,0,0.85507643,0,4.2199073,0,0,0,0,0.9698415,0,0,0.2107108,0,0,0,0,6.2075067,0,0
844,0,0,0,0.32510656,0.3388507,0,0,0.49144766,0,0,0,0,0,1.0748875,0,3.6567867,4.4140244,6.1124654,0,0,0,0,7.07443,0
845,0,0,3.2149734,4.6107197,0,2.601229,1.2934659,0.66772294,0,0,0,0,6.185085,0,1.5712152,0,0,0,0,1.6346103,0,0,0,0.6527055
846,0,0,3.4186876,0,0,0,0,0,0,0,0,2.7909408,0,0,0,3.3783252,0,0,0,0,2.31141,11.335378,0,11.034974
847,3.5609486,0.25833112,0,1.9974461,0,0,0,0,0,0.17242154,1.7969172,4.3565726,1.4389663,0,0,0,0.78605163,0,0,0,0,2.4078784,2.7612593,0
848,1.8933401,0,1.1933311,0.5691758,0,0.047608066,1.4884254,0.43199003,0,0,2.3742704,0.11244265,2.3488684,0,0,2.074974,1.1678225,0,0,1.7279148,0,0,3.3274643,0
849,0,0,0,0,1.7840143,2.183925,0.31114256,0.55614686,0,6.4608417,4.109919,0,0,0,0,0.76765823,0,0,0,0,1.1887739,0,1.2359123,0
850,2.3604383,0,0,0.044353582,0,0,0,2.944545,0,0.337168,0,0,0,0,0.9153697,2.1598098,0,0,0,2.8790193,0.08472484,0,0.9943338,0
851,0,5.6872864,0,0,0,0,0,2.2736027,0,4.7998424,0.40905654,3.1345763,1.9403149,0,0,1.0675684,0,0.20227025,0.86209315,0,1.3353581,1.072309,3.11925,0
852,4.8800855,0.2654548,0,0,0,3.464362,4.329873,0,0,0,1.3579818,0.22604604,1.419104,0,0,0,0,1.6768544,2.3240168,0,0,7.175868,5.1102037,4.220793
853,1.6453091,0,0,0,1.696848,0,0.3788311,0,0,0,0.55808455,0,1.616426,0.22982623,0,0.81384325,2.3397374,0,0,0.57779044,0,0,0,3.7807689
854,0,0,0,0,0.6087408,2.2391217,0,0.90201753,5.551696,0,0,2.0479674,0.065942675,0,0,6.1991415,0,0,0,0,0,0,0.28883126,0
855,0,5.634778,0,0,0,0,0,1.8770587,0,1.3683841,1.0755265,0,0,0,0,0,0,0,3.2921689,0,0,1.3683953,0,0
856,0,0,3.603161,0,0,3.2800376,0,0,0.08571766,0,0,0,0,0,1.9785918,1.414697,1.7912686,0,0,1.1878821,0,2.6427455,0,0
857,0,5.2083225,0,2.3245656,0,0,0,0,0,0,0,0,2.0191665,0,3.549294,0,0.31311968,6.674829,0,1.3907259,0,0,0,0
858,0,0.7381548,0.66696966,5.13238,1.6238414,1.5468428,0,0,0,0,0,0,0.7354534,0.9983784,0,0,0,6.641502,0,0,0,0.42694548,1.6274759,0
859,0,0,6.8594227,0,1.6800483,0,0,0,0,0,0,0,0,4.4180555,1.5705516,2.5325918,0,0,0,6.774936,2.759617,0,0.01959215,0
860,4.026926,0,0,0,0,2.90412,0,0,4.111274,2.8734312,0,1.3985609,0,0.3356808,3.6702585,0.123924404,3.2789807,0,4.1969333,0,1.4214671,0,3.2642064,9.0021925
861,2.7015116,0,5.8549223,0,0,0,0.9495859,0,0,0,0.31960285,3.116409,0,6.03897,0.5149628,4.7556477,0,2.0352051,0,0,2.1656191,0,0.026816396,24.713495
862,0,0.35204098,0,0,0,0,0,2.822876,2.830835,0,0,0,0,2.6369202,4.858104,0,0,0,0.7783741,2.4014552,0,0,0,12.387383
863,0,0,0,0,0.75487953,0,0,0,0,1.9323974,0,1.0873507,0,0,2.4257932,0,0,0.53405356,2.0193086,0,0,0,3.5870533,0
864,0,1.2450418,3.216068,5.445698,0,0,0,1.0095361,0,0,3.383573,0,4.340069,0.25458446,0,0,0,0,0,0,0,0,0,8.36733
865,0,0,0,0,0.071745105,1.7912012,1.3461447,0,0,0,0,6.7679496,0.6292439,0,0,2.2294219,0,3.8136425,0.28220612,0,0,0,0,0
866,0,0,2.0895548,0,0,0,0,0,0,0,0,0,0.43832302,5.8120866,0,0.25083548,0.85607356,0,0,0,5.44793,0,0,0
867,0,0,0,0,0,0,0,0.5475463,0,0,3.0829935,3.484122,2.7863333,0,0,0.6190577,0,0,0,0,0,0,0,0.8447562
868,2.5908892,0,0,2.5142603,1.4707654,0,0.6356246,0,0,0,0.356488,0,1.740639,0,0,0,0,0.63682294,1.563629,0,0.32328367,2.2854226,6.014766,0
869,2.9630296,0,2.5768003,0,1.3792396,7.9064684,0,0,0,0,0,0,0,2.7801125,3.3970559,0,3.652311,2.29221,0,2.5158381,0,4.472032,0,2.5662575
870,4.0429487,0.9082047,0.124590375,2.157906,0,0,0,0,3.9425685,2.6857119,2.9937727,0,0.79410005,0,0,0,0,0,0,0.6958871,0,1.3098874,1.0499887,13.291511
871,2.0585785,0,0,0,0,0,1.2732399,1.7668623,3.4618313,4.3755474,0,0,0,0,0,0,0,0,0,0,0,0,1.7051302,0
872,0,0,0,0,2.8443687,0,0.9156133,0,0.08102747,0,1.798528,4.0311513,0,5.3765817,0,0,1.98304,0,4.956928,0.42239824,0,3.4167724,0,0
873,0,0,0,0.906016,0.79211247,0.96388817,2.6880689,1.8553901,2.674123,0,0,0,0,0,0,1.3844502,0,1.7054712,0,0,0,0.046719845,0,0
874,4.0006814,0,0,0,0,0.000859109,0.345217,2.404657,0.059585314,3.7394905,0,2.453945,0,0,0,0,0.011569445,0.25652537,2.1547117,0,7.6572447,0,0,0
875,0,0,0,1.5716666,1.0770634,0.68988705,0,0,0.7498938,5.2507186,4.2562895,0,0,0,0,0,0,0,0.5829359,0,0,0,0,0
876,0,0,2.4726334,0,0,0,0,0,0,0,0,0,0,0,0.48728383,0,4.4073935,0,0,0,0,2.2893448,0,0
877,0,5.7173057,5.0009503,0,0,0,0.954938,0,1.4456494,0,0,0,0,0,3.110987,0,0.48244426,0,0,0,0,0,0,0
878,0,5.0941625,1.9901067,0,0,0,0.029097032,0,0,0,3.520934,0,0.78704727,2.4696162,0,0.314426,0,0,0.61317277,5.3868184,0,3.7339914,4.464479,10.611172
879,0.60193485,0,0.019946799,0,0,0,0.6346791,0.68554074,0,0,0,0,1.1927407,2.0057986,0,2.6487865,3.3550541,0,0,0,0.21840861,0.0412651,0,24.143053
880,0,0,3.165482,0,2.3929224,4.338263,0,0,0,0,0,3.6419692,0,3.5810094,0.5854497,0,0,4.086431,4.3569965,0,2.906572,1.1319166,0,11.983971
881,0,4.9311304,1.4967078,0,0,0,0,5.3740473,0,0,0,0,2.5377882,1.6701918,0,0,0,0,0,0,1.0710943,0.6243785,0,6.2141356
882,5.309188,1.215735,0,4.6391315,0,0.70816755,0.94564986,0,0,0,0.28895897,0,0,0,0,0,0,1.5027401,0,1.2084063,0.684222,3.545271,0,3.552336
883,0,4.9015756,0,0.5049348,1.4119684,0.5820063,4.5416803,0,0,0,0,0,0,6.9729896,0,0,0,4.4917817,0,0,0,0,4.739009,0
884,0,0.3466851,4.5138392,0,0.30336738,0.8489582,1.1261882,0,3.6491811,0,0,0.3389575,0,0.73541945,5.5870237,0,0,0,0,3.8545856,0,0,0,0
885,7.350457,0,0,0,0.5581112,3.3594966,2.5838091,0,0,0,1.3533162,0,1.7644906,0,0,1.6128833,0,0,2.1145024,0,0.62656575,0,0.89602095,0
886,0.20686632,0,0,0.8134456,0,0,0,1.5898342,0,0,0,0.27921996,0,0,5.6698976,1.3842148,0.6111343,8.44,0,0,0,0,0,0
887,1.412365,0,1.9670744,2.977366,0.6330673,0,0.9715473,0,0,0,0,2.3217573,1.5654762,0,1.1579299,2.1616173,1.0416299,1.9774517,0,0,0,0,0.8375702,0
888,0,6.8543897,0,0,0,2.9708252,0,0,0,0.915247,0,3.4852798,0,0,0,0,3.0046709,0,1.6175958,0,0,0,0,0
889,0,0.40963036,2.6295002,1.3675641,0,0,0.23633705,1.9176792,0,2.89637,1.642486,0,0,4.223514,3.2320073,2.7962213,0,0,0,0,0,0,0,0
890,0.83320147,0,0,0,2.2156413,0,0,0,0,0.25817809,1.4805446,9.846949,0,0,0.5265659,0,0,0,0,0,0,0,6.4341993,0
891,0,5.0686316,3.4911776,0,0,0,0.9776294,0,0,4.905149,2.7819717,0,0,0,0,0,0,0,6.193726,0,0,0,0,0
892,2.1995468,0,0,1.156318,0,0,0,2.797265,0,1.1065931,0,0,3.3537228,2.6070926,4.371162,0,0,0,4.2316246,0,0,0,0,11.142975
893,1.2849381,0,0,1.2440655,0,2.126901,1.0321857,0,0,0,0,5.4545417,0,0,0,0,0,0,1.8556396,0,1.3275048,0,6.039629,3.8618982
894,0,0,0,0,0,0,2.3760614,0,1.1714022,0,4.606645,4.132383,0.53973365,0,0,0.65489733,0,0,0,0,0.90769386,0,0,0
895,1.0297717,0,0,0,0.44799113,0.28536993,0,0,4.296239,2.3724463,0,2.8166332,0,0,0.90150595,0.36390325,0,1.20902,0,4.0486636,1.4130048,0,4.5448008,0
896,5.307282,0,2.2916865,0,0,0,4.583396,0.023338938,0.1797339,0.85872257,0,0,1.0507779,0,0,5.5400257,0,1.5044574,0,4.135436,0,0,1.1993428,0
897,0.6180911,0,0,0,0,2.7018638,0.02502367,0,0,1.6637388,0,1.7154838,0,0,0,1.1281793,1.2224988,1.7469053,1.4604194,0,0,4.5153394,0,0
898,2.5090916,1.0189121,0,0,0,3.642763,0,0,0,0,0,2.893285,0,3.0297654,1.781543,0,0,0,1.2166816,3.4665298,0,0.15259887,0,0
899,0,0,0,0,0.66977197,0,0,0,0,0,0,0,0,8.52386,0,0,0,0,0,0,0.06838481,1.9380482,0.6451808,0
900,0,0,0,0.19337708,0,0,4.088996,2.10933,5.6412535,0,0,3.3693373,3.736218,0,0,0,1.747756,1.791992,0,4.4267554,0.2212835,0,5.3697596,9.637445
901,2.6870801,0,0,0,0,0,0,0,3.2090266,0,5.7512555,0,1.5472795,0,0,0,0,0,0,0,1.4417108,0,0,0
902,0.50185776,0,0,0,0,0,0,0,3.6473558,1.0086552,0,2.2859712,0,0.33743197,0,0,0,0,0,0,0,0,0,3.817394
903,0,0,0,0,3.148485,0,0,0.87148327,0.90294176,0,0,0,3.101343,0,0,0,0,0,0,3.3756213,0,4.72283,0,0
904,0,0.084098555,0,0,0,0,0,0,0.34904587,0,0,0,1.5891068,4.18248,0,0,0.6275305,2.8341339,0,0,0,3.9927711,0,0
905,0,3.3970976,0.39375794,0,0,0,1.241624,0,0,0,0,0,0,2.47688,0,0,1.7404741,0,3.0667472,0,0.79849726,0,0,0
906,0,5.735936,0,0,2.0425808,0,2.752863,2.6273887,0.19205898,0,0,0,0,1.7989917,0,0,0,0,4.4057617,0,0,0,0,17.688005
907,1.2999488,0,0,0,0.783217,0,0,0,13.381538,0,8.388172,10.521079,0,0,0,0,0,0,0,0,0,0,0,20.908493
908,0,0,0,0.29729044,0,0,1.1825466,0,1.4288248,0,0,7.1615834,0,0,0,0,0,0,0,0,0,0,0,18.442835
909,5.1024485,0,0,0,0,0,0,0,0,0,5.658878,2.200622,0,0,0,0,0,0,0,0,0,0,0,0
910,0,4.718231,3.4884272,2.0429902,5.3121595,2.1061957,0,0,5.238848,0,0,0,0,0,0,1.632808,11.461018,0,3.1874647,1.3191785,1.8342228,0.25036302,9.135217,15.8944845
911,0,0,0.35709283,5.173609,8.0035305,0,0,0,0.37544787,2.2801645,0,6.8104424,0,0,0.8011185,1.3890164,38.56236,4.90976,0,0,0,7.2756085,2.144478,27.660912
912,0,3.3707864,0,2.4476094,13.288295,0,0,0,1.6644759,0,0,0,0,0,1.1869204,2.2970512,25.89448,0,0,4.3886147,3.7319062,0,0,0
913,0,2.2045496,1.8678197,16.214645,18.284533,0.19839232,0.5314133,0,0,0,4.1374183,0,0,6.829977,0,8.989662,10.534349,0,0,0,0.09097101,0,8.0161495,12.796978
914,0,0,0,36.420536,11.985323,0,0,0,0,0,0,6.2437634,0,1.8797519,12.211371,3.9710906,3.12697,1.6108825,0,5.021635,0,13.03403,6.680629,3.99047
915,0,9.017323,17.849792,2.1625848,5.7983174,0,0,0.4978759,0,0,0,0,4.2780166,0.64184207,12.064517,0,0,2.9069319,0,1.9920912,0,18.54279,0,0
916,0,8.025954,15.149402,40.224957,18.58893,0,1.3624964,14.035291,0,10.282892,6.95999,5.0694046,0.38452,1.5404416,20.038464,38.35125,17.298315,6.594822,0.7226618,34.256718,5.223908,34.467224,44.236694,3.4262242
917,4.7005777,2.1781595,15.900153,25.35867,17.849258,4.39563,0,11.102506,0.3510325,24.042896,24.170586,30.90628,12.2638,0,0,3.9473255,2.7843912,0.7678515,0,34.975777,4.7328773,21.503618,59.022755,20.999363
918,12.833478,15.075258,27.203814,15.168072,4.156678,7.9339037,0,5.7909636,0.19182917,9.051194,11.162297,7.2510643,2.0077467,0,4.2167063,29.005077,22.570002,19.118614,0,26.378288,13.042098,11.493806,67.882706,0
919,23.672071,3.7435222,21.19138,0,0,0,0,21.744135,11.878269,19.02269,25.376646,22.569975,21.68743,7.4122596,5.608421,18.193192,12.272473,7.128429,0,3.125725,0,0,0,0
920,33.340134,6.0671806,13.37667,38.959507,22.574427,23.454649,0,19.865797,10.448322,21.838856,6.8854656,16.241241,17.17951,3.4719317,8.382727,17.86442,5.332124,5.91158,1.5964519,33.18387,18.737547,19.108274,91.00636,29.999247
921,18.19536,0.2480112,22.910194,25.908623,19.267567,15.572448,2.5109375,6.6467886,0,12.365395,3.6183527,2.128219,14.3855715,8.094653,14.158125,15.267152,16.602503,18.146029,0,34.130417,13.111719,20.962479,44.53546,21.271767
922,22.207462,2.5581532,10.329169,34.49499,16.864473,23.465336,4.456327,12.975844,23.620964,22.370926,18.619102,18.752832,22.6311,4.463715,15.260168,11.028235,1.3216877,19.33335,5.396083,17.760035,9.143748,14.233714,49.012634,30.590197
923,12.823613,0,14.1400385,31.17615,0,28.016441,4.893048,8.259823,18.340134,22.823381,9.52838,5.0419908,16.620518,17.115849,0,14.659041,0.5259604,4.4764953,1.5303197,30.201042,9.372461,0,46.620907,11.511784
924,4.620814,8.004147,9.527755,24.264166,0,9.449028,0,0,0,5.333925,0,3.9051204,19.611578,22.605528,0,8.575381,0,7.4453397,0,15.071435,6.5876007,2.5694253,15.818718,3.0320506
925,0,3.5575995,25.337975,3.5861647,0,15.35531,4.0697136,0,0,0.7656203,0,0,4.103377,7.0889544,3.026681,0,0,0,0,5.1913457,0.2860786,1.6131291,13.935949,9.319294
926,0,0,0,7.7740784,0,4.6839485,0,1.4405977,10.770564,11.139374,10.925218,0,31.02526,2.3094602,0,0.25850555,0,0,0,0,2.589165,1.1918131,8.386581,0
927,1.3010585,9.687446,21.132505,35.304916,0.5618209,21.072884,0,0,0,8.369274,0,0,11.139822,13.438614,0,0,0,2.1252317,0,28.307991,3.0545936,0.79666626,49.62389,17.789692
928,0,3.7342627,25.07493,24.67035,0,0.3083252,0,0,0,5.430314,0,0,4.2505884,0,3.490499,8.099402,2.2658727,0.97222596,0,16.095135,0,2.0290852,3.0396354,0
929,0,0,27.775364,0,0,5.892009,0,0,0,0,0,0,3.7482948,0,4.349263,0,0,0,0,0.12505531,0,2.7146056,18.459764,0
930,0,9.414794,26.085697,29.776072,0,14.379606,0,2.5119195,0,8.905701,0,0,7.4570436,0,0.10991937,0,0.6730429,0,0,23.454117,3.0422888,0,45.466496,0
931,0.58627546,0,16.731455,15.7574835,0,21.308594,2.4149811,0,2.7703161,20.944088,7.4881635,0,9.9277525,8.8522625,0.8492833,1.3368933,0,3.0963676,7.352027,21.489407,0,3.6288626,29.630552,4.9574394
932,0,0,12.472478,10.801411,0.7514464,12.971682,2.8103416,1.4117032,1.2278203,0.338739,0,0.2595598,11.105708,1.8152157,0,4.953121,0,0,4.162908,21.45279,0,4.5562387,31.9148,7.945499
933,0.9616574,0,16.184837,5.184891,0,1.3494166,0,0,0,5.3272376,0,0,3.3427627,1.4118725,4.6044683,0,1.4474064,1.2977227,7.9248576,20.60996,0,2.5568485,20.956,0
934,0,0,6.35259,0,2.8769927,15.753016,0,0,0,1.0518103,0.55144686,0,6.559171,2.4780686,0,3.5057647,0,3.1623929,2.550864,15.340763,0,0,11.142747,0
935,0,0.7892036,11.113477,1.3903933,0,3.7454247,0,0,3.280085,0,0,0,0,0,0,0,0.74553233,3.146985,0.12865634,4.7152576,0,0.9119082,6.8863697,0
936,0.56382567,5.2510347,18.746328,0,0,0,3.6515632,0,0,0,0,0,0,0,0,0,0,0.04878833,2.4981189,7.3967113,0.5427347,0,0,0
937,0.39817217,0,7.3304033,0,0,0,0,0,0,0.26040474,0.85324836,0,0,0,0.5600118,0,0,0,1.5136268,5.1755652,0,0,0,0
938,0,0,0.89094955,0,0,6.229897,2.515033,0,0,0,0,0,0,0,1.9574196,0,0.93867844,0,0,0,0,0,0.06773461,0
939,0.077494994,0.89252764,1.7031375,1.2254062,0,0,0,0,1.2562772,1.288625,0,0,0,2.1196656,0,0.70582396,0,3.6663222,4.7194214,1.8309355,0,0,2.9683893,0
940,0,6.6676216,11.005844,0,0,4.2802916,0.446973,0,0,0,0,0,1.3798047,0,0,0,0,0,0,0,0,0,0,0
941,0,0,7.903876,6.2773385,0.43477264,0,0.1589159,0,0,0,0,0,0,0.14974537,0,0,0,0,0,3.1147306,0,0,0,0
942,0,0,0,0,0,1.0126334,0,0,0,0,0,3.0360894,0,0,0,0,0.26605847,0.9515366,5.368361,0,0.059142835,0,0,0
943,0,0,0,0,0,0,0,0,0,2.3906734,3.54937,3.5763104,1.7279977,0,0,0,0,0,0,1.6252792,0,0,0,0
944,0.53512734,0,0,1.2966083,0,5.2540765,0,0,3.2440042,0,2.1790226,0,0,0,0.48340777,1.2586052,1.5381025,0,0,3.2246633,0,0,0,0
945,0,0,0,0,0,0,0,3.0857027,2.6549726,2.1079361,0,4.448,0,0,0,0,1.6533186,0.38705575,0,0,0,0,0,1.8184025
946,5.10918,0,0,0,0,0,0.17756817,0,0,0,0,5.302876,0,0,0,0,0,0,1.7099781,0,3.1707346,0,0,0
947,1.300766,0,0,0,0,0,2.0546296,0,0,1.3433625,2.162087,5.4685936,2.7589664,0,0,6.1036453,0,1.6996503,0,1.4706718,0,0,0,0.23579378
948,0,2.003212,0,0,0.70121735,0,0,0,0.2826652,0,0,0,0,1.3709154,0,0,1.3239261,0.12780283,0,0,0,0,0,0
949,0,0,0.6847002,0,0.09880452,1.1989566,0,0.41812608,0.61277413,2.3039153,1.504964,0,0,0,2.545583,0,0,0,5.9160395,0,0,1.1852165,0,5.0388546
950,0,0,0,1.5125406,0,0,0,0.61428046,0,0,2.1023142,0,0,0,2.843666,0,0,2.8921168,0,0,3.861531,0,0,1.5439501
951,0,0,0,0,0,0,0,1.7771691,0,3.1474025,0.18837482,0.66496855,2.9469402,0,2.0305533,0.15010284,0,0,0,0,6.8534474,3.8052742,0,0
952,0,0,1.7224773,1.7860341,0,0,0,0,0.54209733,0,0,0,0.37897488,0,0,0.41501227,0,2.335151,0,0,0,0,0,0
953,1.4838979,0,0.47810316,0,0,0,0,2.0925443,1.4245272,2.2177866,6.4039326,0,0,2.1879284,0,0,0,0,5.672569,0,0,0,0,2.8634596
954,0,0,0,0,0,0.9149294,1.307619,0,0,0.0489347,0,0,0,0.5732567,0,0,3.8867757,0.5943617,0,0,0,3.0557296,4.720405,0
955,0,0.11873645,0,0,2.4130144,0,0.106905304,0,0,1.0035822,2.6298807,4.0001607,2.2831688,0,2.96798,0.7146025,0,0.77035785,0,0,0,1.6348854,0.85114676,0.44436887
956,0,0,0.93783355,2.1818073,0,0,0,1.3517548,0,0,0,0,0,0,1.1060828,0,0,4.2207313,0,0,0,0,0,0
957,7.0926633,0,0,1.0102588,2.6616852,0,0,0,0,0,0,7.3168273,0,3.1874845,0,0,0,0,1.6852037,1.1240373,0.8008353,4.066981,0,0
958,0,0,0,0,1.6421998,0.59240353,2.5280766,0,1.1244799,0,2.1716216,0,0,0,0,0,1.7812722,0,0,0,0,1.511301,0,0
959,6.6002774,0,0,1.5935501,0,0,2.4064016,0.03660474,0,0,0,0,1.5539937,0,0,0,0,0,0,0,0,0.62664884,0.076808654,10.31747
960,0,0,0,0,0,0,0,0.1890145,3.05915,0,0,4.6827536,0,0,0,4.32516,0,0.67311263,0,0,0,0,1.8215823,0
