x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052,y0053,y0054,y0055
68,0,0,0,1.4164798,2.7029135,0,0,0,0,0,0,2.2012804,0.07517623,0,2.3108325,0,0,0,0.73014355,1.4091918,0,5.1684766,0,1.9891019,1.2213961,0,0,2.4984264,4.9600697,0,0.23642708,0,1.4236703,0.8539722,1.2647388,0,0,0,0,0,0,0,0,0.11712632,0.007320005,0.19731833,2.163584,0,0,0,0.66685075,0,0,0,0,0.6085476
69,0,0,0.03103135,0,0.7582534,0,0,0,0,0,3.0536492,0.051131513,0,0,0,0,0,0,0,0,0,3.2982817,1.8063389,2.2252612,0,0,0.09627599,0,0,0,1.7562351,0,0,0.036985762,0,0.5211568,0,0,0,5.251549,1.3355478,0,0.43365785,0,0,0.008092197,4.1689973,0,0,0,0,0,2.7132473,0,0.21056335,0
70,0,0,0,0,0,1.6844305,0,3.5715938,0,0,0,0,1.2574255,0.860553,0,2.1438727,0,0,0,0,1.592001,0,1.5254694,0,0,0,0,0,0,6.424213,1.6272454,0,2.4358208,0,1.9863185,0,0,0.016165225,2.7884521,0.4327903,2.1695993,0,0,0,0,2.0028062,0,0,9.75953,1.4355412,1.0781584,2.998559,0,0,0,0
71,10.240111,0,0.10581707,0,0.47003844,0,0,0,0,0,0,1.1667781,2.5422292,1.113403,0,0,0,3.6384633,0,4.4671235,0,3.585453,0,0,2.2166433,0,0,0,0,0,0,0,0,3.5885367,0,0,4.509449,0,1.3911195,3.0177004,0,0,0,0.6232639,0,1.2996646,0,0,0,1.6181626,0,0,0,0,1.7975985,0
72,0,0,0,0,0,0,2.4580624,0,2.152561,0.5570499,4.4670973,0,0,0.3840248,0,0,0,2.210764,0,0,3.3065586,0,0,1.1559774,0,0,0,0,0.22471482,2.5463653,0,0,12.289678,0,0,0,0,0,8.603075,6.288529,0.08029096,1.9180118,0,0,0,0,0,1.0557272,2.7751791,0,0,0,0.33823544,0,0.34456298,1.3760434
73,0,0,0,4.8951707,0,0,0.5563419,1.6951151,0,1.0041069,0,0,0,4.1379666,0,0,1.3221391,0,0.91168994,4.900032,0,0,2.3607123,0.6304169,0,0,0,0,0,0,0.044902712,0,0,0,0,0,0,0,0.5902634,0,0.5630521,0,0,0.579366,0,0,0,0,0,0,0,0.08979831,2.40016,0.13695203,0,2.7966862
74,0,1.9813018,0,0,1.9248339,0,0,0,0,0,0.11056267,0,2.1510854,2.0964148,0,0,0,0,0,1.1425297,2.7514431,0,0,0,2.3929489,1.0897167,0,0,0,2.7827308,0,0,0.04586377,0,0,0,1.1696764,0.41586694,1.3767968,0,0,0,0,0.41695303,0,0,4.4514856,0,2.2983325,0,0,0,4.7350035,0,0.29084817,0
75,0,1.7291623,0,1.5454762,5.0175285,0,0,0.17656453,4.2404675,0,0,0,0.78500223,1.7339934,1.366729,0,0,0,0,1.1065027,0,3.4246562,0,0,0,0,1.5711842,0,0,1.7669818,0.9489273,0,3.8952255,0,0,1.9587505,1.0025012,0,1.678184,0,0,0,0,0.08943389,0,7.002653,0,2.5925097,0,0,0,0,0,0.28361362,0,5.945213
76,2.0767822,0,0,0,0,2.221276,0,0,0,1.259976,2.4742694,0,0,0.82616496,1.3853486,0,0.23141706,4.6483116,5.4246807,0,3.4360104,1.5353992,0,6.054475,10.839402,0,0,5.1571665,6.397317,0,0,2.3558884,2.1267211,0.5225369,4.163051,0,1.0324315,0,2.653984,0,0,0,2.2409878,0.4631861,1.2759516,0,6.2327485,0.87844944,12.429591,2.279562,0,1.6381131,6.9396205,1.6402959,0.9581493,0
77,0,1.1283305,0,2.463128,0,0,0,0,0,0,0,1.1677244,1.2713054,0,0.5442806,0,1.7125617,0,0,0,0,0,0,0,0,0,0,2.4973898,0,1.1327229,0,0.60066706,0,2.4567666,0,0.82794994,1.1389441,0,0,10.084633,0,4.3537226,0.12767966,0,0.62406385,0,0,0,2.6954436,0,1.3778456,0,6.7877946,0.84226817,0,0
78,1.4690391,0,0,0,0,0,0.9312711,0,1.319247,0,0,0,0,0,0,0,0.6093079,5.676359,0.95558614,0,0,1.0965734,3.931938,0.42073548,5.6052756,2.0789063,1.4374399,10.395694,0,0,1.1423092,2.2254405,1.1762288,0,0,0.5451742,2.309836,1.4640819,0,0,1.2581891,0,0,0.6404346,0,0,8.692718,0,5.3655095,0,1.0069631,0,3.3078432,0,0,0
79,0,0,0,0,2.634898,0,1.9670221,1.681437,0,0.44008303,0,0,2.465452,0,0,2.0774784,0,3.394474,0,1.754753,1.9763441,0.14104715,0,0,0,0,1.4784297,0,0,0,2.0449708,0,0,0,0,1.0212947,0.74799275,0,0,0,0,1.5538588,1.19299,0,0,0,0,0,0,0.2544697,0,0.2846791,0,0,0,0
80,2.926634,0,0.5147909,0,0.13673411,0,0,0,0,0.8200708,0,0,0,0,0,0,1.2420778,0,1.9696642,6.686029,1.6499653,0,0,1.0948088,0,1.76514,0,5.637156,1.6928279,0,0,0,0,0,0,0.046350423,0,0,5.636999,0,0,0,0,0,0,0,0,0.40404508,0,0,1.0116131,0,5.905044,0,0,0.7764255
81,0,0,0,0,7.2193747,2.77437,0,0,2.4710805,0,0,0,0,0,1.4343497,0,0,0.1441302,0.9982036,0,0,0,0,1.2127887,5.2899427,0,0,3.8762443,1.2335312,0,0,0,0,0.93123007,6.5688047,2.5740244,2.1865506,0,0,2.182795,0.97493196,0,0.89738774,0,0,0.010504882,0,0.94904196,0,0,0,0,0,0,0,1.3091614
82,0,0,0.05819123,0,0,0.93654567,0,0,0,0.8694061,0,0,0,0,3.2360625,3.4491858,0.08754407,0,0,0,0,0,0,0,0,3.6886628,2.296069,15.060111,0,0,0,4.2545676,0,0,7.890514,0,3.954743,2.045589,0,3.2481658,0,0,0.29730922,0,2.441935,0,0,0,3.229486,2.825895,1.2146403,1.9698783,0,3.135966,3.2947054,0
83,0,0,1.3407015,1.6161107,0,2.2530916,0,0,0,0,0,0,0,1.0130013,0,0,0,0,0,0,3.6452715,0,0,0,0,0,0,0,0,0,0,0,0,0.74091357,0,0,0,0,5.729867,6.431455,0,13.145889,0,0,0.026378842,0,0,0,5.2418,1.4636108,0.0889295,2.8997355,2.5931327,0,0.28658515,0
84,2.80703,3.68771,0,0,0,0,0,0.49835014,0,0,0,1.4467603,0.37666917,0,0,0,0,0,0,0,0.53414506,0,0,0,0,0,0,0,0,0,0.83271736,0,1.3775132,1.4937657,0,0,0,0,0,6.2804213,0,1.3261254,1.9391085,0,2.20843,0,0,0,0,0,0,0.54222715,0,1.0294005,1.315361,0
85,0,1.3835783,0,0.9655382,0,0,0,2.3928826,0,1.9646783,2.648875,0,0.7518826,1.4958866,0,4.4504905,0,0,0.69477844,0.9193648,0,0,0,0,0,0,0,0,0,5.218683,0,0,1.8609382,0,0,0,0,0,0,12.594188,0,8.938519,1.3266997,0.3388556,0,0,1.1125773,0.57364035,6.257767,1.3468773,0.071362436,1.141152,1.4340203,0,0.5443984,0
86,0,1.0312006,0.27360424,2.1786144,0,0,1.3179165,2.4048083,0,0,0,1.7367316,1.4000332,0,0,0,0,0,1.0651109,0,2.6953082,1.4218147,0,2.148122,0,0,0,0,1.2780054,0,0,0,0,0,0,0,0,0.26752028,2.9549007,1.5635351,0,0.23154828,0,1.868957,0,0,0,0,0,0,0.22227764,3.3026533,0,0,1.4849547,0
87,0,0.04598319,0.007162363,0.5889999,0,1.7191578,0.93781525,0,0,0.023735527,0.75453687,4.523975,0,0.8272523,0,1.9065162,0,2.4527054,3.7333925,3.8199668,1.6100442,0,0,0,0,0,0,0,1.4018267,0,0,1.6509243,0.8770784,0,0,0,0,0,6.7161336,1.1921353,0,5.0668716,1.8463817,0.06775751,0,0,0.5401519,0,0,0,0,1.2050097,2.1253061,0,0.74209726,0
88,6.321117,0,0.28294078,0,0,2.841361,1.4557822,0,5.6143193,0,0,0,0,0,0,0,1.667266,0,0,0,0,0.60608786,0,0,4.884148,0,0,0,3.463113,0.26560265,3.6792214,0.77851367,2.1433265,0,0,3.2823992,0,0.23591417,0,0,1.0993344,0,0,0,0.7412417,0,2.0071387,0.84171134,5.1769547,0,0,0,13.164232,0,0.7435745,0.2547292
89,0,0.40529975,0.07735463,0.31774893,0,0,0,0,0,0.27612865,0,0,0,0,0,0.3715842,0,0.47022104,0,0.02924632,0,0.7550899,1.6836302,2.2328053,4.96189,0,0,7.7813783,0,0,0,0.66689163,2.5332685,1.8671693,0,0,0,0,0,0,0,0,0,0.1896317,0,7.338801,0,1.9433303,0,0,2.5421586,0,0,0,0,3.2170286
90,0,1.4202727,0.17084889,1.1148207,0,0,0.028075293,0.33337054,0,1.6498543,2.5902302,4.6064477,0,0,0,0,0,0,0,4.4123707,0,8.423355,0,1.1524428,0,0,0.4686305,0,1.7643981,0,1.1683934,0,0,0,0,0,0,0,0,0,0,1.8797778,1.0089729,0.45456758,0.9477988,0,0,0,15.039564,0,0,0.32072166,0,0.36559755,0.7000553,0
91,1.4113172,0,0.31173113,0,1.8231204,1.1730688,0,0,3.080185,0,0,0,1.796954,0.07801558,1.0590876,1.145952,1.6751975,2.03907,3.0771585,0,0,0,5.7407527,1.2218301,0,3.349635,5.1510763,8.461974,9.413346,0,0,3.926557,0,1.4185665,8.0871525,0,0,1.5196096,0,0,0,0,1.7359563,1.0952544,0.38314766,0,0.11223326,0,0,0,0,0,0,0.18617375,2.401638,2.1041095
92,8.75186,0,0,0.32321882,0.6289241,0.21212679,0,2.2172132,0,0.31893086,0,0,0,0,2.249433,0,0.4283892,4.409331,4.338776,3.454726,0,8.347146,0,0,0,0,1.1457839,2.62463,0,4.2438188,1.712647,0,0,2.2433724,0,0,1.3625588,0,0,0,0,0,0,0,0,0,0,1.5005332,0,0,0,0,0,0,0,3.0588367
93,1.359415,0,0.41724893,0,0,0,0,0,3.8014274,0,0,0.82763875,0,0,0,0,2.369962,0,0,0,0,1.3016659,0.47311276,0,0,2.4458923,0,15.359675,4.6362414,0,0,0,0,5.2878613,5.9165964,0.87752944,0.11856831,6.645521,0,0,0,0,0,1.2652404,0,6.819815,0,1.5334786,0,0,0,0,0,0,0,1.7098314
94,2.2436326,0,0.7396678,0,0,0,0,0,0,0.7708019,0,0,0,0,2.203148,0,0,0,0,0,0,6.225753,4.168667,0,0,6.125397,6.1253076,10.94781,15.397043,0,0.48306182,6.31596,0,0.04629978,18.956547,0,0,3.7694893,0,0,0,0,0,0.32427472,0,2.6051452,0,3.4416685,0,0,0,0,3.8682091,0,0,3.2012775
95,0,0,0,0,0,0,2.425543,2.2221668,0.20694767,1.4495845,0,5.8407826,0,1.7229387,3.0285757,1.8861225,0.08171142,1.2366668,0,0,0,4.215466,0.9530245,0,0,0,0.5148614,0,0,24.801872,0,0,0,0.052979123,2.6296566,0.5729599,5.640925,0.41890097,0,0,3.468673,0,0,0.018541964,0,0,1.5549818,0,2.325724,1.8374286,2.1310287,0,0,0,0,1.2085624
96,4.9492707,0,0,0,0.22255139,0,0,0,0,0.6332006,0,0,0,0,1.3417665,1.0000725,0,2.4248316,0,2.2731273,0,0,0,1.9293274,1.0943846,0,1.397054,8.415413,0,11.392396,1.3473353,0,6.5958934,1.4692146,0,0,4.4757957,0.17820615,1.4895182,0,0,0,0,0,0,1.9320587,0,0,3.0531094,0,0.022821086,0,3.2842433,2.3728776,0,0
97,0,0,0,0,0.41516772,0,0,0,0.95235515,0,0.6131223,0,2.329758,0,0,1.2127309,0.91075647,5.2921,3.335625,0,0,0,0,2.581148,5.4315553,1.0013473,0.26291832,1.5800257,0,1.7151504,0.9740628,2.5396118,0.97811335,0.9118953,1.4033886,0,0,0,0,0,0.4993387,0,0,3.58346,1.998237,0,0,0.6184328,13.311878,0,1.7337445,0,0,0,1.173091,0
98,0,1.3266245,0,0,6.892029,0,0,0,3.3086014,0,2.027438,0,0.31698763,1.4458524,1.1033735,0.16491751,0,0,0,0.17213951,1.3888892,0,0,0,0,1.186644,0,0,3.2444324,3.1067317,0.5256099,0,0,0.9224844,0,0,1.8963828,4.213873,0,0,0.36415106,0,0,5.6691,0,0,0,0,0,2.2401104,0,0,0,0,0,0
99,0,0,0,0,0,0,5.1724033,0.7221271,0.9935599,0,2.5738728,3.5697181,1.7381295,1.5283561,1.8833767,0,0,0,0,0,0,0,0,0,2.783955,0,1.9992424,5.3558755,0,1.4703006,0,0,3.0232103,0.4018767,0,1.6112877,4.119093,0,3.775282,0,3.2238576,2.4405031,0,0,1.4939791,0,0,0,0,1.4835553,0.30374923,2.7163765,7.0450497,0.59082836,1.9532737,0
100,0,8.13538,0.1053529,1.9744284,0,0,2.724345,0,0,0,0,0,0,0,0,3.5627196,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7052662,1.0922397,0,5.903638,0,0.12504831,0,0,0,1.3124802,10.754457,0.17222469,2.3247926,2.1694584,0,0,0,0.64018,0,0,1.585686,0,0.31418046,0,2.42934,0,0
101,0,0,0,0,0,2.3962655,0,3.2081978,0,0.9554635,0.2619795,0.9098697,0,2.5278566,0,2.1451259,0,0,0,0,7.8593197,0,0,0.36037698,0,0,0,0,0,1.0980536,0,0,0,0,0,0,0,0,8.922875,0,0,0.9345224,0,1.1344217,0,0.5698878,5.6506615,0.4897292,0,0.74752814,0,0,0,0,0,0
102,1.9830627,0.3468681,0,1.1549772,0,0.07025688,0,1.1752175,0,0,0.035020836,0,0,0.6461464,0,2.2715483,0,0,0,3.8619778,0,0,0,0,1.1169276,0,0,0,0,0.50986713,0,0,0,0,0,0,0,0,4.8139663,2.863219,0,25.29218,2.1688795,0,0,0,0.031288147,1.1145761,0,0,0,2.193573,0,0,0,0
103,0.23919639,1.0464814,0.04552205,1.616276,0,0,0,0,0,0,0,5.67977,1.6990318,1.4226189,0.55504143,0.48316297,0,0,3.0078006,0,7.6448298,0,0,0,0,0,0,0,1.9780618,0,0.09015901,0,0,0,0,0,0,0,6.834226,7.186691,0,0,0,0,1.799941,0,0,0,5.670797,1.7941225,0,4.8863335,3.254525,1.6752912,1.085066,0
104,10.00862,0,0.05035907,0.07808171,0,2.2615795,0.8410155,2.994444,0.083153464,0,3.6853955,0,2.769618,0,0,0,0,0,0,0,0,0,0,0,0,0.37235248,0,0,0,0,0,1.2881329,6.462405,0,0,0,0,0,0,3.210238,0,0.531616,0,0,0,0,0.9403458,0,0,1.5046039,1.4888669,1.6308765,0,0,0.49036786,0
105,8.4051285,0,0,0,0,1.4931906,0,0,3.2359822,0.68200016,0,0,1.7622843,0,2.3405693,0,0.028837135,0,0,4.482274,0,9.0911255,2.7091436,0.62170076,0,1.070414,0.19213356,0,0,0,1.7889528,0,1.4456362,0,0,0,0.08888643,0.56475407,0,8.037806,2.0192611,0,0,0,0,0,4.854907,0,0,0.47499448,0,0,0,0.095863014,0,1.8298992
106,0,2.637264,0,0,0,0,0,0,0,0,1.0806177,0.71139514,0,0,0,2.3709133,1.0980464,0,0,0,4.7309713,4.4626226,0,0.5358228,11.585451,2.0691483,0,0.037242774,1.6094183,4.3971357,0.8739046,0,0,0,0,0,0,0,0,0,1.0665356,1.9659852,0,0,0.17645513,0,0,0,0.78646207,1.4793091,0,1.2115818,2.105005,0,0,0
107,0,0,0.30524188,2.112013,0,0,0,3.3305147,0,0,0,0.5551384,1.1026249,0,0,0,0,2.09564,2.045503,5.4396367,3.5580232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5193554,3.3610091,0,0,1.4919487,0,0,0,0,0.09741234,0,5.3703938,1.1371078,2.1601834,0,0,0,2.6196783,0
108,0,0.46368068,0.39828902,0.061573353,0,0,2.3936813,0,0,0,0,0,1.990607,0,0,0,0,0,1.8016429,5.2254667,0,0.06843197,0.80141205,1.0650532,0.57759464,0.07279452,0,3.6106043,0,3.137542,0,0,0,0,0,2.1968315,1.1167488,2.7090745,3.3611398,15.74105,0,4.5395327,2.4332182,0,0,0.38698304,6.2783456,0,0,0,0,0,0,0,0.34226122,0
109,8.146918,0,0,0,1.43505,0,0,0,0,0,0,2.7375515,0,0,0,0,2.8581977,0,0,0,0.13790451,6.588754,1.6886362,0.01954109,3.204697,3.1820126,0.5274146,4.466601,6.4512563,2.8334002,0,0,0,0,0,0,0.49442542,0,0.739461,0,0.09855392,1.2543414,0,1.5702275,0,2.7578533,0,1.2643944,0,0,0,0,2.3226833,0,0.030593803,4.176992
110,0,0.19246371,0,0,4.4610457,0,0,0,0.8040858,0.8519399,0,0,0,0,1.422832,0,0,0.9282904,0.7339575,0,0,0,0,2.0314136,7.7454977,0,0,0,0.65262496,0,0,1.1893007,4.942332,0.86324906,2.4941897,0.9038922,2.3829935,4.0708447,0,0,0,0,0,0,0,2.9303846,0,0.37423855,0,0,0,1.955088,11.398376,0,0,1.3990624
111,0,0,0,0,3.9589121,0.8471839,0,0,0,1.0272943,0,0,0.85615605,0,4.830961,0,4.335473,0,0,0,0,4.5821085,1.9703606,0.84678996,3.0189843,1.8133022,0.40248933,3.9333022,2.192263,0,0,1.0195566,0,2.4788141,10.992883,2.3074243,0.8340739,1.0306727,0,0,0,0,0,0,2.2483485,0,0,0,0,0,0,0,0,2.5576062,0,0
112,0,0,0,0,0,0,0,0,2.8924263,0,0,0,0.9400181,0,0,0,0,5.9229965,0,0.8261986,0,10.928696,4.009823,0,0,0.8311432,2.6778958,9.629055,12.092902,0,0,2.7057757,0.3790387,2.944289,9.093859,0.4134333,1.9481491,0,0,0,0,0,0,0.33369255,0.078718975,6.0897517,0,3.2896087,0,0,0,0,0,0,0,4.4636917
113,0.16748156,1.4995435,0.96047515,0,5.206595,0,0,0,7.831314,0,0,0,0,0,0,0,0,0,4.9621983,0,0,1.6732796,0.7101505,0,0,2.4711418,3.3130877,5.824745,0,0,0,4.400438,0,0,9.468527,0,0.7285161,6.0027113,0,0,0,0,0,0,0.8817116,1.1134084,0.20891383,0.058608703,0,0,0,0,0,0,0,0
114,0,0,0.020313049,2.162141,1.1307656,0,0,0,1.0625178,0,0,0,1.6793338,0,0.5069645,0,0,3.9364462,2.5438929,0.9204295,0,2.566595,0,0,0.14304751,0,1.4141083,3.7775097,4.9584427,11.509767,0,0.6596273,0,0,0,2.3964717,0,0,2.1355577,0,0,0,4.380224,0,1.291599,1.4438338,4.3536053,2.8715024,0.81559205,0.4707444,1.4188741,0,0,0,0,2.8159885
115,0,0,0.20288585,2.5620918,1.7246795,0,0,0,4.737298,1.7230334,1.0457945,1.7890874,0,0,1.3755432,0,0,0,0,0,0.04837288,1.260895,0.86120903,0,0.47674388,0,0,0,2.6153955,18.943813,0,0.5855643,0.73386985,2.2386773,0,1.8715036,2.6642995,0,12.532327,0,0,0,0,0.9692581,0,2.94767,14.110402,0.049290482,12.800211,0,0.5040721,0,7.4579663,0,0.7938694,0
116,1.198729,0,0,1.8826195,0.16216235,1.9720496,0,1.6639186,0,0,0,3.2079566,0,0,0,0,0,4.003293,1.5189273,0,5.7937016,1.7497092,0,0,0,0.5377651,0,0,1.7548099,0,0.5361873,0,10.599129,1.0408106,0,0.3088533,0,0,19.451029,2.0248585,0.41823822,0,3.364577,0.94892716,0,0,19.193462,0.56626827,0,1.1944462,1.3389059,0,0,0,0.090493456,0
117,0,6.7370224,0,2.0785258,2.784646,5.9306417,0,2.3055933,0,1.1700283,4.602332,0,0,0,0,2.301438,0,0,0,0,5.7585907,0,0,0,0,0,0,0,0,1.5435303,0,0,0,0,0,0,0,0,14.999335,5.939092,0,3.6104648,0.85980016,0,0.09709706,0,16.449095,0,3.7615368,0,0,3.3399014,2.371238,0.66251886,4.000021,0
118,6.8939238,0,0.05767395,0,4.7414336,0.17732689,2.2368448,0,1.885203,0,0,3.774808,2.1403491,4.281771,0,0,0,1.2617946,0,0,0.93392867,0,0,0,0,0,0,0,0,0.8704602,1.3980262,0.51798546,2.8965437,0,0,0,0.6273349,0,0,1.9606799,0,0,0,0,2.168205,0,1.305744,1.2962031,0,0,1.3551893,3.1685293,0.07543169,0,4.9523015,0
119,0,0,0,4.311769,0,0,12.785375,0,0,0.3397564,1.3010087,0,0,0,0.57956725,0,0,0,0,0,0.19033462,0,0,0,0,0,0,0,0,3.0092275,0,0,0,0,0,0,0,0,6.131245,15.04256,0,3.7904055,1.5059158,0,0,0,8.096518,0,0,0,0,0.09048177,0,0,0.2413258,0
120,0,0,0.028246984,0,3.5258017,0.45556998,0,0.99814785,0.7896441,3.0223963,1.2172872,0,0.99652123,0,0,0,0,0,0,0,0,0.8231246,0,0,0,0,0,0,1.6049149,3.7456512,0,0,3.3340688,0,0,1.3495831,3.237529,0,0,6.095683,0,6.6884403,0,0,2.2798817,0,3.8825293,0.68710476,0,2.9218771,0.51088023,1.5769262,0,0.18904427,0,0
121,2.8935075,0.76967883,0.27846628,2.8345394,0,0,0.8181333,2.0767581,0,2.6352267,3.8033836,0,0,0,0,0,0,0,0,4.283244,3.0357156,0,0,0,0,0,0,0,0,2.3122075,0.22428371,0,0,0,0,0,0,0,0,0,0.7404106,0,0.36341494,0,0,0,3.5714622,0,20.241213,1.2463139,0.35272792,1.5155809,0.29202887,0.90891224,3.7790887,0
122,0,0,0,2.3403592,0,0,0,0,0.52122444,0,0,0,0,2.1955671,0,0,0,1.2111579,0.27702996,6.212039,0,0,1.0841378,0.8790331,5.8350325,1.8197305,0,0,0,2.696735,2.391269,0,0,0.26004893,3.334678,0.1842475,0,0,0,0,1.4534553,0,0,0,0,0.92448664,0,0,0,0,0,1.0652795,9.973536,1.364433,0,0
123,7.4387183,0,0,0,0.2824042,0,0,2.8165033,0,0,0,0,0,1.9916457,0.9752742,0,0,1.678618,0,0,4.9212666,0,0,0.46563122,2.1072342,0,0,0,3.4673948,0,0.73237795,0,5.958889,1.6356821,3.357531,0.62141705,0,0,6.375454,2.501682,0.01818656,0,0,0,0,0,0,0,12.4988785,2.4808311,0,0.52047837,0,0.84817356,0,0
124,0,0,0.047055744,0,4.428213,0.92284226,2.1380968,0,1.0303028,2.44156,1.0022594,0,0,0,0,1.7716752,1.6110548,0.080472924,0,1.0046293,1.9637697,0,0,0.3051787,0,0,0,0,0,2.1334965,0,0,0,0.59420186,0,0,0,0,0,7.342048,0.21652083,1.0360631,0,0.16167058,0.7466631,2.6721585,0,1.8828135,0,2.4517343,0,0,1.5167502,0,0.16435328,0
125,14.802036,0,1.1419717,0,2.514359,1.5979077,0,0,0,0,0,0,0,0,1.1067716,0,0,2.6582649,0.7613853,0,0,13.967201,3.5176816,1.0813048,0,0,0,0,0,0,0,0,3.9153054,0,0,0.6339796,0.69301635,0,0,0,0,0,0,0,0,1.6983721,4.3380747,0,0,0,0,0,0,0,0,4.688592
126,0,0.0814997,0,0,0,0,1.6629041,0,5.680657,0,0,0,0,0,3.792893,0,4.296117,4.3968487,0,0,0,1.0851368,0,1.8888304,0,3.9253716,1.3009524,15.905144,7.955191,0,0,0,0,0.21040536,3.4767156,4.2026916,2.826062,0,0,0,0,0,0,1.8261632,0,4.8280153,0,1.8334435,0,0,0,0,0,0,0,0.3887313
127,0,0,0,0,0,0,1.0708152,0,5.2574835,0,0,0,0,0,0.43310836,0,3.036151,0,1.1568365,4.6818147,0,1.419196,0,0.14921652,0,2.3867395,0.37734222,0,11.366872,0,0,5.8475003,0,2.7735343,0,0,4.14091,4.4257927,0,0,0,0,0,0,0,0,0,2.5821161,0,0,0,0,0,0,0,2.964635
128,0.6460369,0,0.23381634,0,5.507168,0,0,0,0,0,1.5037435,3.0394301,0,0,1.1150867,0,0,0.42580664,0,0,2.16737,0,0.93521476,2.6626198,0,1.0176022,1.9388633,7.685371,0,0,0,0,0,0.886778,3.0980685,3.4659977,0,1.4065708,0,0,1.4158506,0,0,2.0217962,1.7038704,0.5695507,7.090421,0,5.026956,0,0,0,6.7680707,0.9988972,0,0
129,17.317564,0,0,0,0.6226307,0,0.8446845,0,1.3661729,0,0,0,1.2095814,0,0,0,0,0,7.151546,0,0,1.5494273,0,0.4425861,0,1.1622835,1.3973726,2.8089082,0,2.1900961,0.82575446,2.6536233,4.3276496,0.051590778,5.1597486,3.7907693,0,0.8445751,0,6.7368016,0,0,0,1.2919186,0,0.66883117,0,0,0,0.2839012,0.114925876,0,0,0,0,1.7802693
130,0,0,0,0.3026544,2.5875604,0,0,1.5704023,0,2.0927074,0,0.13833104,0.57489973,0,0,3.115967,0,0.27318856,0,5.2329226,0,6.252931,0,2.3529234,2.130166,0,0,5.089126,3.9986913,0,0.28884378,1.3069683,0,0,0,0,3.6099908,0,0,0,1.0833157,0,1.1169921,0.29620257,0.76635224,0.29677945,3.4047594,0,0,0,0.22962506,0,0,0.60320807,0,1.1011288
131,0,0,0.677754,0,0,0,0.86846095,0,5.653873,0,0,0,0.69900376,0.75396675,1.6638001,0.22769299,0,0,0,0,0,6.1799593,0,0.5015589,0,0,3.192881,0,1.8227996,0.44792858,2.443312,0,0,0,0,0,1.4680543,0,0,0,0,0,0,0,0,0,3.279776,0,0,0,0,0,4.749039,0.81812227,0,0
132,0,0,0,0,0,0.26463822,0,0,0,1.6074042,0,1.23377,0,0,0.7204276,0.38854614,0.16964123,1.3974899,0,0,0,0,0,2.4649293,6.771591,0.87049454,0,2.7804103,0,6.820721,0,3.2054164,2.539716,0.13529484,0,0.90424776,1.3149012,0,0,4.363883,0,0,0,3.4308598,0,3.7289865,0,3.0284646,0,0,0,0,0,0,0,0
133,0,1.3079042,0,0,0,3.0894082,0,0,0,0,3.9907427,1.7762222,0,0.8409466,0,0,0,2.136228,0,0.9441367,0,5.553692,2.1209638,0,4.034443,0,1.582693,0,3.355108,0,0.031475503,3.7584176,0.70019627,1.5461634,0,1.8534371,3.5775094,1.5175772,0,9.338643,1.7071052,0,2.6514902,0,0,0,6.4471464,0,0,0.8345339,0.24749148,0,12.787898,0,0,0
134,0,0,0.7487579,0.5690528,0,0,0,0,2.344556,0,1.6193638,0,0,4.104286,0,1.4230523,0,0,2.1003418,0,0.8441335,0.7017565,0,4.2026067,4.377437,2.2054133,0,2.3443193,0,0,0.7649493,1.8205614,4.277739,0,0,0,2.756688,1.7596215,0.92552215,1.9213388,0.78529346,3.2418277,0,0,0,0,0.499178,0,3.58966,1.4409469,1.951402,0.27495623,3.6692083,0,0.05054295,0.57712406
135,6.8622894,0,0,0.08650257,2.629112,0,0,0.009040451,0,0,6.003165,1.2494138,3.4520717,0,0,0,0,3.5317936,1.6920842,4.716678,0.8882393,6.0162444,0,0,0,0,0,3.493437,3.8927915,2.8393373,0.39700624,0,6.1510324,0,0.71771646,0.20545046,0,0,3.5684607,0,0,0,0,0,2.1363275,0,0,0,0.08233416,0.80383813,0.5136341,2.7284033,12.38492,0,0,0
136,0,2.168265,0.49270833,0,0,2.5151598,0.3455014,0,0,0,0,4.8233757,0,0,0.043554984,3.0522072,0,0,0,0,0,0,0,0,4.1098137,0,1.9296229,0,1.6629733,0,0,0,0,0,2.2159631,0.7988702,0,0,1.2866493,9.022855,0,10.85987,0.98154175,0,0,0,4.247096,0,6.2761455,0.18920024,0,0,0,0,0,0
137,0,0,0.28357014,4.0541506,0,3.3232229,0,1.5472267,0,0,0,1.4345341,0,0.23733881,0,0.70607835,0,0,0.49172044,0,4.5474567,0,0.15643847,0,0,0,1.4586939,0,0,0.05431706,0.041446093,0,0,0.3316098,2.2437322,0,0,0,0,0.4670494,0.5279071,5.749567,1.2346818,0,0,0,1.163961,0,5.12084,2.6274776,0,2.4753883,8.926268,0,3.993029,0
