x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049
77,0,2.77628,0,0,2.6037395,2.11276,0,0,0,1.9850111,0.732841,0,0,0,0,0,0,4.525687,0,0,15.309784,0.9774573,0,0.6372221,3.0558412,0,10.549221,0,0,3.8063521,0,1.229926,1.7765262,14.468115,0,0,0,0,0,2.803735,10.597251,0,0,0,22.479412,0,0,0,2.6160765,1.712031
78,0,0.07876421,0,0,0,0,5.6814084,0,0,0,0,0,0,0,0,0,0,0,0,20.957317,7.02362,0,25.922749,0,0,0,4.9969616,5.154166,0,0,2.6451476,0,0,0,8.051855,14.927958,0,0,0,0,0,0,1.9472257,6.4934015,6.6470222,0,0,0,0,2.542716
79,1.5306352,0,3.6312284,0,0,0,0,0.49252918,0,0,16.50853,6.066749,0.09825491,13.568665,8.563787,0,0,0,0,0,1.8989865,9.179614,1.3864096,1.3988316,0,0,0,0,0.46785772,0,0,0,0,0,0,4.874393,0,0,1.5470362,0,0,0,0,0,0,0.5909186,5.9928956,0,0,0
80,2.2654614,0,3.9725597,0,9.197018,0,0,0.33938763,0,0,6.2105308,0,1.7282563,7.9422903,1.7420157,0,0,2.1968517,0,16.021242,11.69023,18.188581,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3304467,0,0,0,0,0,0,0,0,0,0,13.197055,0,0,0
81,0,1.2927669,0,5.130962,0,8.061826,0,2.2067065,5.481379,0,0,0,0,0,0,15.764541,9.322533,8.073487,8.925235,0,0,19.632792,0,0,4.299141,6.256321,0,0,0,0,0,3.5586262,0,0.49724376,0,0,9.42715,0.4162341,5.74855,0,0,0,0.74431664,5.288802,0,6.3707876,0,0.91824275,0,3.8353605
82,2.8560731,2.8029745,0.37638152,0,0,0,0,0,3.540584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5098817,11.047072,0,0,0.3909409,1.16161,0,5.335564
83,0,1.6586878,0,0,0,0,15.896047,0,0,13.936219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6409316,0,0,0,0,0,0,0,0,8.073727,11.924946,0,3.450277,3.912385,13.355917,2.0195718,1.9393164,0,2.6852386,0
84,0,0,0,0,16.087029,0,0,0,0.3615544,1.0312732,2.6992552,2.2209425,4.4009886,0,2.941402,0,0,0,0,24.022795,2.5694687,0,13.9177065,0,0,0,0,4.7255554,0,0,6.2576876,0,5.747486,0.26501617,6.3422956,16.71746,0,0,0,0,0.04860404,1.3860818,2.2784193,14.784123,4.768616,0.65063816,0,0,0,5.7681837
85,0,11.882535,0,0,0,0,0,0,0,3.5654974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4922895,5.2460074,0,0,0,6.8732843,0,0,0,0,0
86,0,0,0,0,9.809944,6.798109,0,0,0,0,0,0,0,0,7.175296,5.6637764,7.904982,0.16840461,5.409335,0,0,20.086561,0,0,7.3757596,3.9641225,3.5376055,0,2.2796986,0,0,4.3330526,0,5.8982005,0,0,0,1.0662287,0,0,0,10.338647,10.8709,9.2608,0,0,0,0,0,4.07264
87,0,0,0,2.2450862,0,0,0,0,0,0.99558896,21.353352,1.6804463,3.9690042,12.698693,1.5907477,3.0124912,19.360144,7.5766764,1.5782444,0,8.286839,5.688029,0,0,0,8.697768,8.424049,0,0,1.8585336,0,2.2600288,8.870674,4.180587,3.2583895,0,8.039231,2.6209352,3.3286526,0,0,2.88721,0,0,0,0,0,0,0,0.97975105
88,3.7252407,0,0,1.1519804,0,0.30969304,0,1.0637473,1.6731203,0,16.37888,0.6507314,0,2.1642413,4.3736844,4.6433516,0,0,6.0316668,0,0,0,0,0,0.8166409,1.4467813,3.0598474,0,0,0,0,0.7152697,0,12.186548,0,0,0,2.652016,0,0,0,0,0,0,0,3.587809,6.477632,2.4482658,13.311848,0
89,2.2228875,0,8.082571,1.9533081,0,0,0,0,0,0,8.831145,4.800864,0,0,2.2718303,1.6183507,6.0362544,6.1225486,0.8847346,0,2.6696455,0,0,0.9932883,7.996819,3.461888,8.835924,0,2.193861,0,1.2798216,3.060761,0,5.3858266,4.7785134,9.169758,0,0.14114499,7.639909,0,0,0,0,0,0,1.6131095,4.726621,1.2765708,0.20221364,0
90,0,0,4.491779,6.585434,8.5329895,0,0,1.9345127,0,0,12.225402,3.4429948,0.35846245,10.201017,0.45019382,0,0.07875552,0.5770949,2.6208792,0,0,0,0,1.0567547,3.8211777,5.0859427,4.834174,0,0.2617744,2.2014368,0,1.8441845,7.8644166,0,0,0.4068866,7.7909594,4.3238797,3.2453423,0,0,0,0,0,0,0,0,1.2700515,2.8167133,0
91,0,0,0.5640493,0.9749424,0,0,0.9974706,1.3807759,0.1271938,0,7.798688,0,1.2399961,4.0119185,3.5786304,3.260907,0,0,3.5049417,0,0,0,0,2.4681733,3.898557,0.32636625,0.4065716,0,0,1.0767533,0,5.3837547,3.418833,0.5914242,0,0,0.19200344,0.7134458,1.9203303,1.3316791,0,0,0,0,0,5.582735,5.8333344,0.56037223,5.343213,0
92,3.7180378,0,1.5204264,0.26492006,0,0,0,0,0.7398615,0,15.7320385,0,3.941873,14.65646,8.513698,0,0,1.8369765,0,3.8892982,9.844738,0,13.264134,3.622033,0,0,1.9306827,1.9602052,0,0.8698478,0,2.2373304,0,10.327079,0,4.2439065,1.5077953,1.1050262,0.09067664,0,0,0,0,13.054216,0,1.3881196,0,0.57728666,5.780417,0
93,0,0,1.7362522,2.2166998,0,1.5710049,0,0.46903756,0,0,2.1020882,6.920864,0,1.096836,0,0,15.012827,1.2730827,2.7532573,0,10.325679,3.4323022,0,0.49896744,1.1226345,5.6106586,2.2715557,0,1.2908428,7.532714,0,5.6456566,0,0,0,0,0.3412897,2.5881488,2.5597694,0,0,11.599898,0,0,0,0,9.968509,2.7331784,0.68211764,0
94,0,0,0,0.97265416,0,0,2.9717286,1.2529131,0,0,13.930066,2.2719064,0,0.3865828,0.4302809,1.6438643,0.9853172,4.939027,0,2.8005176,0,0,0,2.4697325,0.14963278,0,2.875334,0,1.4331782,1.4472622,0,1.9553839,0,0.26933604,0.7554265,0,2.01648,0,0.708492,0,0,0.3844185,0,0,0,2.0737965,0,6.0636525,5.847402,0
95,0,0,0,5.5064483,0,0,0,0,2.0835023,0,8.102369,0.07949778,0,4.5643697,6.233995,3.6614363,0,3.111977,0,8.97596,7.035059,0,17.554155,0,0,0,14.05571,0.7826657,0.044645134,0.45833048,1.4018207,0.8494566,2.648706,13.389823,0.91179544,0,1.2386454,4.961298,0,0,0,0.48657152,0,0,0,0,0,3.0253613,0,0.9721033
96,0,0,0,0,0,0,0,0,2.0596614,0,0.6343175,0,0,0,3.6868896,0,0,0,0,20.925062,22.878506,0,9.611528,3.0010872,0,0,0,2.2130756,0,0,8.155071,0,0,1.1863222,0.5710826,21.283293,0,0,0,0,7.572922,4.1103115,2.9181693,17.444225,7.2902837,5.3571515,0,0,4.407522,4.026048
97,0.25817597,0,0,0,0,2.8854208,0,1.080828,0,0,14.941739,6.8789754,0.97141314,16.564987,3.38607,0.47658062,7.378282,1.0688639,2.4186728,0,0,0.8197155,4.499547,0,4.6465425,0,0.6176751,1.5738677,0.44645938,0,0,3.3450875,0,15.379758,4.4165196,0,0,0,3.8819134,0,0,7.644354,0,8.339025,5.87772,1.50585,0,0,9.079742,0
98,2.1832607,0,0,0,0,0,0.18570991,0,0,1.2047914,2.984532,1.5658469,1.5369185,0,3.8306253,0.7897109,0,0,4.2841434,0,0.029292984,0.86717856,0,0,2.0843198,4.772279,9.343179,2.7470994,3.7317348,0,0,0,4.454858,0,1.3689266,0,0,0,0,0,0,1.4658751,2.6442049,0,0,0,0.97585374,0,0,0
99,0,14.825285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0397294,0,0.8959518,0,0,0,0,0,0,0,0,0,0,0,4.6277275,0,14.571796,0,2.5146646,15.27101,0,0,0,4.828357,9.739053,0,0,8.127178,20.49866,0,0,0,0,0
100,0.27137363,0,0,0,0,0,15.210698,0,0,6.3744245,0,0,0,0,0,0,0,0,0,6.83294,0,0,0,0,0,0,0,0.6861779,0,0,1.6308402,0,0,0,0,0,0,0,0,2.7309885,4.7049227,0,4.6908135,3.2730682,15.196221,0,0,0,0,0
101,0,5.3256936,0,0,0,0,0,0,2.5277162,2.4949563,4.8534145,3.6600354,0.45680714,2.4183066,4.8353496,0,0,0,0,7.810468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.884655,4.3025885,0,0,1.0446829,5.5266366,0,0,0,0,2.5108943
102,0,0,2.7285566,2.9934974,0,2.3660855,0,0.99198073,0,0,0,0.16638489,0.18880619,0,4.8354616,0,0,0,1.810099,0,0,24.90442,0,0,0,0,0,0,0,0,0,5.760196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3000262,0,0,0
103,1.0783532,0,4.3092175,7.801473,0,2.9749563,0,1.1482037,0.48220146,0,8.760469,2.3174088,0,2.8182147,0,1.070274,5.836006,9.521709,7.6288605,0,0,0,0,0.53334075,7.4480534,0,0,0,0,2.754367,0,2.8739455,0,1.6213585,0,0,7.5561094,6.4559712,4.8622723,0,0,0,0,0,0,0,13.785209,0,0,0
104,2.0947788,0,0,0,3.3187609,7.5494657,0,1.8099227,2.8426955,0,0,0,0,0,0,17.141943,0,2.9345667,4.632645,0,0,22.789577,0,0,1.2951051,6.377696,0,0,0,0.5212019,0,3.3765953,7.9701734,11.367288,1.3040043,0,0,0,2.5677965,0.5311114,0,0,0,0,0,0.95708,0,2.8213205,1.3060141,0
105,0,0,5.144973,5.5019946,0,0.6311054,0,0,0,0,1.4615281,5.7010717,0,0,1.4205136,0,0,4.2420697,5.2801185,0,2.2758505,0,0,3.2644577,7.3611684,1.8982737,0,0.566584,0.15778278,1.1431949,0,0.61751115,0,5.589445,0,0,7.9123254,2.2796504,1.0866045,0,0,3.8110554,0,0,0,0,11.230038,0,1.4491757,0
106,1.0601695,0,0,0.525659,7.2692738,2.4373772,0,5.162092,3.3328207,1.7804033,0.123110175,0.69849354,0,5.690545,1.3684998,0,0,0.4812332,4.3081884,0,0,0,0,0,0,0,0.9741894,0.28298074,0,4.1966834,0,1.1314057,0,2.0139272,1.0062431,0,4.581203,3.5809448,0,0,0,5.1624255,0,0,0,0.37072757,2.383965,0,9.362956,0
107,2.0703492,0,0.11331808,7.8608055,0.33514684,0,0,1.2632568,0.40057802,0,0,0,0,0,1.2646153,7.834852,4.230067,2.634453,0,0.44272485,0,17.00153,0,0,0.87742394,0,2.8444214,0,1.1833459,0,0,1.5006717,0,0,0,0,4.188567,1.604423,8.541916,0,0,12.503028,0,0,0,0,0,0,6.634101,0
108,0,5.2001305,0,0,0,0,5.920312,0,0,10.312831,1.779616,0,5.3215494,5.281322,0,0,0,0,0,3.5154438,0,0,0,0,0,0,0,0,0,0,6.2267394,0,0,0,0.1355824,3.4722242,0,0,0,3.9103012,11.941881,0,5.963097,12.587553,28.011124,0,0,0,0,0
109,2.8510554,0,0,0,4.9512715,0,0.054940224,0,1.0865717,0,7.734952,2.949867,2.000356,10.545912,4.2616467,0,0.6342467,0,0,3.439299,22.14845,0,36.46675,0,0,0,0,6.4209304,2.4743047,0,5.662467,0,0,0,0,8.1967745,0,0,0,3.0617135,0,0,8.065818,8.769889,0,2.163489,0,3.3001916,0.6837993,4.370172
110,0,0,0,0,0,0,0,0,0,0,13.441208,0,0.6070226,17.878128,6.869814,0,1.607436,0.93980545,0,8.942134,8.194654,0,1.1905917,1.8993653,2.0049522,0.29452282,3.969132,0.3634798,0,4.1355147,0,2.474647,0,2.590086,3.3937557,25.793413,1.3137034,0,0,0,0,0,5.037452,6.941424,1.5870582,1.2609377,0,1.0834576,0,0.9534005
111,0,0,0,0,0,0,0,0,0,0,23.885029,5.326613,0,0,6.9356885,0,0,0.031035595,0,4.7767725,18.229048,0,6.193855,0,0.05105397,1.3563808,4.4423413,0,0.81292355,0.49876374,2.6836214,0.7310537,9.282785,6.0519714,3.427933,0,4.6434264,0.72023636,3.1436007,0,0,12.607731,1.8022646,21.296116,8.483818,2.2110434,0,2.4683707,0,0
112,1.3470467,0,0,0,0.4679301,2.2384217,0,1.154353,0.7586398,0,2.5105314,5.380007,1.4962419,9.160918,3.3549147,1.9010348,0,0,0,9.057928,13.855108,0,17.139133,0.6311605,0,1.7839794,14.6094885,3.4890928,3.3663585,3.8549492,0,0,0,3.9214404,3.419951,7.789527,2.3909926,0,1.4693089,0,2.1068587,8.2066555,6.288361,17.165997,10.9064045,3.001311,0,6.2503114,0,3.872817
113,1.4193164,0,0,0,0,0,0,0,0,1.5951545,24.426945,0.468033,2.1809378,0,2.3573587,0,12.62922,3.5670087,0,6.6346836,15.652953,0,1.875402,0,0,0,11.104787,3.171197,0.35192317,0.9956418,0,0,9.562931,4.434236,0,0,0,0.08753053,1.659347,0,0,0,0,1.6126004,0,0.58252406,0,0,0,9.227144
114,1.1734369,0,0,0,2.2023916,0,2.4145503,0.6076151,0,0,2.711139,2.915038,0.2554934,17.989475,0,0,0,2.6043904,0,6.7746716,12.465643,0,6.6162763,0,0,0.04628023,0,0,0,0,0,0,1.0018649,3.282943,7.314209,7.78036,0.7986716,0,0,0,0,0,0.677042,0,0.52703303,4.308111,8.837089,0,0,0
115,2.2223427,0,5.3455133,0,5.549385,0,0,4.436115,2.7136228,1.2653332,0,0,0,0,0,0.62601316,0,0,0,4.4130573,0,0,14.483889,0,0,0,0,0,0.8518781,0,3.648319,0,3.6625013,0,1.4128544,15.112613,0,0,0,0,0,0,0,0,0,0,1.9922667,0,0,0
116,0,10.810389,0,3.5749018,5.6319966,5.129535,0,3.096783,2.155424,0,0,0,0,5.9648247,0,6.189107,0,0,0,0,0,37.683865,0,0,6.744249,3.0433173,0,0,0,0.67713034,0,5.848059,0,1.5412552,0,0,0,2.8155618,2.0079303,0,0,9.0641985,8.694549,17.045343,14.673349,0,0,0,0,5.16014
117,0,0,0,6.3634343,0,0,0.014412912,0,0,0,0,0,3.8443809,0,0,0,0,0,0,7.35108,0,0,0,0,0,1.3871248,0,0,0.5499858,0,0,1.29692,0,0,0,0,3.2224023,2.9892032,6.1812606,0,0,0,0.47640833,0,0,0.14500798,0,0,0,7.4176126
118,0,0,0,0,0,0,6.398369,0,0,7.5541883,0,0,0,0,0,0,0,0,0,0,0,0,19.193415,0.24055718,0,0,0.2833305,4.5918393,2.2091637,0,6.3434777,0,0,0,2.4291153,1.6308353,0,0,0,8.806587,12.481099,0,5.6307487,0,24.818785,1.6933551,0,2.0499682,0,0
119,5.8719645,0,9.346355,4.4301944,0,5.6745343,0,2.9290473,1.4510877,0,0,0,0,0,0,10.576513,0,0,3.9835732,0,0,9.989136,0,0.56732357,2.9577334,2.9061682,0,0,0,3.6534111,0,0.83327687,0,0,0,0,7.7388506,3.2603438,2.4686944,0,0,0,0,0,0,0,5.3462234,0,0,0
120,0,2.1991236,0,0,0,0,10.228799,0,0,1.4471705,0,0.4353846,4.939176,0,0,0,0,0,0,5.369088,0,0,4.2871246,0,0,0,1.6725302,1.9961582,0.11061717,0,5.231625,0,31.234657,0,6.8792696,12.493283,0,0,0,0.89516133,5.632752,0,2.0278754,0.2750766,19.654352,0,0,0,0,6.2244086
121,4.0006046,0,3.5842898,0,0,0,0,0,0,0,9.062793,2.093261,0,0,6.964481,0,0,0,0,0,12.4102125,0,11.877586,0.629545,2.0902586,2.6579254,4.898051,0,0,3.2052078,0,3.4602664,0,0,3.9406712,7.580579,0,0,0,0,0,0,0,0,0,0,21.523333,0,10.164909,0
122,1.3766515,0,0,4.631557,1.8727161,0,7.7253795,0,0,0,0,0,0,0,0,0,0,0,0,12.781457,11.841029,0,8.913128,4.152777,0.8203562,0,0,1.8918127,0.8526564,1.3705354,0,0.33087304,1.6832062,14.159583,0,0,0.061827987,0.85702175,4.7955923,0,0,7.3170295,0,0,0,1.9278129,0,0,1.5779992,0
123,0,0,0,4.3665195,0,0.43106988,0,0.72052044,0,0,12.875525,3.1850915,0,12.143163,1.6093116,0.7044745,2.8963003,7.237782,4.0862293,0,7.7456965,3.3892539,6.875999,2.3581398,5.506186,5.048364,5.8927574,0,0.9925815,0,0,3.5705175,0,0,3.1026452,0,2.4424515,0,1.7191775,0,0,0,0,0,0,0.86269057,0,4.1241546,4.3154755,0
124,3.3903172,0,2.9536488,0,0,0.354746,0,2.8447256,0.51383704,0,0,0.792091,0,2.4268782,0,0.18864398,5.467013,2.1833625,1.7639025,1.3993309,0.80046064,19.551989,2.589366,0,0,0,9.986767,0,0,3.5456839,0,3.5726771,4.4626412,2.9220312,0,0,2.9840083,6.7709603,3.286606,0,0,3.2613926,0,0,0,0,0,1.4073914,8.80475,0
125,0,0,0.57879514,2.1695027,6.580588,2.532328,0,0,0,0,7.141791,1.8903974,0,10.6514225,1.1965089,0,5.087992,0.6621029,2.784753,0,0,0,0,1.3280523,4.1903405,4.4461355,0,0,0,3.0658345,0,0,0,2.7155945,0,10.00998,7.4127555,0.060816374,0,0,0,4.7509637,0,0,0,2.1990597,0,2.812265,0,0
126,0,0,0.6994595,0,0,0,0,0,0,0,5.279559,2.4299736,1.9083114,15.909308,3.2041214,0,8.110506,0.5299626,0.025590628,0,4.6440005,4.3826528,0,2.0329516,2.132633,0,15.7886715,0.77020806,1.15347,2.8762102,0.18212886,4.8773303,0.1549957,0.10242585,0.18274717,0,0.67661643,1.5422826,0.7910863,0,0,0,2.1532686,0,0,0,0,0.52005845,3.1055212,0
127,2.063144,0,1.1447996,3.3909776,0,2.171671,1.9961035,0,1.6953932,0,0,1.20991,3.699113,0,3.837681,0,5.404212,0,2.2225835,1.6317878,11.756958,0,8.714659,3.3497822,0.4563347,0.8474326,8.955167,0.013642652,0,0.7309254,0,0.7971693,1.9322945,0,0,0,0.8293107,2.273131,3.6166103,0,0,3.1425211,0,15.816453,0,4.185366,0,3.801601,0,2.2061841
128,0,0,0.58524704,1.709256,0.28890613,0,0,0,0,0,21.66785,3.1256013,0,0,4.1405315,4.5021048,0,5.4221644,1.9227297,15.251314,11.4336815,0.6780641,5.822929,1.6685469,0.6481841,0.9732787,2.207497,0,0.5867099,0,1.1531993,4.7768292,4.002192,8.681771,6.677385,0,0,0.016182963,0,0,0,0,0,5.9440513,0,0,3.8779812,0,5.517996,0
129,0,0,0,0,2.7454262,0,0,0.59018975,0,0,4.8710737,2.2977755,0,0,3.2091928,0,0,1.8914305,0,0,0,7.8280454,9.909315,0,0,0.62255627,0,4.209435,0,2.521047,5.413197,0,1.1463075,0,3.4002802,11.691715,0,0,0.14104876,0,0,12.185013,0,0.6720023,0,1.5563393,4.6765933,6.2882786,0,0
130,0,0,0,0,0,0,2.1019597,0,0,0,1.4923677,0,0.94366056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35574606,0,1.0083902,1.3697708,0,0,0,0,0,0,0,0,0,0,0,7.526508,0.96696854,1.0882612,0,3.9421651,0,2.6936543,0,0
131,0,3.607388,0,0,0,0,14.130763,0,0,7.6090283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.965708,10.347653,0,0.85676295,0,29.683523,1.6350459,0,0,0,6.50504
132,0,0,1.4286757,0,0,1.4450569,0,1.3099953,0,0,3.8673422,3.4005134,1.492314,5.098886,7.55458,1.0566926,0,0,0,0,0,14.305054,0,0,0,0,0,0,0,0,0,0,0,0,0,7.754478,0,0,0,0,0,0,0,0,0,0,0,5.990532,0,8.526791
133,0,9.955554,0,0,6.406857,0,0,0,4.6630163,6.292398,0,0,0,0,0,0,0,0,0,4.0910053,0,0,0,0,0,0,0,1.8686477,5.4058843,0,2.4733877,0,0,0,0,0,0,0,0,8.647029,13.354608,0,0,0,21.972002,0,0,0,0,5.3260584
134,0,0,0.35925746,0,0,0,0,2.9861503,0,0,0,0,0,0,0,8.457025,4.8408647,0,0.5265582,0,0,4.257232,0,0,2.958291,0.6324752,0,2.8173256,0,0.33399418,0,0.9889827,0,7.617928,0,4.480884,0,0,0,0,4.488057,9.539781,8.027579,10.001065,13.757393,0,0,0,0,2.4830377
135,5.576899,0,0.736703,4.8308525,0,2.5185378,0,0,0,0,0,0,4.071249,0,0,0,0,0.3719853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1015277,4.91388,2.2761335,0,0,0,0,0,0,0,10.994736,0.7149275,0,0
136,0.5874299,6.615803,0,0,6.8072352,0,10.235694,0,0,6.7551956,0,0,0,0,0,0,0,0,0,21.5631,0,0,1.9102064,0,0,0,0,0.8276396,2.180552,0,0.62296915,0,0,0,0,0,0,0,0,6.301975,6.0012336,0,0,0.49560648,16.559816,0,0,0.4623719,6.144208,0
137,0,0,0,0,0.85595065,4.988384,0,0.9987731,4.5032463,0,0,0,0,5.7935524,0,7.6627703,9.820085,6.5430603,5.5767765,0,0,13.284022,2.5017395,0.5221615,7.151006,4.0386868,15.426018,0,1.6428134,4.1869574,0.5284454,4.793169,4.7613144,0,4.514014,9.1491585,0,1.2857461,0.63230026,0,0,10.180004,0,6.891575,0,5.0976195,0,4.7252846,0,0
138,0,0,3.186481,3.9357982,0,1.345629,0,3.423114,0.43798986,0,25.602293,3.1762202,0,10.314942,1.790175,0,2.826891,6.8507304,5.110838,0,0,7.2179976,1.4920121,2.9510553,1.644763,0,0,0,2.3591144,1.71491,0,1.9823496,0,1.5843239,0,0,7.204343,0,1.9288282,0,0,2.4627113,0,1.4849744,0,0,1.4145515,1.2466953,8.897265,0
139,2.904648,0,1.3725895,0,3.6402686,3.6605315,0,1.8888502,0,0.10224151,1.2801719,2.2957144,0,1.2557129,0.73186356,0,6.166015,2.8779202,0,0,0,8.652379,0,3.2466235,5.680523,7.02972,0,0,0,0,0,4.2959313,0,0.27891913,0,0,3.1555939,0.4577545,3.3273008,0,0,9.43317,0,0,0,0,0.9585142,3.8865166,0,0
140,0,0,0,0,0,0,0,0,0,0,11.472332,3.5753837,0,13.807598,0,0,2.632036,5.1758876,2.7722716,0,10.423292,1.166345,0,0,0,1.243552,24.976778,0,0,1.8884206,2.0957584,0,15.739175,0.7087918,5.5092497,27.555489,0,0,0,2.0744815,4.2229986,5.310593,0.6035766,7.266775,0,5.9447904,0,0.60079277,0,3.3915823
141,0,0,2.8374183,0,0,0,0,0,1.9579462,0,1.8283027,5.134954,0,2.358933,3.1783886,0,0,1.787342,0,4.1204047,11.787886,0,2.208485,8.042663,2.5980318,0,19.580595,0,0,0,0,2.5878541,3.2030354,4.4723616,0,0,2.0543473,3.1874957,4.673637,0,0,0,0,0,0,0,10.259929,0,2.7147214,0
142,0.21896872,0,3.9324121,5.5200586,0,1.7128047,0,1.0627406,0.8153647,0,0,4.545835,1.3393124,19.042345,0.6742165,2.7947338,0,7.0363975,3.7795756,2.8067968,0.32058498,0.77019674,9.666038,0.9101859,4.5654154,1.8961682,0,1.7867827,0.91818625,2.3382177,0,1.7968383,7.1813083,10.254879,2.4182746,0,2.1996155,0.31422612,2.589634,0,0,2.8033457,0,0,0,1.13545,0,0,3.7227488,0
143,0,0,0.6469748,1.8060353,0,1.6690116,0,2.0231123,0,0.289704,17.013016,6.6564865,0,0,3.3088775,0,6.4894543,1.5874659,3.6599762,0,3.5486166,7.1473,0.6349965,0,0,2.889072,0,0,0,2.5284479,0.003682314,5.911603,0,0,0,0,3.1523468,1.04422,4.9604063,0,0,6.4970155,0,0,0,3.1506689,0,0,0,0
144,0,0,1.2908208,2.5935562,0,0,2.2814257,0,3.265164,0,5.05566,0.10269269,0,5.9043794,4.113446,0,3.1110365,0,1.1710587,0,12.121083,0,0.53211963,0.70677525,3.2403297,5.0394955,6.222309,0,0,2.10991,0,3.1240885,0,4.639777,2.1432335,0,2.1039658,3.1802306,1.0137022,0.24964835,0,2.8496428,0,0,3.5902393,0,0,0,0,0
145,0.67412704,0,0,2.5480459,6.875461,0,0,0,0,0,10.545524,4.1148863,2.3749685,10.020564,4.6479006,0,0,0,0,2.6325593,25.01314,0,0,3.493018,0,1.6359643,6.4334006,0,0,3.6128404,0,0,0,1.8665034,1.2039896,0,3.7247272,2.637547,4.8889575,0,0,10.494122,0.23786537,0,0,0.8078503,5.8394914,8.543747,4.853192,0
146,1.3702692,0,0,0.07965429,0,0,0,0.8801873,1.8789967,2.8090515,8.691524,0.6506838,0,21.591785,0.9567007,4.498472,2.2027457,5.984174,0,0.8582751,0,10.464282,0,0,1.8211691,0.8382448,5.4010825,2.6134014,1.4224832,0,0,2.062624,7.672925,14.619763,5.654084,5.1188965,0.8515407,0.6116319,2.249847,0,0,1.7933272,1.3280798,0,0,1.6836098,0,0,0,0
147,0.423104,0,0.66279626,0,0,0,0,0.6414921,0,0,3.4035172,5.011664,9.029197,0,2.0601292,0,12.155746,7.0963416,1.6278756,5.7967134,1.0281948,9.097245,8.070743,3.382656,4.234202,0,0,0.09341585,1.7710005,0,0,2.5961888,11.41434,0,1.0014262,0,1.4396992,1.4031906,3.3384604,0,0,8.193748,1.612259,0,0,0,0,2.4314525,0,0
148,0,0,0,0,0.44530508,0,0,0,4.272654,0,0,0.6799305,0,0,0,0,0,0,0,0,0.18546763,22.96512,3.8946831,0.20451789,1.9066718,0,0,2.8423874,0,1.2301952,0,1.3722068,0,5.2902,0,0,0.29944566,0,0,0,0,0,0.09599845,0,0,0,0,0,7.308185,0
149,1.4701381,0,1.8356804,0,0,0,0,0,7.9863777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5434132,0.1657449,0,0.7752849,0,0,1.951468,0.118310966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,9.348862,0,0,0,0,8.643216,1.455609,0,5.1252537,0,0,0.6367679,0,0,0,0,0,0,35.720203,6.228675,0,18.660294,0,0,0,5.229964,2.8662348,1.3152375,0,14.911167,0,15.5545845,0,9.809039,15.28874,0,0,0,0,17.140242,9.815937,5.2698865,30.257431,28.818245,0,0,0,0,16.261173
151,0,0,0,0,7.999932,3.1877604,0,0.89157677,0.022533132,1.0530115,0,0,0,0,0,0.035828557,1.4279562,6.6472774,0.7751942,2.9037225,0,0,2.9603958,0.7929216,0,0,5.167963,1.8803071,3.135692,0,0,0,6.5685754,10.751628,3.6825757,18.55597,0,0,0,0,4.4152575,0,6.350843,12.690961,11.796711,1.9382662,0,0,0,8.186355
152,0,0.13605963,0,0,0,0,4.5045586,0,0,6.9181128,0,0,2.3999684,0,0,0,0,0,0,15.862384,1.5067563,0,36.511604,0,0,0,0,2.5973544,0.65433156,0,3.5081706,0,3.5320723,0,2.1522827,0,0,0,0,2.5842137,0.46622857,0,4.031366,14.201853,13.5889015,0,0,0,0,2.164388
153,0,0,5.588191,6.864196,6.2672367,0,3.269904,4.2492247,0,0,0,0,1.9957243,0,2.9722407,0,1.6431547,0,0,0,0,0,0,0,0,0,12.92806,0,0.00550099,0,0,0,0,0,0,0,10.101203,3.229236,0,0,0,0,0,0,0,0,14.493207,0,4.634459,0
154,0,0,5.2001395,9.060337,0,0,0,2.1346664,3.602601,1.5912429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6632624,6.3669257,0,0,0,0,0,0,0,1.3420538,0,0.6767074,0
