x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035
990,0,0,0,2.3550148,0,0.07916737,0,0,1.007885,0,0.61899954,0,0.40193713,0,11.601343,0,1.4100541,0,0,0,0,8.973439,0,0,0.17574853,0,0.095366485,0,1.3646188,0,0,3.3155143,0.20780104,0,0,0.3899145
991,0,3.5291226,0,0,0,0,0,0,0,0.010953572,0,0,1.4856672,0,0,0.32798672,0,0,0,0,0,0,0,0,0.06471415,0,0.036677346,0.24684924,0.95192534,0,0,2.4224784,1.2447026,0,0.044524316,0.67406267
992,0,0,1.6435568,0,3.5976603,0,0,0,0,0,1.8121071,0,0,0,0.14824049,0,0,0,0,0.098041944,0,0,0,0,1.1334252,2.0113077,1.7318642,0,0,0,0,0,0.017414564,0.7368157,1.2633028,0.39918154
993,0,0,0,1.165473,0,0,0,0,0,0.014395521,0,0,0,0,0,7.0987782,0,0,0.8157355,0,0.6191849,7.6600275,2.7412553,0,2.1017056,0.037794046,0,1.4727974,0,0,0,0,1.9290859,0,0,0
994,0,3.2998233,0,0,6.402701,0.46357656,0,0,0,0,0,0,0.08215266,0,1.30879,9.109765,0,0.4301786,0,0,0,0,0,0,0,0,0,0.07628677,0,0,0,0,5.532043,0,0,0
995,0,0,0.9940935,0,0,0.6343302,0,1.8733102,0,0,0,0,0.31325865,0,5.2811365,0,0,0,0,0,0,6.6351175,9.061643,0,0,1.0268941,0,0,3.5415184,0,0,0,0,0,0,0.8159831
996,0,1.7497628,0,3.9686768,0,0.25001723,5.3897085,0,0,0,0.0377256,0.30080724,0,7.8010683,0,0,11.999509,0,0.76435745,0.34040603,3.108275,0.76453394,7.0510187,8.578305,0,0,0,0,0,0,0,0,0,0,0,1.7983772
997,0,0,0,0,0,0,0,3.823915,2.153136,0,0.7341968,0.7855956,0,0,0.6747333,0,7.8941727,0,2.7558057,0,0.29817176,0,0,0,0,2.3538322,0,0,0,0,0,0,0,0.5612752,0,0
998,0,1.2391424,0.949482,0,0,0,0.115760624,6.2735353,0.22276667,0,1.0132972,0,0.72378856,1.82351,0,0,0,0,0.781944,1.3944201,0,3.5371172,4.231434,6.6030307,0,0.95359856,0,0,1.8653079,2.6668174,3.5460026,1.0664799,0.4293031,1.4134568,0,0
999,0.4164186,0,0,1.7341762,0,0,1.4381001,1.7837332,0,0,0,5.4689217,0,3.338399,1.2241395,0,2.0452485,0,1.0463005,2.3810227,0,11.657608,0,3.8695374,3.6150753,0,0,0.6257405,1.3813872,1.1885803,0.4727544,1.1374177,0,0.1397954,2.7522953,0.16813593
1000,0,0,0,0,0,0,1.6915576,0,0,1.043336,0,0,1.3742644,4.954537,2.9381382,0,2.2784698,0,0,2.5254076,2.5480163,1.5507507,7.81235,0,0,0,0,1.3909451,0,0,2.1546946,4.9541106,0,2.6687336,1.1967244,0.9895111
1001,0.9536296,0.93202245,3.354069,0,0,0,0,8.195828,0.35920087,0,1.5424744,0,0,6.70225,0,0,0,0,0,2.6229224,0.6511322,0,5.7075243,6.407075,0.7228935,0,1.0451772,2.1022713,1.5764517,0.92468566,0,2.833549,1.5538065,1.2078516,0.023188695,0
1002,1.4934899,0,0,0,7.040006,0,0,0,2.4487894,0,0,2.6584816,0,0,0,2.8456872,11.592969,0.39623973,0.8300641,0.37108386,1.5321124,3.455434,2.338563,0,1.2971777,0,0,0,0,0,0,0,1.8108687,0,0,0.63519484
1003,0,0,0,0,5.394214,0,2.7696102,4.096563,0.2549834,0.13845716,0,0.7398107,0,4.7180014,2.8158963,1.4453647,2.0732882,1.7033665,0,0.8927342,0,8.657825,5.954642,0,0,2.0064034,0,1.1630031,2.6770074,1.2074934,0.9264871,4.435678,0,2.8014498,0,0
1004,0.86071205,2.7676277,1.8120384,2.9296257,0,0,1.5218409,1.2794843,0.3396235,3.940901,0,2.641075,0,2.2772505,3.9567578,0,9.255589,2.7599108,0.42212787,4.3210607,0,9.425611,0,4.0642285,0,0,0,1.8317881,0,2.3998966,1.76222,3.743319,0,1.8090521,0.110957794,1.7448329
1005,0.9608156,0,1.7423471,0,0,0.22982721,2.6032465,0,0.53071994,0,0,1.7546653,0.75430167,1.2782254,3.382051,1.0669239,0,0.4888301,1.4885432,0.36003295,2.0611758,6.158589,1.31482,4.9787164,2.3194034,0,0.84048134,1.572996,0,0,0,0,0,0,0,0
1006,4.66168,0,0,1.5795418,10.68638,0.19951332,4.825466,2.1072993,1.4791788,0,0,2.5585482,0.3898575,0,0,0,1.8964311,0.6246365,0,1.3257749,2.892263,0,3.991693,0.8071838,0,0,0.00094783,1.6320322,0,1.4036815,2.278121,3.7299976,0,3.1992447,0,0
1007,1.5582088,0.78153795,0,0.22031228,0,0,0,0,0,1.7778001,0,0.9000163,0,5.693853,0,2.1442614,1.7527064,0,0.1283133,0,0.43689454,6.145548,3.750695,3.321366,1.1819376,0,0,0,2.2288537,1.7883976,2.0925934,1.8198283,0,0,0.22130647,0
1008,0,0,1.8535047,0.6966509,0,0,0,0,0,0.9300523,0.61457783,0.007256567,0,2.3393404,0,0.7813198,0,0,0,3.0063689,1.6478426,4.3509755,5.276342,0,2.1353912,1.4050016,1.2955571,0.18126331,0,0.37593362,1.3066372,1.9607406,0,0.44087344,0,0
1009,0,0,0,0,0,0.70474255,0,0,0.6982004,0,2.1270626,5.278302,0.53793055,2.17271,0,0,0,0.80521566,0,0,0,0,0,0,0,0.4227566,1.683249,3.404446,0.4962586,0.2700545,0,0,0,0,0,1.0547117
1010,0,0,0,0,0,0.29777393,0.39291576,0,1.7397075,0,0,2.3572304,0,0,0,0,3.198195,0,0,0,0,0,0,0,0.47522572,0,0.31312788,0,0.3232488,1.0315326,1.0274535,0,0,1.8863491,1.4736991,0
1011,0,4.5431576,0,1.0460896,0,0,0,1.6262321,0,1.7549627,0,6.201279,0,5.726047,5.7563453,0,5.0707474,0,0,0,0,0,0,0,0,0.5267332,0,0.6336881,0.91972435,0,1.109038,0,0,0.36900103,1.7326609,0
1012,1.0606977,0,0.001362618,0,0,0,3.6771882,0,0,2.4322867,1.2391623,2.6682844,0,0,0.71671003,11.9107065,0,0,2.1466951,0,1.9095129,0.8762311,1.4677607,0,1.588811,0.8497441,0,2.5026522,5.106326,0,0,0,0.66607636,0,1.413475,0
1013,0.26003546,0,2.3652894,1.2312092,0,0.28775224,0,1.9845506,0.24815162,1.7342052,0,0.025304288,0.06089605,3.3142638,0,0,1.2470446,0,0,0.9109634,0.9362483,3.8631709,0,6.869909,0,0,0,1.1090441,0,3.308982,2.174334,1.637552,0,2.958973,0,1.5934933
1014,0,1.1135231,0,0,0,0.3473351,0,3.1217372,0.42022336,0,0,0,0,0.78544676,0,0,2.8194025,0,1.4643141,2.2496798,1.1551737,0.88531256,0,0,0,0,0,0.014694742,0,0,0.8813379,0,0,0,0,0
1015,0,0,0,0,0,0,1.0461755,0,0,0,0.28724408,1.1351765,0,0,0,5.084973,0,0,1.1399559,0.049624212,0.025361095,9.474712,0,2.3795183,0.61694294,0,0,0,2.1271844,0.75071615,0,2.7021158,0,1.2821294,0,0
1016,0.12918231,3.1797974,0,0,0,0,0,0,0,0,2.3551967,0,0,0,0,6.3489027,0,0,0,0,0,0,0,0,0.17434518,0,0,0.11626377,0,0,0,0,2.4269912,0,3.7353683,0.38453472
1017,0,0,0,3.2315683,3.2248306,0,0,0,0,0,0.02650641,1.0729308,0.61858183,2.0418434,2.2088184,0,0,0,1.622161,0,0,0,1.63625,0,0,0,0.29545048,0,0,2.1448572,0.47474554,0.687477,0,0.20052427,0,0
1018,2.778799,2.2915413,0,0.019849924,9.961027,0.42372572,0,0,0.030196978,1.332486,0,4.291814,0,3.1227312,0,0,6.1888566,0,0,1.7553657,0.11440819,8.366675,0,0.72363675,0,0,1.083382,0,0,3.0283926,1.2283353,0.9998082,0,1.8436838,0.27336684,0
1019,2.4584785,0.34085712,1.4501383,4.575904,0,0,0.9433531,0,0,0,0,1.0046595,1.9098802,0.9256241,1.4975826,0,0.24319033,0,0.16915542,0,0.2839143,0,5.605053,0,0,0,0.35878143,0.7880841,0,0,0,0,0,0,0.40246326,0
1020,0,4.326301,0,0,6.147221,0.16590373,0,1.4251999,0,0.7326977,0.7089442,0,0,2.4143054,0.010854994,0,0,0,0.38387927,0,2.2669225,7.9586263,4.4883466,1.8635184,0,1.679423,1.2724352,0,0,0,1.1099201,0,0,1.8731004,0.8273249,0
1021,4.334304,0,0,3.9601564,0,0.033565238,1.1183629,0,4.7987814,1.9330761,0,0,1.3273671,0,0,0,3.5641294,0,0.76504844,3.4202995,0,1.4385585,0,2.7577415,0,0,2.0571651,0,0.11412019,0,1.5792762,1.9051294,0,0,0.41833404,0
1022,0,0,1.9262961,0,6.0269475,0.7307426,0,0,0,0,1.1421396,0,0,0,0,0,0.30286992,0.7631999,0,0.284829,0.87728846,5.078469,0,2.75388,0,0,0,0.2775461,2.8685358,4.890157,2.2210808,0,0,0.74005526,2.5999072,0
1023,3.2379992,0,1.6894801,0,0,0.5580574,0,0,0,0,1.7963239,0,1.7939311,0,0,7.1000576,0,0,0,0,0,0,0,0,0.36916015,0.33806682,0,0,0,0.7167301,0,0,0,0,0.5202876,0
1024,2.7023692,0.90987104,0,3.103167,0,0,5.906817,3.8170388,2.196302,0,0,2.5920553,0,3.5153248,0,0,4.598657,0,0.33156627,0,1.9372482,1.0294443,3.6755717,2.0157416,1.5463203,0.39781067,0,2.4665372,1.5424228,0,1.4449401,2.2736425,1.874081,0.763791,0.4818743,0.15831517
1025,0.43479946,0,0,0,0.88153034,0.35957906,0,2.7607453,1.4600275,0,0,0.5065478,0,7.766616,0,0,0.4770863,0,1.8314152,0,0.44650853,11.991842,2.2798786,5.5180006,0,0,0.44169462,0,0,1.7078118,0,0,0,0,1.9556283,1.0671204
1026,1.5784584,2.4939723,0,0.51623374,0,0,1.6179761,0,0.5236936,0,0,0,1.4133704,1.8253797,0.2501921,2.2853537,0,0,0.14203858,0,0,0,0,0,0,1.9062135,0,0,0,0,0.600465,0,2.0077715,0.21876031,0,2.104809
1027,1.1331851,0,0,0.78397185,7.4483423,0,0,0,1.0170687,0,0,1.4186162,0,3.3384378,0,1.163887,0.72987205,2.3613713,0,2.2765617,0.484485,3.5796564,2.3896208,1.1850411,0.24352284,0,0.5455786,2.664815,2.0469143,1.1065079,1.706538,0,0,0,0,0
1028,0,0,0,0,0,0,3.7070572,0,0,0.13038974,0.33745772,1.7805504,1.898848,1.2878013,0.4498809,0,2.468216,0,0.21525048,0.61499083,0.50159264,0,0,0,0,0.24993256,0,0.31204325,0,1.3567792,0.5996596,3.382814,0,2.982814,1.4081326,0
1029,1.9995661,0,0,0,0,0,0.14144528,0,0,0.94358915,1.3102331,1.1278228,0,0,0.49735916,0,0,2.2876334,1.7129017,2.9899502,1.2174493,0.010736197,5.274979,0,1.2291757,0,0,0,0,0.56746626,0,0,0,1.3810562,0,0
1030,1.8858261,0,0,0,0,0,0,0,1.9722828,0,0.32551804,0,0.15548624,0,0,0,0,2.4174237,1.1118299,0,0.32881382,4.669665,0,0,0.7153886,0.26790437,0,0,2.3811877,0.35532582,1.3012643,0,0.16911593,0,1.5841553,1.3074228
1031,0.4853421,0,0,0,18.943865,0,0,0,0.36058345,0.008274813,0.45470923,0,0,0,0,0.79165107,0,0,0,0,0,0,0,0,0,0,0,0,0.4016528,0.09345159,0.075876966,0,0.45740464,0,2.6331196,0.70368147
1032,0.763512,0,0,0,0,0,0,0,1.2671322,1.0311637,3.489083,0,0,0,0,2.4072104,0,0,0,0,0,0,0,0,0,0.55687577,1.2855567,0,0,0,0,0,0,3.7384372,1.1541418,0
1033,0.098594785,0,0,0,0,0,2.4072154,0.88828045,0,0.3198278,0,5.9722066,0,5.8121996,7.3297977,0,1.4705337,0,0,3.541362,0,0,0,0,0.5321981,0,0.21767111,0.9580317,1.8942518,0,0,0.7889586,0.18818934,0,0,0
1034,0,1.9653437,0,0,0,0,0,7.8262815,1.98808,0,0,0.9784979,0.88399893,3.9781632,0,0,0.000763442,0.015634447,2.1678457,2.9373684,0,0.819883,0,6.9724245,0,0,0.116326064,0,0,2.8322835,0,0,0.24341983,0.43645155,0,0
1035,2.8494065,1.9476656,2.2049968,0,0,0.002592821,1.3384242,0,0,0.8738856,0,3.2152035,0.84665847,5.986056,1.1458092,0,0,0,0,0,2.629878,0,5.1876817,0.34542736,1.4111631,0.8155097,0,0,0,0,0.88212365,0.11396976,0,2.240888,2.2465155,0
1036,0,0,0,0,0,0,0.94842225,0,0,0,0.714794,3.1371784,0.59755903,3.6571307,0.4777341,0,2.4800124,0,1.5822828,0.22986901,0,0,0,0,0.20224161,1.2302027,0,0,1.4445394,3.8647625,0,0,1.0666122,0,0,0.22265358
1037,0,0,0,0.27424407,0,0.5871687,3.4950225,2.3941731,0,0,0,1.8888129,0.5602508,0,0,1.7169114,0,0.5049511,0,0.09418107,2.0530343,0,0.4935895,0,0.40530497,0.91347766,0,1.2234728,1.0963293,0,0,0,0,0,1.125579,0.5378258
1038,0,0.12323386,0,0.20225053,0,0.506163,0,0,0.7671495,0,0,0,0,1.7284713,0,3.8739367,0,0,0.3297665,1.3650047,0,0,0,0,0,0.743721,0,0,0,0,0,0,2.2370718,0,0,1.0720521
1039,0,3.7274768,0,0,0,0,0,0,0,0,0,0,0,1.4279411,6.0434422,1.4237263,0,0,0,0.31821042,0,7.890773,0,0.8958361,0.63624185,0,0,1.3635561,0,0,0,4.4852357,0.6311268,1.7671347,0.90701556,0
1040,0,0,0,0.75580406,0,0,4.1675096,0,0,0,0,10.127746,0,0,0,11.666573,0,0,0.057909627,0.20172726,2.4526644,0,3.050584,0,0,2.1413472,3.5428846,0.94184494,0,0,0.5481744,0.45573068,0.8361689,0,0.96296126,0
1041,3.7385828,0,0.9395464,2.166143,0.228519,0,0,0.3229702,0,0,0,0.885609,0,9.104683,0,3.7320714,4.15577,0,0,0,0,0,0,0,0.85249585,0,0.727908,0,0.16869505,0,0,2.8168945,0,0.605499,0.2767643,0
1042,0,0,2.0972033,0.3919463,3.3151295,0.00254548,0.21825211,0.92704284,0,0,0,0,0,1.6214811,4.8114986,0,3.3727498,0.3752184,1.3361909,3.301291,1.1543002,4.65185,3.8330264,1.9960768,0.5087593,0,0,2.258769,1.3909181,1.7900072,0.99388945,1.310783,0,0,0.95662117,0.3587916
1043,2.2786686,4.1496196,0,2.0529213,0,0,0,2.0702527,0,0.12891094,0,2.571561,1.486177,3.345686,0,0,6.5647964,0,0,0.37321603,0.4767668,0,0,0,0,0,0,1.3997841,0,3.3744593,0.6805902,0,1.0699496,0.5638516,0,0
1044,0,0.8091027,0,1.3883547,0,0,0.43707484,0.2615516,1.0172049,0,0,1.2925166,0,0,0,4.485471,0,0.4111624,2.9868128,0.54907495,1.5323246,1.0017549,7.5665846,4.2887897,0,0,0,0,0,2.891153,1.4196727,0.996154,0,0.21865007,0,1.4004452
1045,0,0,0,0,9.593201,0,0.42618233,3.622065,0.6270937,0,0,0,0,1.1688689,9.019614,3.5806732,0,0,0,0,0,3.826224,0,3.5782413,0,0.31944063,0.23364489,0,0,0.11086116,0,0,0,0.6005103,0,0.06601606
1046,3.1105564,0.68128973,0.46867347,0,4.374437,0,0,0,1.1091594,0.9596954,4.296556,0,0,0,0,3.9728932,0,0,0,0,0,0,0,0,0,0,1.0340357,0,0,0.9238193,1.1750138,4.346345,0,2.155963,0,0.9263045
1047,0,0,0.29875264,3.187726,0,0.026508907,5.590447,0,2.8595972,0,0,2.3695428,1.8340976,0,0,0,4.4134974,1.1209095,0,2.6780097,0,0,4.9793954,0.75085884,0,0,0,0.6377989,0.12312036,0,0.22915007,0,0,0,0.99846303,0.6194384
1048,0,0,0,0.8262052,0.27684203,0,0,0,0,0.87885994,0,2.2741861,1.2845507,0,0,0,0,0,0,0,0.005475601,0,0,0,0,0.589959,0,0.75666,0.36976478,0.26850086,1.5037374,0.9883943,0,0,0,0
1049,0,0,0,0,0,0.43735796,0,0,0,0,0.8880331,0,0.30031654,0,0,13.10714,0,0,0,0,0,0,0,0,0,2.1500683,2.2752378,0,0,0,0,0,2.3934593,0,2.4134045,3.3113446
1050,0,0,1.2188915,5.210615,0,0.39674583,0.36088443,0,0,1.2472236,5.742635,0,0.61392975,0,0,0,6.543193,0.07400878,0,0,1.7993262,1.0870743,0,0.58859223,2.5610504,2.937307,0.93622196,0,0,0,0,0,0,0,2.4281235,0.17005952
1051,0,0,1.155623,0.76371545,0,0,0,0,0,1.0323802,0,0,1.0146775,0,3.7666502,6.586367,0,0,0,0,0,0,6.59309,3.3583963,0.89033973,0,0,2.8759155,0,0,0,1.5538905,1.7209469,1.2086648,0.8981882,0
1052,3.7356403,0,0,0,1.2573159,0,1.8275324,1.950951,0,0,0,0.84675914,0.5878054,0,3.4039702,0,1.5847377,1.5235322,0.042573426,0.562112,2.163212,0,0,0,0.6250306,0,0,0.64180946,0.4635412,1.1340678,0.229138,2.016296,0,1.8699338,2.0326326,0
1053,0,0,0.64079666,0,0,0.21297444,0,0,0,1.0764927,0.11826653,0.9392386,0,0,6.414704,0,0,0,0,0,0,0,0,0,1.3760678,0,0,0,0,0,0,0,0,0,0,0
1054,0,0,0,0,0,1.454742,0,0,0,0,3.2805777,0,0,0,4.4836965,12.325267,0,0,0,0,0,0,0,0,0,2.653708,0,0,0,0,0,0,0,0,0,0
1055,1.0833874,0,0,0.81093824,5.186531,0,0,0,0,0,0,0,3.0894365,6.059016,0,0,0,0,0,0,0,2.8737416,0,0,0,0,1.7256483,0,0,0,0,0,0.6808768,3.3855753,0,0
1056,0,0,3.5740182,3.2508438,0,0,8.503564,0,0.15773545,1.882848,0,0,0,0,0,0,0,0,1.5533371,2.1714852,0.72455364,2.9336433,5.2697954,8.207956,1.656441,1.1075987,0,1.5557828,0,4.780764,4.0317516,7.586051,0,0,1.7994647,0
1057,2.395339,0.29337832,0,0.03443746,3.1651967,0,0,8.297569,3.719665,1.8224142,0,4.8912225,0,9.534767,5.9061904,0,0,0,2.2309806,0,0,3.9088783,0.3804329,0,0,0,0,0,0,0,0,1.0035169,0,0,0,1.4917889
1058,1.0261384,0.9095371,0.7039023,2.736011,0.23266578,0.12831768,0,0,0,0,0.26523086,0,0.9242456,3.7991314,2.112383,0.37565827,2.2439587,0.5490866,0.8148045,2.0334454,0,0,0,0,2.4405098,0,0,0.16777076,0.03815961,0.10013521,1.3136325,1.6940666,0,0.41881046,3.116241,0.15059398
1059,0,0,0,0,1.9199183,0.5586771,0,0,0.12399569,0.000215408,0,0.47146788,0.2824457,0.5064115,3.955877,0,4.2806835,1.2172152,0,0.51501244,4.0369444,2.0748024,1.4513968,2.1399128,0,0,1.8705825,0,3.2965732,0,1.6610879,8.254228,0,2.122507,0,0
1060,0,1.4922737,0.40187022,0,6.839066,0,0,0,0,0,3.3405313,0,2.9190834,0,0,0,1.5943849,0,0,0.19956306,0,0.040972114,4.092892,2.2608442,0,0,0,2.3622625,2.8444462,1.8262669,0.99925536,0,0,1.930824,1.3224407,0
1061,0,1.6117995,0,0.38718432,0,0.7247924,0,0,1.8025551,0,0,0.41004756,0.5558384,0,0,0,0,0,0,0,0.20793773,0,0,0.9652853,0.7580942,0,0,0,0,1.2328925,0.13513418,0,1.5370225,0,0,0
1062,0,0,0,0,0,0,0,3.049147,1.5155864,1.8815002,0,2.3898523,0.69378334,0,0,0,13.523409,0,2.5735831,5.0066414,0,0,0,0,0,0,0,0,5.121298,0.23692463,0,0,5.456059,0,0,1.50135
1063,0,0,0,0,1.4228692,0,2.3446174,0,0,0,0.4096789,0.6784457,0,1.4792016,0,0,0.16443186,2.4488673,0.03757609,0.8674617,0,0.8300015,0,0,0.17065471,0.33948427,1.7446948,0,0,0,0,0,0,0,0,0.27755174
1064,0,4.3572416,0.54514724,0,0,0.038691185,0.044627044,3.4684763,5.210545,0,0,0,0,2.1778996,0,0,2.104657,0.7019849,0,0,1.4988092,4.502557,1.0750388,4.3262835,1.7991546,0,0,0.37462488,0.55030245,0,0,3.599987,1.3206943,0,0,0.30866802
1065,0,0.7381832,0,0,0,0.9567435,0,0,0,0.31329048,0.5163345,1.5423603,0,0,0,3.0990353,6.964264,0.95963967,0,0.9083562,0,1.5118755,0,0.44112366,0,0,0,0,0,0,0,0,0.19872707,0,0,0.16863571
1066,4.074652,0,0.5630393,2.496514,2.4045126,0,2.9356596,0.60481846,0,0,0,0,1.6329849,0,0,0.07296494,0,0.9862196,2.2760212,1.336234,0,0,2.357164,0,0,2.0729482,0,2.2479272,0,0,0,0,0,2.7204397,0.6508703,0
1067,0,0,0,0,0.9212681,0.9815452,0,0,0,0,0,2.9086704,0,0,2.8072295,8.589177,0,0,0,0,0,0.60026854,0,0,0,2.2643015,0,0,1.3578296,0,0,0,0.22271386,0,0.5729894,0
1068,0,2.179338,0,1.4294386,0,0,0.04352523,2.0453246,1.4920967,0,0,2.3070605,0,6.1664276,0,0,2.1293528,1.7604897,0,0.63407624,0,0,3.5090907,4.652871,0.5321165,0,0,1.1543486,1.9783316,0.22717601,0,3.6382859,0,0.54374164,0.41511115,1.7263609
1069,0,0,0,0,0,0,0,0,0.29777265,0,0,0,0,0,0,0,6.6349216,1.4501274,0.18324734,0.78688145,1.1492933,10.901075,0.44133875,0,3.396715,0,0.54825276,0.48874986,0.26993948,0,0.41761917,0,1.0023507,0,0.46628913,1.0883687
1070,0,0,0.9880328,0,0,0.14263739,0,0,0,0.6084512,7.4008265,0,0,0,0,3.2375302,0,0,0,0,1.1425984,0.26438263,5.3908935,0,1.622955,0.030444976,1.5420734,0,0,0,0,0,1.5599114,0,0,3.3834937
1071,0,0,0,0,0,0.5169445,0,0,0,0,1.5305758,0,0,0,1.1525911,0,0,0.40176886,1.5480397,0,0,0,0,0,0.33565342,0,1.0125948,0.04288083,1.6306149,0.7853165,0,0,1.2314472,0,0,0
1072,0,1.6754998,1.3239223,4.0241647,0,0,2.4906385,2.5652058,0,0.24538144,0.052690227,0.8638143,3.0543714,0,0,0,0,2.1490252,0,2.267146,0,0.85289973,0,0,0.36248267,0,0,0.47554955,0.2377312,1.6248639,1.6977203,0,0,0,0,0
1073,0,0.24320766,0,0,0,0.4201959,1.2054319,0,0,0,0,3.1835182,0,2.1814532,0,0,6.3552346,0,1.890678,0.063106835,1.5247216,3.6338782,0,6.538691,0,0,0,0,3.5601907,1.0248955,0,2.5295289,3.2712407,0,0,0
1074,0,0,0,0,2.5661097,0.27239883,2.638343,2.8579895,0.13802077,0,0,4.7034163,0.7139218,1.998057,9.234722,0.08794273,0,0.96934754,1.3456333,1.5329958,0,7.9390087,5.819031,0,0,0,0,0.12354119,2.169304,0,2.6332982,6.4146924,0,2.6556404,0,0
1075,3.6429935,1.8707945,0,1.6335574,0,0,0,0.6230634,0,0,0,8.619266,1.5504165,2.8119109,0,0,1.6991205,0,0.007934404,0,1.5308217,2.5976396,0,0,1.247113,0,0,0.5346408,0,1.6836152,0,0,0.6323549,0,0,0
1076,0,0,0,0,0,0,0,0,0.55113673,1.5448409,0.49761945,0,0.17031395,1.5368888,12.057818,0,0,0.5692378,3.121025,0,1.4429971,2.1776435,1.5482451,2.3598306,0.6010381,0.4241861,0,0,0,0,0.565516,0,0,0,1.4639145,0.23678198
1077,0,3.3189628,0,0,0.26068053,0.5702707,0,3.1090343,0,0,2.9864743,0,0,2.696794,2.213474,1.8823285,0,0,0,0,0,0,0,0,0,2.3918102,0,0,0,0,0,0,7.3631325,0,0,1.8063302
1078,0,2.3060117,0,0,0.3429187,0.06312278,0,0,0,0,0,0,0.066678375,3.8244624,3.5008566,0,2.3282268,0,0,0,1.6665404,0,0,0,0,0,0,0,0,4.2694297,0,0,0.6918395,0,0,2.4011323
1079,0.24587904,0,0.2238793,3.0712798,0,0.09900329,0,0,0,0,3.368267,0,0,0,1.7360984,0,0,0,0.19315462,0,0,0,0,0,0,0,0,1.0327809,0,0.46369517,0,2.2277553,0,0,0,0
1080,0,0,0,0,1.8382365,0.2769188,0,0,0,0,3.8686638,0,0,0,0,6.018858,0,0,0,0,0,0,0,0,0,2.500681,1.5765039,0,0,0,0,0,2.4351416,0,0,1.2875928
1081,0,0,0,0,0.07187,1.0227289,0,0,2.5929253,0,2.0981925,0,0,0,0.8649505,3.4937117,0,0,0,0,0,0,0,0,0,0.006701241,0,0,0,0,0,0,0,0,0,0
1082,2.9371643,0,0.67342454,0,9.590096,0,0,0,0,1.2591516,0,0,0,0,5.1945186,0,0,0,1.0542533,0,0.5140284,0,0,0,0,0,0,0,0,0.5353345,0,0,0,0.9516688,2.334235,0
1083,1.2841896,4.701714,2.4703593,6.9172406,0,0,5.929586,0,0,6.8858466,0,0,0,0,0,1.1924802,0,0.02829852,1.3002328,2.834309,2.7975414,0,2.216097,1.9044867,0,0,0,0,0,1.3224872,0,16.575087,0,4.3383064,0.78885365,0
1084,2.023128,0,0.76301485,0,0,0,0,0,0,0,2.9142318,0,0,0,0.5514821,0,0,0.380129,0,0,3.0627928,7.5420327,0,2.9954047,1.1557441,0,0,0.5083767,1.8886114,0.2485523,2.6243293,0,0,0,2.825698,0.6551718
1085,0,2.3235605,0,0.52534956,0,0,0,9.600386,0.66549695,2.6904008,0,8.205616,1.4826761,20.730803,0,0,0,0,0,0.40853533,3.226329,0,2.9353867,4.927149,11.818215,0,0,0,23.60549,0.086217426,2.2011974,1.3018656,1.1782277,0,0,0.76495457
1086,0,0.081238285,0.3319721,1.9810463,12.36353,0,0.76655465,2.8733535,0.73241043,4.0836864,1.3457236,17.032158,0.6250175,38.787415,0,3.9451392,0,0.3205145,0.055803593,2.5596943,3.4961963,2.9586968,15.8549795,15.473415,23.588377,0,0.44009316,0.77311176,28.072638,3.7162642,8.676612,4.542975,0,2.4534261,3.2152982,0
1087,2.3332968,0,0.29455575,0.25108635,0,0,2.8535259,2.7340267,0.44719633,4.0239196,4.41444,37.92034,0.7997121,12.75015,0,4.018659,0,0,2.2414658,0.000736984,5.6423564,12.85958,28.53071,8.194679,11.753334,0,0,4.7351694,10.682122,0.5483019,11.806157,5.48158,0,0,0.7500046,0
1088,0,1.6712836,2.1620076,3.5574327,0,0,0,0,1.0362241,4.5242333,2.9730315,7.1298265,0,5.2904477,0,2.2903087,2.8458538,0,0,4.379209,5.178366,4.445446,17.468994,7.8462234,2.5872366,0,0,1.6818886,2.3835673,0,7.2290916,4.779084,0,2.3691645,3.6650765,1.0020036
1089,1.1160125,0,0.75157946,5.490357,10.803226,0,3.3037791,0.19961193,2.3282511,0,6.8488135,6.524771,0.77115196,4.330091,0,5.8418303,0,0,1.2016065,1.3846538,1.8734348,0,9.669551,2.1819205,3.1357844,0,1.9222314,2.778659,1.7282321,2.5927675,3.8597562,5.9497604,0,3.4527566,0,1.3534427
1090,0,2.9474015,0,0.22250356,0,0,0,0,0,0,0,0.50346226,2.0421512,0,0,4.0965033,3.943858,0,0,3.0894082,3.0937798,0,4.270568,0.025628613,1.7279284,0,0,2.1154933,0,0.23916948,2.199184,4.5627656,0,0,0.50446945,2.6070678
1091,0,0.68629783,0,0,0,0.44148555,0,0,0.18682933,1.925924,5.5458236,0,0.50795615,0,0,9.683576,0,0,0,0,2.0940325,0.82601357,0,0,0.18070972,1.1409727,1.9610796,0,0,0,1.1500447,0,0.7859347,3.0565765,2.2334785,0
1092,2.03031,0,0,0,0,0.56601787,1.703538,2.0219188,0,0,3.4568596,5.2373877,0.2629363,1.534233,0,0,0.8985033,0.51468444,0.47739363,1.9604937,0.6169333,0,4.080888,0,0.23976034,1.1379294,0,0,0,1.0343231,1.908658,0,0,0.46831495,0,0
