x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023
638,1.564259,0,0,1.079915,0.96861637,0.3342871,1.9945438,0,0,0,0.72514,6.2097764,0,0.7854344,0,1.0256499,0.56207263,0.45648667,0,0,0,1.5076135,0,0
639,0,4.8437333,0.27945232,0,1.3896368,1.1504251,0,0.3429035,0,0,0,0,0,0.86791134,0.1515008,0,0.33324435,0,0.2699148,0,0,0.73563325,0,3.0751376
640,1.6325449,0,3.3684084,0,0,0,0,1.6979356,1.6322012,0,0,0,1.7826996,0,0,0,0,0,0.4168813,1.5070411,0,0.61148715,0,0
641,0,0,1.8153509,1.8783504,1.8898098,1.4501481,0,0,0,0,0,1.6890666,0.0700813,0.6400103,0,0,0.070580706,0,0.7092427,1.6361225,0,0,1.8092878,0
642,0,0,1.6826152,0,0,0,2.6597972,0,1.0064389,0,1.2211869,0,0,0,1.4952565,0,0,0,2.1310656,0,0,0,1.755271,0
643,0.44698077,2.1722977,0,0.2998019,0,0,1.4068907,0,0.8698409,0,0,0,0,0,0.31233856,0,0.67047375,0,1.2098943,0,1.9691771,0,1.9265791,0
644,0,7.1169734,0,0,0,0,1.0014956,0,0,0.8532132,0,1.92198,0,0,0,2.47776,0,0.5698078,0,0.6754142,2.0075803,0,0,1.3177514
645,0.5476507,0,0,0,1.6699286,0,0.9292751,0,0,0,0.5493141,0.5085368,0.4881653,0,0,0.20616162,0,0,0,0,0.5282091,0,0,0
646,0,0,0,0,0,0,1.157504,1.3824886,0,0.5704408,0.4207247,0.46550158,0,2.2846184,0.06496038,0,0.64377695,0,0,2.2418616,3.2601461,0,0,0.19356954
647,0.6129504,0,0,0,0,1.2563663,0,1.411977,0,0.91042966,0,0.5978699,0.7136143,0,0,0.064699836,0,0,0.6021413,0,0,0,0,0
648,0,0,0,0,0,1.1163853,0.7889935,0,1.6883034,0,0,0,0.25128934,1.382964,0.012361119,0.7885772,0.3504185,0,0.43768886,0,0,0.10141444,0,4.014636
649,0,0,3.4744587,1.4740286,1.0173379,0,0,0.8201141,0,0.93579656,0,5.0640354,0,0,0.40774724,0,1.6807458,0.7156585,0,0,0,0.55846715,0,0
650,0,0,0.13187528,3.2690768,0.42009214,0,0,0,0,0.13313584,0,0.34022534,0.51223916,0,0,0,0,1.0211446,1.2613491,0,0,0.009353034,0,6.0505977
651,0,0.32828012,1.8969779,0,0,0,0.05333917,0,0,0.028323226,0,4.3717756,1.183472,0.18870479,0,0,0,1.0255744,0,0.464017,0,0,2.1992135,0
652,0,0,0,0,0,0,0,3.1713345,1.1657215,1.9843943,0,0,0,0,0,1.9337692,0.25665838,0.3609409,1.3255455,2.9793315,0,0.90062106,2.5944955,2.4085302
653,0,5.9231353,0,0,0,0.11788203,0,0,0.4112139,0,0,0,1.1325576,0,0.23651847,0,0,2.49694,0.3344185,0,0,0.5692893,10.886461,0
654,0,0,0,0,0,0,1.5843878,0,0,0,0,0,1.1334219,0,0.3281994,0,0,0,0,0,0.33021736,0.2624051,0,0
655,0.8700417,0,0,1.0401385,0,0,0,0,0,0,0,0,0,0,1.2735335,0,2.2186306,0,0.50152326,0,0,0,4.2315793,0
656,0.4098302,0,0,0,0,0,2.728113,0,0.4479406,0,0,2.7834935,0,0.32816294,0,0,0.10824895,0,0,0,0,0.26152298,0,0
657,1.4506967,0,1.8082337,0,0,1.2141584,0.17064552,0,0,0,2.2673452,0,0,1.2496231,0.68889385,1.4496605,0,0,0,0,0,0,0,2.4536555
658,0,0,0,0,0.70000553,0.053831693,0,0,0,0.6635268,0.012641101,0,0,0.61221796,0.90091205,0,0,0,0,0.44542497,0,0.20690864,0,0
659,0,0,0,0,0.4473251,0.820281,0,0.0613798,1.465439,0,0,2.180049,0,0.94915396,0,0,0,0,1.1237687,1.1400638,0,0.2877417,0,0
660,1.2329717,7.1441708,0,0,0.024302341,0,0,0,0,0,0.85056937,1.4024353,0.11893666,0.1753271,0,0,2.0453367,1.1667515,2.2504835,0.70042205,2.2132113,0,1.6691892,0
661,0,0,0.7667134,0.26941925,0.6562257,0,0.9087762,0,0,0,0.18705796,0,1.9830594,0.93344706,0.31679156,0.69410074,0,0.1312578,0,0,0,1.4296347,0,0
662,0.04783402,0.94361484,0.06347678,0,1.0522527,2.195707,0,1.3006014,0,0,0.9114563,0,0,0,0,0,0.2912964,0.24043408,0.24240364,0.87455195,3.109104,0,5.2460012,0
663,0,0,0,1.470859,0,0,0,0,2.6967432,2.004268,0,4.916678,0,1.2046583,0,0,0,0.2899568,0,0,0,0.1375378,0,2.745315
664,0.9599011,0,0,0.42425716,0,0,0,0,0,0,0,0.532202,0,0,0,0.17183629,0,0.010871321,0,0,0.8566865,0,0,1.5156696
665,0,2.1180093,0,0,0,0.2308524,0,1.4191307,2.0257797,0.2667656,2.5630448,0,0.6857443,0,0,2.3339238,0.57920504,0,0,0.34186822,3.2623062,0,0,0
666,0,0,0,3.1578665,0,0.15812902,0,0,1.6383044,0,0,0,0.09538961,0,0,0,0,0,1.4809244,0.81562227,0,0.21175273,1.6022307,0
667,0,0,0,0,1.8445594,0,3.7979305,0,0,0,0,0.5225491,0,1.7789931,0,0.70845145,0.9325684,0,0,0,0,0.4599709,0,0
668,0,0.62644804,0.28205493,0,0,0,0,0,0,0,0,0,0.3043292,0.8223539,0,0,0.3027519,0,0,0,2.5142457,0,0.99381894,2.1821616
669,1.8997324,0,0,0,3.085982,0,0,0.13303974,0,2.0667884,0.3737316,4.56513,0.6212281,0,1.3669091,0,0.48990357,0,0,0,0,0.2796733,0,0
670,0.11694779,0.60717,0,2.217076,0,3.6269658,1.899961,0,1.4529798,0,0,0.24556628,0,1.032491,0.5160006,0,0,0.21470048,0.3365785,2.4110332,1.8390554,0,0,1.529275
671,0,0,1.2977192,0.49608353,0,1.0033431,2.7243316,0.81213725,0,0,0,0,1.1425294,2.0493944,0,0.4933358,0,0,0,0.4797179,1.4277474,0,2.6694977,0
672,0,3.626827,0,2.4292753,1.7187767,0,0,0.6108327,0,0,2.2082028,0,0,0,0,0,1.5854897,1.6467475,1.0298722,0,0,0,0,0
673,0.52750874,0,0,0,0,0.50177246,2.0349836,0,0,0,1.71276,0,0,0.14298879,1.4397564,0.055388935,0,0.33233815,0,0,0,0.6448118,0,0
674,0.76912737,0.041170225,0,0,0,0,0.1348129,0.47219208,0,1.7233877,0.39779726,0,0.55203074,1.1934597,0,0,0,1.4833968,0,0.72266996,0,1.7323103,0,3.583915
675,1.2049869,5.689129,0,0,0.31389752,0,0,0,0,0,2.0740182,0,0,0.5094266,0,0,0,0,0,0,0,0,2.882986,0.4561559
676,0,0,0,0.09960061,2.5068479,0,0.55424,0,1.7384629,0,0.41535372,0.27502707,1.6202617,0.33449286,0,0,2.1316018,0,0.70168936,0,0,0,0,0
677,0.4884924,0,0,2.397498,0,0.081983745,0,0,0.7064239,0,0,1.7819405,0,0,0.14768241,0,0.001550582,0,0.018035036,0,0,0,0,0
678,0,0,0,0.3962256,0,0.1647953,1.7159289,0.5177524,0,0.49834576,1.4342544,0,0,0.081824906,1.7699375,0,0.3969137,0,0,1.3812371,0,0.5425108,3.5394504,2.9395735
679,0,1.654078,0,0,0,0.9435437,0,0,0,0,0,0,0.40972608,0,0,0,0,0,0,0,0.35319996,0,0,0
680,0,0,0.18907237,0,0.06951838,0,0.71157175,0,0.71552193,0,0,0,0,0,0,0.075216055,0,0.49673954,0.321738,0.4822404,0.1943523,0,0.18432659,0
681,0,9.627662,2.736534,2.6561291,0,0,0,0.9424369,0.4018218,0,0,1.3783569,0,1.3586754,0,1.7355887,0,0,0,0,0,0,5.157399,0
682,0,0,0,0,0,0.42137492,0,0,0,0.059669685,0.8974135,0,0,0,0.6355465,0.0908784,0,0.37847903,0,2.2453792,0,0,0,2.1355152
683,0,0,0,1.7553082,0,0,0,0,0,0,1.1307517,1.7661134,0,0,0,0,0,0,0,0,1.3186169,0.24479531,7.5846767,0.09286394
684,0,0,0.7228987,0,0,0,0,0,0,0,0,0,0.9360354,2.2020814,0,0.070615254,0,0,0,0,0.07012889,0,0,0
685,0,0,0,0,5.0722127,0,0,0,0,0.4547521,0,0,0,0.68845177,0,1.1271179,0.23463368,0,0.0540232,0.000836065,0,0,9.416532,0.46124977
686,0,0,1.7337859,0,0,1.0490512,0,1.4552693,0.35586968,0,0,0,1.3770518,0,0,0,1.2520356,0,0,0,2.2883608,0.88204294,0,0
687,0,0,3.4066205,0,1.2073613,0,1.9325904,0.58683413,0.3466932,0,0,4.288319,0.56605214,0,0,0,0.30040345,0,0,0,0,0,0,0
688,0,0,2.8873153,0,0,0,0,0,0,0,0,3.0930748,0,0.08554073,0.2408356,0.1130021,0,0,1.3494524,0,0,0,0,1.6810597
689,0.10409307,0.048768535,0,3.2797065,0,0.63091713,0,1.1201037,0.5607958,1.8309985,0.7839387,0,0.8346418,0,0,0.07836222,0,2.3740053,0,0,0,0.06916008,0,1.026297
690,0.11972891,0.89181554,0.25519046,1.0003265,0.5584031,0,0,0,1.8800069,0,0,1.8502834,0,0,0,0.23489018,0.6968544,0,1.011105,0,1.3608199,0,0,3.6149318
691,0,0,0,0,0,1.0291699,0,0,0,1.2880977,0.5154917,0,0.6747917,0,0,0.5081711,1.0146726,0,0,0.23067956,0,0.35458317,0,0
692,0,0,4.734817,0,0.5067843,1.0877755,7.8114657,0,0,0,0,0,0,0,0,0,0,0,1.6445363,0,0.04118517,0,3.080518,0
693,1.3922589,0,3.592931,0.710145,0,0,0,0,0.995316,0,0,1.6901542,0.41743293,0,0,0,0,0,0.98862964,0.2880337,0,0.110104434,0,0
694,1.4866351,0,0.7771319,0,0.13030276,0,0,0,0,0.63117355,0.5116787,0,0.8569546,0,0,0,0.51604563,1.219401,0,0.6722079,0.19808641,1.1249282,0,0
695,0.6818077,0,0.1454047,1.9724294,0,0,0,0,0,2.0135353,1.2983505,0.979284,0,0,0.013975615,0,1.1554823,0.57114613,1.1435843,0,0,0,0,2.090449
696,0.75890183,0,0,0.12781006,0,0,0,0.051509812,0.12287412,0,0,0,0,0.7507131,0,0,0,3.0088975,0,0.24912441,0,0,1.656424,1.0209135
697,0,5.998484,0.44146433,0,0.22661357,0,2.079545,0.61226183,0,0,2.3229105,0,0,0.5814039,3.1149762,0.21663384,0,0,0,0,0,0,0,0
698,0,0,0,0,0,0.5079393,0,0.027422665,1.7249936,1.9269648,0,1.8594294,1.7205304,0,0,0,0.69714224,1.8245527,0,0,0,0,1.1467253,1.999566
699,0,0,0,2.4332006,0,1.7899972,0,0,0,0,0,0,0,0,0,0,0,0.6277925,0,0,0,0,1.0050491,0
700,2.2767487,0,0,2.9720716,0,0,0.6524947,0.74350405,0,0,1.091238,0,1.526542,0,2.553078,0.57324654,0,2.2887576,0,0,0,0,0,0.7271235
701,0,6.7966156,0,0,4.847785,0.7602516,0,0.77018493,0,0,0,0,0,0.38792455,0,0.46995845,0,0,0,1.0688931,0.663291,0,0,3.5842743
702,0,7.061407,0,1.0618052,4.437627,0.119612195,0,0,0.095085286,0,0,0.13329214,0,0,0,0.73799884,2.18116,1.7096798,0,0,0,1.1647925,0,6.7519193
703,0,0,0,0,0,0,0,0.45887572,0.2549856,0,0.56308347,0,0,1.5613893,0.18893662,0.07280022,0,0,0,0,0.18242012,0,0,1.7025297
704,0,0,0,0,0,0.49531758,0,0.8958092,0,0.05345989,1.6943892,0,0,0.43615407,0,0,0,0,1.4213165,0,0,0,0,0
705,0,3.8717422,0,5.4605174,0,0,0,0,0,0.12636313,0,0.07147397,0,0,0,0,0,2.7457926,0,0.67535764,0,0,0.15086012,0
706,0.7025765,0.8517479,0,0,0.5203432,0.24110329,0,0,0.12010484,0.23218009,1.3719518,0,0,0.45268416,1.2257159,0.23156533,0,0,0,0,0,0,0,0
707,0.8613334,1.4648281,0.89098215,0,1.8073335,0,0.76670945,0.1064573,0,0,0,0,1.3532977,0,0.59834194,0.3918258,0.7185917,0.1098415,0,0.008812452,0,0.26213002,0,0
708,0.35516906,1.5480293,0.5861132,0,3.4405339,0,0,0,0,0,0,2.3594005,0,0,0.29144794,0,2.105739,0,0.6153244,0,0.4053776,0,4.62957,10.136306
709,0,2.5367928,0,0,0,1.7907095,0,0.90948105,0.7678109,1.2547654,0,1.7885084,0,0.99458605,1.929938,0,0.6653135,0,0,0,0.07350801,0,0,0
710,1.0951576,0,0.34929416,0,0,0,0,0,0.66724104,0.3626257,0,0,1.1742811,0.095854156,0,0,0.3137804,0.6719965,0.40402037,0,1.7994449,4.326275,3.3973918,0
711,0,0,1.3553767,0,0,0,0,0,0,0.65816075,2.0873127,0,0.21021003,0,0,1.3232218,0,1.6267525,1.282666,0.702817,0,0,6.6304164,1.7193477
712,0.16483715,1.7828054,1.9162838,0.674544,0,0,0,0.12820476,0,0,0,0,0.6610205,0,0.059831195,0.14677718,0.09575665,0.332402,0,0,0,0,4.292433,4.0638695
713,0,0,0.44644096,0,0,0,0.22137442,0,0,0,0,0,0,0,0.6680906,0.33560145,0.23079775,0.5952459,0.5695107,0.53492755,1.7648041,0,0,0.4809495
714,0,0,0,3.2698438,1.0897189,0,2.5352461,0.060776718,0,0,0.36424318,0,0,0,1.0797923,1.7248621,0,0,0,0,1.720708,0.123449616,0,0
715,0.43778148,1.3836118,0,0,0,0,0,0,0,0,0,1.1745903,0,0.74710965,0.16795062,0,0,0,0,0,0,0,0,0.21243563
716,0,5.0611224,2.2008524,0,0,0.44245905,0,3.268973,2.3874505,0,0.7983035,0.5613091,0.6287686,0,0,0,0,0,0,0.10919565,0.438044,0,2.331128,1.6586107
717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15623681,0.06557278,0,0,3.0698903,0,0.35912928,0,0.3059332,0,0
718,1.6397172,1.4858819,0,0,0,0,0.72228456,0.79403377,0,0.15350796,0.6275077,0,0,0,0,0,0.6270103,0,0,0,0,1.4242401,0,0
719,0.062129762,0,0,0,1.0305312,1.680065,2.941907,2.3532999,0.65087867,0,0.118584886,0,0,0.36342245,0.85742915,0,0,0,0,1.2039409,0,1.3580256,4.732599,0
720,0.055654712,0.41974702,0,0,0,0,0,0,0,0,1.434508,0,0.94830126,0,2.1554072,0.5281743,0,1.1330111,0,0,0,0,0,0
721,0.6174175,0,3.4797254,0,0,0,2.723583,1.1574702,0,0,0,0,0.39302474,0,1.2719935,0.16710897,0,0,0,1.7785326,0,0.43693075,0,0
722,0,0,0,0,0,0.2161692,0,0.036476817,1.9255896,0,0.9704031,0.11253363,0,0.29910696,1.0086901,0,0,0,0,0,0.32467842,0,1.3340591,0.50638604
723,0,0,0,0,0,0,0.5537977,0,0,0,1.9850783,1.986376,0,0,0,1.1694957,0.6876178,0,0,0.120992355,0,2.3343313,3.2553322,0
724,0,0,0,0.30813214,0.17070453,0.29408556,0.76341504,0,0,1.2774072,0,1.3917445,2.0756266,1.296548,2.1483288,0,0,0,0,1.6914955,0,0,0,4.0249553
725,0,0,2.013491,2.0662851,3.2571087,0,0,0,0,0,0,2.0733135,0,0,0,0,0.66370016,0.36620367,1.1880807,0,1.2122694,0,13.389156,0
726,2.812613,0,0,0,0,0.33531937,0,0.8736533,0,0,2.0759406,1.4495553,0,1.1555356,0,0,0.9772349,0.2234503,0,0,0,0.5738798,0,0
727,0,0,0,0,0.9737044,0.46893045,0.60898507,0,0,0,0,0.11329878,0,0,0.5553924,1.3969183,0,0,1.8732964,0,0,0.49807185,0,0
728,0,0,0,0,0.9801284,0,4.8851867,0,0.86179656,0.21198164,0,3.4098496,0,0,0.06933058,0.45324132,0,0,0.4036663,1.412281,0.9955107,0,7.161411,0
729,1.0546681,6.850309,0,0,0.49699003,0,0,0,0.10229084,0.007487319,0,0,0.4021621,0,0,0,0.35720167,0,0,0,0,0,0,0
730,0.39346385,0,1.0203773,1.78643,0.8207131,0,0.101572394,0,0,0.05541293,0,0,0,0,0,0,0.30219457,2.9887078,1.8763537,0,0,0,0,1.0628442
731,2.1911635,0.3386645,0,0,1.5594937,0,1.2382438,0,0,1.4012883,0,3.022751,0,0,1.3717884,0,0,0,0.36361727,1.7835829,0,0,0,0
732,0,0,0,0,0.09457062,2.4797826,0,1.7671438,0.035281956,0.580369,0,0.77720594,0,0,0,0.18142658,0,2.641332,0,0,2.3266845,0,1.2973523,2.447917
733,2.225744,6.1093507,0.36822382,1.5600057,0,0,0,1.8883702,0,0.061113898,0,0,0.47338742,0,0,0,1.2574232,0,1.8717393,0,0,0,7.105256,0.46859837
734,0,0,0,0,0,0.31735843,2.0543764,0,0.83928263,0.170222,0.001795835,2.953375,0,0,0,0,0.5509582,0,0,0.78032774,4.4674644,2.0454504,0,1.2576745
735,0.23348604,5.45342,0,0,0,0,0,0,1.4698235,0,0,0,0,0.18512127,0,0,0,0,0.20491962,0,0,0,2.3835225,4.4372873
736,0.48375446,0,2.150039,0,4.0999165,0,3.0797873,0,0,0,0.7000729,0,0,0,0,0,0,0,0,1.0568048,0,0,3.478838,0
737,0,0.5471274,0,0,0,0,0.44039902,0,0,0,0,0.53075165,0,0,0,0,2.002615,0,0,0.03463667,0,1.0963424,0,0
738,0,0,0,0,0,0,0,0,0,2.1705136,0,2.8310575,0,0,0,0,0.6267745,0,0.17943212,0.5757734,0.1883354,0,3.2321627,0.8398667
739,0.7142611,1.1288061,0.43010154,2.868711,0,1.9066844,0.01965536,0,0,0,0.600655,0,0,0,0,0.52776664,0,0,0.6874314,0,0,0,5.3877754,0
740,1.4950167,0.20460153,0.3369517,0,0,0,2.59757,1.4053289,0.023487201,0,1.7638328,0,0.15204038,0,0,0.258923,0.1738102,2.1693013,0,0.048509862,0,0.48677838,0.47160235,0
741,0,6.9070463,1.317535,0,0.15857597,0,0.82809323,0,1.1972613,0,0,0,0,2.3000383,0.7285208,0,0.25327748,0,0,0,0.08725174,0,0,0
742,0,0,0,0,1.1829114,1.3167542,0,1.787563,0,0.50447536,0,0.61827815,0.24420577,0,0.24737865,0.054028597,0.9446134,0.6145441,0,0.56254464,0.7278002,0.13149063,0,0.95991945
743,0,0,0,0,1.7853281,0,1.6255742,0.796501,0,0.57305884,0,0,1.7624569,0.027790636,0,0.42887968,0,0,0,0,0,0,0,0
744,0.47588974,0,1.2297851,0,1.803849,0,0,0,3.9779503,0,0,0,0.7443903,0,0.2556916,0,0,0,0,0,0,0,0,2.3373063
745,0,0,0,0,0.73056585,0,0.057848647,0.59321886,0,0,0,1.8329082,0,0.7115666,1.1125839,0.33619767,0,0.31116915,0,0.89718395,0,0,2.8191428,0
746,0.6195358,5.5780654,1.1872858,0,0,0,2.2263315,0.51013935,0,0,0,0,2.4288776,0,0,0.6562964,0.032718606,0,1.1698992,1.1409893,0.252763,0,0,0
747,0.39865124,0,1.0842769,0,0,0,1.6619775,0.042032875,1.8321092,0,0,3.282452,0.2599869,1.4398909,0,0,0.19794995,0,1.5492437,0,0,1.4632144,0,1.5546215
748,0,0,0,0,0,0,0.074511655,0,0.67573255,1.3452207,0.9796735,3.639923,1.2173826,0.4507432,1.3017964,0,0,0,0.34022814,0,0.3168355,0.9709537,8.468902,0
749,0.42469516,0,0,0,0,0,1.9255275,0.9623752,0,0,0,2.4856033,0,0.058526173,0,0.4504794,0,0,0,0.44217926,0,0.8686817,0.6825778,0.72234774
750,0,0,1.6034306,3.2108922,0,0,0.53241724,0,2.8303087,0,0,0,0,0,1.4818677,0.9815377,0,0,0,1.5213472,0.51305544,0,0,2.4469216
751,0,0,0,0,0.32898846,0.28633168,0,0,0,0,0,0,0,0,0,0.12567396,0.09744694,0,0.4862956,0.9614853,0.19519922,0,0,0
752,0,0,3.5675194,0,0.13350163,0,0,0,0.16584189,0,0,0,0.6225244,0.9281421,0,0,0.42563424,0.027131775,0,0.06232172,2.0322015,0,0,0
753,0,0,0,2.1316292,0,1.3542222,0,0,0,0,0,2.0929425,0,0,1.6315802,0,0,0.9547765,0,0,0,0,9.705969,0
754,0,0,0,0,0,0,0,0.7176679,0,0.89530134,0.07625907,0,0,0,0.06351958,0.15214233,1.3405969,0,0,1.4323949,0,0,0,0
755,0,3.4619362,0,0,0,0.45119885,0,0,0,0,2.1590908,0,0,0,0,0,0,0,0.58285034,0,0,0.69415206,2.2017887,0
756,2.9552584,0,0,0.4548164,0,0.08364749,0,0,0.9102495,1.121125,0,0,1.1444039,0,0,0,0,0.4970746,0,0.87218827,0,0,0,0
757,0.7219594,0,2.2062907,0,3.139682,0,0.058549967,0.15116516,0.21135278,0,0,0,0.13991708,0,0,0,0.294483,0,0,0.9693293,1.2293667,0,0,0
758,0,1.0552249,2.0141597,0,0,0,0,1.2189795,0,0.8172048,2.0150573,0,0,0,0,0,0,0,0.76197255,0,1.5731066,0,0,0
759,0,0,1.6351613,0.27739087,0,1.3509187,0,0.6906668,0,0,0,2.2457888,0.06806603,0,0,0,0.6913269,0.28655204,0.319521,0,0,2.4311445,0,4.803546
760,0.23182058,3.2272093,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6229428,0.364534,0.834696,0,0,1.3090906,0,0,0
761,0.08640136,0,2.3128088,0,0,0,0,0,0,0,1.5626976,0,0.29810902,1.1660051,1.1146455,0,0,0,0,0,0.9762674,0,2.6236875,2.6687706
762,0.09129475,0,0,0.5986239,0.6493494,1.6563448,0,0,0,0,0,0,0,0,0,0.18436916,0.4498691,0,0,0,0.07051089,0.8634445,0.86394525,0
763,0.85675424,3.2765307,0,0,2.4862232,0,0.66474193,0,1.0495455,0,0.75728184,0,0,0.96398866,2.0527887,0.17998871,0,2.654105,0.11174101,0,0,0.29911426,1.2084173,0
764,1.7626755,0,0.54596,1.305783,0,0,0,0,0.22144681,0.9291054,0,0,0.51499414,0.25439242,0,0.85468924,0,0.7917809,0,0.49776506,0,0,2.8119383,3.5109763
765,0,0,0,0.004414757,0.046265777,0.25695223,0.22211108,0,0.83695704,0,1.8339978,4.8123817,0,0,0,0,0,0,1.7875375,0.42423835,0,0.4862681,1.1011525,0
766,0.12796009,0,0,0.40131003,0,0,0,0,0,1.3537334,0,0,0,0,0,0.009874828,0,0,0,0,0.8841656,0,0,0
767,0,0,0,0,0,0.5310887,0,0,0,1.5539427,1.8494856,0,0,0,0,0,0.56926835,0,1.6964904,0.7332956,0,0,1.2240998,3.9406927
768,0,1.1702176,0,0.4259182,1.3755206,0,3.0759044,0.67899686,0,0.0980592,0,0,1.5001153,0,0,1.0391937,0,0.57500887,0,0,0,0,0,2.5375152
769,0,4.117073,0,0,0,0,0,0.5171917,0.8606304,0,0,1.6376376,0,1.103568,1.5656253,1.0569296,0.55098677,0,1.3561386,1.5442638,0,0,1.7804105,6.4278607
770,0,0,0,0.13432348,0.4797851,0.39092228,2.4293694,0.9935285,0,0.38290745,0.6456814,0,0,0,0.9442741,0,0,0,1.1285973,0,0,0,0,2.0893795
771,0,0,0,0,0,0.12146154,0,1.7727538,0,0,0,0,1.3706483,0.11258211,0,0,0,0,0.6267413,0,0,0.6117138,0,0.009112681
772,0,0,0,1.6046687,0,3.7067716,0,1.7406808,0,0,1.1610864,4.1092234,0,0,0,0,0,0,0.8924958,0.60392416,0,1.4691321,0,0
773,0,1.515664,0,0,0,1.2021472,0.6884063,0.42869213,1.1015036,0,0.5159023,0,0,0.9032385,1.4235623,1.6836271,0.8379351,0.30873856,0,0,0,0,1.6306696,0
774,1.7227638,0,0,0.81000334,0,0,0,0,0.12027852,0.33157575,0,0.16800742,1.1833823,0,0,0.5683219,0,0.5357147,0,0,1.1969837,0,0,2.2330835
775,0,0,0,0,0.17757483,0,4.143406,0,0.4922607,0.16165885,0,2.097796,1.9669029,0,0,0.41733354,1.7180554,0,1.7775134,0,0,0,1.7560631,1.069391
776,0,0,3.2878392,0,0,0,0,0,0,0.66286534,0,0,0,0.15702632,0.9733857,0,0,0,0,1.1235096,0,1.6718425,0,1.0610454
777,0,2.413221,0,0.12018305,0,3.3048625,0,1.0524528,0.6191302,1.0503997,0,0,0.9209119,0.31000757,0,0.6435643,0.47781014,0.34310976,0,0,1.0621637,1.6673528,2.916466,0
778,0,3.1765165,0,0.12478178,0.13559718,0.857028,0.19835208,0,0,0,0.09155441,0,0,0,0,0.42126974,0,0.08439039,0.6756787,0,0,0,0,0
779,2.210757,0,0,0,0,0,0,0,1.6055554,0.79670197,0,0,0,0,0.52122945,0,0,0.28955334,0,0,0,0.35832644,8.23525,0
780,0,0,0,0,0.42449385,0,0,0,0,1.1253977,0,0,1.4344037,0,0,0,0,0,0,0,0,0,0,1.3590211
781,0,0,0.31699514,2.2923338,1.5211098,0,0,0,0.12904452,0.45650107,1.2663883,2.2918382,0.45124742,3.6640558,0,0,0,0,1.8903162,2.6774957,2.3395858,0,0,0.43571016
782,0.47847345,0,0,0,0,0,0.7281459,0,1.0389956,0,0,3.4737337,0,0,0.96332884,0,0.54713666,0,0,0.55361676,0,0,0,5.606157
783,0,4.138663,0,0,2.654282,0,0.02954544,0,2.5290947,0,0,0,1.6561567,1.7631419,0,0,0,0,0.33154458,0,1.0963852,0,0,5.0872545
784,0,0,0,0,0,3.5194085,4.394891,0.14628518,0,0,0.95525503,3.4058158,0,0,0.1676768,0.8822254,0,0.2520678,0,0.1293552,0.9906425,0.8339272,0,0
785,0,0,0,0,0,0,0.5291842,1.0466628,0.5547024,0,0,0,1.6886874,0,0.04018868,0,2.8414001,0,0,0,2.1615846,0.036451094,0,0
786,0,2.0941517,0,1.7806263,0.69031215,0,0,2.8542252,2.9079278,0.19493213,0,0,0.24034178,0,0,0,0,0,0,0,0.9991733,2.7033868,0,0
787,0,0,0,1.6506143,0,0,0.8833515,0,0.5228766,0,2.7541983,1.6510856,0,0,0,1.4009712,0,0,0.25173113,1.6912593,0,0.99077123,0,0
788,0,0,0.54973763,0,0.24170503,0,0.75985146,0,0,0,0.54428583,0,0,0,1.5335795,0.9120986,0.873258,0.76479846,0,1.4078727,0,0,8.796728,0
789,0,0,1.7950002,3.1433966,0,0,1.3790624,0.9687349,0,0.51150393,0,1.4551489,1.1490804,0,0,0,0,0,0,0,0,0,0,0
790,3.1502297,0,0,0,0,1.2006803,0,0,0,0.1817871,0,0,0,0,0.31882808,0,0,0,1.1906672,0,0,0,0,0.076710515
791,0,0.2852753,0.8699516,2.1004348,0,0.0985298,0,0.31353065,0,0.000962019,0.98538536,0,0,0.37840226,0,0,0,4.549424,0,0,0,0,0,5.235062
792,0,0,0,0,0.6266266,0.0886376,2.9622,0,0,0,0,0.11985134,0,1.0431901,0,0.059429783,0.40698525,0,0,0.23827866,0,0,0,0
793,0,0,0.056278177,0,0,0,0,0,0,0.82451606,0.79436415,0,2.2605321,0,0,0,0,0,2.5563762,0.024191702,0,0,5.909723,0
794,0,0,1.3947347,0,0.30366594,0,0.5833962,0.65775484,0,0,0.42300498,2.2523699,0,2.0620968,0,0,0,2.2492857,0,0,0,1.3259043,0,0
795,3.3022697,1.2260922,0,0,0.61501795,1.3430558,0,0,1.0056889,0.71828264,0,0,0,0.36337408,0,0,0,0,0,0,0,0,7.721157,0
796,0,0,0,0,0,0,0,0.744789,0,0,0,3.5644994,0,0.79577756,0,0,0.0929412,0,0,0,0.4703327,1.2732581,0,0
797,0.10966135,0,0,0.2744974,0,3.1124048,0,1.9942224,0,0,0.02904427,2.327791,2.039711,0,1.7132378,0,0,0,0.106072366,0,0,0.5420182,2.9062002,0
798,0.52206177,0,1.8736157,0.25527537,0,0,0,0,0,0,0,0,0,0,0,0.49684832,0,1.0439384,0.8354745,0,0,0,0,0
799,0,0,0,1.22227,0,0,0,0,0.27456266,0.6182593,0,3.236038,0,0.59260863,0.21661608,0,0,0,0,0,2.2946541,0,0,0
