x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033
107,1.788459,0,1.8266555,0,0,0,0,0.09901447,0,0,2.3164556,0,0,0,0,0,0,1.9511254,0,0,1.6469218,0,0.43620273,0,0,0,2.6694598,0,2.8057728,0,0,0,4.3867464,0
108,0,7.701041,1.0112636,1.6367922,0,0,0,6.2487,0,0,0,0,0,0,3.1037345,0,2.4688778,0,0,0,0,0,3.626337,0.2784967,10.722442,2.0071871,0,1.1200547,3.5613987,1.2556329,0,0,2.8576932,1.6381228
109,0,0,3.4600296,0,0,0.69191545,3.5421517,8.69514,0,0.6674373,0,0.011742579,11.61336,0,0,0.8604273,6.1319733,0,0,0,3.930239,0,0,2.179081,0,0,4.524106,0,0,0,0,0.64639705,0,2.9694138
110,0,1.0826181,0.30646017,4.226499,10.148991,0,0,0.64059186,0,0.15728192,1.4922577,0,0,0,0,3.5367835,0.5286242,0,0,0,0.7603507,0,0,0,0,0,0,0,0,0,0.67176145,0,0,0
111,0,2.1729093,0,0,0,0,0,0,0,0,0,0.078482956,0,0,0,0,2.4352827,0,0,0,0,5.1504354,0.69818705,0,0,0,0,4.834309,5.649358,0,5.2771163,0,0,1.0482804
112,0,8.870439,0,0.54714656,0,0.8216372,0,0,6.965634,0,0,0.98221797,0,0,6.2686706,1.5675578,0,1.7871808,1.7321178,14.9939785,0,0,0,0,0,4.089946,2.2504468,1.6887435,0,0,0,3.7468977,0,0
113,0,0,0,0,0.9379027,0,0,0,10.599776,0,1.1984338,0.14528996,0,0.6964938,5.575979,0,0,1.5893617,0,0,0,0,0,0,0,3.5523696,0,0,0,1.7190443,1.8175877,0,0,2.2754085
114,1.2520272,0.7839327,0,0,0,1.9812185,0,0,6.872476,3.0845807,1.3135372,2.9697034,0,2.7034726,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4932474,0,0,3.6653705,3.5838025,0,0
115,1.3223957,0,3.447348,0,6.5702734,6.030697,0.2604632,0,5.867108,0,0,0,0,0,3.2898126,0,0,0,0,13.480602,0,0,0,0,0,0,0,0,0,1.4800856,3.1467533,0,0,0
116,0.16446811,0,2.2274694,0,0,0,0.077908844,0,0,0,0,0,0,0,4.1291127,4.1240077,0,0,0,9.097979,0,2.9134884,0,0,0,0,0,1.9280802,0,0,0.76867235,0,0,1.7332842
117,3.5116065,0,0,1.9907465,0,0.9411219,0,0,8.737876,0,0,0,0,0.19181709,3.4849539,0,0,0,2.396253,0.77274364,0,0,0,0,0,0.4464187,0,0,0,1.0772675,0,0,0,2.5929108
118,0,0,3.8333464,0,2.2448173,0,0,0,0,4.6476984,0,0,0,0,0,1.768724,0,0,5.2288375,18.193222,0,0,0,0,3.5552955,0.07495761,0,0,0,0,0,0,0,0
119,0,0,0,1.2239558,0,0,0.9039928,0,0,0,0,0,0,0,0,0,0,6.9506865,6.971974,0,0.17387593,0,1.6275954,0,6.0125456,3.747736,3.808818,0,0,0.7923607,0,0.7607443,0,0
120,2.7888396,1.2239132,0,0,0,0,1.4015087,0,0,0,0,0,0,0,0,0,1.6875587,10.209306,0,0,8.294228,0,0,0,17.86906,0,0.77598286,0,0.07172873,0,0,1.4162962,0,0
121,0,0,0,0,0,2.858298,0,0,0,0.20633177,0,2.014106,14.735414,1.0130358,0,0.26536202,0,3.2782147,3.9577992,0,0,2.3621988,0,2.1749141,0,0,0,1.6403627,0,0,7.1494083,0,0,3.536482
122,0,0,0,2.344218,2.504074,0,1.230483,0,0,0,0,0,5.514829,2.6914544,0,0,2.421475,8.53267,2.6226985,0,3.4226513,3.7358005,0,0.94387376,0,0,0,0,0,2.55809,0,2.1197684,1.8043054,0
123,3.787278,0,4.1550703,2.043685,0,0,0.17987788,0,0,0,2.659254,0,0,3.3422143,0.34927687,1.986305,5.2977533,0,0,0,11.127601,0,0.3789277,0,8.75985,0.3419011,0,3.4500654,4.4265723,0,0,5.9737954,0,4.1145973
124,0,1.0386806,0,0,0,0,0,0.9465016,0,0,0,0,9.587084,0,0,0,4.8869176,1.8351147,0,0,3.3126094,0.24372359,1.2487563,0,2.974445,0,1.3252288,8.15824,0.96072876,0,0.60768723,4.114384,0,0
125,0,0,1.4242233,1.6858469,0,0,1.487524,6.261491,0,1.5091293,0.36564225,4.099949,2.4821312,0,0,0,3.111886,0,0,0,4.2658186,9.840457,0,0,4.194504,0,0,0,0,0,0,0,4.126498,0
126,5.344428,2.505467,6.732023,0.8378729,0,0,0,1.1955833,0,0,0,0.06443787,0,0,0,0,0,0,3.3171055,0,0,3.69432,0,2.1233037,28.062256,0,0.7681863,0,1.8443658,1.2815052,0,0,3.028817,0
127,0,2.8942804,0,0,0.46978903,0,0,0,5.1961794,0,0,0.9886929,2.0202339,2.05547,0,0,0,0,7.3601885,1.3434262,3.5452511,0,0,2.3915806,0,1.2525486,1.413703,3.508737,4.706779,0,0,3.29734,0.5996732,0
128,3.2500994,1.6610754,2.1651917,2.0099754,8.011661,0,0,4.522128,0,0,0,1.7193093,0,0,0,0,9.832658,0,0,0,15.379695,2.6084309,0,0.29174653,5.2497663,0,0,0,0,0,4.1120667,8.751241,0,5.3470674
129,0,0,0,0,0,0.52485234,1.1890371,1.0903021,1.2815174,0,0,0,0,2.9593217,0.54166615,2.1700435,4.5394917,3.9000156,0,5.3685246,0,0,7.3396926,1.3714627,0,0,0,0.19062085,0,1.7592285,2.834142,0,1.5448819,0
130,3.4878483,10.905961,0,0,0,2.0845654,0,2.3546925,0,4.4152603,0,0,0,0.547542,2.7455914,0,0,15.597376,4.3417163,14.655041,0.6734875,0,0,0,0,7.0928392,1.6781511,2.0033581,0,1.1386904,0,0.11398798,0,0
131,0,0,0,0,0,0,0,0,0.23565294,0,0.6272733,0,0,0,0.7493087,0,2.425131,5.8711123,1.8558639,0,2.6906652,0.70760185,1.2831548,0,7.614811,2.452289,0,0,5.3092093,1.8318461,0,0,4.5288444,0
132,2.2024946,0,0.19256106,1.0811543,0,0,2.312542,4.773329,0.6882824,2.1111825,0,2.1146448,0,0,4.7049546,0,6.3044534,0,0,0,6.547161,0.31815663,4.0422773,0,0,0,4.5168037,0,1.3977371,0,1.4687338,0,1.9543849,0
133,0,0,0,0,0,0,0.08207671,4.079942,0,0,0,2.5871484,0,0,0,0.6113397,0,0,0,0,15.235829,1.5510844,0.82175195,0.52709717,15.531754,4.006131,0,9.072552,2.2633226,0.8771767,0,2.5996506,1.6936815,0
134,0,0,0,1.3122196,1.0323222,0,0,0,0,0,1.1227207,0,14.500433,0,0.91277087,0,0,0,0,6.7825875,0.5040429,1.9763849,3.8114219,2.4769444,0,0,0,0,0,1.5945574,0,2.2791786,1.338394,0
135,0,8.000099,3.676663,0,0,5.8350472,0,0,5.0608797,0,0.039583046,1.6719543,0,2.9555042,1.8468325,0,0,0,0,10.633994,0,4.0130453,0,0.93646204,0,0,0,0,0,0,2.2143772,0,0,0
136,0,0,0,0,2.9767618,3.2400143,0,0,1.2094535,0,0,0,0,0,5.8310323,2.288073,0,0,3.7059157,8.179656,0,0.81932867,0,0,0,0,0,0,0,0,1.9176987,0,1.660163,2.104109
137,1.1293223,0,2.7759416,0,0,1.160319,0,0,9.178137,0,0,0,0,0,0,0,0,0,11.893253,15.470603,0,1.0945181,0,2.1143308,0,0,0,0,0,0,2.1858714,0,0,0.48067242
138,0,1.6925961,2.637457,0,0,4.9968348,0,0,2.7944922,0,0.7589744,0.05715248,0,1.7261274,0.14631821,0,0,0,14.850974,0,2.9362333,0,0.13188207,0,0,0,0,0,2.0436265,0,0,0,0,0
139,1.4238145,0.84743893,5.2182493,0,0,0,0.92946297,0,0,0,1.2149833,0.82379377,1.4998766,0,3.9748766,0,3.6107125,8.768478,0,10.622106,0,0,0,0,2.6346586,3.890898,1.6615511,2.726376,0,0.2640133,0,3.2350109,10.496849,0
140,1.1628562,0,0.8534534,0,3.2033176,0,0,0,0,0,0,0.38861394,5.443076,0.82460314,1.8049335,0,0,0,9.517098,5.563268,0.34314784,4.19404,1.2778766,2.1419644,15.772543,0.76453257,0,0,0,1.4663446,0,2.7302437,0,0
141,0,0,3.4840536,0,0,2.1344075,0.12445876,2.7941084,0,0,0,1.0639485,0,1.2909632,0,0.69433063,0,0,7.88266,0,10.925331,1.1002635,3.205343,0.695788,0,0,1.6585857,4.395959,2.253054,0,0.37058073,5.3748627,0.13620353,0.6485331
142,0,0,0.9072191,0.12210033,0,0,0,2.6127422,0,1.9157617,2.165146,3.607912,1.7243711,0.37188056,0,0,7.846334,0,5.022254,0,0,3.7597537,4.0367346,3.359529,0,0,0,0,5.644804,0,0,0,2.1925147,1.8800547
143,0,0,0,0,9.095812,0,1.0967801,0,0,0,0,0.7999911,14.267322,0,0,0,0,8.158094,0,8.148234,0,0,0,0,21.009096,6.5648966,0,0,0,3.1457646,0,0.05342233,6.2647123,0
144,0,0,0,0,0,0.43108106,1.2589456,3.6289458,0,0,1.3831311,0.3225227,0,0,0,0,2.8002295,5.5353866,0,0,0,4.258432,0,0,10.61,0,2.694912,0,0,0,0,1.3925248,3.1398497,0
145,0,0,0,0.8570325,0,0,0,0,0,2.8633912,0,3.066277,3.526775,5.3345656,0,0.3876742,1.6485566,10.198181,0,0,0,0,3.5136693,1.2015653,18.060083,0,0,3.7304344,0,0,2.2635703,5.04067,0.26579577,4.712506
146,0,0,0,0,0,0,0,0.73997766,0,1.4024981,4.592455,0.752485,0,3.791454,3.2809887,1.0138552,5.85447,2.2882605,0,0.77422214,0,3.7676575,2.6965091,0,0,5.435296,0,1.8482126,4.8655257,0,0.7142831,5.6434746,0,0
147,0,0.78472936,0,0.45281646,2.105835,0,0,0,0,0,0,0.45111343,15.01049,0,0,2.3625188,0,11.428638,0,0,5.4267077,7.1401024,1.1037229,2.9550703,0,0,2.5596771,2.6791785,4.616735,2.33059,0.70216924,0,0.5534014,0
148,2.6925306,1.30591,3.105797,1.6782138,0,0,0,0.20099963,0,0,1.5044835,1.2595375,9.208917,0,0,0,0,14.943484,0,0,0,0,0.57472295,0,6.661508,3.260633,0,4.153054,0,0,0,2.1993742,0,0
149,0,0,0,2.7423906,0,0,0,0,0,1.1083691,0,1.1979023,0,0,0,0.8168531,2.1538374,0,0,0,0,0,2.5789506,0,0,0,0.8173771,0.7889901,0,0,0,3.0570395,0,0
150,2.7348287,0,1.061361,0,0,0.17396463,1.7018,0,3.5532002,0,0,0,0,2.3275979,0,0.7935739,0.26286593,3.59467,4.342099,9.254753,0,0,0,0.9644339,0,4.9915047,0,0,7.0700264,1.6409824,2.9611726,0,0,0
151,0.16148153,0,0.53992057,0,0,0,0,1.5630494,0,0,0,0,0,0,0,0,0,6.1345143,0,0,3.8397644,4.063553,1.9715784,0.68097395,12.764248,0.05744378,1.0406929,0,0,0,0.100649156,0,0.5069308,0
152,0,6.110828,7.687576,0,0,0,0.5470902,0,0,0,3.2738898,5.706194,0,0,1.8626225,0,2.9648702,0,0,2.0763323,6.299356,0,0,0,15.230237,0,0.7074071,0,6.5598664,2.6078334,0,0,3.3393807,0
153,0,2.2209384,3.2577777,1.3046187,0.4297297,0,0,9.488774,2.780885,0,0,0,8.821345,2.581016,0,0.06793463,0,0,0.8620762,0,1.6283115,4.263978,0.4021377,0,18.935066,0,0,0,1.7969604,0.82509,0,0,0.08404346,0
154,0,0,0,0,0,0,0.10147087,0,0,1.3721639,0,1.8012636,2.3561952,0,0,0,3.940068,9.972274,0,0,0.18558776,0,2.3859885,3.4882448,3.024105,0,0.091561124,0,4.310868,0.6258373,0,0.2877941,0,1.5382948
155,0,0,0.19193166,3.6698582,13.130572,0,1.3195362,9.674234,0,0,0,0,19.05491,0,0.089450695,0,3.0184708,0,0,0,15.362953,0,2.3793738,0.35209164,9.2968,0,0,8.934386,2.8757298,1.7483349,0,0,0,0
156,0,0.17595926,0.10538601,0,0,0,0.20106342,4.588229,0,0,0,0,0,0,0,0,0,10.1334095,0,0,2.9383438,2.806856,2.9183297,1.0652709,0.73685527,0,4.023027,0,0.79494417,0,0,5.136229,0,0
157,0,3.704635,0,0,0,0,0,7.2449265,0,4.8281746,0,0.76064,14.629376,0,0,1.7927326,0,1.5379518,0,0,0,0,1.0128795,2.0216546,20.206808,0,0.27670258,0,0,2.3068058,0,0,0.8541536,0
158,0,0,0,0.676557,0,0,0,0,0,0,0,0.3484211,0,2.438189,0.5523338,0.4248667,3.129986,0,0,6.5944967,3.3963282,0,0.005263939,0,7.2472954,0,1.9193552,5.9180336,0.6065307,0.9453865,0,0,9.329683,0
159,2.822697,3.1128154,0,0,2.9711967,0,0,5.6385202,0,0,0,0,0,2.9445486,0,3.6746857,0,0,9.821658,0,4.459703,5.6331935,2.559779,0,3.396803,5.756548,3.9566884,1.3316332,0,0,1.710041,0,0,0
160,1.8934951,0,0,4.1542253,0,0,3.8472855,0.08819513,0,2.755751,2.9870882,0,0,0,0,0,0,0,0,0,0,5.4806952,0.6677388,0.5895206,1.4760114,0,0.6496936,0,0,1.2796009,0,2.9115071,0,0.51315325
161,1.7740613,2.0523875,0,0.069724806,0.6690091,0,0.6758059,0,0,0,0,3.2904265,0,0,0,0,1.4547349,0,0,0,7.6447206,0,4.382252,0,0,0.25127852,0.859147,3.724447,0,1.7595623,3.719367,11.9794235,3.4770777,1.2256902
162,0,3.2753386,6.0209856,0.12811321,3.5524485,0,0,0,0,0.8884157,1.1781662,0,0,0,2.952737,0,0,0,2.346067,9.442384,0,10.787058,0,0,0,4.182256,1.4272991,0,0,0,0,0,0,2.9752173
163,0,0,0,0,0,1.9014138,0.6350361,0,4.7320685,0.8352535,0,0.75249565,0,0.19771565,1.6446179,2.5013344,0,0,7.955207,6.437885,0,0,0,0,0,6.694616,1.7264826,1.3039843,0,0,0,0,0,0
164,1.3687714,0,0,0,0,0,2.4419458,0,0,1.4234585,0,0,2.6313252,0.20964734,3.4378936,0,0,0,0,12.060136,0.1735402,0,0,1.7090403,0.956716,0,2.5913303,0,0,0,0,0,0.17953353,1.667593
165,8.520523,0,0,0,0,4.507297,0,0,3.279095,1.2538791,0,0,0,0,3.3086624,0,1.5174842,0,1.9350729,2.033652,0,0,0,0,0,0,0,1.6565514,0,0,1.2218071,0,5.985047,0.67334855
166,0,1.9541568,8.132671,0,0,0,1.0625478,3.128876,3.5079727,0,0,0,1.5043044,3.8531156,0.17671427,0,0,0,0,4.655809,0,1.5646082,0,0,0,5.9373593,0,0,3.5023012,0,5.09386,0,0,2.2405264
167,0,0,0.5490336,0.5179959,0,0.67449635,0,0,0,0,0,0,0,0,6.0487056,0,0,0,5.877884,2.0971723,0,0.5272155,0,1.5189929,0,0,0,0,5.6972737,0,0,0,0,0
168,6.7398076,3.9367876,0.6122055,0.5857912,0.93489903,8.028422,0,0,5.057823,0,2.1751382,0,0,0.25254318,0,2.2697508,0,0,10.731718,0,0,0.74249107,0,0,0,1.5826153,0,0.72892123,0,0,1.8526734,1.7684901,0,0.47841302
169,0,0,1.3725303,0.4833985,1.8981909,0,0,0,3.2792025,0,1.2619607,0,0,1.0913031,0,0,0,0,2.936716,0,0,1.2771009,0,0,0,6.9057326,0,0,0,0.049903255,0.42407852,0,0,0
170,0,0,2.4424849,0,0,1.2090513,0,0,0,0,1.4778568,0,2.4008741,0,3.76675,0.13485394,0,0,3.2036822,0.34838268,0,1.7331214,0.5402281,0,5.1287355,0,0,1.4246058,0.1538147,0,0,0,1.1196028,0
171,0,3.195572,0,0,0.49633515,0,0.1868999,0,0,0.93280923,0,0,0,0,7.57664,0,3.2348151,11.314885,1.1052603,11.52155,0,0,4.560641,0,0,8.456271,0,0,0,0,5.0095687,0,0,0
172,0,0.24194933,0,0,1.8599952,0,0.8099418,0,10.228609,0,0,0,1.789875,0,2.7059968,0,3.2667203,0,3.204974,0,0,0,0,0,0,0,0,0,0,0,0.7133212,0,0,0
173,8.569818,0,0,0,0,1.000873,0,0,2.250713,4.6895885,2.1015055,0.2109491,10.421148,0,10.658749,1.3521131,0,0,0,22.767075,0.8627765,0,0,0,0,0,0,0,1.1526138,1.5917494,3.3565154,0,0,0
174,1.0021309,0,0,0,1.7949677,0,0,0,0,2.182853,2.506449,0,0,0.19762348,1.6423182,0,0,0,8.540821,6.2014503,0,4.565394,0,0,0,0,0,0,0,0,0,0,0,1.5164701
175,0,2.0216975,0,1.125997,0,0,1.040748,0,0.55822456,0,0.35007077,0,0,1.6950783,0,0,0,0,2.6219423,0,4.2032804,0,0,1.023562,2.543088,0,2.781595,0,0,0,1.3111737,0,0,0
176,0,0,0,0,0,0,0.85681534,9.569059,0,0,0,0,0,0,0,0,4.9917665,18.661253,0,3.6886141,16.627699,0,1.5420533,2.8289177,0,13.646953,0,2.4345145,2.5272274,1.0709728,0,2.7128048,0,0
177,0,0,0,2.944273,0,0,0,1.5817916,0,0.6708696,2.09625,0,0,0,0,0,1.3606682,0,15.27738,2.4812982,0,0,0.14055501,0,0,0,0,0.9083655,0.28952006,0,3.1458962,0,5.9765625,0.73323613
178,0,3.6229079,0,0,0,0,0.4877086,0,0,1.4465239,0.36926228,0,0,3.6474814,0.34695798,5.73058,0,5.569278,0,0,0,0.39952987,2.1459317,2.4544282,6.9341803,0,2.1358955,0.24615502,1.0509727,0,0.21485749,4.0863495,0.75729877,0.41263914
179,3.218985,0,5.305806,0,0,2.192388,0,0.6604627,0,0.50823325,0.24496305,1.8105587,0,0,2.797759,1.0807796,0,0,5.540682,0,0,4.920305,0,3.4870586,3.0566607,1.6478485,0,0,3.580906,0,0,0,0.4625646,2.0889971
180,0,0,1.105787,0,5.0212746,0,0.28539473,6.3189263,0.44977912,0.31659785,0,0,2.1269684,0,0,0.08700466,6.2657237,13.058498,0,0,9.645057,0,6.155287,2.303413,19.211603,5.872621,0,0,2.593078,0,0,1.5115863,7.3543386,0
181,0,0,0,0.6508972,0,0,0,2.4870563,3.4496946,3.5202746,1.9561437,0,12.510527,0,0,0,0,10.071983,0,4.3205223,12.113121,0,0,0.9244047,0,0,2.5577369,0,3.630872,0.83524686,0,0,5.065504,1.1853268
182,0.09454007,0,0,0,0,4.185689,0,0,13.147507,0,0.6214066,1.3776178,0,2.052479,0,6.0706167,0,0,13.2154045,14.803382,0,7.565221,1.3035747,0,0,7.4306335,0,0,0,0,0,0,0,9.012175
183,1.0901713,0,10.072027,0,0,0,0,0,3.6501017,0,0,1.5349661,0,3.743808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4407532,0.8305311,0,9.952184
184,6.657542,0,0,0,3.1188185,4.4935546,0,0,7.817782,0.584374,0,2.0604377,0,0,3.3834507,0.4902908,0,0,7.2429676,0,0,2.6438315,0,0,0,5.784166,0,0,0,0,4.3130107,0,0,4.716714
185,0.6677046,1.5425433,0,0,6.6519957,1.12024,2.0561807,0.5666388,0,2.2763717,0,2.566322,0,0.94991684,0,0,0,0,0,11.137898,0,1.7451833,0.23290524,0,0,12.549344,0,4.656956,0,0,2.3251867,0,0,0
186,0,5.6865354,0,0,0,6.329545,0,0,3.7388546,0.4550218,0,0,0,0.13636583,0,0,0,0,0,0,0,0,0,0,0,20.275509,0,0,3.9925363,0,0,0,1.7898482,5.01569
187,0,0,0,0,0,1.3333367,0.2526739,0,0,0.80640113,0.61547655,1.796367,7.5616207,1.0199438,0,0.16942887,0,0,0.7046922,0,0,0,0,0,0,4.6961927,0,1.0065771,0,0.8400683,2.5665038,0,0,0.38289708
188,0,1.845833,0,0,3.6178346,8.964629,0.5572695,0,4.072188,0.80198675,1.151,0,18.950413,0,0,0,3.542674,12.527411,0.5600952,0,5.204199,0,1.3309757,0.10062516,0,0,0,0.08040725,0,2.2097423,0,0,1.1777936,0
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0456098,0,0.9414359,0,0,0,0,0,0.15442587,8.254942,6.587018,0.9419796,0,0,0,0,0,0,0
190,1.6021782,0,0,1.0317291,0,0,0,0,0,0,0,0.8563019,0,0,0,0,4.7082195,0,0,0,0,0,0,0,13.673771,0,0,0,0,0.6665732,0,0,2.0844307,3.90763
191,0,3.7568345,3.515184,0.19645715,0,1.2127793,0.61678267,0,2.259499,4.774044,1.9677002,0,0,0,2.3951771,3.1018932,0,0,11.787179,30.060799,12.750448,0,0,7.609841,0,0,0,0,0,1.0444194,8.0899,3.1105564,0,0
192,0.8021769,0,2.497063,1.2296332,4.087035,3.9681673,0,0,0,1.1890765,0,2.083595,0,7.241889,1.4016987,0,0,0,0,16.81994,0,0,0.6867825,0,0,0.79927087,0,3.6668527,0,0,0.61992663,1.4473943,0,3.395857
193,1.8479455,0,6.1709743,0.047857687,0,2.4460905,0,0,6.1730843,0,0.8835922,0,1.0874783,0,0,0.050551884,0,13.164315,0,24.93633,0,0,0,0.7031855,0,2.0557656,0,0,0,0,1.9162282,0,0,1.9078975
194,3.9835463,0,0,3.637258,2.8133252,6.5436616,0,0,2.0200064,0.67849135,0.9146149,0,1.548005,3.457241,1.2677449,3.4771016,0.13315055,0,8.643589,4.6329784,0,8.919897,0,0.42190278,0,0.95528865,0,0,0,0.44142964,3.9875343,0,0,2.2196453
195,0.86350656,0,0,3.1733263,0.35997048,0,0,0,7.1071267,0,0,0,0,0.11105194,9.991739,0,2.0498865,0,7.354853,0.63210106,0,0,0,0,0,12.295119,0,0,1.2042415,1.6964228,0.62321955,0,0,1.1743544
196,0.31995437,0.8202614,0,8.620396,0,4.70319,0,0,0,0,0,0,0,0,0,1.0400293,0,0,3.9822335,0,2.1606417,12.903922,0,4.498174,15.72334,0,0,3.4431682,0,0,1.8030727,0,0,1.875492
197,0,3.0477626,2.3332045,1.8664256,0,3.032578,0,1.5512841,12.356843,0.95053506,0,0,0,5.705553,3.03846,0,1.5220958,0,0,31.522825,0,0,0,13.093258,0,0,2.4213324,0,0,2.4840293,0.9106553,3.2327454,0,1.9716387
198,0,0,0,9.503111,0,0.6842391,0,1.2516525,0,0,0,0,0,2.8050816,0.51013947,0,2.7235932,4.770134,0,4.548201,0,2.4328322,0,9.132964,0,1.140922,0,0,1.3940264,0,3.5505328,0,0,4.507455
199,10.447758,9.85318,4.75431,8.7583885,5.198795,0,2.2968738,3.223602,0,0,0,0.50654143,0.40564525,7.730176,6.825182,0,0,0,5.5696454,5.2628355,27.27794,6.261794,1.4486431,26.827354,2.9945571,2.0167894,6.4556694,0,5.187252,3.1744022,0,0,0,2.2218423
200,1.021971,0.33190557,0,10.66516,0,1.2541941,0,3.748653,3.641701,0,1.6066984,2.108504,5.0305667,7.3494678,0,5.351318,0,0,0,0,0,3.752735,0,14.740466,0,0.26054206,0,7.1750035,1.7626975,1.5826263,0,0,2.0704446,3.0868478
201,2.3227336,0,0,1.7268486,1.7417371,3.8929985,0,0,0,1.018544,0,0,0,9.176463,15.597637,0,0.40156925,0,0,6.004302,0,0,1.6775663,9.389438,6.9658365,11.508259,0,0,0,0,0.63056487,0,0.5342078,0.30186465
202,0,0,0,2.890748,19.761831,2.4414384,0.24276546,0,0,4.1050577,0,0,0,6.2808757,5.4871535,0,1.797761,9.1095915,19.853798,0,0,7.8831916,0,8.379167,0,1.8493351,0,0,0,0,0.37306166,6.3570433,0.8650323,0
203,0,0,8.433314,4.8715243,0,2.2957065,0.3712343,0,6.766327,0,0,0,0,0.7821428,0,0,1.4172463,7.0206685,4.394646,0,9.955572,0,0.8396345,13.269668,0,0,0,6.049769,0,0,1.9324039,0,0,0
204,0,0,0,16.052134,0,0,1.0402297,0,0,0.77430034,0,0.9737328,0,0.39255252,0.70318073,0.24428432,6.530408,1.8076576,0,0,2.1583967,1.8910024,0,10.157266,0,2.873813,0,0,2.5592437,0,5.2592754,5.861839,0,0
205,0.2955711,0,1.8460991,0,11.002475,3.7162826,0.29880166,0.1613894,11.25658,0,1.384938,2.7941232,9.430511,6.3478875,8.883838,0,0,0,2.105451,0,0,3.5323267,0,3.5523612,0,0.027673993,1.733185,0,0,0,0,2.0471203,3.3964808,0
206,0,0,4.2366643,0,0,4.8443384,0,0,0,0.6097844,1.2497933,0,1.9909744,0,5.3378925,4.309709,0,9.3193445,13.748822,0,0,0.32399648,0.62967324,6.006454,0,9.357337,0,0,0,0,0,0.99522674,0,1.938717
207,0,0.57584196,0.20367736,5.598304,0,0,0.57267594,0,1.7184765,3.2838118,0,2.4807382,7.4384804,0,0,0,0,0,0,0,0,0,1.3718655,5.886517,8.949316,2.8620548,0,0,4.2656426,0,0,0,0,0
208,0,0,2.200001,0.7950124,0,0,0,1.4460537,0,0,0,0,2.452108,0,0,0,0,0,0,0,11.641171,0,2.0893269,0,5.1550603,0,1.7291759,1.2132668,12.003409,0,0,3.4604259,5.08276,0
209,0,4.9126186,0,2.6347947,0,0,0,0,3.0279047,0,0,0,12.885621,1.0806288,0,0,1.3672655,0,0,7.03407,0,0,0,6.580095,2.0027447,2.5939994,0,0,0,1.9481939,0,2.5698724,0,0.12439578
210,0,2.7858145,0,0,0,0,3.0694988,4.439671,0,0,0,0,0,0,0,0,1.8486319,10.636005,0,0,0,0,0,1.7693156,22.040104,0,2.7914526,0,0,0,0,6.214656,0,0
211,0,0,0,0,0.08726233,0,3.243944,2.018647,0,0,2.4543357,0,0,1.918804,0,0,2.4324844,0,1.0348169,0,0,0,0,0,2.2852685,0,0,0,1.2828636,0.27092537,0,0,0.2514529,0
212,0,0.4377932,0,1.0960288,0.25137937,0,1.2553855,4.8962116,0,0,0,0,0,0,0,0,0.0918879,0,0,0,6.1965117,0,0,0.30037853,2.7794638,0,0,4.348503,0,0,0,0,0,2.6667032
213,0,0,0,1.3098696,12.483376,2.3384404,0,0,0,0,1.3497552,0,1.0402347,0,0,0.40842402,0,0,0,0,6.6785264,0,0,0,11.506276,0,0.99436486,3.1922848,7.218988,0,0,1.126899,0,0.9869821
214,0,0,0,1.5384282,0,0,0.27434918,7.3404617,0,0,1.6961101,0,5.617621,0,0,0,0,9.736968,0,4.021762,0,0,2.056547,2.5837486,2.6015968,0.33756658,5.6275783,2.602011,0,0.8273364,0,0,0,0
215,0,0,0,0,0,0,1.1695118,0,0,0,0.1797098,2.7290869,0,0,0,0,0,0,0,1.1676772,0,0,0,3.4422927,0,0,0,0,0,0,0,0,0,0
216,2.9540458,0,0,0,0,3.4296203,0,0,0,0,1.7042141,0.28339285,0,0,3.2049904,0,0,0,0,15.151951,0,6.7229433,0,0,0,0,0.055649426,0,0,2.5313559,0,0,3.3051693,0
217,0.63967633,3.0991907,4.261121,0,0,0,0,0,0,0,0,2.8457007,10.40759,0,0,0,0.54129833,0.65001476,2.1325834,0,0,0,0,0,12.492762,0,0,2.3955083,3.4227462,0,0,0,0,4.74904
218,0.3407332,0,0,0,0,0.51705885,0,0,1.4324108,4.109762,1.6057302,0.8102708,0,0,0,0.24971712,2.1838417,3.2188492,0,0,0,4.4777822,0,0.25375327,0,0,0,0,0,0,1.8650473,0,0,0.9402676
219,0,0,3.6751316,0,0,0,0,10.686125,0.45268264,0,0,0,0,0.12859543,2.670055,0,3.8575363,4.622624,0,0,6.8917203,0,1.9230088,0,0,0,0,0,0,1.0350703,0,0,0,0
220,2.267722,3.483196,4.0453343,0,8.574742,1.3459711,0.5511288,4.4551344,0,0.5810682,1.3105998,0,1.0698289,0,0,0,0,0,0,9.710656,9.314862,0,7.7612357,1.3208965,12.142573,2.8193924,2.1008117,0,6.342371,3.3738332,0,4.8688254,1.8386192,0
221,0,5.234767,2.8408277,0,0,0.20638674,0.40151238,0,0,0,0.9574819,0,0,0,0,0,0,9.207869,0,0,0,10.113428,0,1.5147022,0,0,0,0,2.2016695,0,0,0,0,0
