x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052
71,0,0.47236127,1.2058468,0,0,0.09534707,0,0,0,0.46553752,0,0.19353275,0,0,0,0.10884842,0,0,5.7063537,1.2779112,0,0,0.39548984,3.649178,1.0979708,3.4129617,3.7560322,1.7244748,0,1.0177879,0.8200707,1.8224924,1.4627613,1.6570865,0,3.359426,0,0,0,0,0,3.5462902,0,5.525255,1.212717,8.31464,2.5860057,1.3407755,0,0,0,0,4.8496766
72,0,0,0,0,16.111668,0,0,0,0,0.11423802,0,0,0,2.223754,0.64963657,0.8189538,0,0,0.65286416,0,4.2007217,0,0,0,0,0,1.2651052,2.0016677,1.2134581,0,0,0.5961758,0.20268555,0,2.1591673,0,6.5352187,0.3089781,0,0,0,0.46570423,0,0,1.6404442,1.7434492,0,0,0,0,18.13294,0,0
73,0,0,0,6.972029,0.48787218,1.1321295,1.5486724,0,2.7047262,0,8.920028,0,1.706063,6.4726524,0,0,0,0,0,0.4165976,0,0,0,0.6321833,0,0,0,5.8233166,5.6439567,2.5138474,2.4872398,0,0,0.34527102,3.420547,0.42141473,1.4907225,4.097051,2.1058583,0,0,1.6854477,0,0,0.5908213,0,0,1.1425309,0,0,0,0,0.8793033
74,0,0.07526732,0.7169409,0,0,0,0,0,0,0,0,3.4097183,0,0,0,0,0.19224533,2.901757,0,2.2870548,0.68444455,0,0,0,0,6.9146504,0,0,0,0,0,0,0,0.9858144,0.6340681,0.3948028,0,0.82686955,0.069124095,0,1.4194428,0,0,0,0,0,3.0015633,0,0,0,0,0,2.6997173
75,3.9921007,0,0,0,0,0,0,0,0,0,0,0,0,10.289095,0,0,0,0,0,0,0,1.886223,3.4992359,0,0,4.345831,0,9.49901,3.186906,0,0,0,0.75415033,1.7254789,0,0,0,0,0,0,0,2.5423102,3.8539088,10.271965,0,0,0,0,0,0,5.135865,0,0
76,0,0.49235615,1.6011864,0,0,1.494263,0,1.3601958,0,0,0,7.4448705,0,4.0371327,10.102175,3.6093307,0,0,9.462738,0,0.95402175,3.541102,0,1.263921,1.5523453,0,0,0.20778485,0,0,0,0,0.9730224,0,2.406075,0.8516993,0,0,0,0,0,0,0,0,0,0.3341481,7.339325,0.50313294,3.9806488,3.176429,0,0.9388341,17.536465
77,1.11709,0,7.102368,0,0,1.5565865,9.224649,3.5040681,5.1140194,0,10.4816265,0,13.257422,0,1.6215876,1.6310183,9.458112,12.539397,0,0.6083047,0,0,5.9852257,3.1918182,0,0,4.587491,0,0,6.134177,4.441362,1.4852217,0.4555791,0,0,0.15160787,0,7.2874904,0,9.823427,0,0,0,0,0,1.3752911,11.189696,0.08621517,8.032943,8.665861,0,4.4763265,0
78,0,0.3165971,0,0,3.0455825,0,0,0,8.777702,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7501754,0,0.72009456,2.8879852,7.9266357,4.093879,0,0,1.409289,0,1.3115618,0,1.5793658,0,1.7683567,0,0.7863338,10.340124,0,0,0,0,0.049154367,0,0,0,0,0,1.591789,2.0113127,4.731547
79,2.050702,0.41181263,0,0,0,0,0.10995567,1.532665,0,0,0,0,1.1711206,0,6.8286676,4.6141443,0,0,0,0,1.186091,0,0,7.6010427,2.2159865,3.4424849,0,0,0,6.836882,0,0,0,0,0,5.1788416,0,4.5604653,2.5572727,0,0,0,2.9176922,0,1.9178381,0,0,0,0.71951854,0,0,0,2.3967922
80,0,0,0,2.979454,15.407787,0,2.3741243,3.744781,1.7632294,0,5.3123274,0,1.9832661,0.24905995,0,1.2054262,0,0.8714579,1.9569193,0,0,4.0878987,4.921076,0.9468233,0.230939,0,9.17356,0,0,4.8640027,6.38728,1.1084025,0,0,1.2086451,0,0,5.4529247,0.31467417,0,6.3157296,0,9.449843,0,1.3275741,0.9203787,9.192556,0.763564,1.6022075,0.75674415,0,3.9620247,13.885241
81,0,0.094836235,0,3.3291245,0,2.2422998,0,0,0,0,9.680855,5.457886,6.5033565,0,6.113488,0,0,2.3548644,2.2366118,0.57479453,0.13849433,0,0,0.8530477,1.333716,0,0,6.9008427,0,0,0,0,0.1930604,0.35086164,0,0,0,2.2968938,0,0,0,0,1.4258416,0,0,0,3.6092856,0,0,1.151895,1.8364388,0.51403356,0
82,0.4327429,0.16823292,2.6226003,0,0,0,0,0,2.5636022,0.4979793,0,0,0.3945705,0,0,0,10.628658,0,0,0,0,4.3337336,0.8212188,5.347055,0,0,4.497071,0,0,0,0,1.0089993,0,0,0,0,0,0.37601352,0,0,0.9938712,1.688708,0,0,2.0046742,0,6.180082,2.1715748,3.3179648,0,1.0808065,0,0
83,0,0.047377754,0,6.703333,0,0,0,0,9.503663,1.2908822,0,2.8512795,11.856835,0,6.165496,0,0,7.4230895,0,0,0,0,0,0,1.4758404,6.3460183,4.467668,7.938347,5.024755,0,0,0,0,0.1144847,0,0,0,0,0,0,0,0,5.99203,0,0,0,0,0,0,0.24297257,0,3.3800046,6.3285837
84,0,0.003903548,0,3.2079532,22.896622,0.4360657,0.121714346,2.1477942,6.99829,0,0,2.7538729,2.2517943,0,0.22764838,4.951035,0,0.80235565,0,0.3283528,0,0,0,0,0,0,11.875568,0,0.16645977,6.8198423,5.6350145,0,0,2.0231795,0,2.1913328,0,0,2.5644417,2.6102796,4.025735,0,0,3.738186,0.5294081,0,11.51074,0,1.759429,0.96329135,2.7890337,0,0
85,0,0.07512806,0,0.43142426,0,0,0,0,0,0.1783331,4.2299385,8.6523,1.3317952,0,0,0.90819,0,1.7780089,3.1689105,0.40613315,0,0,0,3.5109615,1.3616078,6.8249516,0,2.465522,7.0735817,4.3285832,0.88490725,0.67278427,0.6583168,0,3.6863654,1.1436751,0,4.264273,0,5.59436,1.4040906,0,0,2.9853776,0,0.9400097,6.0644884,0.8763901,0.34277698,0.7257456,0,0,0
86,0,0,2.561745,0,3.0638309,0,1.8648047,1.284394,0,0.000413692,0,0,9.9549675,0,0,0,0,0,3.4011793,0.47496083,0,0,0,0,0,1.6048758,5.519788,0,0,1.8838488,4.098388,0.5441542,0,0,4.466406,0,0,4.758266,0,7.314849,7.559387,2.4633577,0.52569973,0,2.9458299,0,6.6113462,0.69218606,0,5.5806065,0.049293954,2.6597507,0
87,0.37841588,0.16320504,1.0931354,0,0,0,0,0,0,0.22541378,0,0.49828067,0,0,1.6088777,3.4758885,2.6862204,0,0,0.9933927,0,0,0,0,1.0016419,1.6659842,0.580054,0,0,1.100332,0.80136585,0,0,0,0,0,0,4.836432,1.0109335,0.7421495,4.8647346,0,0,2.5219946,0.028581744,0.14029007,0,0.8946271,0,2.0348442,0,0.6869061,0
88,5.1072288,0.28937134,1.4340487,0,0,0,0,0,0,0,0,0,0,0,3.0395644,0,0,0,0,0,0,0,0,0,0.28947908,2.7809477,14.583732,1.6666892,0,5.125676,2.4241216,0.27159286,0.45722845,0,0,0.9052386,0,0,1.7330446,5.974546,6.63971,0.4452006,4.6711416,0,0,0,7.2210903,1.1077567,8.060224,0,0,0,0
89,0,0.013326769,0.29057744,0.27241567,10.573938,1.743793,2.3212059,0,6.9996514,0,4.946539,0,2.0743454,5.5653367,0,0,0,0,0,1.2941786,0,0,0,0.4617916,0.7547229,1.7916293,0,0,0,0.8262542,0,1.2188991,0,0,6.430164,0.8520449,2.276832,1.0448464,0.9636039,3.162078,0,0,0,0,2.590694,0,4.970062,0,0,0,2.878588,0.1539182,0
90,1.1149026,0,0.052862536,6.4548464,0,0,0,0.29897568,5.408361,0.030264622,0,3.458907,0,0,1.8586658,0,3.655981,0,1.1836209,0,0,0,0,0,2.2538006,0,0,0,0,4.7834983,4.1466165,1.5459505,0,0,0,1.1808727,1.262991,8.865714,0.7521342,1.8303335,1.1329222,0,0,0,0,0.06238481,6.1407275,0,2.411392,0,0,2.807333,0
91,0,0,0,0,0,0,0,5.286629,0,0.45508796,3.5844336,0,0,5.8823295,0,3.7434802,0,0,0,2.1024587,1.9477472,2.1502643,7.4622326,0,0,13.449413,0,0.79432565,0,2.6101804,7.3872538,0,0,0,23.92771,0,8.649201,0.6080663,0,0,0.020842882,0,0,0,0,1.1168715,4.8278456,3.2449617,4.043988,0,0,2.6333039,0
92,0,0.82821465,0,6.798338,5.447264,0,1.0482473,0,3.440303,0.528702,0,0,0,0,0,0,0,10.134806,0,0,0,6.150447,9.161187,0,3.0131252,4.984142,0,2.8586512,0,0,0,0,1.4538075,0.69625205,0,1.19803,0,0,0,0,0,0,0,6.8991485,0,0,0,0,0,0,0,0.1713291,4.270812
93,0,0.051815506,5.183106,0,0.31975818,1.8063457,0.07577598,0.7097054,6.511022,0.027366707,2.7397482,0,0,0,2.0462809,0,0,0.16778867,6.153513,2.1025107,2.6549482,0,0,3.5749717,0,0,3.0264404,0,0,5.37034,1.0423979,1.6416637,0,0,9.681742,2.137571,0,7.472885,0,7.4080358,4.12571,0,0,0,0,0.574804,17.509993,1.1550386,11.061517,11.593661,0,1.2252033,1.205102
94,0,0,0,0,1.7930671,2.5802293,8.20971,1.7925525,4.458241,0,1.5784159,0,7.2069397,0,5.3328323,0.8558507,9.711319,1.2285216,1.3485844,0,0.5968292,0.9284011,0,0,0,0,14.662867,0,5.2179856,3.2068841,5.6440067,2.1637578,0,0,12.146316,0,4.028432,14.040215,0,10.0159855,0,0,0,0,0,0,9.539567,0.32438466,0,5.5938034,0,5.566643,1.2598933
95,0,0.03519872,0.8619929,0,0,0,0,0,0,0,13.231707,0.30300292,7.464601,0,9.2556505,0,0,0,1.8368717,0,0,0,3.3464425,2.0266218,0,0,0.93476367,0,5.029074,10.13815,1.842283,0,0,0,1.6731348,0.39295405,4.636217,0,0,3.6707494,1.2877129,0,0,0,0.5251984,0,0,0,8.447683,0,0,0,0
96,0.4423082,0.2389103,0,2.8213363,16.76072,0,0,0,0,0,0,0,0,7.731606,0,0,9.240765,0,0,1.9476787,1.4427981,0,0,0.056400064,0.63394827,0,2.559829,1.4233946,0,0,7.7327714,0.87895846,1.43704,2.77456,0,0.10726336,1.9894067,0,0,0,4.2221265,0.27856806,0,0,0,0,0,0,0,0,0,0,0.3971382
97,0.022743,0.15644503,3.5449336,0,0,0.89047563,0,0,0,0.18949036,0,0,0,0,0.89021593,0,0,0,6.692832,0,0.54578125,0,0,1.013513,1.8016857,2.0220087,0,3.5885403,6.7737656,8.451881,0,0.5653944,1.431685,0,0,1.2689797,0,3.9816577,1.3299018,3.410317,3.8386536,0,3.855589,0,0,0.42612967,0,0,0,0,5.110062,0,0
98,0,0.15352383,0,0,0,0,0.36158568,0.2872268,0,0.1022655,0,0,0,0,0.111020334,0,0,0,0,0,0,2.0749662,1.9590724,0,0.57048666,0,0,0,0,0.025302595,0,1.099079,2.7358527,0,0,0.8035445,0.019331863,3.3524778,0,0,3.6832817,2.3325958,0,0,0,1.0228679,2.9473193,0.41302294,1.8319831,7.308528,0,0.7467412,3.299445
99,2.3510997,0,0,0,2.5250893,0.19542456,0,0,5.4025464,0,0,0,0,0,0,0,0,6.1098456,0,0,0,0,1.993178,0,0,0,0,8.881455,3.603374,1.792102,2.2613094,0,0,3.806886,0,0,0,5.5657225,0.87340987,3.0266054,2.3155239,0,0.4373678,0,0,0,0,0,0.99598616,0,0.21566232,0,2.4547203
100,0,0.22127676,0,0,7.8592744,0,0,0,0.5448341,0.5984354,1.9670587,0,0,4.0413756,0,0,0,0,0,0,0,1.4052496,3.057086,0,0.790908,0,0,0,2.11715,0,0,0,0,0.60452265,0,0,0,2.1176589,0.34779167,0,0,1.034748,8.07262,2.1369996,0.31039774,0,0,0.89760375,0,0,0,0,0
101,0,0,0,0,0,0,0,0,0,0.07463196,0,20.938202,0,0.63169783,0,0,0,0,0,0,0,4.0090723,0,0,0,0,0,0,0,0,0,0,0,0.57002723,0,0,0,0,0,0,0,2.4842167,8.83334,10.831372,0,0,0,0,0,0,1.0001802,0,0
102,2.4581432,0,0,0,0,0,0,0,0,0.5101105,3.761958,0,0,1.4030244,0.041994244,0,0,0,0,0,0,0,0,0,2.9864306,0,0,10.522412,0,0,0,0,2.8313124,2.2146404,0,0,0,0,0.6542958,0,0,0.16307566,0,0,0,0,0,0,0,0,9.570317,0,0
103,6.93157,0,0,0,12.177929,0,0,0,0,0,0,13.61722,0,16.061573,0,0,0,0,0,0,0,0,0,0,0,7.80694,0,0,0,0,0,0,0,1.242642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0093603,0,0
104,0,0,0,3.5006764,0,9.560894,7.596497,4.813191,0,0.13369581,0,6.84493,0,0,0,7.345135,9.976583,6.855703,15.690219,0,4.507459,18.908909,19.246206,0,0,0,0,0,0,0,0,0,2.4024298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8048234,19.340942,0,4.198465,0
105,0,0.35202232,0,0,0,0,0,0,0.98674786,0.7983757,0,12.80105,0,0,2.6799731,1.4257898,0,0,0,0.74205685,0.55382246,0,0,0,0,0,0,7.80392,1.5021132,0,0,0,0,0,0,0,0,0,0,0,0,0,9.686387,7.9828787,0,0,0,0,0,0,3.9120948,0,6.8154583
106,0,0,1.3369443,0,4.2934055,0,0,0.07319648,0,0.34933215,0,0,0,15.076867,0,0,0.5278354,0,0,0,0,0,1.0389984,0.36926574,0.07240291,7.097915,0,1.6191363,0,0.8534814,0.7726682,0.4755233,0.5024275,0.2976226,0,0.31156018,0,0,0,0,2.6503398,0.78992194,0,0,1.0128917,2.2007535,0.79452765,0.45502836,0,0,2.1996772,0,1.2001437
107,0,0.013595196,0,0,0,0,0.48091716,0,0,0,0,0,0,0,5.9812837,0,0.72060496,8.581365,0,0,0,0,0,1.7442063,1.2163017,25.404375,0,0,0,6.7553444,1.8009486,1.3495898,0,5.466493,0,0,0,0.08878747,0.4522831,1.0693798,0,1.4869831,0.110830426,0.927344,2.0883636,0.17913345,0.463723,2.521854,0,0,0,0,4.689838
108,0,0,0,0,14.869572,0,1.8762728,0.21135534,0.004201345,0,0,0,0,1.1170533,0,0,0,0,0.782659,0,0,0,0,0,0.9630775,7.004296,0,0,0,2.3210742,0,0,1.602799,0.5520013,0,0,0,0,0,0,0,0.97396815,12.437691,0,0,0.28249824,0,0,0,2.5433152,8.842907,0,0
109,1.2369442,0,1.1475362,0,4.129655,0,0,0,0,0,0,12.3561945,0,0,12.350792,0,0,0,0,0,0,0,0,0,0.37485904,6.8494406,0,0,0,0,0,1.2777555,0.9597329,2.138791,0,0,0,0,0,0,0,1.543174,0,4.1569333,2.7334294,0,0,0,0,0,10.394073,0,0
110,0,0.37930113,1.3008966,0,0,0.49254772,0.47829482,0,4.5391107,0,0,13.956604,0,0,0,0,1.0888153,0,0,0,0,1.0685083,4.3082795,0,0,0,6.3260117,1.4548115,0,0,0,1.0378973,1.0919647,0,0,1.2162818,0,0,1.1616334,0,0,0,0,0,0.4697953,0,0,0,0,0,5.6640077,0,1.7288518
111,0,0,1.5786624,1.1791788,0,0,0,6.2775745,0,0,0,0.62663156,0,0,0,0,0.14257531,0,0,0,0,0,0,4.755688,0.191909,0,0,0,3.4299455,5.328593,0.36074248,3.4370036,0,0,6.734583,1.0942383,0,3.2526822,0,10.383836,3.9381835,0,0,1.4329774,0,0,11.260031,2.599136,0,4.4610705,0.52838314,0.9106555,0
112,0,0.33253846,0.54649967,0,0,4.210452,0,2.5849102,5.0549607,0,2.6650274,0,3.0125773,0,1.7848177,1.9589282,0,0,0.11209291,1.9607706,1.8714452,0,0,0.55925906,0,0,9.763577,0,0,4.846189,5.8119955,1.6640186,0,0,5.481868,0,2.1321368,6.7293396,0,0,1.7619307,0,0,0,0,1.7745355,7.7945676,0,8.888135,8.109134,0,5.7719684,0
113,0,0,6.2049804,0.8976542,12.667362,1.8099537,1.6833514,0,0,0,0,0,18.445742,0,3.4975832,0,0,2.886392,1.447781,0,1.9805106,3.178086,0,7.076906,0,0,10.188279,0,13.883002,0,10.749143,0,0,0,19.09869,2.3055673,3.1829145,6.3584685,0,8.819002,1.5459903,0,0,1.1428217,0,0,8.326533,0.67169595,12.331676,9.183039,0,1.252063,2.1655931
114,3.3326347,0.1658602,0.9161282,5.15634,0,0,0.86765945,0,0,0,0.16516249,0,0,0,4.8379264,1.081857,9.954628,0,1.8945581,0,0,3.9588945,5.6979675,0,0,0,0,0.8721521,0,3.2309859,0,0,0.32124996,0,2.3486042,1.4462324,1.4711456,3.1704051,3.261476,0.70645636,0,0,2.5016067,0,0,0,8.511138,1.579424,1.600997,0,0,0,11.365208
115,0,0,1.5870726,3.3451467,0,0,3.2184038,0,0,0,0,0,2.7683356,0,0,7.5739822,0,4.255975,3.9009361,0,0,0,4.0169544,2.169394,0,0,1.6966391,8.71461,0,0,0,0,0.82422274,0,3.6338782,0,0,0.068094306,0,0,3.224501,0.10447263,0,0,0.4773134,0,0.6847935,0.7047444,5.6304736,0.15372515,0,2.6509972,0
116,0,0.17931634,0,0,0,1.357371,3.7864602,0,0,0,4.82473,7.929027,5.3106947,0,0,0.6144357,0,2.2289839,0,0,0,1.4944445,0,1.1582826,1.1270505,0.95620924,8.139129,1.8987647,0,6.2144823,2.1855302,0,0,0,1.3255278,2.863504,0,0,0.71810687,4.5216794,0,0.6654708,0,1.1132656,0,0.33748576,5.6813025,0,0,7.015636,4.4984355,0.69436634,0.7415908
117,0,0.022612726,0,0,0,0,0,0.32506323,0,0,0,3.408491,0,2.440648,0,0.9053386,7.040762,2.4301295,0,0,0,0,0,0,0,8.182128,0,0,0,0.34652525,0.11450003,0,0.51687104,1.4399422,0,2.402781,1.7578943,0,0.42207718,0.96959305,2.7629073,0,0,0,0.5236081,0,0,0,0,2.920714,3.157297,0,12.0021925
118,1.4829084,0.33784965,0,0,25.22344,0,0,1.0703732,1.6051819,0,0,0,0,0,2.1893818,6.1975136,4.0053716,0,1.0550967,0.9357493,0,3.0964181,0,0,0.43126395,0.02794039,2.2432086,1.4952912,0,9.582407,0.68279046,0,0.48521823,0.63137674,0,0,1.0772592,0,0.67883897,4.482094,0.21536474,0,0,0,0.75153536,1.7032533,4.2885704,0,0,1.57718,0,0.9175648,0
119,0,0.0913702,0,0,0,0,0,0,0.9353813,0.43727827,5.357596,0,0,0,0,0,0,0,0,0,0.6193929,0,0,0,0.7337243,0.21745737,4.588396,0,0,5.231096,0,0,0,0.8348158,2.5280802,0.589548,5.285667,0,0,3.3455334,0,2.084614,0,1.5742437,0.090033546,1.3177396,2.5671642,0,6.9582806,0,2.8175278,0,0
120,0,0.21315055,0,0,0,0,0,0,4.064901,0,0,0,0,5.5325904,0,0,1.5617968,0,0,1.446861,1.0003984,0.347434,0.754389,2.0702143,0,0,1.8030447,0,0,0,1.092931,0,0,1.7169474,0,0,0,2.1776476,0,0,1.6624862,0.05500107,5.119143,0,0,1.3909584,1.1993804,0.7796351,2.2596295,0,0,0,0
121,1.7368906,0,0.50001603,0,4.511062,0,0,0,0,0.26820746,1.4107187,0,0,0,0,0,2.3138711,1.889789,0,0.26031467,0,0,0,0,0,0,0,3.8681052,0,0,0.44703174,0.54987824,0,0,1.8495204,0,0,2.6602604,0,0,0,0.6716989,3.3411467,4.115309,0,0,0.2808663,1.0517949,0,0,0.39929125,0,0
122,0,0,5.85756,0.84433997,0,0.99226993,2.5291424,4.5475736,1.1538754,1.2224002,19.286568,0,18.309935,0,1.1835289,2.8082454,1.4174483,0,3.8831124,0,0.46214145,4.225088,0,6.5830855,0,0,11.011691,0,4.5576787,0,0,0,0,0,28.676773,0,6.9760456,10.204925,0,7.454269,0,0,0,0,0,0,1.5634577,0,10.5938635,8.159516,0,4.011397,0
123,0,0,0,6.704188,0,0,1.2127341,0,0,0,2.7913287,0,0,1.6837263,5.223702,0.02349876,0,11.128957,5.0652294,0,1.4349843,0,0,1.2357252,0.59906125,0,0,0.99092275,0,4.9732323,7.0973053,1.3840629,0.1401023,0,0,1.7996573,0,1.2422568,1.0891812,0,0.9940107,0.9819504,2.8554244,0,0,0,4.831755,0.7551936,2.9365559,1.8965265,0,2.003218,0
124,0,0.17088306,0,6.410426,8.540995,0,0,0.17811622,1.059439,0,2.237143,0,7.4618354,0,7.9928927,0,1.3764164,0,0,0,0.7786125,0,1.7551064,5.272786,0,0,10.159862,0.61194813,0.7892501,0,0,0,0.58915216,0,1.6613309,0.69755596,6.699538,0,0,0,8.955962,0,0,0,0.20262213,0,2.269354,0.2172615,0,1.8096826,0,0,7.5988874
125,0,0,1.8628347,0,0,0,0,0.1280595,0,0,0,0.43291607,2.9307885,0,0,0,6.239966,0,0,0,0.34425223,0,0,0,1.2324144,0,3.5760422,0,0.31705177,0,0,0,3.6917264,0.83321565,0,0,0,0,0,0,3.1908932,0,0,0,4.5235767,1.5004854,0,0,0,0,14.898633,0,0
126,3.099776,0.01618768,0,7.4519477,0,0.1508415,0,0,0,1.3570719,0,8.952747,0,6.408005,0,0,0,0,3.0644844,0,0,0,0.9503245,0,0.9669919,3.9134126,17.884426,0,0,0,0.9273912,0,0.658001,1.1792407,0,0,0,0,2.7476645,0,0,0,8.214037,2.3838644,0,0.23459658,0,0.60728145,0,0,9.119635,0,2.8726854
127,0,0.051879805,0,3.4955785,0,0,0,1.6242065,3.6769714,0,0,0,0,0,0,0,6.806467,3.5726032,6.2072706,0.32801625,0,1.724655,0,0.5581365,0,0,0,0,0,0,0,0,0,0,0.35962635,0,0,11.002059,0.05064467,2.550458,0.2604198,0,0,0,0,2.4501138,6.30377,1.0901766,7.799835,1.2713119,0,2.190813,5.602513
128,0.03455327,0.57789165,0.8915588,0,0,4.3459997,0,0,7.069563,0.40800533,5.748862,0,12.248747,0,6.215221,5.2878685,0.77262074,0.84667337,2.9524753,0.31549978,0,2.5225718,2.7815666,4.677536,0,3.2890365,10.910863,0,4.6024847,0,0,1.5939767,0,0,12.235219,0.924619,0.4357824,0,0,5.478404,0,0,0,0,0,0,6.1065063,0,4.061789,3.817815,0,1.7336257,1.9267642
129,0,0,0,5.6302114,0,0,0,0,0,0.48812395,2.814013,0,0,3.2906625,0,0,0,3.6746533,2.4694207,0.53022987,0,0,0.4749907,0,0,0,0,0,0,3.6126606,2.0157633,0,1.9495702,2.4161413,0,0.9526802,1.9143581,0,2.4452786,0,1.8097117,2.103433,2.4376292,0,0.88077116,0,0,2.464216,0,0,0,0,0
130,1.2545831,0,1.451086,4.6279955,0,0,0,0.5756267,0,0,0,0,0,0,0,1.2569709,0,0,0.7476276,0,0.46113372,1.6382638,7.105987,0,1.4345345,1.3208992,0,13.726301,0,0,6.9815636,1.4458745,0.4774518,0.8358423,0,2.3607461,0,0,0.93612313,2.9492779,0,0,0,5.011829,0,0,0,0,4.4458437,3.0017707,0,0,0
131,0,0,0,7.414518,0,0,0,1.9507898,0,0,0,0,0,0.76703715,0,0,0,1.6847155,0,1.6218393,0,0,0,1.947891,0,0,3.1351433,0,0,3.6559944,0.002634829,0.2579989,0,0.12939869,0,0,0,0,1.3459864,0,0,0,0,0,0,0,3.3510292,0,0,0,2.4024787,0,0
132,0,0.04289471,0,0,33.391953,5.4149137,0.68292814,0.12488924,0,0.430093,1.8488375,0,0,14.782066,0,0,0,0,0.876406,0,1.9389068,0,2.109067,0,0,0,0,0,7.5847044,0,0,0,0,0,6.574781,0,0,0,0,0,0,0,0,0.8883743,0,0,0,0,6.212741,0,0,0,0
133,0,0,4.377721,0,0,0,11.000962,8.780801,3.5643628,0.5323925,3.3493567,0,22.860071,0,6.3097477,7.53418,3.5308504,0,12.887081,0.9380198,6.693466,20.075546,13.504592,0,0,0,22.131304,0,13.283648,0,0,0,0,0,22.46209,0,14.326551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,2.0789673,0,0,3.0192611,1.319005,0,0,0,0,0,4.0721536,0,0,0,2.8106978,0,0,7.8227224,0,0,0,0,0,0,0.51438224,0,0,4.0730515,0,2.5237186,5.8923345,1.9048928,0.6977882,0,0,1.9604453,0,13.182715,0.35254157,2.654394,0,0,0.8684619,0,0,0,0,1.4568787,0,0,0.33545655,0.9251568,0
135,0,0.07642904,2.231596,4.899612,20.325392,0,0.28989783,0.045144662,2.7634614,1.0239393,4.4347677,0.7655801,0.83791655,0,11.618014,0,0,0.77495277,0,0,0,0,0,3.030547,1.810589,0,0,6.1225195,0,0.36012688,0,0,0,0,1.2299947,1.053802,0,0,0,0,6.226472,3.0275626,0,0,1.1498697,0,6.910103,0,0,3.4859874,0,2.3234305,0
136,0,0.24063475,0,0,0,0,0,2.2241411,0.024158407,0,3.388303,0,3.6908603,0,0,0,1.7356501,7.3760166,0.6032437,0,0,0.74021125,0,0,0.30921847,0,8.40581,0,0,10.038883,2.4558392,0,0,1.4872636,1.6027898,0,0.072571896,0,2.1927059,5.72488,1.532214,0,7.185987,3.0645466,1.0716296,0,4.876788,0,0,0,0,4.7555003,0
137,0,0.3996111,0,2.9793098,0,0.005295131,1.1346174,1.3455504,2.0673456,0,0,0,0,0,3.0281534,0,0,0.08076432,3.0677679,0,0,4.6171336,6.5293036,0,0,2.317983,6.94946,0,0,3.1184323,0,0.56189865,0.46102378,0,0.10948618,0.37019947,0.5660172,0,0,1.4377238,0,0.67409086,0,5.756027,0,1.2983354,1.7842307,1.5007136,0,3.480464,0,0,0
138,1.2876545,0,0,2.895682,0,0,0,0,0,0.32733425,0,0,4.0252914,0,0,0,0,4.960889,0,0,1.2943265,0,0,1.5802627,0,0.44251135,0,0.51100427,2.9115767,3.0326977,1.9598132,0.7830621,0.5860139,0,0,1.3172641,8.893323,4.852326,0,0.3655298,3.4100473,0,0,0,0.33918887,0,0,2.2186816,2.9981263,0.49469182,0,3.0934556,5.5904536
139,0,0.007450915,0,0,0,0,2.6284752,0,0,0,2.207704,4.2048993,7.8808484,0,0,3.2218165,3.2144988,8.652164,0,0,0.3439058,0,1.4603366,0,0,0,0,5.56429,0,2.1647844,6.934267,2.4159904,0,0,1.5873361,1.1941644,0,0,1.0746983,0.4760848,3.2477088,0.97989315,0,0,0.7007042,1.2393268,6.1980443,0,10.311121,0,2.827311,0.42431343,0
140,0,0,2.102161,0.8979538,0,0,2.7788076,0.83128905,2.603116,0.114641175,0,0,0,0.47942677,9.024589,0.7474176,2.8937936,0,2.4491,0.42004645,0.45903644,0,1.2713107,0,0,0.56321627,2.7298703,0,5.1747313,1.3879442,0,0,0.48165494,0,0,1.7840834,0,3.6229851,0.24259305,0,0,0,5.081471,0,0,0.07165324,0,1.2520847,0,0,7.490012,1.8144847,0.7465172
141,0,0,0,14.268642,29.654018,0,0,1.26502,0.9995147,0,0,13.6281185,0,0,0.48204082,0,0,0,0,0,0.15289184,0,0,0,0,0,6.4808197,2.5782385,7.20074,0.5799043,14.684452,0,0,0,10.119661,3.034271,0,2.9999855,0,0.7106914,0.38917178,0.17790145,2.873189,0,0,0,0,0,0,0,0,0,3.4212258
142,0.18515243,0,0,2.0907705,0,0,0,0,0,0.08608596,3.3740094,0,0,0,0.4810795,0,0,0,0,0,0,0.06675032,0,0,0,0,2.619361,0,4.6607523,0.020207068,1.0848569,1.7209814,0,0,1.423325,0,0,0,0,0,0,0.87965786,0.5659783,1.5647883,1.0844489,0.75180364,0,0,0,0,7.4318366,0,0
143,4.260469,0.34282383,1.3932071,0.7069612,0,0,0,0,1.7167314,0.16131748,9.105583,0,6.582377,0,0,0,0,0,0,0,0,0,0,0,0,6.353917,1.9359848,11.966992,0,0,0,0,0,0,0,0.94656926,1.949439,7.7351813,0,0,0,0,0,2.783346,0,0,0,0,0,0,0,0,2.8773053
