x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052,y0053,y0054,y0055
382,0,0,0,0.041751724,0,0,0,0,4.611232,2.9813657,0,0,2.2534957,0,1.9815079,1.204379,0,1.4018836,1.5697076,0,1.1006538,0,9.63934,0,1.5676477,0,0,3.5157342,0,5.162793,0,1.2418145,1.1950041,0,0,0,1.6780077,1.4108133,0,0,0,0,0,0,0.24882011,0,0,2.2454627,9.109675,0.2558167,0,2.1859229,0,0,1.0700811,3.7727845
383,1.180407,0,0,0,1.5958625,0,0,0,1.2430348,0,0,0.4593268,8.390629,5.0528193,0,0,0,5.440772,1.3261534,13.492651,0,1.741871,0,0,0,0,0.40925017,0.37155384,0.58763766,3.6088486,0.50064623,0,11.029286,0,0,0.5426254,0,0,0,0,1.860714,0,0,0,0,0,0,0,0,0,0,0.30144063,0,0,0.21241821,0
384,0,0,0,7.042956,0.2689448,0.16129394,1.690363,0,1.5742518,0,2.530126,0,0,0,0,0,1.1667943,3.5143542,0.4707529,1.2314088,0,2.9147568,0,0,0,0,2.5413427,3.8260314,0,0,0,0,0,0,0,5.6939936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,0.0751314,0,0,3.8281062,1.7585945,0,0,12.743732,0.8310737,0,0,13.492273,0,5.6254163,0.6210835,0,0,0.89010763,0,0,0,0.10822842,0,0,0,0,0,0,6.3950787,0,0,0.6758293,9.482836,0,0,0.24314143,0,0,0,0.39873752,0,0,2.2442532,0,0.14382575,1.7803575,0.48946545,2.4065008,6.2399144,0.35013333,3.6093733,5.9721375,9.239507,3.105307,0,2.2179751
386,3.6310325,0.33976,7.429807,0,0.30788064,0,0,0.633796,0,0,0.42668176,13.0189085,4.575625,0,1.1872797,4.9307585,0,0,0.73924047,7.5168953,5.651901,0,2.354236,0,0,0,11.791538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8524697,0,0.3842096,0,0,0,0,0.16762981,0,0,0,0,0,0,2.2873087
387,0,0,0,0.089704886,0,4.1795197,0,0,0,0,0,8.433768,0,1.8861986,2.9148564,0,9.110338,0,1.2570488,5.6415973,0,0,13.415841,0,5.4393926,7.2264533,0,0,0,0,4.83161,1.703765,7.6950736,1.930247,7.9321394,0,4.9682045,0,14.697481,2.2897563,0,2.8083892,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,1.4415902,0.5763126,5.477419,1.2499516,0,0,0,0,0.1345349,2.4986014,3.3349814,12.676046,0,1.3871397,0,1.7325153,0,0.7100689,2.1151965,3.6469197,0,0,12.528052,0,0,0,0,0.80201757,3.7657986,2.4121552,0,0.24402557,0,0,0,0,0,1.2967004,3.023146,0,0,1.2756106,0,0,0,0,0,8.152384,13.795126,6.8363037,0.5027602,0,9.476693,0,4.982094,8.191155
389,0,0.16864966,1.0259135,0,2.024586,0,0,0,0,0,0,0,5.85266,0,0,0,0,0,1.0004817,0,0,0,0,0,0,0,0,0,0,0,0,0.81112623,0,0,0,1.234186,0,1.2741264,0,0,4.7944403,0,0,0,2.5613413,0,0,8.965515,3.2737765,0.75878555,14.592382,6.3432355,0,1.7809536,0,0
390,0,0,0,0.705357,0,0,1.8657163,1.0831794,0,0.09735471,0,0,0,0,2.8839092,0.37128872,0,0,0,11.170623,9.453655,0,0,2.4065425,0,1.0496109,0,0.448547,3.8098614,0,0,0,0,0,3.6266606,2.8731244,0.60497904,0.9877789,0,0,11.509558,0,0,0.36485624,5.071867,0,0,5.630935,0,0.031186497,11.062271,0,8.460903,1.1335385,0,0
391,0,0,0,0,0,0,0,0,0,4.603512,2.176147,0,0.7739242,0,0.27985507,0,4.731826,0,0,1.5628375,0,0,36.986084,23.390486,10.021717,8.722205,0,0,0,0,5.947637,0,0,0,26.706179,0,8.256206,0,11.363617,1.8561828,14.065872,6.96534,1.8073404,2.6890755,4.127276,14.344393,2.748282,0,0,0,0,0,0,5.501232,2.9101982,0
392,0,1.7914034,0,0,0,0,4.5767164,0,0,0,0,0,1.2890414,0,1.5851352,0,8.221789,0,0,7.831421,0,0,28.025284,0,6.996518,2.760951,0,0,0,0,11.769582,1.2510898,0,0,23.812487,0,5.389119,0,4.145384,2.1673625,0,0,1.8901681,0.4749448,4.5448484,12.6762905,15.338076,0,0,0,0,0,0,6.9160724,0,0
393,0,0,0,0,0,0,0,0,0,4.989601,0,0,0,0,0,0,0,0,1.2062334,15.8308325,0,3.8440115,14.241051,10.6668005,0.9626198,3.6924489,0,0,0,0,1.1624229,0.93291616,0.37031713,5.8261194,7.050286,0,0,0,1.4226155,0.21048696,0,0,0,0,0,2.3525612,0,4.8252993,7.5334234,0.9659213,12.573496,3.19958,11.659259,0,0,0
394,0.4738345,2.77067,0,0,0,0,0,0,0,3.1514852,0,0,0,0,0.059652656,0,4.7041616,0,0,11.294279,1.5884562,1.0629247,21.200287,9.98473,10.043749,9.80739,0,0,0,0,6.0345793,0.09134605,0,0,16.707302,0,3.47718,0,17.358313,3.1971111,16.263763,5.80652,6.2349825,0,5.682469,11.403269,0.7841772,0,0,2.0127602,19.63644,0,0,0,1.4605294,0
395,0,6.1194205,0,0,0,1.5454855,0,0,0,1.3744463,0,0,0,5.650012,0,0,0,0,0,0,0,0,25.844727,0,0.92654896,0,6.581149,0,0,0,2.791574,0.37900746,0,4.4200115,15.083365,0,8.363958,0,7.1994786,0.66643715,9.454485,10.497703,3.3718407,0,1.5383462,16.065136,13.566383,0,0,0,15.747244,6.4378743,3.6874948,4.2113028,0,0
396,0,1.6596367,0,0,0,0,0.6189297,0,0,1.4338726,0,0,0,0,0.77618724,0,3.2182648,0,0,0,0,0.5202646,25.591509,11.489503,8.3913355,0.5293481,0,2.0582418,0.6271313,0,4.543079,0,0.6058273,2.5702956,0,0,10.665294,0,27.371525,0,5.33053,2.8911107,0.7661101,0,2.1969717,9.515196,6.8316026,0,0,0,8.302359,0,0,6.975174,0.12923884,0
397,4.878698,0.20924556,0,0,0,0,1.7638226,0,0,3.3328013,0,0,0,0,1.768351,0,3.3486495,0,0,17.848389,0,0,12.446336,4.8800926,10.351551,15.487401,0,0,3.0375545,0,3.9830136,0.31597576,0,5.300561,8.702669,0.054289315,6.1852465,0,0,3.8453405,0,3.0376966,0,0.8313932,2.5551713,5.366905,0.22851685,3.715365,0,0,17.287462,0.22779569,7.370125,0.61880666,1.2397292,0
398,0,0,0,0.35819,2.363737,2.772112,3.7950473,0,3.2450914,0,2.6078942,0,3.5370831,0,0.2604949,0,0,0,5.3286557,0,0,0,22.23174,1.1679984,4.869881,0,2.6201696,1.9072479,2.687837,0.77069396,4.7541394,0,7.9094825,3.2919307,1.6703672,0,0,0,0,5.3157825,5.68366,0,0,0.024221836,1.5492991,15.381512,0,4.3919716,0,4.7654405,0,0,5.5696573,0,0,0
399,0,0.9050032,0,0,0.22869326,0,13.342973,0,0,0,0,0,0,10.67094,0,0,0.98745733,0,0,3.8834908,3.6686876,0,0,5.020537,3.4782841,1.2368919,0,0,0.93877816,1.1348993,2.9522007,0,12.397766,0,0,0,1.0690049,0,0,0.8902889,4.7674146,0,4.344097,0.5384868,0,8.092699,0,4.7960815,0,0,6.0948143,5.1239414,3.1794941,1.2738305,3.2106102,0
400,0,0,0,0,0,0.14647183,0,0,4.981597,2.8974655,0,0,6.036272,0,1.1400598,0,1.1146332,0,0,0,0,0,2.8503368,9.780771,4.8787103,0.49378538,0,0.9876843,1.241689,0.4362799,0,0,8.164711,0,3.8364964,0,13.318093,0,3.7894785,0,0,3.7635636,0,0,0.56170964,6.6701174,1.1807711,0,0,0,2.5533707,0,1.0101215,4.7290177,0.3159026,0
401,0,0,0,0,1.4605482,0,2.056386,3.3333378,0,0,2.7974458,0,2.324616,0,0,1.4891622,0,7.5446835,0,0,0,0,0,0,0,0,0,0,0,7.899927,0,0.24734448,3.8978205,8.823892,0,4.2184978,5.5180593,6.133994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35861725,3.7584338
402,1.907451,2.1864371,3.417323,0,1.1313044,0,6.939361,0,0,0,0,0,6.5263276,0,0,2.1415265,3.8173654,1.1182814,2.3148904,0,7.021767,2.866607,10.409055,5.9581466,0,0,0,0.12953125,0,0,0,0,8.197427,1.9833415,0,0,2.7545023,0,0,0,0,0,0,0.3714648,0,0,0,0,4.540687,0,3.3252683,0,0,0,0,1.1842854
403,1.995704,0,9.921859,0,0,0,0.93796164,0,0,0,0,18.000801,0,0,0,0,2.081102,1.9723704,0.47467363,3.116976,0,0.8739168,7.0965514,0,0,1.465217,0,0,3.9658637,0,0,0,0,2.9079633,0,1.8291976,0,5.066741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,0,0,0.8413861,0.95746887,0,0,0,0.1125024,0,0,0,2.0684192,0,12.026893,0,0,0,5.353739,0,0.59075654,9.894354,0,0,0,0,0,8.019365,1.7313695,0,2.9934154,0,1.411596,0,0,0,0.101864256,2.961238,0.5718718,0,0.42617416,0,0,0,2.0188327,0,0,0,3.0481303,1.0420923,2.4123268,0,7.674028,6.1900887,0,0,3.4710224
405,0,0,9.016488,0,0,0,0,7.9211407,0.30494392,0,1.2363515,17.575102,0,11.863173,0,1.1543812,0,0.09529602,4.706854,0,0,0.87025225,0,1.8365526,0,0,9.468015,0,0,1.4859251,0,0,0,0,0,0,0,2.2301493,0,0,0.014971954,0,0,0,0,0,0,0.83770484,0,1.8804717,0,7.912078,9.098767,0,0.32894832,2.3602123
406,0.13859197,0,0,3.4315684,4.012241,0,7.374624,0,2.46907,1.0739315,0.7596811,6.6193476,0.76489455,4.745971,0,4.4156866,0,7.9053226,0,0,2.468619,2.1010613,0,0,0,0,0,5.0605845,11.193678,8.07868,0,0.94601715,0.54190874,0,0,0,0,0.9922378,0,0,0,0,0,2.2335382,0,0,0,0,6.534426,0.7895099,0,0.75065494,0,0,0,2.3881338
407,0,0.50118977,4.5746474,6.2406697,0.9003185,0.32303834,0,1.4683115,2.2954643,1.2749063,0,21.045666,0,9.548385,0.2273762,3.2105231,0,3.0025501,2.7305908,0,0,0,0,3.2743707,0,0,3.2255487,0,0,5.3228416,0,1.5717438,0,12.961219,0,6.613671,0,2.4793825,0,0,0,0,0,2.6412346,0,0,0,0,0,0,0,6.4345098,4.3723364,0,1.7871209,3.9730809
408,0,0.539992,7.396463,0.27489978,1.1126528,0.41670746,0,0,2.5626686,0,0,6.7666907,2.1469474,0,0,0,0,0,0,0,0,0,0,0,0,0,8.58691,0,2.801972,3.6131613,0,0.4505436,0,0,0,2.2530658,0,4.5871515,0,0,0,0,0,0,0.5217227,0,0,0,0,0,0,0,0,0,0,0
409,2.9573662,0,0,3.4466825,7.389221,5.655579,0,2.080094,0,0,0.2697827,9.489397,0,3.7963605,0,1.1057003,0,3.336364,0,0,8.159948,4.643128,0,0,0,0,4.9864516,0,0,2.3976743,0,0,0,0,0,1.1970763,0,0,0,0,0,0,0,0,0,0,0,5.125242,6.487561,1.9810488,0,0,2.084452,0,6.5065823,0.9025404
410,0.007621583,0,1.1086867,3.9889739,2.2265878,0,1.0531535,3.5670953,4.4900117,0,2.1159263,13.931499,0,10.478437,1.9213313,0.9484928,0,4.100999,2.660729,0,11.173672,0,0,0,0,0,4.228963,0,2.5022237,0,0,0.35910934,1.5639336,3.4988844,0,0,3.543685,4.7530856,0,0,0,0,0,0,0,0,0,0,8.39535,5.2985473,0,8.891608,5.4258094,0,0,4.837257
411,1.0880904,0,6.1776557,3.456614,0,0.5552342,0.93902427,1.3865961,3.4535778,0,0,4.2676415,0,3.9598265,0.42328772,1.5630714,0,4.4826336,1.5820103,1.2406226,0,3.0325902,0,0,0,0,0,2.7912397,0,7.7291627,0,1.2844667,0,10.062452,0,5.9956546,0,5.424597,0,0.9628935,0,0,0,0,0,0,0,2.4023485,12.680345,0.027697287,0,0,0,0,0,0.54438835
412,0,0,7.197576,0,0.12863338,3.2779572,0,0,0,0,3.8721411,12.420423,10.694692,3.9043334,0,0,0,1.6021134,3.5183928,0,5.3492246,0,0,0,0,0,0,0.86960584,3.619412,4.382635,0,0,8.403413,0,0,0.661876,0,0,0,0,0,0,0,0.82921314,0,0,0,4.8916864,4.5874147,1.2932574,0,0,10.12975,0,0,8.948649
413,4.3805046,0,3.3326588,4.3322096,2.2435496,0,0,1.2929343,0,0,1.4294633,0,0,4.8424754,0.06337061,0,0,0.8206403,0,0,0,0.5120069,0,0,0,0,3.8494847,0,0,6.552528,0,1.8014897,0,0,0,0,0,1.4159719,0,2.1827655,0,2.3819513,0.6717755,0,0,0,0,0.27496922,0,0,0,0,0.14958756,0,0,1.4542704
414,0,1.2358798,0.77577627,3.8066978,1.3271953,0,0,3.9738414,2.1906047,0,2.3853636,0,5.0998664,7.975168,0.11464931,0.9450818,0,6.2966437,0.31201503,0,0.45235178,0,0,0,0,0,1.3713208,0,0,4.38259,0,0.5012651,0,0,0,0,0,5.361385,0,0,0,0,0,0,0,0,0,11.928817,3.7373877,0.39123085,0,4.275522,0,0,3.6328843,0.45850265
415,0,0,4.6107697,1.7632934,5.94945,0,0,1.1521908,1.4434513,0,1.0569632,15.547466,0,0,2.0907888,1.6022973,0,2.5040123,1.9909059,0,7.1786013,0,0,0,0,0,0,1.6576067,0,4.18317,0,0,4.759032,4.983613,0,0,0,2.5587566,0,0,0,0,0,0,0,0,0,0,7.2738137,5.3610487,0,0.95498353,8.287864,0,0,4.5314903
416,1.4354392,0,2.8281815,1.8058995,0,0.29024616,2.9897046,0,0.8728665,0,0,1.0186279,0,0,0,2.310129,0,0,0,0,4.1020665,1.8750857,0,0,2.4256728,0,3.0260282,0,0,6.4368377,0,0,0,0,0,4.4593263,0,5.4453106,0,0,0,0.239827,0,2.071045,0,0.21783017,0,3.8703642,0,3.629277,0,10.48651,6.8737564,0,2.438634,1.3922653
417,0,0,0,0,0,1.1334746,0,0,6.03626,0.30986917,1.7482712,0,0,0,0,0,0,0,0,0,0,1.5015144,0,0,0,0.44706652,6.8555865,0,1.5236397,0,0,0,11.586031,5.311595,0,1.0008816,0,2.7756808,0,0,0,0,0,0,0,0,0,1.4501334,0,0,0,3.7872584,0,0.7766273,1.3107635,0
418,0,2.0010011,0,0,2.3110447,1.1037413,0,3.4813325,2.2719579,0.8269516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38364938,0,0,0,3.0534818,0,0,0,23.712013,0,12.610529,0,15.394367,0,11.677442,0,3.33937,0,6.7507334,12.847367,8.437771,0,0,0,3.9038556,0,0,4.7789264,0,0
419,0,2.4979212,0,6.6775727,0,0,0,0,1.6227964,0,0,0,0,5.353373,0,3.2745802,0,2.9847019,0,0,0,0,0,0,0,0.8917052,0,0,0,0,0,0,0,0,9.917892,1.6094445,0,0,16.541843,0.40846306,2.859326,1.2045614,0.66239005,0,1.6939434,7.534704,2.391894,0,0,0,0,0,0,0,0,0
420,1.6839296,0,8.479598,0,4.4776573,0,0.46730125,0,0.8043911,0,2.3112884,0,0.7802869,0,0,0,0.4813388,1.2898544,0.7630327,0,0.9364565,0,0,0,0,0,0,0,9.42067,0,0,0,0,0,0,2.8549511,0,3.096863,0,0,0,0,0,0,0,0,0,0,2.683737,1.7987533,0,10.153265,3.39998,0,4.219321,9.754608
421,1.066519,0,0,0,0,0,0,1.7208498,2.4174662,0.1884523,0.591336,0.27134928,0,5.332126,0,1.3400179,0,4.384944,2.2127545,0.57657397,0,0,0,0,0,0,8.368609,0,0,2.678857,0,0.658087,13.003229,16.607141,0,0,0,3.833237,0,1.0217434,0,0,0,0.3247863,0,0,0,8.333285,4.7761626,1.6826676,0,0,10.099967,0,2.4090633,0.96373796
422,1.5936704,0,3.080458,1.8660157,0,0,0,0,1.6000224,0,0.44914493,7.9679465,19.556118,8.13095,0,0,0,6.3957872,1.6871248,0,0,2.3723278,0,0,0,0,0,0,7.40151,3.336972,0,0.07338256,9.520237,0,0,0.90676045,0,0,0,4.614485,0,0,0,1.6430817,0,0,0,0,3.375743,4.0954647,0,8.027379,2.628292,0,0,4.5352073
423,1.1722006,0,0,0.55774647,0.8394133,0,1.3988384,0.4597214,0,0,3.348648,2.452482,0,6.2712097,0,0,0,3.7951705,0,0,9.467705,1.205515,0,0,0,0,6.899997,1.2026057,0,0,0,0,0,0,0,0,0,0.19335356,0,0,0,0,0,0,0,0,0,0,1.0963621,1.5473338,0,0,3.9953125,0,0,0
424,0,7.105882,0,0,0,0,0,3.3721771,1.3911515,0.2328573,0,8.653666,7.367867,0.68123764,0,0,0,0.060054258,0,0,0,0,0,0,0,0,0,3.183212,0,0,7.783401,0,0,0,24.041487,0,0,0,3.3430836,0,10.514474,2.9677806,0.5566397,0.34715438,5.897402,3.4094162,3.5033069,0,0,0,1.6917506,0,0,0,0,0
425,0,8.118848,0,0,0,0,1.6591281,0,0.93717766,0,0,0,0,0,1.3402781,0,5.757302,0,1.1727905,0,0,1.2534382,4.0661464,5.9528728,2.9868908,0,0,0,0,0,2.1814296,0,0,0,18.26708,0,8.234239,0,25.387323,0,7.924899,0,0,1.0627244,0,0,2.6225452,0,0,0,0,0,0,0,0,0
426,0,1.5904301,0,0,0.4934978,0,0,5.1451144,0,2.301653,0,0,0,0,5.8270335,0,0,0,0,40.472866,0,0,22.188292,7.2923975,6.0388722,5.5395675,0,0,0,0,7.447114,0,0,0,8.736998,0,0,0,11.330019,0,8.340013,1.061197,4.214875,1.2280862,3.3621752,16.898905,12.163653,0,0,0,0,0,0,2.7715235,0,0
427,0,1.1674824,0,0,0,0,2.777662,0,0.19892024,3.2259831,0,0,0,0,0,0.17816047,2.9167614,0,0,0,0,1.7520423,16.474854,20.41774,3.4511123,10.567936,0,0,0,0,2.2409995,0,0,0,14.836468,0,5.7991395,0,1.0802934,4.8813114,0.7974426,0,0,0,0,0,3.899257,0,0,0,7.290649,0,0,1.6536199,0.59104806,0
428,0,0,0,0,0,0.46757618,3.727478,0,0,0.551823,0,0,11.312925,0,2.2721422,0,3.8080132,0,0.4677576,14.64258,0,0,4.3339186,0,6.6816435,0,0,1.8586087,0,0,3.3147445,0,0,0,10.88374,0,6.1564026,0,21.182932,1.416046,16.6306,0,2.916035,0,0,18.045303,4.6213403,0,0,0,16.129263,0,0,3.9661343,0,0
429,0,0,0,0,0,0,0,0,0,3.0159707,0.97187215,0,0.8942787,0,0,0,3.0480716,0,0,0,0,0.5067676,24.530968,11.276012,6.549025,8.804518,0,1.5024908,0,0,0.47854927,0,0,0,0,0,9.628564,0,13.949614,1.6436085,0,1.7990054,0,0,1.3536924,4.8712864,1.4483861,0,0,0,12.204643,0,0,0.080204815,2.544489,0
430,5.3210306,0,0,0,0,0,5.317585,0,0,1.7237301,0,0,4.6404133,0,4.2328873,0.45727053,0.505731,0,0.4337863,10.525352,0,0,11.036957,1.9418656,0,4.646685,0,0,1.8628303,0,2.1413493,1.3129258,0.5959789,0,15.527187,0,2.6186807,0,0,0,9.838567,0,1.9286321,0.71199644,2.3059087,20.684387,5.1766486,0.30410215,0,0,0,0,0,4.3906956,0,0
431,0,1.0937369,0,0.89887375,0,0,4.7194743,0,0,2.7882028,0.08229814,0,0,2.7739596,1.1433271,0,4.0777793,0,0.4382243,10.448865,0,0,18.320038,0,6.7039733,6.319306,0,0,0,0,1.5267969,0,0,0,0,0,3.096499,0,0,0.18421508,2.4589634,1.1025203,2.388746,0,1.3715729,0,4.668054,0,0,0,14.49782,0,0,2.5089774,0,0
432,0.6830954,2.7618291,0,0,0,1.3620716,0,6.969497,1.1597326,0.10509449,0,0,0,0,0.57140356,0,2.3335133,0,0,0.33716524,0,2.527876,5.317731,1.747746,2.3825793,1.7069249,0,0,0,0,0.19524173,0,4.5189214,0.97554755,10.201498,0,8.830194,0,0,0.51807904,6.9168873,0,1.1511939,0,0,0,3.8605554,0,0,2.5001793,11.049051,0,3.0581584,1.248664,0,0
433,0,0,0,0,0,1.063177,0,0,0,2.8214219,0,0,0,0,2.8911846,0,0,0,0,0.7194159,0,0,28.965914,2.0236065,5.66614,4.158533,0,0,1.1920874,0,5.046369,0,0,0,11.243177,0,1.0825443,0,4.49542,0,2.019051,7.653266,0,0,4.548604,7.322357,1.6928393,0,0,0,0,1.0784118,0,2.6791332,1.6804144,0
434,0,0.6011822,0,0,3.6690125,0.3679836,7.3924503,0.15652372,0,0,0,0,0,0,0,0,0.38430044,0,0,21.924553,3.0087857,0,0,5.184102,0,0,0.58454865,4.5809164,2.9153013,0,1.374773,0,0,0,15.600516,2.92747,0,0,2.344554,1.765749,0,0.31648928,0,0,0.38587725,11.316685,0.20162512,1.1670723,0,0,0,0,0,3.9939902,0,0
435,0,0,0,0,1.5737581,0.26689142,0,0,2.1623325,0,0.40610978,0,0,0,0,1.3843484,0,0.4231956,0,0,7.396514,0.19220217,0,0,0,0,14.02833,1.404843,0,0,1.1180348,0,0.62779456,13.763008,0,0,0,0,0,0,0,0,2.3062847,0,0,0,0,0,0,0,0,0,0.18200642,0,0,0
436,0,0,4.6974316,0.9810069,0,0,0,1.1261212,0.16933355,0,1.732663,0,1.5595188,0,2.1156356,0.9818216,0,2.9395487,2.476699,0,5.089318,0,0,0,0,0,0,1.2297405,4.6354623,5.1339145,0,0,0,4.1387215,0,5.7751265,0,0,0,0,0,0,0,0.65725857,0,0,0,0,0,2.497984,0,10.167543,0,0,1.4789084,6.654555
437,0,0,0,0,0,3.5402424,0,0,0.74212706,0,0,0,13.237134,0,0,0,4.849298,0,0,9.700841,0,0,6.8681483,6.1717734,3.2369916,0,0,0,0.26478243,0,1.1307477,0,4.440355,1.663493,0,0,4.1331472,0.72645116,2.6115801,4.9852595,0,0,0.8400998,2.0582001,1.4743,0,0,19.277506,0,0,0,0,0,0,0,0.5533299
438,1.5539834,0,2.971904,2.5998287,0,1.2792523,0,0,0,0,0,0,0.93686956,8.636396,0,0.37260222,0,1.292825,1.561869,0,0,1.2016381,0,0,0,0,4.0756946,0,2.491385,5.0907354,0,4.0398326,9.283492,4.95843,0,1.0440991,0,6.7886024,0,0,0,1.834853,0,0.20685835,0,0,0,5.84116,18.91776,5.566358,0,15.751451,9.512737,0,3.7208974,6.0205355
439,0,0,4.0918174,7.402689,0,0,0,3.5020804,0,0,1.6621249,14.98091,12.733962,5.3851414,0,0,0,9.433046,5.4911623,0,8.664618,0,0,0,0,0,0.38494596,0,0,6.658168,0,0.6127624,5.335072,15.075294,0,0,0,3.674348,0,0,1.0571938,0,0,0,0,0,0,0,14.14838,5.157287,0,13.0821495,10.197094,0,2.977467,7.2711186
440,0.41053444,0,2.2598825,4.580964,7.758533,0,1.1986728,8.221016,0,0,1.9571682,23.825718,0,5.285899,0,4.7300024,0,4.7396655,0,0,9.658413,2.099247,0,0,0,0,9.312315,0.9646431,5.7032475,4.1198626,0,0.529909,26.256744,0,0,0.6600174,0,3.816718,0,3.6435132,0,1.2551718,0,0,0,0,0,10.547446,8.950345,0,6.1112695,4.5645313,0.40183595,0,3.741468,0
441,1.9483138,0,0,0,0,0,0,0,2.8657198,0,0.8331504,4.067559,0,3.3838608,0,0,0,0,0,0,0,0,0,0,0,0,0,4.230539,0,3.356446,0,0,0,0,0,2.7867396,0,4.219468,0,0,0,0.61342806,0,0,0,0,0,0,0,0,1.9210865,0,12.798429,0,0,0
442,0,0.45830953,0,0,0,0,4.2805257,0,0,6.0482063,0,0,0,0,7.225841,0,1.6444892,0,0,41.738964,0,0,0,11.718461,7.1928525,11.5153,0,0,0,0,10.015228,0,0,0,15.906541,0,1.4884809,0,0.8168403,0,16.932436,4.5328097,0.65626115,0.5556006,2.750637,6.8584366,8.20385,0,0,0,0,0,0,0.43913576,0,0
443,0,2.8495603,0,0,0,0,0,0,0,3.4071698,0,0,0,0,0.6094207,0,3.9132066,0,0,19.826075,0,0.3119259,0,15.966772,1.9712387,3.9758925,0,0,0.30634803,0,3.8749766,0,0,0,0.10673432,1.3520566,4.672219,0,0.34098667,3.553794,0,0,0,0,0,4.3322415,0,0,0,0,0,0,0,0.51261425,0,0
444,0,0,0,0,1.9830292,0,5.6223183,0,0,2.521111,0,0,0,0,0,0,3.831499,0,0,0,0,0,1.5639331,7.0640936,0.18781841,0.6896329,0,0,2.8995638,0,5.51361,0,0,0,14.078706,0,0,0,16.372602,0,2.642952,0,5.1090536,0.4276769,1.3779626,5.4363046,4.9891796,0,0,0,0,0,0,0,1.2365891,0
445,3.3073993,0,0,0,0,0,3.7075155,0,2.0126033,0.7275796,0,0,6.99417,11.521648,0,0,2.2635503,2.519358,0,10.452006,0,0,33.669395,0,6.373611,0.47533494,0,0,0,0,0,0,4.066906,0,11.840413,0,4.906627,0,0,0,11.854953,1.2161669,0,0,3.4123614,2.1641703,3.5026631,0,3.2210896,1.953119,8.837196,6.863561,0,0,0,0
446,0,0.27366367,0,0,1.5418222,0,0.23681718,0,0,0,0,0,0,0,0,0,3.052442,2.904392,0,6.50649,0,0.012445626,15.765364,2.6187303,0.48955348,2.6680558,0,0.95040697,0,0,2.2473016,0,0,5.783682,17.478573,0,0,0,0,0.45384324,3.3266506,1.079608,3.881293,0,0,12.700863,0,2.2355826,0,3.2090375,15.866529,0,0,0,3.3392425,1.8086885
447,0,0,3.0022774,0,2.2389596,0,0,0,0,0,1.359343,8.45215,8.497702,0,0,2.3463798,1.7004547,0,0,10.257877,0,0,10.761796,3.1175077,0,1.171771,0,0,0,0,0.34212255,0.109403074,10.6182995,0,0,0,9.562659,0,5.383539,3.8076942,15.501062,6.238583,0,0,0.9928441,3.5227122,0,3.5388658,0,0,2.4119802,0,0,6.1174893,2.6417947,1.2552983
448,1.3902878,0,2.1871479,3.738215,0,0,0,0,0,0,0.6594039,2.7715232,2.9861794,0,2.534489,3.7001781,0,0,2.1127367,0,1.9520713,0.74070907,11.637808,6.4009624,2.042701,0,1.3577238,0,0,3.022141,0,4.431635,12.582415,0,0.26515886,0,0,1.0672908,0,0.86905056,0,1.8849763,0,0,2.7072916,0,0,6.266341,1.2682476,0,0,0,4.673972,0,0,1.2407411
449,0,0,0,0.8450433,0,5.579891,0,0,2.3177965,2.7627063,0,0,7.0634823,0,0,0,3.4732022,3.1952555,3.7862568,0,0,0,8.7317295,0,3.7644942,1.9370623,0,0.19713515,0,0,0.8887021,0,0,2.475249,0,0,0,0.49255413,0,0,11.689467,3.8995116,0.96073514,0,0,0,1.0896544,0,0,0,0,0,0,0.03259187,0,0
450,0,0,0,0,0,0,0,0,0,0,0,0,7.997751,0,0.05755698,0,0,0,1.6794697,2.8605256,8.099027,2.5888298,0,0,0.05241331,0,2.7236586,0,0,0,7.099772,0,0,0,4.599929,0,1.4730312,0.29439116,0,2.95383,0.5318857,3.8164895,0,0,0,0,3.3627086,0.6889486,9.586947,0,0,0,0,0,0,0
451,0,3.0335042,0,1.9224914,0,0.545079,0,4.7408776,0,0,0.44471827,0,0.5827365,0,0,0,0.41266644,5.689775,3.7414825,0,0,0,6.718243,0,1.2112054,1.6571869,7.5940404,0,0,3.4860659,0,0,21.521477,7.076598,0,0,0,0,0,0.38640657,4.465548,0,0.47069335,0,1.5817379,0.7879712,0.57079923,0.43254754,3.1266987,4.1776695,2.0583375,11.25768,6.4068027,0,0.99444205,4.1708302
