x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052,y0053,y0054,y0055,y0056,y0057,y0058,y0059,y0060,y0061,y0062,y0063,y0064,y0065,y0066,y0067,y0068,y0069
181,0,0,0,0.7450324,0,0,0,0,0.8068423,0.101974145,0,0,0,1.6753532,0,0,0.4896147,0,2.671807,0.38265583,0,0,0,0,0,0.7293562,0.7748939,0,1.7051533,0,0,0,3.6000512,0.6001089,1.6485221,0.50982517,0.99848735,5.8209176,1.022581,1.552635,3.6893206,0,0.95073247,0,0,0,0.4498466,0,1.4993298,0,0.9862947,1.098384,0,0,0.3347441,0.8506738,0,0,3.5639622,0,0,0,0.34989798,2.462538,0,0,6.017029,0.08827307,1.057394,0.10539313
182,0,0.86896425,1.8479234,2.1131947,0.9788398,0,0,0,0,0,0,4.733924,0,0,1.1406202,3.181671,3.834036,5.520843,0,0,0,0,0,0.76759034,0,3.927844,1.5506824,3.6520667,0,0,0,1.9204379,5.539737,0,0,0,0,1.6036279,0,0,0,0,0,3.7307913,0,0,1.1499842,2.0105548,0,4.219384,2.6091115,0,0,0,0.65795344,3.3272924,0,0,0,0,2.6521046,0,0,0,0,0,0,0,0,0
183,0,0,3.564374,0,3.6135895,0,0,0,0,0,0.77786905,3.3738549,0,0,0,0,0.881726,2.0013764,0,0.88572925,2.4300017,0,0.63026285,0,0,3.4227004,0,0,0,0,0,0,0,0,4.8944206,1.8032464,0,0,0,1.5990615,2.593497,0,1.0201688,0,0.24954396,0,0,1.8950014,1.3351815,0,0,0,0,0,5.6441455,3.368539,0,0,0,0,0,0,0.16892226,2.3155165,0,0.2593012,0.018069396,0,0,0
184,2.064581,7.407734,11.996482,0,1.2681705,0,0.04406267,0,0,0.047966275,0,0,6.967729,0,0,0,0.3549333,0,0,0,0,0,3.367785,0,0,4.362288,0,0,2.1797879,0,0.96752876,1.2137563,1.0664504,2.7960048,0,0,0.07280348,0,0,0,0,0,0,0,0,0,1.5069551,22.527437,1.0158069,0,0,0,0,0,0,0,3.288941,0,0,0.76232356,1.2147673,3.5317192,3.89871,0,0,0.0481282,0,1.1735481,2.9337757,0
185,0,0,0.23319513,0.6428666,3.203987,0,0.5916895,0,0,1.6456695,0,0,0,0,1.4743786,0,0,0.39732435,0,4.5253544,0.9693612,0,0,0,0,0,0,0,0.3209722,0,0,0.9473416,0,0,0,0.4304702,0,0,0,0,2.2563999,2.7022545,0,0,0,0,0,0,1.4716082,0.16063519,0,0,0,0,0,3.9971359,0,0,0,0,0,0,0,4.8591356,0.7013014,0,0.9594014,0,0.98838985,0
186,0,2.9281516,0,0,0,0,3.815814,1.5088173,0,0,0,2.5851407,0,0,0,0,0,3.5540137,0.33167198,0,0,2.7922587,0.31289864,1.7487378,0.7825929,0,0,0,0,0.40801993,0.58984524,0,0,0,5.731873,0,0,0,0,0,2.7546384,0,0.56677216,5.585147,0.7085745,0,0.32960922,0,1.5390769,0,0,0,0,0,3.6313035,0,0,2.4196858,0,0,0,4.9946485,0,0,0,0,0,0,0,3.6901526
187,0,0,1.2403158,0,0.48423642,0,0,0,0,0,0,0.13959058,0.75491923,0,0,1.1709895,0,0,0,0,0,0,0,0,1.87069,0,0,0,0,0,0,2.2403204,0,0,0,0,0,3.3715446,4.006448,1.0882435,0,1.8940895,0,3.2426596,0,0,0.60673875,0,0,0,0,0.4482374,0,0,0,2.765166,0,0,0,0,0.1607311,0,0,0,0.76735425,0.11025238,3.2618632,0,0.5584853,0
188,4.833409,4.021658,0,0,8.58831,3.0543349,0,1.4910945,0,0,0,0,0,0,0,0,0,0,1.3480866,0,0.5186388,0,0,0,0,0,0,8.274823,0,2.6075613,0,0,0,0,0,0,0,0,0,0,6.3396087,0.75753015,0.692987,0,0,0,0,0,0,4.5314965,0,4.3345633,1.1129909,2.0007248,0,4.46368,0,0,0,3.942479,2.5326056,0,0,0,0,0,0.25735998,0,0,0
189,0,0,0.591298,0.018097602,1.4283099,0,0,1.989195,0.7843878,0,1.762975,0,2.284854,0,0,0,0,0,0,2.1182647,0.30089515,0.61191285,1.3775343,0,0,0,1.8488439,0,0,0,0,1.7997205,0,0,0,0.55552983,0,0,0,0,2.8607907,0,0.11336968,0.29834008,0.9934031,1.5830275,0,5.682356,0,0,0,2.187327,0,0,3.319533,0,0,0,0,4.8379626,0,0,5.055194,0,0,2.2574582,0,0.09273402,0,0
190,0,0,0,0,0,0.75524455,3.0335941,0.66635257,0,0,0.2695395,0,0,5.040593,0,0.94918346,0,0,0,0,0.3789031,0,1.0281148,0.79777884,0,0,0,0,0.4752153,0.13993621,1.772989,1.7398976,0,1.5293229,0,0,0,0,0,1.473698,2.3076801,0,0,0,0,0,0,0.88414454,0,6.4958377,1.7913309,0,1.7745582,0,0.9321181,0,0,0,0,0,0,0,0,4.857207,0,0,0,0,1.5828642,0
191,0,0,0,0,2.1396065,0.6261749,0.07352399,0,0.557825,0,0,2.791449,3.6034703,0,0,0,2.6753497,0.52989215,0.60519874,0,0,1.7702093,2.1290283,0.40498278,0,0,0,0,1.6682563,0.9725208,0.6541266,0,0,0,0,1.8699495,0.9890909,0,1.6561395,0,0,0,0,0,0,0.8970981,0,0,0.21453793,0,0.19872253,0,0,0,1.4298307,0,0,0,7.420418,0,0,0,0,0.23312315,0,0,0,0,0,3.456311
192,0,3.205725,0,0,0.5933525,0,1.5892476,0,0.6101174,0,1.6284974,0.13781399,0,2.8575022,0,0.08983417,0.4693327,0,0,0,4.0520673,0,0,0.15714157,0,0,0,0.035001054,2.0918167,0,2.4629545,0,0,1.5872587,0,0,0.11752349,0,0,0.11047588,0,0,1.3027619,0,0,0,0.11401775,1.2497894,0,0,0,4.0342636,3.4599442,0.13703592,0,0,1.3255134,0.424763,0,0,0,0.11773629,0,0,0,6.5342145,2.811413,0,2.2963107,3.4351528
193,0,1.2057775,0,0,0,0,1.7844273,0,0,0,2.5342588,0,3.9746304,0,0,1.0269808,0.94977695,0,2.7751255,0,0,6.7592864,0,0,0.53116405,0,2.641196,4.00048,0,0,0,0,4.3277397,0,0,0.06357395,0,1.2818738,3.0959096,3.0764892,3.2819052,0,1.2298223,0,0,0.62754065,0.723964,4.732246,2.4628644,0,3.1202462,0,0,0,0.973988,4.619297,0,0.9954839,0,0,0.51451385,0.19820464,0.31158784,0,5.7941494,0,0,2.5346563,0.33563524,0
194,2.2440367,0,1.7280566,0.63018835,0,3.7105472,0,1.2543159,0.08696818,0.46284837,0.70867425,0.9232244,1.639275,1.6010633,0,0,2.1798296,0,0,1.0856991,1.710444,0,1.408966,2.8514836,1.5431383,0.76919943,0,0,8.081221,3.9393466,0,0,0,1.5891258,0,0,0,0.06001179,1.2179269,0,0,0.36593744,0,5.564329,0,0,0,1.0416019,0,1.5920453,1.9174788,1.0106947,0,0.4674875,0,0,1.4665712,1.0815959,0,9.01486,0,0,1.022602,0,0.5369989,0,0.04482541,0.003758494,0,0.87735987
195,0,0.7942756,0,0.49974257,2.4035416,0,0,0,0,0.33083445,0,0.2779613,0.77244246,2.3758185,1.9466728,0,0,0,2.482926,0,0,0,0,0.6580997,1.0091892,1.8321409,0,0,0,0,0,2.0572906,4.8845563,2.6266675,0,0,0,0,0,0.08000628,0,0,3.3821037,0.76117074,0,6.392583,0,0,0,3.7532084,2.58991,0.87684256,0,0,0,0,1.6676031,1.2065727,0,0,0,0,0,0,0,0.20441242,0,0.652899,0,0.47686517
196,0,0,0,1.0454246,1.9901183,3.0385177,0,0,0,0,0,0,0,0,1.4190578,0,0,0.7326626,0.08557876,0,0,0,0,0,0,0,0,0,0,1.1679192,0,0,0,1.1922135,0,2.3818,0,0,0,0,0,0,0,0,0.8587084,0.56541044,0,0,0,0,0.6636005,1.0060754,3.0015259,1.2417203,0,0,1.6479642,0.6207158,0,0,0,0,0,3.117273,0.55058897,0.0789036,0,0,0,0
197,0,0,0,0,1.5582782,0,0,0.14455932,1.7180436,1.8273141,0,0,0,0,0,0.20830955,1.6318521,0.24754016,4.1247497,0,0,0,7.35372,0.9532335,0,0,0,1.2633288,0.4093541,0,0,0,0,8.345834,0,0,0.09431333,0,2.023739,0,4.455102,0,0,0,0,0,0,2.7150347,1.1307445,0,0,1.8524961,0,0,0,0,0.33569673,1.5035015,4.573604,0,1.2039886,0.4814865,4.211446,0,5.3814344,0,0,0,0,0
198,0,0,0,1.1503787,0,0.7179263,0,0,0.77708554,0,0.86451393,0,0,0,0,0,1.5194644,0,0,0,0,3.9682386,0,0,0,2.0338807,0,3.7020907,0,3.7550242,2.8494773,0,0,0,2.079193,0,1.7078474,0,0,0,0,0,0,0,0,5.8692594,1.5315127,0,0,0,0,0,0,0,0.090884514,0,0,0,0,5.4275928,1.1858151,1.4048947,2.3495133,0,5.4561415,0.43941757,4.8366184,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0.15433975,0.16066597,0,8.164532,0.30427915,1.514743,0,0,0.27239794,2.2275555,0,0,0,0.5778487,0,1.8645418,0,0,0,0,0,0.7055285,3.4610605,0,1.704514,0,0.28123498,0,0,0,1.7967204,1.0257261,0,0.35321522,1.8171142,0,0,0.45871633,0,0,4.1885047,0,0.052075714,0.02279129,0,4.7013445,0,0,0,2.4815743,1.3293508,0,0,0,0,0,0,0,0,0
200,0,0,0,0,0,3.466085,0,0.6774078,0,0.19271386,3.6237164,4.9383817,0,0,0,0,0,0,0,0,0,2.4143763,4.1996956,0,0.30533186,2.012493,0,0,0,0,1.0179963,2.4297752,0,0,3.0043786,0,1.3793713,7.382069,3.8784876,0,0,1.6690967,0,0,0.28283682,0,0,1.8323399,0,0,0,2.0011778,0,0,0.39924622,0,0.8319449,0.8203139,5.2807484,0,2.8319676,4.5550885,0,1.2431657,1.9102182,0,0,2.7674625,0.6912155,4.2385716
201,1.2133663,0,0,0,0,0,0,0.4680111,0.7283095,1.8896728,0.5033548,2.0761037,1.4238033,0,0.23196587,0,0,4.8513393,3.0071836,1.7290876,0,0,1.9366343,0.13711548,0.9283787,0,2.4981606,0,0,0,0.003127128,0,0,0,1.7735145,0.45731848,0,0,1.5415949,0,0,2.796775,0,0,0.6959386,0,0.14484698,3.4128098,1.6874633,0,0,1.5469865,3.3112879,1.018883,1.6237837,1.5910772,0,0,0,0.12682441,0,0.3668769,2.3205695,0,2.4483743,0,0,2.2456846,0,0
202,0,0,0,0,0,0,0,0,0,0,0.90451694,1.0864664,0,0,0,1.1312814,0,3.0310302,0,1.4287195,0,0,0,0,0,5.791667,3.238693,0,0,0,0,0,0,0,5.750242,0.23389286,0,0,0,1.8045458,0,0,0,0,0.51222754,0.69970673,0,0,0,0,0,0,0,0,0,0.7463467,0,0.09771955,0,1.3382341,0,0,0,6.235809,0,0,0,0.87714887,0,1.1711651
203,0.9134945,0,2.1213074,0,4.201231,0,0,0,0,0,0,0,0,0,2.048527,0,0,0,0,2.4265034,1.7113311,0,0,0.79970366,4.195285,0.919646,0,0,0,0.027706346,0,0,1.7100943,0,0,0,0,0.8421923,0,0,6.777473,0.21998571,0,0,0,3.1200294,0.42541912,0,0,1.5197276,0,0,0,0.11518186,0,1.4077632,1.070105,1.379141,1.0001788,0.33001322,0,0,0,0,0,0.013972654,0,0,2.433183,0
204,0,6.7142553,0,1.0533309,0,2.8295467,0,0.5773013,0.9806151,0,1.6844501,0,0,0,0,0.2479098,0,0,0,0,3.0376954,1.4652342,0,0.6468862,0,0,1.8078221,4.5408096,2.1932144,0,5.521482,0,0,0.35226595,4.1247525,1.5213808,0,0,0,0,2.0929582,0,0.3674717,0,0,0,2.1249678,0,2.7728887,1.9120594,0,0,0,0.32881862,0,0,0,1.693243,0,1.3173344,3.093898,0,1.4055395,0,0,2.960859,3.5544822,0,0.50500154,0
205,1.7529228,0,11.323917,0,0,0,0,0,0,0,0,0,0,7.264961,1.8467417,0,0,2.7653344,0,0,0,0,0,0,0,1.3525594,0,0,1.124399,2.660784,2.8651884,0,0,1.3784794,0.20034367,0,0,0,0,0,0,0,0,2.1741455,0,0,0,0,1.128066,0.12339882,1.1722405,0,1.1404941,0,0,0,2.672468,0,0,1.7393726,0,0.73181117,0.21952723,0,0.62027633,0,4.779264,0,0,0
206,0,0,0,0,0,0.4091303,0,0,0.109253325,0.4347086,0,0,0,0.123839155,0.2870775,0,0,0,0.1680917,0,0,0,0,0.8331787,0,0,0,6.2263374,0,0,0,0,0,5.224038,0,0,0.15186538,0,0,0.45176873,0,0,1.0922303,0,0,0,0,0,0,0,0,0,0.15560786,0,0,1.9722122,0,0,0,0,0,0,0,0,2.3677459,0,0,0,0,0
207,0,1.9955544,0,0,0,0,0,0.07738612,1.563319,0,0.54144424,0.87616086,0.47072938,2.9545958,0,0,1.5586913,0,3.461541,0.2793467,0,1.0137639,2.552084,1.1067464,4.07578,2.5767753,0,0,0,5.8044987,0,0,1.2972382,0,0,0,0.45487463,0,0.39236948,1.2668419,0,0,0,0.30619416,2.8107517,0,0,0,0,0,1.6495506,0,4.4274898,0,0.9978397,0,0,0,0,0,0,0,2.6082728,0.9158809,2.8763578,0.21163231,0,0,0.5991488,2.7490337
208,0,0,0,0,4.0767384,0,0.36253804,0,0.31588832,2.315338,0.23091099,3.3053777,0,0,0.5415615,1.5239532,0,0,0,1.8159724,0.14765571,0.89126575,0,0,0,0,0,0,0,0,2.0703971,0,0,7.0767198,0,0.87259483,0.37838957,0,1.3217021,0.5993964,2.854443,0,0,2.3006382,0.11097965,0,0,0,0,3.7294981,0,0,1.4947746,0,0,0.64954513,0,0,0.043886866,2.300029,0,0,0,2.604857,0,0,4.93752,0,0,0
209,0,6.1663656,6.328621,0,0.9904776,3.5118604,0.619131,0,0,0,0.16112623,0,5.334831,0.44561544,1.7845836,0,0,8.27549,0.7736108,1.1599553,0,0,1.5926136,1.0979002,0,3.9313138,1.1748533,0,1.1792296,0,0,0,0,0,0.81542635,0,1.2157358,0,1.3699862,0,0,0,1.7273546,0.35177502,1.2706578,0,0,5.223762,0.48310417,0,0,0,4.905412,2.5704951,0,2.6841505,0.16955502,0,0,0,0,1.6400417,0,3.7955627,0,0.21225753,0,0,0,0
210,0,0,1.2920216,0,4.1012106,0.71198684,0,0,0,0,0,0,0,0,0,0.021411777,0,0,0.8440833,0,0,0,0,0.34033042,4.0248923,0,0,0,0,1.4078947,0,1.2443047,0,8.24357,0,0,0.47643876,0,1.2617173,0,3.465422,0,0.801374,1.9479872,1.8936625,4.0147552,0.7810207,0,0,1.938034,1.2402713,3.3799887,0,0,0,0,0,0.08594527,5.09338,7.3287907,0,0.57180256,0,0,0,1.7119777,0,1.2237769,0,0
211,0,0,0,0.44908646,0.24548885,0,0,0,0,0,0,0,2.3836107,2.4182324,0,0,0.54582906,0,1.3000627,0,7.289308,2.9265428,0.6829118,1.711349,0,0,0.8629256,4.571295,0,0,0,0,0,0,0,0,0,0,0.40667078,2.0453432,0,0,0,0,0,0,0,0,0,0,0,0,5.875986,0,0,0,0,0,0,0,2.453231,0,6.8117228,0,0,0,4.9723825,1.0391663,3.5625136,3.9310725
212,0,0.30735233,0,0,0,0,0,0,0,0,0,0,0,0,0.14522155,0,0,0,0,0.006140896,0,2.924921,0.36782837,0.2991411,0,0,0,5.943269,1.7698772,0,0.6373992,0.3336899,0,0,0,0.10512465,0.026180062,3.055189,1.4834589,0,0,0,0,0,0,0,0.01099025,0,0.7155549,4.1685514,1.9127612,0,0,0.06916389,0,3.1904373,3.2686796,0,0,0.5028863,1.6670533,0.6226642,0,0.46106306,0,3.2961469,0,0.6112194,0,3.0588324
213,1.609748,4.1402364,0,0,0,0,0,0.91838694,0,0,0,9.246133,0,0,0,0,1.7459433,3.4773378,1.3923701,0.840952,0,2.4005413,0,0.36750346,4.7280216,0,0,0.11835952,0,0,0,0.05399081,1.3463718,0,0.7638995,1.0964464,0,0,0,0,0.7566998,0,0,0,1.7790058,0.6547472,0,2.202101,0,0.14672282,0.39244848,0,0,0,1.5856524,0,0,0,1.8657541,0,0,2.159965,0,0,0,0,2.1952841,0,0,0
214,0.11422668,0,0,0,0,0,0,0.7637734,0,1.0802292,0,0,0,0.9516673,0,0,0,0,0,5.235042,6.217507,0,1.8204379,0,0,0.32591224,0,0,1.3032295,0,0,0,1.1063821,0,1.5399349,0.09717006,0.11214628,0.883932,0,0,0,0,0,2.6660926,0,0,0,1.2230371,2.0794125,2.3557675,2.0298147,0,1.1669196,0,0.38606873,3.1251087,4.3819733,0,2.1496174,0.24891707,0,0,1.6435796,4.3777137,0,0,0,0,1.221288,0
215,0,0,0,1.9110658,0,0.3074203,0.14914906,0.7993978,0,0.6643116,0,4.3582287,0,4.324684,0,0,0,0,0,0,0.7743693,0,1.2986662,0.65260816,4.453922,11.138422,0,0,0,0,0,0.8546087,6.365126,0,0.17821568,0,0,0,0,4.414345,0,0,0,2.324197,0.09714022,2.2518997,0,0,0,0,0.14054406,0,2.9047155,1.37572,4.740422,3.807538,1.3425149,0,0,2.5872195,0.47549254,0,0.6596987,0,0,0,3.8482406,0,0.60230523,0
216,0,0,0,0,1.1677569,1.0399911,0.39193705,0.30357248,0,0.2880421,0,0,0,0,0,0,0,3.1732879,0,0,0,0,0,0.9628179,0.5152931,0,0,0,0,1.8191376,0.29091495,0,0,0,0,0,0,0.64848256,0,0.27252936,0,0,0.31705886,0,0,0,0,1.612476,1.6264855,0.62860394,0,2.3082101,0,0,0,0,0.9115156,0,0,0,0,0,0.558473,1.2349187,0,0,0,0.6072686,0.37137493,0
217,0,0,0,0,0,0,1.2776614,0,0,0,0,0,0,0,1.4571792,0,2.751219,0,2.1260078,0,0,0,0.72073513,0,4.2010465,0,0,2.7000258,2.9057517,1.4163964,1.8981936,0.3452373,0,0,0,0,0,1.0946678,2.582684,0,0,0,0.8132576,0,0,3.8538544,2.0435913,9.653981,0,0.23822404,0.6781675,1.9189045,0,0,1.2727836,0,0,0.21251956,1.1029909,1.1233484,0,0,0,4.243974,0,0,0,1.1236063,0,0
218,0,2.8327286,0,0,0,0,0,0,2.0080175,3.7722735,2.6670768,0,2.2780287,7.7859282,0.40441653,1.3571548,0.000916873,0,0,0,0,0,2.9078567,0,0.54798496,0,0.15167218,4.3059,0,0,0,6.6110992,0,0,0,1.8844013,1.700361,5.2661796,0,2.4674482,0,4.6516876,0,0,1.6577702,5.602439,0,1.2477856,0,0,2.0119665,0.40497324,6.3530526,0,2.0121903,0,0,0,0,0,0.23265797,0,0,0,1.3621937,1.49554,0,0,1.774524,0
219,0.46558115,0,1.7537707,0.5755938,0,2.143044,1.3955269,0,0.6369032,0,0,0,7.310867,0,0.52197826,0.30863285,0,0,2.2854495,3.332137,0,0,0,0.33435592,0,1.3288558,1.4323571,0,2.5817277,0,0.9815212,2.4111989,4.716598,0,2.194499,0.49170884,0,0,1.4724029,0,0.33392796,0,0,0,0,2.5006714,0.74001,0.22155772,0,7.7977624,0,0,0,0.24828929,0,0,0,0.38506332,0,0.6846138,1.0496233,2.7426155,0,0.40635663,3.3812852,2.0795286,0,1.5953935,0,2.368229
220,0,0,8.795719,0,0.06745546,0,0,0,0,0,0.37231573,0,0,2.3996098,0,0,0,3.5583503,0,0,0,0,0,0,0,0,3.9077203,6.413276,2.6683946,4.7817316,1.8551762,1.74929,0,1.1279966,0,0,0.012327875,0,4.0306015,2.8528361,5.297924,0,0,0,0,0,1.901528,0,4.80729,0,1.1249657,0.26079625,0,0,0,0,0,0.637031,0,3.8253274,0,0,0,0,0,1.780034,0,0,3.0513165,0
221,0.3954351,1.1728072,3.7238162,0,0.45432562,1.2102731,0.24321857,0,0,0,2.3441098,0,0,0,0,0.38947248,0,0,0,6.693889,0,0,3.168069,0,0,0,0,0,0.5686225,1.0746186,3.942,0,0,0.44193828,0,0.30279422,0.71602416,0.18828231,2.3339322,1.5643764,0,0.76372844,0.34836158,0,0,0,0,0,0,0,0,1.5413458,1.0421401,0,0.33860108,0,0,0,0,0,0,2.129674,3.482269,0,3.5013194,0,0.26930058,0,0,0
222,0.65422386,0,0,0.4399615,0.861875,2.856211,0.81542134,0.9375661,0,0,0,0.7035952,0,7.5342393,0.7529315,0,0,0,0.9556024,1.1497146,0,0,0.8198627,0.40667388,0.22577809,0,0,0,0.94090587,0.694676,0,0,0,4.8088746,2.5599692,0,0.304444,0,0,0,0,0,0,1.7580153,0,0,0,0,0.16726,3.4730716,0,0,1.7152174,1.936165,0,6.725869,1.0122579,0,0,0,3.1876855,0,1.0176849,0,1.0385725,0,2.3756711,0,0.5065272,0.4421424
223,0,0,4.677287,0,0,0,0.3644083,1.0137684,1.040845,0.068607256,0.79338443,0.3290146,0,0,0,1.199505,0,0,0,0,0,0,0,0.41543478,0,0,0,0,0.40172553,0.67726123,0.8694081,0,1.3501015,1.3514937,0,0,0,0.5982269,0,0.6030839,0,0,2.5155826,0,1.3042592,0,0,0,0,0,0,0,0,0,0.046650603,0.01634692,0,0.23642406,0.9359933,3.1102836,0,0.9667286,0,0.74593097,0,0,0,0,0,3.4249961
224,1.195126,4.125916,0,1.2377323,0,5.5355926,0.45045623,0,1.5039614,0,0.48452434,0,0,0,0,0.9631072,0,0,0.7265211,0,2.7814384,1.096872,1.0729997,0,0,3.7842362,1.3084725,0.8009952,0,0,5.5276537,0,0,0,0,0,0,0,0,0,0,0.6390516,0.35031205,0.5179016,2.825801,0,0,0,1.1081659,1.2565918,0,3.5529006,1.042522,0,3.4373326,0,2.2212033,1.941869,2.850588,0,3.7902555,0,0,0,1.8154125,0,0,0.19278285,0,0.33975238
225,0,0,0,0,0.40114677,0,0.3324854,0.05350316,0,0,0.42986882,1.389809,3.1196275,0,0,0.07145402,1.7987444,0,0,0,0,0,0,0,0,0,1.2953163,0.9584406,0,0,4.4240017,0,2.1386297,0,0,1.9135965,0,0,3.0102189,1.2517416,2.0758383,1.1287729,0,0.13062125,0,0,1.6173663,0,0,0,0.07096058,0,0,0.8376171,0,0,0,0.67663246,0,0,2.3647704,0,1.5651811,2.3852851,2.3435483,2.72233,0,0,0,0
226,1.5337982,0,4.333891,0.14754559,0.9858083,0.44759506,0,0,0.3611874,0.6803356,0,0,0,0,0,0,0,0,0,0.001196154,0,0.6381403,0.9239901,0.35917684,0,0,0,1.1974064,0,0.9425846,0,0,10.411535,0,0,0.4209771,0,0.95319074,0,1.5678918,0,1.4086705,0,3.1159866,1.0088656,0,0.37646288,0,0,0,0.43239534,0,7.5970006,0,0,0,0.9106762,0,0,4.47926,0,0,0,4.5166764,0.95265687,0,2.8174515,0,0,2.100591
227,0.6796884,0,0,0,2.4775083,0,0.3828921,0,0,2.0864727,0,0,0,2.9351563,0,0.048773985,1.3452685,0.44704467,0,0.31981927,0,0,0,1.1604474,0,3.439681,0,2.1521494,0,4.9011507,0,0,0,9.4143305,0,0,0.8479238,0,0,0,0,0,0,0,0,1.4755954,0,8.015166,0,0,0,1.7640082,0,0,0,0,0,0,0,0,0,0,0,3.0921116,0,0,0,0,0.30401355,0
228,0,0.50018954,0,0,0,0.11250309,0.4749997,0,0,0.8777339,0,4.049141,1.4413768,0,0,0,0,0,1.1515986,4.6566944,1.1146418,0,0.61931247,0.7560108,2.4355834,0,2.3161929,4.994483,0,0,0,0.549213,3.0226731,6.532975,0,0,0,2.5195498,0,0,0,0,0,0,0,0,0,4.6495957,2.5513697,0,0,3.1641228,0,1.1857394,0,3.4849553,0,0,2.3747792,2.6611469,1.7153153,2.6373825,3.720951,0,0,1.6651592,1.4222002,0,0,0
229,0,0,0,0,0,0,0,0,1.2150587,0,0,0.3634785,0,0,0,0,1.2726196,3.2954705,1.682897,0,0,1.5013143,0,0.10196227,2.3439333,0,0.3566776,0,0,0,1.0838352,0.4151812,0.6859801,0.4815995,6.1179647,0,0.48300534,0,1.9026568,0,1.6632625,0,0.87712425,0.08279985,0,0,0,0.651838,0,0,0,0,1.7676097,0,0,5.12915,0,1.0209008,0,0.8145199,0,0,1.6554033,0,1.0129541,0,0,0,0,0
230,0,0,0,0,0.9999289,0,0,0,1.7855288,0.1495891,0,0,0,0.4605182,0.8936936,0,1.2454257,0,0,2.3450372,0.5877711,1.9342618,0,0,0,0,0.683761,0,0,2.1333637,0,0,0,0,3.0660582,0,0,1.3592163,0,0,0,0,0,0,0,0,0,0.018826814,0,0,0.49066085,1.1992651,0,0.2838129,0,0,0,0.05850698,0,0,4.3634357,0,2.5096495,0.46314943,0,1.2295401,0,0.8842656,0,1.954843
231,0,0,0,0,3.031359,0,0,1.310708,0,0,0,1.0707862,0,1.7918775,1.1895545,0,0,1.0772204,0.84133,2.0275407,2.8188605,1.3328342,0,0.26541916,0,0,0,0,0,0,0,0.3255432,0,0.6369952,5.984261,0,0,1.156682,0,0,0,0,0.003214264,0,0,0.14054771,0.17110614,2.6951792,0,0,0,1.0655729,0,0,0.025035108,1.81829,0,0.6214258,0,0,1.2529145,0,0,0,0,0,0,0,0.26252037,1.7131861
232,0,2.9312978,5.9619694,0.2760255,0,0,0,0,0,0,0,1.8114498,1.5482653,0,1.3128955,0,0,0,0.20513736,1.7573003,0,0,0,0.3017752,0.26305455,1.8636614,0,0,0,0,3.5076857,2.1681876,0,0,0,0.64242005,0,0,0,0,0,0,0.30150148,0.32650822,0,2.2296329,0.1794436,9.901149,0,0,0.99195105,1.4334031,0,0,1.3309575,0,1.7366886,0,0,0,0,0,0,5.9324846,0,0,0,0,1.0554636,0
233,0.257045,0,4.115098,0,0,0,2.1137471,0,0,0.3528596,0,0,2.9251666,3.490231,0,0,0,3.1063316,0,0,0,0,3.6490824,0,1.8396213,0,0,1.350235,1.4500293,0,0,0,1.7673191,0,5.9039526,0,1.253101,0,0,2.4759717,0,0,1.8313202,0.78761876,0.8228958,2.977822,1.383813,0,0,1.8377144,0,0,0,0,10.919339,0,0,0.1856746,3.791658,0,4.868708,2.1287386,0,1.1505967,4.284288,0,0,3.5282626,0,0
234,0,1.7029603,0,2.7326512,1.7219008,0,0,0,0.3031207,1.3408067,0,3.1276243,1.8586079,0.22245643,0,0,0.83773506,5.4092155,0.017959932,0,0,0,0,0.77266043,0,0,0,0,1.6174306,1.1289796,0,0,2.4860914,0,4.531246,1.6150107,0,0,0.33890763,0.029112024,4.5905666,0.11021101,0.5321316,0,0.23800981,0,2.3764954,0,3.3184288,0,0.026943952,0,6.028594,0,0,0,4.9698915,0,0,1.4627687,1.1365576,1.6238636,0.106841505,0,2.5057924,0,0,0,0.8729264,1.0593625
235,2.933764,0,0,0.90043586,0,0,0.048073098,0,0,0,1.7462176,0,0,2.4602504,0,0.811196,0,0,0,0,1.3474054,0,0,0,0,0.45903477,0,0.5482168,0,0,0,0,0,0,0,0,0,0,1.5076541,0,0,0,0,0,0.6142775,0,0,0.4641989,0,0,0,0,3.850991,0,3.0384417,0,0,0,2.9239144,0,0,0,0,0.63766915,0,0,2.5689352,0.11107954,1.3771642,0
236,0,0.5459393,0,0,8.349497,0,0.21365163,0,0,0,0,0,0,5.3811154,1.0419648,0,0,0,4.020551,0,0,0,0.78461796,0,2.1214988,3.965933,2.4810317,0,2.714276,2.1706295,3.5436366,0.2535284,0,0,0,0,0,0,6.07048,1.0408447,5.9239964,2.6494167,0,0.35005495,0,0.4929773,0,0,0,0,1.0215316,2.232742,0,0,2.4576108,0,0,0.92743486,0,0,0,0,0,0,0,0,0,0,0.67143744,5.1718025
