x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0025,y0027,y0028,y0029,y0030,y0031,y0032,y0034,y0040,y0042,y0043,y0044,y0046,y0047,y0049,y0050
94,0.75284296,0.98752356,2.9914374,1.0557604,0.29314777,0,0,0,1.1555171,0,0,0,1.661425,0,0.1316528,0,0,0.38973153,0,0,0,0,0,0.323067,0,0,0,0.10414108,0,0,1.4958686,0,0.33615884,0.04122101,0.54214,0,0,2.5875359,0,0
95,0,1.1975605,0.78078526,0,1.3707529,1.4610271,0,0,0,0,0.37341347,0,2.9344692,0,0.15794191,0.4712361,1.2504631,0,0,0,0,0.63400173,0,0,0,9.620887,0,0,0,0,0,5.1734476,0,0,0,0,1.3949567,0,0,0
96,1.2708939,0,2.7596054,0,0,0,0,1.1509788,1.5587126,0,0,0.31280506,0,0,0,0,0.8191532,1.5267147,0,0.041244052,0,1.5284691,0,2.1075332,0,1.8179553,0,1.9380265,1.6885104,0,1.7876402,0,0,3.2330403,0,1.0387344,2.126174,0,0,3.6463797
97,0,1.0463194,0,0,0,0,0,0,1.9474266,0,0,0,0,1.3966875,0,0,0,2.4475079,0,0,0,0,0,1.4914818,0,9.219415,0,0,0,0,3.904828,0,0,0,0,9.770214,0,0,0,0
98,0.9329974,0,3.6656334,0,1.3632866,0,2.3147292,1.2860801,0,0,0,0,0,1.1910294,0,0,0,0,0.44589138,0.39896914,0.9689196,0,0,0,0,0.97169226,0,0.45419002,0,4.442869,0,0,3.4100592,0,0,0,0,0,0,0
99,0.9130583,3.4921114,0.13347231,0,1.720955,0,0,2.884857,0,0,3.285623,0,0,0,1.5912619,1.453283,0,2.0201745,0,0,0,1.2639745,0,0.16929401,0,0,0,0,1.2811224,0,1.493769,0,0,0,0,0,0,0,0,1.2457926
100,1.046338,0,0,1.07404,2.545391,0,1.2711076,0.41743213,1.8421371,1.7303278,0,0.09650063,0,0,0.41245928,0.25130028,0,2.7999165,1.1416202,0,0,2.184455,0,0.9762392,0,0,0,0,0,0,0,0.46825,0,0,0,0,0,7.261598,0,0
101,0,0,0,0,0,9.689353,0.76593006,0,0,0,2.7886882,0,0,1.1494384,0,0,0,7.636787,0.03649202,0,0,0,2.8183446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8014787,0
102,0,1.0635331,0.17487441,0,0,3.5632257,0,0,1.0316219,0,0.23256652,1.0842718,0,0,0,0,0,2.1804018,0,0.4061903,2.2630377,1.7609335,1.3114725,0,0,0,0,0,0,0,0,0,0,0,0,4.9387093,0,0.33650538,0,0
103,0,0.42991665,0,0.3288191,1.7686622,0,0.54657304,1.1617975,2.39009,0,1.5466517,0,0,0,1.8652922,0,5.8090525,0,0,2.1254668,0,0,0,0,2.9025943,0,0,0.13349968,0,0,0,3.5034826,0,1.8086861,3.7935023,0,0,4.7397437,5.104224,0
104,0.41073683,3.301719,0,3.620068,2.7383265,0,0,0,0,0.8041355,0,0,0,0,0,2.054711,0,0,0,2.6041245,0,0.23994373,0,0.9275739,0,0,3.6588423,1.3761382,0,12.329238,1.1822312,0,0,0.5378558,0,0,0,7.0190554,1.4850951,0.90838546
105,0,0,0,1.3391972,4.7300115,0,0.8729467,0,0.68796635,0,0,0,0,0,0,0.21578482,0,2.2975636,0,0,0,0,0,0,0,6.5520005,0.43716845,0,0,0,0,1.9056319,0,0,0,0,0,0,0,0
106,0,1.9412954,1.2336627,0.51175,0,0,0,0,0,0,0,0,8.113004,0,0,0,0,0,3.273383,2.5961692,1.0997045,2.1896665,6.5688186,0,0,5.002717,3.3654542,0,1.4290249,0,0,0,0,0,0,0.5902854,1.8286971,7.114427,0,1.8519084
107,0,0,3.0634537,0.7593115,0,0,2.2954757,2.8581789,3.5363717,0,1.0162088,5.6346498,0,0.84511876,0,0,4.1210485,0.6808091,0,0,0,0,0,0,1.6150438,14.3158245,0.6907192,1.3525392,0,4.6751027,2.8860211,0.09486611,0.71142733,1.3275534,1.8469316,0,2.837856,5.1290555,6.156687,4.856256
108,0.64784974,0,0.9596051,1.0893276,0,5.3571877,0,0,0,0,0,0.16004379,0,0,0,0,0,2.3242733,0,0,1.6051407,0.20319986,1.3583345,0,1.2785643,0,0,0,3.6516762,0,0,0,0.6596922,0,0,3.4072013,0,0,0,0.6613229
109,0,0,0,0.7190721,0,0,0,0,3.3868425,0.34154817,0,0,5.6563683,0,0,5.5687995,0,0.61860305,1.382763,0,0,0,2.0936434,0,0,0,4.586785,4.057981,0,0,1.247835,5.798884,0,0,0,0,0,0,0,0
110,0,0,0,0,1.2248052,1.5550438,1.2065111,0,2.4862761,0,0.8371559,2.0076294,2.13505,0,1.4470373,0,0.21949688,0,0,0,0.44262594,0,0,0.45324016,0,0,1.470524,2.887754,0.9734304,0,1.6591005,0.5665766,0,5.646363,0,0,7.3756003,3.590249,0,0
111,0,0,0,0,0,0,1.1825958,0,1.9373515,0,0.5052148,0.53702897,2.3058364,0,1.1486951,0,0,0,0.1369536,0,0,1.8320465,7.210095,0.20334259,3.1269717,0,0.8580162,0,0,4.31304,2.442979,0,0,0,0,3.352417,1.5478215,0,0,0
112,0.3790588,1.2332882,0,0,0,0,0,0.92210686,0,0,0,4.1693606,0,0,0,0,0.8817526,1.7199143,0,0,0,0.6302915,0,0,0,0,0,0,0.23637769,0,0.84757435,0,0,0,0,0,0,0,0,0
113,0.610863,1.3086284,0,0,0,5.088013,0,2.4991,0,0.64452153,0,0,0,0,1.9127042,0,0,0,1.0209994,0,0,0,0,0.16730346,0,0,0,0,0.10788858,3.433326,0,3.6968632,0,0,0,0,0,0,2.4768803,0.7760861
114,0.13007012,0.28896162,0,0,0.72112405,0,0,0,0,5.6990094,0,0.3724482,0,1.2148895,0,0,0.792716,4.1771483,0.70222694,0,0,0.72756034,0,0.13798462,1.6866906,0,0,0,2.2568715,0,0,0,0.7934815,0,0,2.6224136,2.1776285,0.8735491,5.147798,0
115,2.5339916,1.3235086,0,1.8006434,0,0,0.04006508,0,0.9210479,0.6800982,0,0,0,0,0,0,0,0,1.8859435,1.8942273,0,1.2795637,0,0,0,0,0,1.3821706,2.560278,0,0,0,3.7789204,0,2.2467213,1.6448488,0,1.2101504,2.6599796,3.1336315
116,0.72530186,2.1122863,0,0.6648168,0,0,0,0,0,0,7.120441,0,0,0,1.6408372,4.1927705,0.4377649,0,0,0,0,1.7579907,0,0.7274617,0,4.8260283,0,0,0,0,1.7638829,0,0,0,0,0,0,1.3206923,2.9703972,1.0730158
117,0,0,0,0,2.0352314,2.0989046,0,0,0,0,0,0.5288204,0,1.2357254,0,0.14546783,2.2776155,0,0,0.16188559,1.2080745,0,0,0,0,0,0.89792925,0,0.21802764,0,1.5242904,0,1.4020432,0.65561557,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0.35742003,0.748315,1.1043035,0,0,0,0,0.46841627,0,0,0,0.033130128,0,0.13448411,0.7738818,0,0,1.7676232,11.018021,2.2413502,5.0259695,0,8.926936,0.85513556,0,0,0,2.653716,0,0,0,0,0
119,3.4905062,0,0,0,3.5667648,0.6298303,1.1636375,1.8955159,0,1.9579253,1.3739998,1.3416963,2.7958994,1.349201,0,0,0,0,0.2921232,0,0,0,0,0.59739184,0,0,0.47697005,0.3949941,0,0,0.74735975,0,0,3.0504298,0,0,1.8204334,0,0,0
120,3.3549483,0,0,0,0,1.4686795,0,0.6416008,0,0,2.6090412,0.022467172,2.9153671,0,0,0,0,0,0,0,0,0.030438513,4.359036,2.0283537,0,11.162868,0,0.671213,0,2.890985,1.0035583,2.1817577,0,1.645036,0,0,3.8404486,0,0,1.1251067
121,0,0,3.6634824,0,0,0.35922354,0,0,0,3.2292216,0.5564974,0,0,0,0,0,0,0,0,0,0,1.4407886,0,0,0,1.5018433,4.1167183,0,0,0,0.6341746,0.36745602,0.120115265,0.81531596,0,3.1287208,0,0.40742522,0,0
122,0,0,0.8754171,0,0,0,0,2.8396199,0.8646007,0,4.411499,0,0,1.5801708,2.161964,0,0,0,4.9089675,0.8507263,1.3762891,0,0,0,0,1.0882039,0,0.6507511,1.8798225,0,1.0949277,0,0,0,0.10139976,0,2.6199653,0,4.5632176,2.4276989
123,0,0,1.7754118,0,0,0.37604383,0,0,0,0,0,0,0,4.90037,0,1.5869358,0,0.35033697,0,2.0499904,0.057977527,0,3.980693,2.4633317,2.5148404,0,0,3.0853,0.40122357,0,3.2840757,0,0,0,0.9842235,0,0,0,0.68487203,1.0276674
124,0,0,6.6907864,4.6211123,0,0.9387466,0,0,0,0,0.101581946,0,0,0,0,0,0,2.3417938,0,0,0.7082523,0.5058287,0,0,1.3314854,4.3409295,0,0.07075569,0,0,5.416195,0,2.2841227,0,3.9688582,1.8949835,3.7839417,0,0.6511746,1.7289608
125,1.2191085,0.6612177,0,0,0,0,1.5276097,0,0,0,0,0,0,0,0,0,0,0.2281314,3.2018213,0.3673326,0,0.12683697,2.4259992,0.6800041,0,8.24398,0,0,0,1.169233,0,1.4798974,0.97455674,0,0,0,0,0,2.881473,1.3100579
126,0,0.007865569,0,3.0217555,1.4939401,2.9997342,0,0,1.4808875,0,0,0.4047115,2.6912055,0,0,0,0,0,1.370824,0,0,0.91798836,0,0,0,0,0,0,0.78479964,11.2494,0,0,0,2.4728642,0.59228194,0,0,0,0,0
127,2.0747712,0,0,0,0,0,0.11780276,0,0.96601427,0,0,0.047428157,0,0,0.6360747,0.742692,4.435277,0,0,1.9639997,0,0.0965235,5.2625904,1.5743022,0,4.3200436,0,0,3.0400484,0,2.9161217,6.6388783,0.5703364,0,1.4577663,0,0,0.66298366,0,0
128,0,0,0.75544757,0,0,0,0.7068236,0.59065,0,0,0.12137348,0,0.46319517,0.6442348,1.1621394,0,2.9232795,0,0.20430854,0,1.3647753,0.44743913,0,0,0,3.6768734,0,0.4667296,0,0,0,0,0,0,0.023754124,3.6826806,0,0,2.2085543,1.888882
129,0,0.1475115,0,0,0,4.219345,0.5085417,0.7000131,0,2.1276634,1.1661559,0,2.779249,0,0,0,0,0.56884277,0,0,0.67514193,0.114512496,0,0,0,0,0,2.5504162,0,0,0,3.374616,0,0,0,0,0,8.566357,0,3.0412
130,0,0,0,1.1225815,0,0,1.1041911,0.72399044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3644887,0,0,0,0.41663292,0,0,0.78535974,0,2.260183,0,0,1.9143802,0,0,0
131,0,0,0,3.064668,5.187123,0,0,0,1.2219837,0,0.88653123,2.7661202,1.1426618,0,0,0.35408002,0,0,0,0.50346464,0,0,6.256548,0,0,0,0,3.068298,0,0,0,0,0.20187046,0,0,4.083051,0,0.96336424,0,2.1386719
132,0,1.4623439,2.377691,0.66561115,1.0169659,0,0,0,0,1.2377467,0.43457812,0.070496805,0,0,0,0,2.7359798,0,0,1.1058689,0,0,5.0213075,0,2.8479471,0,0,1.17518,0.007463221,8.4874115,0.48424128,0,3.8370237,1.2151502,2.7225022,0,1.9440079,1.9469154,2.8409207,1.8126553
133,0,0,0,0,1.4248389,2.3131366,0.6979003,0.001314531,0,0,0,0,0,0,0,2.97622,0.98434687,0,0,0,0,3.1752768,2.4340878,0,0.84550107,9.611153,0,0,0.16187614,0,1.1880108,0.83801943,3.4055016,0,0.7690911,0,0,1.6126933,1.5072517,0
134,1.6528652,0,3.1080008,0,0,0,2.0381987,0,0,0,0,0.5559371,0,0,1.6373222,0,0,0.27197573,4.7442794,0,0,0,0,0,0,0,0,1.6574968,2.1310825,0,2.2789178,0,0,2.6420918,1.7053221,0,4.5187635,0,0,0
135,0,0,0,0,0,0,0,0,3.4562576,0.07499849,0,0,3.1395955,0,0,4.9404373,0.4397925,0,0.27152818,0,1.8078278,0,2.8516552,0.38559842,0.3852309,0,0,0,0,2.8957014,0.311042,0,0,0,0,0,4.57554,0.45908818,0,0
136,0.82743037,0,0,0,0,0,0.9568917,0,0.8536258,0,0,0,0,0,0,0.80442655,0.2232258,0,0,3.5591211,0,2.6096878,0,0.48695835,5.537938,3.649914,2.5368435,2.0400794,1.2085658,0,2.3395507,1.9771639,0,0,0,0,0,0,0,0
137,0,1.3904834,0,0,0,0,0,2.1660903,0,1.7541665,0,0,1.6485825,0,0,0.41365463,0.6023518,0,0,0,1.4860071,0,0,1.4836757,0,7.455665,0,3.8557222,1.163139,0.5838738,4.1547623,0,0,0,3.298219,0,0,0,0,1.1955533
138,2.8944478,0,0,0,1.0842983,0,0.103897996,0,0,0,0,1.5171232,0,0,0,0.14714321,0,0.27514058,0,1.4987729,0.6645121,0,0,0,0,0,0.7076006,0,0.8252433,12.887985,3.850069,0,0,0,0,0,1.2011794,0,0,0
139,0,2.6504683,2.7193284,0,0,0,0.50092506,0,0,0,0,1.4245132,0,0,0.7790867,0.3150374,0,5.8754144,0,0,0.7488012,0,1.7829242,0.76005137,0,14.317547,0.32015276,1.0786158,0,0,0,0,0,0.31668538,0,3.1577346,4.914974,0,1.151675,0
140,0,0,0,0,0,0.19435796,0,1.844749,0,0.343285,0,0,0,0,0.80196625,0.3411524,0,0,2.394077,0,1.4334522,1.1966287,0,0,0,2.6040132,0,0,0.15341175,1.8379455,0,0,0,1.5770887,0,0,0,1.181539,1.1855321,0
141,0,0,3.9277217,0.9420997,2.8543353,2.8708005,0,0,4.2157006,0,0.14202473,0,0,0,0,0,0.18775587,2.5923624,0,0.120994166,0,0,9.445362,1.7087368,0,0,0,0,0.71964467,0,0,0,0,0.31663343,0,0,9.067208,0,0,0
142,0,0.013813304,0,2.441082,0,0,0,0,0,0,6.890293,1.7376201,0,1.1300083,0,0,3.8063056,0,0.12464366,0.6512626,0,2.6930525,0,0.16245621,0,4.320659,0,0,1.882009,1.6344664,0,0,0,1.4117078,2.3507848,0.95223767,0.8267654,11.882387,3.2047014,0
143,1.0992398,1.4477084,0,1.7674563,0,0,1.340055,0,0,0,0.7435355,0.87319595,0,0,2.56015,0,2.3185086,0,0,0,0,0,9.842393,0.9430352,0,5.144482,3.475814,2.7798665,0,6.9723597,0,1.0497108,0,0,4.2858477,0,0.9518449,0,1.7226346,0
144,0,0,0.39369974,0,0,0,0,1.7280563,0,0,1.8357989,0,0,0,0.29027653,0,0.57637143,0,0,0,2.0306437,0,10.224404,0.048625745,0.3942349,0,2.7789934,1.8174725,0,0,0,0,0,0,0.149769,4.597211,0,0,0,0
145,0,0.22249545,2.1842296,0,0,0.65259665,0,0,0,0.43689376,0,1.8192945,3.786544,0.93827266,0.34670186,0,0,2.2694702,0,0.19205691,0,0,0,0,0,1.9007556,0,0.033657517,0.5140215,2.0600104,0,0.039821215,1.2766397,0,0,3.1850998,0,0,0,0
146,0,0,0,0,0,4.5777793,0,0,0.14666314,1.7523375,0,0,0,0,2.6075017,1.8095024,0,0,2.0799603,3.1002269,0,0,2.66789,0.4816123,2.7015822,0,0,0,0.17949215,3.0633504,0,0,1.5548227,2.0378423,0,0,1.7012608,0,4.6746907,0
147,0,0,0.03706181,6.4824767,3.1690972,0,0,0,3.0151272,0,0,0,2.6288874,1.5064496,0,0.30703825,0,0,0.07544486,0,0,0,0,0,2.7387877,1.6062355,0,0,0,0.15519337,0.062083025,0,0,0,0,4.60009,0,1.6944325,0,0
148,0,3.6182396,0,0,7.4087577,0,0.18222405,1.9463719,0,0,3.5074208,0,0,0,1.9254764,2.6071863,1.4546123,0,0.14805894,0,0,0,1.6562992,0,0,0,0,0,0.23087649,0,0,0,0,0,0,0,0,0.61196387,0,0.44347778
149,0,0,0,0.586892,0,0,0,0,0.30615237,0,0,0,0,0,2.07562,0,0,0,0,0,0.20069748,0,0.12430221,0,0,0,0,0,1.8078754,0,0,0,0,0,0,0.0665236,0,0,0.4096471,0
150,0,0.007751238,0.2691283,0,0,2.3886147,0,0,0,0.37891433,0,0,0,0,0,0,0,0,0,0,0.46842918,0,0,0.123794585,1.296655,0,0.61072093,0,0,0,0,0,0,0,1.0058045,0.4979436,0,0,0,0
151,1.1745723,0,1.025958,0,0,0.188184,0.448692,3.3171108,0.32531524,0.30108753,0,0,8.838216,1.755603,0,0,0,0,0,0,4.152155,1.8415213,0,0,0,0,0,0,0.25301978,4.6131916,0,0.5676843,0,0,0.8644366,0.72409403,0,1.6769949,0,0
152,1.286711,0,1.3630413,0,0,0,0.043673493,0,0,4.331984,0,0,0,4.1709094,0,0,0,2.9480395,0,1.6818928,0.690441,0,5.1868668,0,0,0,0,0,0.864854,0.36265323,0,0.3338867,3.148007,0.22416078,0,0,0,0,2.522709,0
153,0,0,0,0.20342517,3.526599,2.0469081,0,0,0,0,0,0,0,0,0,0,3.9302967,1.7061232,0.7232274,0,4.839477,0,0,1.6911501,1.0431769,1.442079,0,0,0.14100258,0,0,0,5.7868633,0.5060436,2.2105415,0,0,0,0,0.67072064
154,0,2.5601716,0,0,0,1.4728725,0.33306012,6.310803,0,0,0,0,3.742416,0,0,0,0,0,0.0809131,1.7294155,0,0,3.3574166,0.78588027,0,0,2.3136897,0,0,13.76075,3.0847054,2.2295384,0,0,0,0,0.99369866,0,2.5696952,0
155,0.48243946,0,0,0,0,0,1.738528,3.5048115,0,0,0,0,0.6397302,4.163141,0,0,0,0,0,3.3030252,0,2.7166429,0,0,0,0,1.0994877,0,0,0,0.48957655,2.494585,0,0,0,0,0,0.21958463,0,0.741725
156,0,0,0,0,2.1355348,0,0,2.8640437,0,5.376735,0,3.459722,0.06258228,0,2.804477,0,1.4835602,0,2.9341452,0,0,0,0,0,4.5253506,0,0,2.8192062,0,0,0,3.1917455,0,1.1479579,0,0,0,0,6.6129236,0
157,0,0,0,2.8065193,0,9.913186,1.4864434,2.6721673,1.5759877,0,1.450004,0,0,0.21645632,0,0,0,0,0,0,0,0,1.3137456,0.23644741,0,0,3.9094048,0.04526576,0,8.67858,1.4127041,1.6465639,1.2021662,0.32784128,2.0887434,1.3420092,2.8555589,0,0,1.1455479
158,0,1.2977061,4.3595314,0,2.4214778,0,0,0,0,0,1.7813663,2.6881855,0,0,0.46322355,0.73746186,0.18893965,5.5761085,0.25912908,2.4458146,0,3.071566,5.319501,1.4055289,2.2952013,0,0,0,0,0.7020917,0,0,0,0.098871335,0,0,0,2.6219983,0,0
159,4.3459263,0,1.9689143,0,3.1107445,1.2518289,0,0.45971492,0,4.475453,0,1.0070536,0,0,0.9444289,4.1139894,0,0,0,0,0,2.0760334,6.969292,1.1056784,0,5.6924863,0,0,0.3433518,0,1.8422089,0.52731353,0,0,0,1.2894425,7.2458377,0,6.808871,2.849699
160,0.66906494,0,0.101755224,0,0,0.065326,1.9413471,0,0,0,0,0,0,0,0,0,0,0,0,0.9519958,0,0,0,0.15010257,0.23021972,0,3.9879818,0,0.8974117,0,0,2.7788234,0,0,0,0.6944717,0,0,0,0
161,2.6974149,0,0.49079385,0,0,0.17499356,1.1824259,0,0.7770756,0,0,0,0.5842724,0,0,0,0,0,0.67949575,1.2031465,2.479981,0,0,2.8307095,0,0,0,0,0,0,2.0359225,1.6011298,0.022274874,3.7280765,0,0,0,0,5.7088337,0
162,0,0.22835948,0,0,0.4812787,7.045399,0,0,0,0.6187734,0,0,0,0,0,0,1.1806521,0,0,0,0,0,0,0,0,12.844411,0,0.8982168,0,0,0,0,0.8062723,0,2.4480538,0,0.8251368,3.116664,0,2.3405375
163,0.07617247,0,0,0,0,1.8300914,0.14880498,2.0482337,0,3.7237577,0,5.0926495,6.8515043,0,0,0,1.7404556,0,0,1.3453195,0,0.36886457,4.790741,0.29734352,1.0599641,3.5324285,0,0.11137492,0,0,1.0314027,0,0,2.0412529,0,0,3.5441165,1.6034312,4.510531,0
164,0,1.3288485,0,1.7128614,0,0,0.81165147,0,0,0,0,0,2.876083,1.5318462,0,0,0,0,1.3249336,0.92002887,3.3468413,0,0,0.5600201,1.1184593,0,0,0,0.9826353,0,2.1946611,0,0,2.2905872,0,0,1.3160309,0,0,0
165,1.7059172,0,0,0,0,1.385915,0,0,0,0,0.007794454,0,0,0,0,0,0.7931919,1.8404443,1.7048577,0,0,0,0,3.1051583,0,0.7074506,0,0.3298943,0.18274175,0,0,0,0.35435355,0.13456723,0,0,0,0,0,2.289106
166,0,0,0,3.585082,1.9878702,0,1.4040582,1.7752458,0,2.144394,0,0,0,0,0,0,0.5501093,0,0,0,0.8202968,0,0.9793499,0,0,0,0.58796656,4.6324677,0,0,0,0,0,0,0.7402097,0,0,1.8469775,0,4.157963
167,0.6831624,0,4.4983206,0,1.2905922,0,0,0,0,0,1.0013272,0,0,0,0,1.8758243,0,0,0.7046626,0,1.9624609,0.86640334,0,0,0,0,0,2.7481394,0,10.890824,3.149718,0,0,0.24518615,1.9222132,1.4137461,0,0.25591043,0,0
168,0,0,2.2815592,0,0.5836064,0,2.1324074,0,0,1.8097154,1.6230884,0,0,0,0.68514407,0.94653046,0,0.55196923,0,0,0,0,0,1.7207681,1.6638565,7.1983094,0,0,0,0,0.3647974,0,0,0,2.6369336,3.5326545,4.279428,0,0,2.534284
169,0.9140693,1.223335,0.1861128,0.15467072,0.85575587,0,0,2.653354,0,0,0,0,0,0,0.87936234,1.5166612,0.25600687,0,0,0,1.9670724,0,1.5482357,1.8636072,0.21126151,0,0.5789508,0,0,1.0695004,0,0,0,0,0,0,6.496787,1.6158216,0,0
170,0.73855776,0.7192468,0,1.6638823,1.7464523,1.0623697,0,0,0,0,0,2.422823,0,0,0.3119061,0.16659442,0,3.903378,0,0,0.008095847,0,0,0,0,8.421503,1.65768,0,0,0,1.6055518,0,0.6472032,0.11449534,1.7692161,0.33559588,4.372844,0,1.5063423,0
171,0,0,0,0.48759744,0,0,0,0,1.0731522,0.45425054,0.26011038,5.833378,0,2.8421412,0,5.759394,0,0,0,0,0,0.5883637,0,0,3.9470675,0.7128789,0,0,0.772964,8.122006,2.9461823,4.1055217,0.5066729,0,0.5024877,0,3.1438751,0.8956074,7.514767,0
172,0,0,0,0,1.1747845,0,1.1548338,0,0.5389324,0,0,0,0,0,1.5034479,1.5825088,0,0,0.07733425,0,0.11071793,0,1.2453445,0,0.020981934,0.31676206,1.4034882,0.09659956,3.1655626,0,0,0,0.6269936,0.33225876,0,3.1019833,0,0.21405119,0,0
173,0,1.962227,1.7367368,3.5402632,0,0,0,0,0,4.0063634,1.2218477,0,0,0.8534916,0.529138,7.5409365,5.248176,1.9165217,0,0,0,0.7718064,1.2795072,0,0,15.556735,0.21378317,0,0,0,0,0,4.314164,1.3328693,0,0,1.564981,0,0,0
174,0,0,0,0,2.555295,2.1046133,3.6420043,0,3.507076,0.7122631,0,2.3364196,0,0.6346815,0.24153927,0.2562998,0,0.5991474,0,0,0,0,0,0,0,2.6660626,0.092877604,0,0,0,0,0.24287736,0,0.24247476,0,0,0,0,11.207618,0
175,0,0,0,0,0,0,0,0,0,0,0,0,0.95147914,0,0,5.913765,1.8593948,0,0,0,2.6815305,4.0259337,0,0.16427891,0,11.632144,0,1.5505013,0,0,0,0,0,0.11491033,5.2174397,0.56955016,0,0,0,0
176,0,0,0,0.89846075,0.24677022,0,0,0,2.5883272,0,0,0,0,0.16380571,2.4969852,0,0,0,3.3203363,0,0.592987,0,0,0,1.8771067,1.6578147,1.6622124,0,0,0,0.8668306,2.5204196,0,0,0,2.9630198,0,3.7889163,0,0
177,0.822772,0,0,0,0,1.8982157,0.15728517,0,0,0,0,0.5227233,0,1.1857579,0,0,0,0,0.003427258,1.4896102,3.19471,0,6.1645937,0,0.32322413,0,0,0,1.6505984,0,0,0,0,1.0852878,0.67337173,0,0,1.0812315,2.253618,2.7483718
178,0.16985005,0,0,0,0,0.9866008,0,0,0.67661005,0.044161227,0,0,4.5800805,0.023872478,0,0,0.17392339,0,0,0.9233327,0,0,0,0.7455611,0,0,0,0.779325,0.36869258,0,0,1.3573605,1.2207023,0,0,0,0,1.9110204,3.196504,0.7621712
179,0,0,0,0.36173975,3.0185285,0,0.36115018,0,0,0,0,0,0,0,0,0,0,0,0.61493784,0,0,0,0,0,0,0,0,0,0.18173322,0,0,0.5208962,0,0,0.2761261,0.6278448,0,0,0,0
180,1.5238885,1.108391,0.037877794,0,0.012927623,0,4.877435,0,0,0,0.3241836,0,5.743149,0,0,0,1.3594003,0,0,0.15403955,0,2.1373982,0,0,2.2871406,0,0,0,0,0,0,0.94436973,0,0,0,0,6.7594304,2.400023,0,0.93785846
181,0.23519145,0.083851635,4.78722,0,1.4084722,0,0,2.1131415,3.0459318,2.7093143,0,0,0,0,1.4007643,1.3603051,0.31804872,0,0,5.15318,0,0,0,0,1.2557278,0,0,0.4550557,0,0,0,0,0,0,0,0,0,0,1.0718671,0.30599964
182,1.0672493,0,0,0.42431873,0,0,0,0,0,2.3091657,0,2.5242548,1.5846372,0,0,0,1.986676,0,0,0.05467421,0,1.159437,0,0,0,3.9175148,0,1.661337,1.4653231,1.8833548,0,0,4.118809,0.06568871,0.067957304,0,6.269141,0.7521472,0,0
183,0,1.0423883,3.20172,0,0,0.5905074,0,0,3.969591,0.49131832,0,0,0,0,0,0,0,0,1.524406,0,0,0.31945935,0,0,0,0,1.3470488,0,0,0,0,0,0,0,0.3688316,0,2.1310456,0,0,2.130948
184,1.0408835,0,0,3.341854,0.5766365,0,4.026913,1.4118834,0,0,0,0,0.35096225,4.565683,3.097737,5.0053625,0.33017397,0.42050916,0,0,0.9841907,0.6292032,0,2.7441664,0,7.0871563,0,2.4024036,0,0,0.88983965,0,1.5605694,1.5666775,0,0,4.979131,0,0.022720845,0.11534611
185,0,0,1.304172,0,0,0,0,0,0,1.073831,0.42444602,3.884896,1.5138896,0,0,0,0,0,0,0.8736444,0.46321672,0.3410109,11.414222,3.2942095,0,4.7215977,0.02657332,0,1.5425066,1.4212185,0.61098903,0.038011108,0,5.5111547,2.979933,0,0,0,0.2764377,0
186,0,1.5258071,0,2.6967802,0,0.52666056,0.34753993,1.0218767,0.9996464,2.777319,0,2.9624925,1.1529996,0,0.033922866,0,0,2.4277189,0,0,0.055669513,0,0,0,1.0068434,11.811203,0,1.6227713,1.640497,6.34561,3.7854297,4.0752773,0,3.245075,0,0,0,0,0,0
187,0.17691411,0,3.2938468,0,0,0,0,0,0.79906964,0,1.4967309,1.0297428,0,0,0,0,0,0,0,0.23095973,0.5789523,0,0,0,0.344945,0,1.7265075,0,2.7656202,0,0,0.59241533,0,0,0,0,0,2.9098146,5.2106442,1.2386365
188,0,0,0,0,0,0,0,3.6459217,0,6.327077,0.904464,2.9900506,0,0,0,1.0982542,0,0,0.5008224,0,1.227349,0,0,0,0,0,2.217084,2.9101675,0,1.6301732,0,0,0,0,0,0,3.4262497,0,0,0
189,0,0.22232956,4.5997057,0,0,1.7736968,0,1.148233,0,0,0,0,0,0,0,0,5.094155,0,0.12497818,0.29207334,0,0,0,0.77428675,0,0,2.4402149,0.3327945,1.3545334,0,1.467024,0,0,0,0,2.135826,0,0,0,0
190,0,0,0,0,0,2.6175296,0,0,0,0,4.785188,0,0,0,0.28757885,5.3599286,0,3.250202,0,0,0,0,0,0,0,8.648694,1.4215516,0,0,17.618734,0,3.3430996,0,0.637119,1.3535768,2.9117095,0.4671487,0.49340904,0,0.7224378
191,0,0,1.6373051,0,0,0,0,1.8665017,0,3.7515304,0.39861256,0.2509953,0,3.8722746,0,0,1.7647052,0,0,1.0627433,0,1.2085738,0.76815176,0,0.8839587,12.039705,0,0.03150389,0,0,4.622597,0,0.3234711,0.8714746,0.10057917,0,3.7865992,1.5057203,0,0
192,1.5604012,0,2.2718365,0,0,0,0.36746198,0,0,0,0,0,0,0,0,0,1.2268474,2.2824137,1.9869221,0.991199,0,1.0470291,0.57252806,0.20529872,1.151656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
