x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052,y0053,y0054
744,0,0,0,0,0,0,2.0250292,0.29689786,0,0,2.3772933,0,6.5737815,2.968116,2.4017007,2.2608576,0.07858168,0,0,0,0,1.6033729,4.5738883,0,1.0283655,0.99947643,6.475882,0.84424984,0,0.9334166,0,0,0,0,0,0,1.6654257,0,1.3100244,0,0,2.234934,2.0050302,1.5503784,0,0.7006317,0,0,0,4.7140703,0,1.1380851,1.6019185,0,3.9314091
745,0.69873625,4.5412784,0,3.6931806,0,0,0.8058018,0.63314104,0,3.0037186,0,0,0,0,1.3968736,0,0,0,0,0,0.35622653,1.9505643,1.108741,0.1598927,0,0,0,0,0,0,0,2.6403742,0.9902044,0,0,0,2.903315,0,0,0,1.9116254,1.4001111,2.706789,0.6759303,1.9964306,0.24122778,0,3.990629,0,0.2653066,0,0,0,0,0
746,0,0,1.2475666,4.703693,2.6728585,0,0,6.6353736,0,2.257574,0,0,3.2522767,0,2.762247,0,0,5.1910806,2.6355774,0,0,0.8063552,0,0,0,3.2816632,0,1.4475554,0,4.746134,0,0,1.3999486,0,6.0699096,0.23914026,0,0.34821215,0,0,1.7230505,1.8194661,0,1.2764176,0,0,0,0,0,2.676369,0,0,0,0,0
747,1.0493635,0,0,0,0,0.24464399,0,0,6.0457034,0,1.394818,0,0,0.3337312,0.04530499,1.9791206,0,0,0.0909071,0,0,0,1.5374157,0,0,0.61297023,0,1.2984288,0,0.6471566,0,0,1.3047603,0,0,0,0,0.7769331,0.29177514,2.4286659,0.8387565,0,1.505003,0,0,0,0,0,0.9427952,0,0,3.205204,0,0,0
748,0,3.0473213,0,0,1.1679541,6.1572633,4.551591,0,4.751131,0,0.53720295,2.6588855,0,0,0,3.2137303,0,0,1.2174774,0,0,3.332697,0,0,0.5892022,0,0,0.38697657,0,5.370922,2.3260498,3.236629,4.605984,0,0,0,0,3.5000262,4.793988,9.889759,3.4363637,0,0,0,7.9461184,5.4083247,11.942641,0,0,0,0,0,0,0,2.157095
749,0,3.4509287,4.585508,7.3159328,0,0,0,0,0,3.3485575,0,0.56288487,0,2.768279,0,0,3.0559776,0,0,0,0,0,0,0,1.1070964,0,0,0,2.5041068,0,0,0,1.2267588,0,9.986969,0,0,1.8705438,0.2629861,3.7206924,5.1569386,0,0,0,13.94323,5.2861495,20.811035,0,10.380185,1.581825,0,10.824212,0,9.532243,0
750,1.2174095,0,2.2026374,5.2015777,8.935547,0,0.15496188,3.696527,0,0,5.930719,0,0,6.7145557,0,0,8.7513485,0,0,0,0,0,0,0,0,0.46189836,0,0,7.20923,4.824153,0,0,0,0,0,0,0,6.3718395,0.8570532,12.153159,0.46861225,0,0,0,19.685553,3.911932,3.1430404,0,0,0,0,4.0016413,2.007501,0,2.8795218
751,3.736081,0,5.4896827,0,0,0,0,1.078669,0,0,0,0,0,4.3190584,0,0,1.6424313,0,0,15.61329,0.27672392,0.5827085,0,9.839999,0.49939293,0,15.865356,0,0,0,0,0,0,0,23.547745,0,0,0,0,0,0,0,0.38121864,0,0,0,0,0,0,0.6882605,0,2.1850662,0,0,0
752,0,3.5607417,1.0660015,3.912001,0,1.8891767,0.031181755,0,0,0,0,0,0.39158165,4.4732037,0,0,0,8.355427,0,5.5856977,0,3.4694445,2.5460477,0,0,0,0,0,0,0.2225551,3.3905172,0.69087744,0.4267726,0,0,0,2.5378544,0,0,1.5051444,0,0,0,0,0,0,0,0,0,0,2.2946987,0.13076803,0,0,0
753,1.7595077,0,2.3797555,15.656257,1.5910217,3.249322,0,6.304046,0,0,0,0,1.5400627,0,0,0,0,0,1.2524159,0.8595889,1.3673216,0,0,4.2203703,0,0,0,0.22979787,0,0,5.9286523,0.18653187,0,0.83533823,0,4.428627,0,0,4.7125545,0.14437716,0,1.9529828,3.5035486,3.665844,0.5245658,0,0,17.006376,0,0,0.5322681,0,1.295351,1.9087324,0
754,0,6.351183,2.5465367,0,0,0,0,0,0.20166014,0.8176009,0,0,0,0.55622286,6.9987288,0,0,0,0.8612585,0,1.2503633,0,0.81662935,0.81838334,0,0,3.3203688,0,0,0,8.893289,0,0,2.171853,0,1.5648273,0,0,0,0,0,4.8738112,2.6790845,2.5411284,7.624119,0,2.683054,0,0,0,0.1582444,0,1.7041897,0,2.4574575
755,0,0,1.5027592,0,0,0,3.4168391,1.6310533,1.9740646,0,0,0.4537607,1.2054876,0,0.18158984,0,0,0,0,0.837782,4.613332,2.8995705,4.1917624,0,0,0.6176216,0,1.0496173,2.7446458,0,8.408356,0.5381643,0,0,0,0,3.8011663,0,0,1.9747162,0,2.3768525,0,2.4412315,0,0.5457075,0,1.500231,0,0,1.4997338,0,0,0,5.2301474
756,0,0,0,0,6.10115,3.9946513,0.62346965,0,4.5048285,6.226349,0,3.989955,0.51642776,0,0,10.472391,0,0,0,2.555167,0,0.25223872,1.1262741,6.2845783,3.4405344,1.1281339,0,3.2479084,0,0,3.4185472,0,1.8620238,0,0,0,0.9600038,0,0,0,0,4.12092,4.766147,3.694922,0,0,0,0.37970865,3.1301832,0,1.1558108,4.9626737,0,0,0
757,2.2779953,22.00482,1.7012986,1.4011394,0,0.3911626,0.325922,0,0,0,0,0,2.9206421,0,0,9.667483,0,0,2.0794725,0,0,2.4232686,2.836983,4.8780074,1.2447177,0,8.377038,1.0298603,0,0,0,0,0,1.0995507,0,0.6372088,1.5315497,0,1.3869551,0,0,0.9117232,0,1.1190517,0,0,0.24782579,0,0,0,3.2931406,0,0,0,2.3505914
758,0,0,0,0,0,1.2280313,1.3268917,2.5815513,0,3.333324,0,3.8665855,4.9682574,0,2.6238775,0.70413405,0,0,0,0,0,1.276035,0.6786978,5.8285246,0,0,1.031209,3.2376657,0,0,0,0.051250625,0,0,0,4.369571,0,2.3028827,0,0.84710735,0,2.8166428,0,2.3953507,0,0,0,6.4430456,0.35528618,0.22079405,1.1715457,4.5249243,0,0,0
759,0,2.6351178,2.9877021,0,0,0,1.5186851,0,3.010658,1.9338117,0.2479857,0,1.6593275,0,0.96119124,0,0,0,3.1085546,1.9064146,0,0.61005014,0,0,0.036837492,0,0,0,0,0.1461228,0,0.17637773,0,0,5.776237,5.153332,3.468676,2.1242976,0,0,0,1.1414822,0,0.034185782,6.246209,0,0,0,0,0,0,0.49234754,0,0,0.64588785
760,0,0,0.12615149,0,0.25571325,0,0,0,0,0,0,0,0,2.193617,0,4.9204497,0,0,1.2195091,7.7667756,0,0,0,21.842451,0,1.1172978,5.751359,0.45796677,0,0.6708896,0.5306798,0,0,0.80923474,0,0,0.8731203,1.7451658,0,0,0,0.37270978,0,1.9594972,0,0,0,0,0,0,0.4703649,1.1510104,0,0,1.3557864
761,0,14.908482,0,7.5871425,2.6325717,1.4779397,0,2.2293062,2.0134473,1.7986166,0,0.81596756,0,0.9059015,0,4.437626,0,6.3341,2.551626,0,0,0,0,3.3166237,0,0,4.8000736,2.0671365,0,0.75703263,1.3182855,1.276934,0.7699789,3.5433254,4.333702,0,0.66789037,0,0,0,0,0.6704949,0.8542805,0.6977256,0,0.042731762,0,8.950272,0,0.034241095,1.9637301,0,0,0,0
762,0.8998733,8.365067,0,0,0,4.2061124,0,2.955271,1.2416213,0,0.48696998,3.9151165,8.996229,0,0,3.1704903,0.7921313,0.71173996,0,0,3.384352,0,0,6.450883,0.9132143,0,0,2.5898442,0,0.22466652,5.837033,0,0,0,0,5.806393,0,0,1.2608641,0,0,3.1418486,4.3698263,0,0,0,0,7.8734107,0,0,0.2816659,0,0,0,1.3300451
763,0,2.7588134,0,0,0,3.0269487,0,0.8033393,0.32903513,0.30284393,0,0,3.230711,0,0,0,0,0,0,4.745285,3.1457748,3.3865614,3.1552691,3.6175268,0,0,0,3.008374,0,0.522727,0,1.8334136,0.8920461,0,0,0,0,0,0,0,1.1681682,1.5609089,0,1.6240923,0,4.175287,0,0,0,0,5.103764,0,1.2352552,0,1.5793021
764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.066183,2.3613784,3.881718,0,7.2411532,0,0,0,0,0,0.9641492,5.7018843,0.4724143,0,0,4.3685827,0,3.6729143,0,0,0,0,0,1.0935754,0,0,0.7421334,5.129079,0,0,0,0,18.03692,0.36702406,1.3626465,0,10.940883,0.9376781,0,2.8824496
765,0,0,0,3.9280684,1.3461124,0,0,2.0087874,1.4385848,0,1.0468801,3.1147008,2.0128613,0,0,0,0,2.9313583,0,0,1.89029,0.62220347,1.0571245,0,0.013910873,0.6540448,0,0.9084095,0,0,1.6977671,0,0,0,0,0,0.72145325,0,0,0,0,0,0,1.4216579,3.8597708,0,0,0.30448678,0,4.9593244,0,0,0,0,0
766,0,0.40941593,0,0.33909312,0,0,1.7352506,4.642526,2.5395067,1.4006032,0,0,3.2810678,0,0,0,0.53701854,0,0.95833355,0,0,2.1319163,0.7867032,0,0,0,0,1.2548103,0.99171543,0,0,0,0,0,5.704122,0,1.533251,0,0.6062656,0,0,0,0,2.287423,0,0,0,0,0.55404365,0,1.6435673,0,0,0.017388403,0
767,0.43730482,3.5115156,0.7850997,1.2655554,2.8172042,0,0,0,1.8255154,0,3.9768038,0,0.3014338,0,0,4.8291755,0,1.160769,0,0,0,0.22380276,0,0,0,0,0,3.4611213,1.0744842,0,0.6650164,0.8916227,0,1.0978913,0,0,2.1571066,0,0,0.31388322,0,0,4.651555,0,10.257539,0,0,0,0,0,2.2477832,10.601056,3.1971703,0.17709005,1.8391035
768,0,0.9651896,0,0,0,0,0,1.0986319,0,1.2389834,0,0,0,0.24853067,0,0,0,1.4163165,0,12.325684,0.6696931,0,2.8187435,13.953044,0.29706746,0,0,0,0,2.2202644,0,1.5906647,0.030788045,0,0,0,2.1835682,0,2.9811957,0.76107687,1.7164407,0,0,3.3124218,0,0,2.9537559,0,0,0.11367039,2.1199088,0,0,0,0
769,0,3.4903982,1.911437,0.68181914,0,0,0,0,0,0,0,2.9910831,0,0.20014694,0,0,0,0,0,0,0,0,0.48316407,11.617294,0,0,2.6952786,0,0,0,0,0,1.3099788,1.3782752,0,4.8708897,0,0,0,0,4.4645033,0,3.5294707,0,0,0,0,22.854929,0,0,0.3893925,0,0,0,1.3217427
770,0,7.360238,2.565985,0,0,3.1056266,2.4693525,0,0,0.26623103,0.025334602,0,7.206178,0,0,0,1.4943408,0,0,0,0,5.004908,0,3.1843581,1.9519181,0,2.1403947,0,0.20322631,0,5.7254024,0,0,0,10.057189,1.5691676,0.3848422,0.20738159,0,0,0,0,0,2.4877353,0,0,0,14.152151,0,0,0,0,0,0,0
771,0,0,5.6532598,0,0,0.16117296,2.2644877,4.215509,0,0,0.7897171,0.4660166,0,1.1701795,1.1444294,0,0,4.503193,0,2.2401967,2.2397108,0,0,0,0,0,5.455643,0,0,0,0,0,0,0,8.547152,0,0,2.1959124,0,0,0,0.52348864,0,0,0,0,0,0,0,1.1599869,1.452821,0,0,0,0
772,2.3432148,0,0,0,0,0,0,0,4.6968822,10.859949,0,1.5849302,0,0,0.04426209,0,0,0.42340124,0.055842977,9.77604,2.9768019,0,3.8186157,0,0,0,1.2278429,0.7713115,0.40164855,0,0,0,0,0.24083336,0,0,0.86966854,0.48501602,0,0,0,2.2090144,3.2276077,0,0,0,0,0,1.6137806,0,0.36217242,0,0,0,0
773,3.9714882,0,4.637429,1.0747784,2.976437,0,5.2503643,1.297757,0,0,0,0,1.4898292,6.9643373,0.5666208,0,0,0,0,0,0.18594094,0,0,0,0,0,0,1.971136,0,0,0,0,0,0,0,2.5641994,0,0,2.35738,0,0,0.75729835,0.509778,0,0,1.7457743,0,0,0.58741087,0,0.65736467,0,0,0,2.4135447
774,0.75177443,0,0,5.079356,0,2.501451,0,0,5.8678045,5.547255,0,0,5.8655653,1.0707728,3.4526708,3.2907088,0.038073834,0,0.8300229,0,0,0,2.9347665,0,0,3.1263149,0,0,1.2977908,0,0,0,0,0.24499531,0,0,0,0,0,0,0,0.42695028,1.1514025,0.87786555,0,5.3796873,0,9.431939,0,0,0.9825849,0,0.67381626,0,0
775,0,0,0,0,0,0,0,0,3.702532,0,0.7967041,0,0,0,0,0,0,7.032817,1.1857154,3.6009672,0,1.1588448,1.0729492,4.0455484,0,0,16.060974,0.6891381,0,0,0,1.0492406,1.8327789,0,0,1.3652486,1.3559633,1.2604729,0,0,0,0,1.2394438,0,0,0,0,7.3001046,0.16339855,0,0,0,0,0,0.90244144
776,0,0.14565597,0,0,0,0,4.367064,3.5618663,0,0.86148626,1.0665302,0.8637305,6.7084317,0,0.5286534,0,0,0,0,7.1272044,0,5.2593923,1.51846,0,0,0,0,3.0901608,0,0.19090389,2.3909318,0.7505381,2.48079,0,15.87428,0,0,0,0,1.3028437,1.397616,0,0,1.1656603,0,0,2.6352549,0,0,3.3106623,0,3.501937,1.9374993,0,0
777,0,13.295947,0,0,0.12069645,0.99314505,0,0,4.029794,4.301991,0,2.9157238,0,0,0.72461534,0,0,0,0.6928161,7.7511435,0,0,3.2165043,16.036867,0,0.09435873,0,0,0,2.5314307,0,1.9301074,0,2.283558,0,0,0,0,0,1.3848954,1.9029012,1.4305536,0.23560117,0.69868994,0,0,5.767873,0,0,0,0.90568626,0,0,0,0
778,0,0,0,0,3.3741708,0,0,0,0,0,0,3.2810953,0.9338191,0.59923726,1.1463401,7.783211,0,0,0,0,0,0,0,0,4.26768,1.1209418,9.432816,0.8418966,0,0,0.60828847,3.0938447,0,0,0,0,1.5256156,0.44803956,0,1.4492767,0,0,0,1.1752322,0,0,0,2.4802265,1.0122882,4.363373,2.9097998,3.5373113,0.13854311,0.9069771,0
779,0,0,0,0,0.62402374,0,0,0,0.6288171,0,0,3.3266852,0,0,1.2950743,0,0,0,2.1053998,1.2966566,6.996451,2.0143466,0,0.4709304,0,0,0,1.3755766,0,0,3.582919,0,0,0.11292341,13.1565895,0,0,0.8461848,0,2.4455667,0,0,0,0,0,0,0.23686211,0,3.385039,0,0,0,0,0,0
780,0,0.16718338,0,0,0,0,0,0,0,0,0,0,0,2.5274563,1.1407546,0,0,0,0,0,6.7598915,0,1.0414444,0,1.2853414,0,5.817331,0.17861369,0,1.8295556,3.479537,0,0,0,6.8467617,0,0,0,0,0,0,0,0.5171288,0,0,2.9676704,1.1172453,0,0,0,0,7.9528565,0.01266862,0,1.2901094
781,0,1.5671502,3.6451118,0,1.2065976,0,0,0,9.512838,0,0,1.215758,3.2062128,0,2.4431617,5.8798966,0,0,0.14906701,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8829005,0.62462467,13.7307205,0,0,1.1371906,1.3208332,2.5542371,1.3189399,0,0,0,5.464022,0.12872067,0,0,0,0,0,12.38348,4.167971,3.8979802,0
782,1.5428864,0,0,6.319994,11.4281,1.5190309,0,0,0,0,5.7271924,0,0,9.659721,0,0,7.927377,14.716082,0,0,0,0,0,0,0,2.0943606,0,0,7.586113,11.55586,0,0,1.981089,0,0,0,0,1.0234323,1.6287484,7.2504144,1.66021,0,0,0,17.271183,8.421732,30.345772,0,11.072794,4.1206365,0,4.321418,0,8.546568,0
783,0,0,0,1.5525187,0,2.434249,0,0,0,0,0.86094093,0,0,8.115623,0,0,0,2.6773143,0,1.4231359,0,0,0,0,2.1956985,0,0.02262183,0,0,0,0,0,0,2.0762281,0,0,0,0,3.3823783,0,0,0,0,0,0,4.0098286,22.29819,0,4.5073195,8.332513,0,4.071592,1.0169016,5.8554673,0
784,1.742273,8.836365,0,2.7005959,13.387162,0.6235228,0,0,0,0,9.889624,0,0,0,0,0,6.822289,0,0,0,0,0,0,0,6.061337,0.47531974,20.544977,0,0,3.299559,0,0,1.9089584,0,7.489084,0,0,7.6197395,0,10.332581,6.0068607,0,0,0,18.340525,5.0120015,23.368366,0,0,1.6459844,0,11.523762,2.608707,2.6191654,2.2958624
785,1.749944,0,0,0,6.5792227,0.27279666,0,0,0,0,5.4837365,0,0,5.2328773,0,0,9.622092,5.7296243,0,0,0,0,0,0,0,0.15396586,0,0,12.873849,6.1268864,0,0,4.274787,0.46773854,17.975101,0,0,0,0,6.1011963,1.1405892,0,0,0,8.863688,0,0,0,0,2.5424883,0,5.619323,3.1858208,0,0
786,0,2.8940568,2.55633,0,0,0,0.8928324,0,0,0.10405639,1.5723401,0,0,2.6553767,0.42859977,1.4528157,0,0,0.7553948,0,0,0,0,0,0.26893097,0.46726286,10.655604,0.43432215,0,0,4.8156514,0.8637105,2.8774617,0.73411524,6.9441953,0,0,2.3877602,3.3527107,0,0.74701315,2.1353323,0,0.2719199,4.195423,0,9.435452,0,0,0,0,0,0,0,2.3423696
787,4.5949388,4.2965336,0,0,0,3.8267696,2.3800695,0,7.6210513,1.4084527,0,0,0,13.233984,0,2.7265172,0,0,0.027550481,1.6125486,0,2.6775665,0,0,0,0.26821226,0,4.251467,1.6366918,0,0,0,0,0,0,0,2.488662,0,0,0,1.131284,2.1399937,0.10363679,0.9699394,0,0.9603908,0,6.2917666,0,3.245774,2.3000467,4.8498373,0,0,0.119582586
788,0,0,0,5.5773516,0,0,7.9674892,2.225302,1.9978782,3.49967,3.7978716,0,4.7819695,2.2212734,0.3548842,0,0,0,0,2.2578855,0,0,0,0,1.8316194,0,0,1.7746325,4.3057194,0,1.2957461,1.3165703,0,0.934649,8.750649,0,0,0.24243596,1.3841085,0,0,2.1697302,0,0,0,0,0,0,0,0,0,0,0,0,0
789,0,1.9784443,0,0,0.5441404,0,0,0,0,0,0,0,2.2431364,0,0,0,0,0,0.614051,0,1.3747807,6.3783827,0,0,0,0,0,0.10741384,0,0,2.1676872,0.93143827,0,0.8264972,8.697157,0,0.24909945,0,0,0,0,1.7714947,0,4.108439,0,0.11216844,0,0,0.8401981,0,0,0,1.0863596,0,0
790,0,0,0,3.7102168,0,0,0.80031294,0,1.7655439,0,0,1.1897758,0,6.984653,0,4.570572,0.15859629,0.25489733,3.4235327,2.1440582,0,1.0485513,0.099179484,0,0,0,0,0,0.72425777,0,0.06826711,0.020670071,0,0,6.5387907,0.7239041,1.4546584,0,0,0,0.7959541,2.5629148,5.254743,6.16108,7.499945,0,0,1.2739414,1.8128921,0,1.5381913,0,0,0,4.028576
791,3.4145603,0,5.297546,2.9003978,0,0,1.3554564,2.9310548,0.34946746,0,0.22823349,0,0,0,0,0,0.4458938,1.269024,0,1.6551058,0,0.3328127,0,3.6046627,0,0,0,0.5229767,0.17502603,0,10.275639,0.8718403,0,2.593499,0,3.7220476,0,2.3122928,2.6528504,1.5336314,0,0.7106304,0,2.2437546,0,0,1.3142786,0,0,0,0,0,0,0,0
792,0,0,0.11143631,5.253595,0,1.14877,0,0,0,2.5080347,0,2.082882,0,0,4.471837,0,0.80920815,0.30146235,0,0.9205338,1.4679164,0.8429704,0,0,0,0,3.7358887,1.2236899,0,1.5647908,0,1.2027206,0.5688948,0.3389099,3.0463777,0,2.717496,3.1605978,0.21435788,0,2.4862046,1.649102,0,0.03461805,0,0,4.521941,0,1.9448656,0.12767366,0,0,4.0719137,3.0892923,0.004405943
793,0,3.4791803,0,0,0.6718954,0,0,3.4141176,0,0,3.4026134,0,0,0,0,0,0,0,1.9663619,2.7418969,0.8688183,0.29689285,0.8367923,0,2.1342187,0,5.99179,1.4215709,0,0,14.354753,3.7311234,0.35952157,0,13.05707,0.87330043,0,1.4319077,0,0.32557955,0,4.9256654,0.0942003,0.94404453,3.832089,0,0,6.47864,0,0,0.6483733,0,0,0,0.13422826
794,0,0,0.89763355,6.1967373,0.5318614,0,4.2429686,0,0,0,1.0963975,0,0,0,0,4.225825,0.16772522,0.08287484,2.3549635,7.3441777,5.5775743,1.8365232,0,1.2747507,0,0,0,0,0,0,0,0,0,0,0,2.636043,2.037057,0,0,3.468662,0,5.8257375,0,2.0332568,0,0,0,8.935655,0,0.06761548,4.2732096,0,0,0.09769721,0
795,0,0,0,0,0,3.3089633,0,2.7309878,0,0,0,0,0,0,0,0.3558625,0,2.586021,3.223563,0,2.6950588,0.6852947,0,7.078892,0,0,0,0,0,0,0,0,0,0.1850025,0,3.269932,0.60879654,0,0,0,0,3.855433,3.4504733,4.293466,0.98990315,0,0,3.0825043,0,4.5005264,1.3037266,2.0226536,2.1063292,0,0
796,0,13.163721,0,4.4264045,0,0.89448285,0,0.7881316,5.2842803,0,0,0,2.3464005,0,0.784154,0.04196381,0,6.137305,0,0,0,0,4.2902875,6.1966987,0.67137617,0,0,5.1771545,0,4.908395,0,0.16387193,1.57648,0,0,0,3.517128,0,1.0743587,0,0.4209603,4.055282,0.79188186,0.7207705,1.4091203,0,3.0285168,0,4.4256625,0,0,4.528501,0,0,0
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2874074,6.3063016,0,0,0,2.6025274,0.18920815,0,0,0,0,0,0,0,0,1.1795474,0,0,0.43949732,0,0.56826824,0,0,4.7503605,1.2852421,0,0,0,0,2.228233,0,0,0,0,0,2.9238694,0.5653542
798,0,0,0,0,0.44495618,0,0,0,0,0,0,1.3606355,4.9757595,0,2.876536,3.9106266,0,1.3231865,2.096342,0,0,1.7472961,2.4499772,8.944885,0,0.98532844,2.186986,0,0.68076605,0,0,0,1.0305121,0,0,5.1770005,0,0,4.14144,0,0,0.27086443,0,0,0,0.2886049,0,0,0,0,0,0,0,0,0
799,2.792415,5.718791,1.8093547,5.0039396,0,0,0,5.4346704,0,0,0,0,0,0,1.6959431,0,0,0,0,3.889894,0,1.2974292,1.469305,15.553369,1.6675513,1.1532689,0,0,0,0,0,0.18201584,0,0,0,2.6798248,3.8750327,0,0.07077492,0,0,3.3384402,0,2.2015944,0,0,0,0,0,1.0558426,0,0,0,0,0.16925259
800,3.0336554,0,1.1751043,4.52299,0,0,0,1.3368926,0,0,0,8.350833,0.6442683,0,1.4958184,5.6913295,0,5.0252748,0.5694421,0,2.589468,1.3286939,0.5320362,0.51498514,0,0,1.3019395,2.916908,0,0,0,0,0,0.14718412,4.0655093,1.7125354,0,0,0,1.5153835,0,2.1164327,0,2.9963214,0,0,0,20.38097,0,0.16602658,0.7775223,0,1.927959,0,0
801,0,0,1.0099022,0,0,0,2.0920756,0,2.599116,4.159389,0,0,0.64305305,0,0,0.2108698,0,0,0.24309035,0,0,0,0,0,0,0.18805608,0,2.0559897,0,0.68946105,6.209177,0,0,0,10.408056,0.28386402,2.5914288,0,0.6208277,0,0,4.1708503,0,0,2.08789,0,0,1.6439266,0,0,0,0,0,0,1.3767716
802,0,4.809973,0,0.06867427,0,0,0,0,0,0,0,0,5.1967454,0,0,0,0,0,1.8292885,0,6.851101,0,2.768269,0,0,0.13714482,0,0,0.4583341,0,6.8037663,0,0,0,0,0,0,0.064807065,0,0,1.3419513,6.4218917,0.19301909,1.5360132,0,0,0,3.7770615,0.6477135,0,0,0.96552205,0,0.00607017,0
803,0,3.1611614,0.9284239,0,0,0.87072486,0,0,4.9365497,0.22079915,1.3558643,0,0,0,0,0,0,5.5633097,0,0,0.6209572,2.2128708,2.2616556,10.7284775,0.14804836,0,9.736283,0.5873124,0,3.7891695,0,4.115071,1.6728568,2.0936913,7.1985025,5.3870907,1.7474176,0.80003697,0,0.5791379,0,1.2826227,0,0,0,0,3.4350832,0,0,0,0,6.3881435,0,0,1.9009835
804,0,6.1091332,0,0,0,0.926937,0,0,1.4295838,2.8309662,0,0.08753438,2.5667253,0,0,5.4138002,0,0,0.322199,0,0,0,0.15641926,0.25299186,0,1.7464069,0,0,0,0,0,0,0.36839485,0,0.5438498,0,0.82490665,1.8620287,0,0,0,3.3398998,2.4316983,0.9782456,2.4242816,0,0,4.066949,1.0413587,0.20663168,4.4240017,2.8286142,0.7743695,0.30591324,2.4421182
805,1.2203012,0,0,3.107968,0,2.5952172,0,5.0058694,0,0,0.07952229,5.898074,4.583451,0,0.5991736,6.6155705,0,0,3.2160158,0,0,0,0.8676102,3.173731,4.350395,0.73791933,1.6551692,0,0,0,0,0,0,0.03984197,0,0,0.92686015,0,0,0,0,0,3.266874,0,2.5868168,0,0,9.165996,0,0.5508511,0,0,0,3.6752484,0
806,0,0,2.1328373,0,0,0.82711357,2.7481089,0,3.77539,0,0,0.7832039,0,0,0.59860146,0,0,0,0,0,0,0,2.7616765,0,0,0,6.1356735,2.323734,3.470978,0.040351875,2.0742552,0,2.4144907,2.5355089,0,0.634519,0.30497262,0,0,0,0,4.679445,0,2.820753,7.393185,0,0,0,0,0,0,0.32982057,3.5408764,0,2.1734707
807,0,0,0,0,0,0,4.2427697,1.2550586,0.8645206,0,0,1.9825644,2.914035,0,0,0,1.275871,0,0,7.542925,4.9545383,3.6197875,0,0,0.23251872,0,7.270923,0,0,0,0,0,1.6082823,0,0,2.1158984,0,0,3.5769649,0,0,3.0206828,0.8208949,0,0,3.755456,0,0,0,0,0.9411867,0,0,0,1.7384135
808,0,0,0,0,0,0,0.07827075,0,3.5268912,2.8006163,0,0,0,4.4390965,1.9381528,3.4619093,1.1430529,2.1303904,0.9386752,3.2255228,1.2364366,0,0,0,0,0,0,1.2927122,0,0.57937,0,0,0,0,0,0,3.316185,0,0,0,1.3043069,0,3.3827934,0,0,0,3.73674,8.195777,0.53011286,0,0,6.2289915,0,0.49656373,0
809,0.3628923,0,3.3982136,0,0,0,0,0.08311189,0,0,0,0,4.651016,3.04772,2.5090978,0,0,0,0,0,2.2523932,0,0.7078395,13.2786,0,0.1397579,6.6620717,1.7368559,0,0,0,0.44204408,0,0,0,5.059672,0,0,0,0,0,3.2589815,0.2912927,1.4696846,0,0,0,0,0,0,0,0,0,0,0.6389294
810,1.0627929,0,1.5444528,0,0.34311458,0,3.0188847,0.3229636,2.797011,1.9684037,0.27098507,0,0.34668607,11.784514,0,0,0,0,0,7.3612647,0,0,0,4.1267653,1.4763612,0,0,6.2847953,0,0,0,0,3.3485105,0,0,0.66874707,2.20789,1.9162639,0,0,0,1.9541633,0.1635695,3.8947642,0,0,0,0,0,0,0.24179499,0,0.1741238,1.2705251,4.0312147
811,0,10.567729,0,0,0,0,0.49103686,0.9673023,0,3.0083668,2.465466,0,0,0,2.5598147,0,1.2459499,0,0.8195955,0,0,0,0,0,0,0,3.8088262,2.822974,2.1799786,0,0,0.97788405,0,0,0,0.04346407,0,0,0,0,0,5.025715,0,0,0,0,0,23.721626,2.1941857,0.64512867,0,0,0.022632767,2.342691,1.1610129
812,0.25670236,0,0,0.59876245,0,0,0,0,6.2980776,0,0.50256634,0,7.2692566,0,0,0,0,0,0,7.13526,0,0,3.5319173,0,0,0,0,0,0,0,4.3798847,0,0,0,0,0,5.3396506,0.6348589,0,0,0,0.71356934,2.8496137,0,0,0,0,0,0,2.5951445,0,0,0.17556325,0,0
813,0,0,1.5451796,4.732037,3.3104777,1.8247316,0,2.6977098,0.49303016,0,0,0,0,0,0,0,0.107672095,0,3.9769337,4.428867,3.4134972,0.66538954,0,7.7390423,0,1.0017908,0,1.001589,0,0,1.7948432,0,0,0,3.8641758,1.7395533,0,0,0,0,0,2.3813095,0.48200977,0,0,0,0,0.31515697,0,0,0,3.9094832,0,0,1.2471635
814,0,0,0,0,0,1.0581948,0.57553536,0,0,5.64975,0.51723796,0,2.4591,0,0,4.0077605,0,0,0,0,0,0,4.8185744,6.451307,2.2020726,0,0,0.46662828,0,0.5511035,1.2074187,0,0,0.014099226,0,0,0,0,0,0.49622682,0.45057607,0.062635854,0.32969755,2.7859972,0,0.7323924,0,0,0,0,3.6358576,0,0,0,0
