x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021
701,0.085580975,3.5270498,0,0,0,0,0.10547832,0,0,0,0,0,0,0,0,0,0,0,0.19202532,0,0.23727712,0
702,1.1326267,0,0.7967235,0.61885595,0,0.5605867,0,0.23791204,0,0,0.25626665,0,0,0,0.34510657,0,0,0,0,0,0.72535783,0.9174078
703,0,0,0.46275783,0,0.50940967,0,0,0,0,1.3885065,0.028131895,0.50060844,0,0.83496207,0,0,0.5763823,0.32413965,0,0,1.046398,0
704,0,0.22465567,0,0.22691901,1.0829502,0,0,0,0,0,0,0.64536554,0.3124457,0,0.81692904,0,0.2900204,0,0.7168099,0,0,0.24242601
705,4.1094294,0,0.77845675,0,0.075209506,0,0.40607435,0,0,0.76869684,0,0.69758767,0.542309,0.052858137,0.32855994,0,1.786216,1.0807366,0,0,0.024318056,0
706,0.63861907,0.68339974,0,0,0,0.7297242,0.7971801,0.62762386,0,0.8939577,0,0.02733096,0.11771269,0,0.743345,0,0,0.7471747,0.21787283,0,0,0.017713295
707,0,0,0,0.10944246,0.378657,0.29788148,0,0,0,0,0,0,0,0,0,1.2026259,0,0,1.3034841,0,0.17276794,0.15401702
708,0,0,0,0,0,0.46823296,1.182205,1.2276293,3.1710236,0,0,0.12376107,0.5494396,0,0,0.72730464,0,0,0.91533566,0,0,1.3058194
709,0,0.31398994,0,0,0.3418125,0,0.068114616,0,0,0,0.58040315,0,0.14539975,0,0,0,0,0,0,0,0,0
710,2.3910677,0,0,1.0916649,2.1712124,0,0,0,0,0,0,0,0,0,0,0,0.53564054,0,0,0,0,1.88686
711,0,0,0,0,1.3264534,0.4956323,0,0.41157126,1.6532356,0,0.2527907,0,0.56160635,0,0,0,0,0,0.32784128,0,0,0.1743264
712,0,5.0089493,0,0,0,0.22250633,0.07389769,0.8565521,1.1879044,0,0,0,0,0,0.04436169,0,0.111859426,0,0,0,0.32971784,0.2884285
713,1.2082323,0,0,0.024956785,0,0.38138536,0.7014067,0.4187915,0,0,0,0.74536294,0.4331,0,0,0.33175862,0,0,1.0516809,1.296727,0,0.6120306
714,0,4.257239,0,0,0,0,0,0,0.6617915,0.10226694,0.3633749,0.27033505,0,0,0,1.7998463,0,0,0,0.3013268,0,0
715,0,1.6555204,1.3496228,0,0,0,0,0,2.1665154,0,0.4354689,0.13179205,0.86292225,0,0.016259262,0,0,0.3517576,0,0,1.6578736,0.7128722
716,0.3683763,0,0,0,0,0,0,0.41622818,0,0.5081256,0,1.9434669,0,0,0,2.360629,0.0530489,0,0,0,0,0.0817102
717,2.444543,0.7355256,0.88483095,0,0,0,0,0.308872,0,0,0,0,0,0.59262145,2.6506772,0.93722004,0,0.75110006,0,0.44589922,0.30312005,0
718,1.6353592,0,0.037752867,0.4944304,0,0,0,0,0,0,0,0.24122442,0.6071426,0.014924202,0,0,0,0.53265554,0,0.735663,1.3368208,0.6550755
719,0,5.1564636,0.015690897,0.94320095,0,0,0.61553425,0,1.5696193,0.24601606,0.1179428,0,1.1173156,0,0,0.6273249,0,0.15433317,0.81287575,1.366457,0,0.3344471
720,2.8089721,0.545129,0.87153924,0,0,0.9812275,3.083441,0,0.2139205,0.30154973,0,0,1.0847045,0.5944473,0,0.19335788,0.050913844,0,0.5540048,0,2.8256376,0.15361436
721,1.2900798,5.3143263,0,0,0.40925404,0,0,1.2425536,0,0,0,0,4.682195,0,0,0,0,0,0,0,2.0761096,0.19659261
722,1.5935923,0,0,0,0.33172464,0,0,0,1.702131,0,2.0970213,0.88723385,2.1069987,0,0,2.4064858,0.9023638,0.8939299,0.46084437,0,1.0604421,0
723,0,2.647627,0.4307724,0.7442854,0.2499962,0.16746809,0,0,0,0.4874126,0.6656252,0.44754538,3.6810887,2.1827962,0,0,0.19503163,0.9675438,0.052571677,0,2.4751492,0
724,1.6488258,7.330173,0,0.5375289,0,0,0.44040084,0,0,0,0,0,2.3890977,0.16390716,0.18336542,0,0,0,0,0,2.2966475,0
725,0,1.7145665,1.2225448,0,0.66720134,0,0,0,0,0,0.09065045,0.06114336,0,0,0.11732921,0,0,0,0,0.109963365,0,0.32018346
726,0,4.3058367,0.026625823,0.33511865,0.016205132,0,0.11874633,0,0,0.11082459,0,0,2.1089838,1.6497607,0.40204397,0,0,0,0.42595154,0,0,0.4964004
727,1.5045714,5.276765,0,0,0,1.287196,0,0,0,0.29509664,0,0,0,0.5967402,0,0,0.4476045,1.6975237,0,0.4848404,0,0.21187207
728,0,0,0.391363,0,0.097122185,0,0,0,0,0,0.10926949,0,1.4006232,0,0,2.3822126,0,0,0,0.78977615,0,1.0884929
729,0,3.24573,0.25722256,0,0,0,0,0.02705814,0.7099749,0,0.10564758,1.1215776,0,0,0,0,0.03815964,0,1.2588301,0,0,0
730,0,0,0,1.2157559,0,1.0271499,0.65990144,0,1.2162999,0,0,0,0,0.26939195,1.227242,0,0.5521562,1.2546318,0,0,0,0
731,0,5.6324873,0.24791196,0.03302503,0,0,0.9379868,0,1.9986941,0.32732567,0,0,0.78182787,0,0.04377728,0,0.68604535,0,0,0.120915025,0,0.79803556
732,1.6982483,0,0.8650993,0,0,0,0,0,0,1.12672,0.68440354,0,0,0,0,0,0,0,0.04329424,0,0,0
733,1.93,0,0,0,1.549664,0,0,0.924713,0,0,0,0.08135815,0,0,1.5708836,2.4639692,0,0,0,0,0,0
734,0,0,0.73772365,0,0.7688317,0,0,0,0.023081394,0,0,1.0129364,0,0.47801948,0,0,0.13714948,0.6574352,0,0,0.5468547,0
735,0,6.5114503,0,0,0,0.01338027,0,0,0,0,0.82785106,0,0.9902106,0.9504918,0.61879694,0,0,0,0,0,1.1999742,0.011799748
736,0,0.5282655,0,0.06721496,0,0,0.5990529,0.46526608,0,0.08827987,0,0.44391888,0,0.96564656,0,0,1.4041815,0,0,0,0,0
737,0.6907987,0,0,0.10261099,0,0,2.0867484,0.266507,0,0.9240566,0,0.22960877,0,0,0,0,0,0,0,1.1386008,0,0.24643551
738,0,0,0,0,0,0.46310613,0,0.664123,0,0.38485816,0,0,0.54720986,0,0.3085822,0,0.246288,0,0,1.0052065,0,0
739,3.1716971,1.5668442,0.40187773,0,0,0,0,0,0,0,0.5154501,0,0,1.900307,0.10652798,0,0,0,0.39939845,0,0,0.22159076
740,0,0,0,1.0149459,0,0,0,0.50416434,0.7360058,0,0.9417337,0.57286906,0,0,0,0,0,0,0,0,0,0
741,0,0,0,0,0,0,1.1663812,0.091165885,0,1.0909369,0,0.26848674,0.41739318,0,0,1.2071161,0,0,0,0.8594047,0,0
742,0.93792737,1.1277652,0.9641611,0,0,0,0,0.08307072,0.31994215,0.096099414,0.6015706,0.34348527,0,0,0.7678907,0,0,0,0.28945836,0.12252662,0,0
743,0.48739323,0,0,0,0,0.48701584,0.05130506,0,1.745923,0,0.33709168,0,0,0,0,0,0,0.18299317,0.017060857,1.2848527,0,0
744,0.398771,0,0,0.2450749,0.7478936,0,0,0,0.18494529,0.17676422,0,0,0,0,0,0.41479957,0,0.20995712,0.16571683,0,0,0.33561224
745,0,3.504624,0,0,1.7857352,0.7418765,0,0,0,0,0.33291078,0,0,0.4170131,0.34310755,3.5436041,0.36490354,0.31657195,0,0,0.29646018,0
746,1.80624,3.786053,0.39354926,0,0.4073593,0.33105665,0.31326312,0,0,0,0.49698928,0,0,0,0,0,0.7392772,0.69126225,0,1.5772134,0.37157127,0.4568007
747,0,0,0,0,0,0.12983106,0,0,1.3973566,0,0,0,0,0,1.0501528,0,0.47308692,0,0,0,0,0
748,0,0,0.31164518,0.067654595,0.23313446,0.24344125,0,0,0,0,0,0,0,0,0,0.67470247,0,0,0,0,0,0.36207202
749,0,0,0.42730904,0.8104058,0,0.56227136,0,0,0.17937438,0,0,0,0,0,0.4597441,0,0,0.3693654,0,0,0,0
750,0,0,0.31659582,0.2823261,0,0,1.0248564,0,0.7363533,0,0.27148497,0,0,1.0908172,0,1.6768147,0,0.26242596,0.22297205,0,0,0.3665509
751,0,0,0,0,1.1169773,0.16589224,0.45997342,0.17843597,0,0,0.75986665,0,0,1.1351501,0,1.1217058,0,0,1.078117,0,0,0
752,0.07396003,0,0,0,0,0,0,0,0,0,0.06546187,0.9453565,0.6805114,0,0,0,0,0,1.4784687,0.7706513,0.30749434,0
753,0,0,0,0,0,0.61269677,1.3994552,0.37651446,0,0.37340444,0.1728802,0,1.2934161,0,0,0.43993887,0.6345128,0,0.21511646,0,0.5493727,0.37122056
754,0,0.82912886,0.3339741,0,0,0,0,0.5426126,4.0583515,0.30839917,0,0,0,0.034807846,0.380949,0,0.23240477,0,0.5224641,0,0,0.7242358
755,0,1.1492487,0,0.9319567,0.71442777,0,0,0.82814777,0,0,0.27167046,0,0,0,0,0,0,1.1629663,2.1412272,0,0.3158615,0.5443341
756,0,0,0,0,0.5905111,0,0.29561552,0,1.8450067,0,1.5803475,0,0,0,0,0.32248005,0,0.23847573,0,0,1.349216,0
757,0,0,0.7409747,0,0,0,0.50795823,1.1506395,3.472079,0,0,0,1.1645699,0,1.0898027,0.13641582,0,0,0,0.22120811,0,0
758,0.08481326,0,0,0.54749864,0,0.36546704,0,0,0,0,0.08326503,0,1.1070677,0.00249407,0,0,0,0.010516617,0,0.2082798,0,0.30728963
759,0.9069494,0,0.7030999,0,0,0,0.43863446,0.124963015,0,1.2938312,0,0.642044,0.14278895,0,0,1.1597657,0,0,0.1969116,0,0,0
760,2.174067,0.24570467,0.7027572,0.17335626,0,0,0,0,0,0,0,0,0,0.5968157,0.27377373,0,0,1.1531718,0,0,0,0
761,0.10862123,1.4676615,0.54343295,0.06015103,0.50359505,0,0,0,2.7222013,0,0.5930401,0,0,0.576068,0,0,0,0.89036894,0,0.9989048,0,0
762,0,0,0,0.3359104,0,0,1.2496464,0,1.5949414,0,0.11292505,0,0.091932975,0,0.3695918,0,0,0,0.84432054,0,0.8122221,0
763,0,0,0,0.05306638,0,0.36564317,0,0,0,1.1760393,0,1.1586103,0,0,0,0,1.1656985,0,0,0,0.56947845,0.38252142
764,0,4.9966054,0,0.30393505,0,0,0,0,0,0.7700983,0,0,0,0,0,0,0.83631456,0,0,1.0390034,1.5024211,0
765,1.468863,0,0,0,0,0.101562746,0,0,1.8616158,0,1.7572372,0,0,0,0,0,0,0.4481256,0,0.4164072,0.65723747,0
766,0,3.5486116,0,0,1.1231443,0,0,0.42410251,0,0,0.008860985,0.42172614,1.0153319,0,0,0.18216197,0.7451284,0,0,0,0,0
767,4.139678,0,0,0,0,0.37242764,0,0,0,1.0082774,0.24125627,0.26063722,0.21149477,0,0,1.1272151,0,0,0.7533851,1.4851643,0.07840993,0
768,0.5493135,0,0.379601,0.38450423,0,0,0.8567592,0,0.23237307,0.4578613,0,0.56357396,0,1.115355,0,1.5111032,0.1834019,0,0.27405357,0,0,0
769,0,0,0,0.042242646,0,0,0.4664988,0,0.25213948,0.10297922,0.60222065,0,1.5911437,2.3705676,0.42655757,0,0,0.6197261,0,0,0,0.7913214
770,0,0,0.16056699,0,1.2507055,0,0,0.40502816,0.8123281,0,0,0,0,0.3308702,0,0.38227212,0,0.16591792,0.2118255,0.035406765,0,0.803167
771,0,6.1900196,0,0.8327142,1.368821,0.2591349,1.1597959,0,2.079325,0,0,0,0.20377944,0,0,0,0,0.16553476,0.28744146,0,0,0
772,1.8973302,0,0,0,0.6661004,0,1.3268981,0,0,0,0.051704332,1.1069506,1.0538039,0,0,0,0.543289,0,0.32267153,0,2.1933112,0
773,1.9008054,0,0,0.22002463,0,0.706347,0.12590562,0.027663192,0,0.5126945,0.48980787,0.62183344,0,0,1.3867815,0,0,0,0,0,0,0
774,0,0,0,0,0.048362367,0,0,0,0,1.1659409,1.0013962,0,0,0.04983139,0,0,0.81689364,1.0824922,0,0,0,0
775,0,0,0.017917866,0,0.30804113,0,0.73780954,0.23259579,0,0.45202836,0,0,0,0.41631734,0,0.041310847,0.50760937,0,0,0.66637367,0.14393389,0
776,1.6776525,0,0,1.3546343,0,0.19974609,2.3596408,0.19390427,0,0.49924198,0,0.14037435,1.7278494,0,0.026864989,2.3850195,0,0,0,0,0,0
777,0,0,0,0,0,0,0,0,0,0,1.8008132,1.8405794,0.45577037,0,0,0.15218292,1.0624037,0,0,0.429356,0,0
778,0,0,0.20834327,0,0.1855443,0.098625526,0,0,0,0,0,0,0,1.8369924,0.05019154,0,0,0,0,0,0,0
779,1.4766902,0,0.39713204,0,0,0,0,0.008831517,0,0,0,0.55740684,1.3155043,0,0,0,0,0,0,1.3954048,0.30352277,0.5150366
780,3.7550678,0,0.3707238,0,0,0,0.26610944,0,0,0,0,0.46189627,0,0.47548792,1.6338022,0.09703278,0,0.055576902,0,0,0,0
781,0,0,0,0,0.33207563,0,0,0.3215688,0,0,0,0,0.55259115,0,0,2.0297077,0,0.20171389,0,0,0.084900744,0
782,0.069647245,0,0,0.013658794,0.3600603,0.08761546,0,0,0,0.8158791,0,0.69171196,0,0,0,0,0,0,0,0,0.22841115,0.33072206
783,0,7.247615,2.1151369,0,0.10975827,0,0,0,0,0,0,0.3901007,0,0.44701704,0.07327709,0,0.16151251,0.8269581,0,0,0,0
784,0,0.22579269,0,0,0,0,1.206613,0,0,0,0,0,0,0,0,0.11439722,0.24007228,0.68070215,0,0,0,1.4766728
785,0,2.665754,0,0,0,0.6038702,0,0.05923615,1.2249696,0,0.23501566,0,0.6073635,0,0.354303,3.450126,0.48227686,0,0,0,0,0.25219783
786,0,0,1.0936164,0,0.38566968,0,0,0,0.030622143,0,0,0,0,0.025156895,0.3859102,0,0,0,0,0,0,0.29387885
787,2.9345043,5.338847,0,0,0,0,0,0,0,0,0,0.4793333,0,0,0,0.6147317,0,0,0,0,0.12063684,0
788,1.1109616,2.5797422,0,0,0,0,0,0,0.58052117,0.35766143,0.2214753,1.6995733,0,0,0,0.76115614,0,0.8282868,0,0.491611,0.005694602,0
789,0,0.63502526,0,0.59666365,0,0.44809148,0,0,0,0.33676472,0.3020924,0,0,0,0.97317576,1.850241,0,0,0.9226496,0,0,0.21070145
790,0,0,0,0.4473399,0,0,0,0.010065898,1.3897402,0,0.70427525,0.03175711,0,0,0,0,0,0.05472447,0.5150639,1.1329656,0,0
791,0,0,0.14259548,0,0,0,0,0,0.83845675,0,0,0.13966632,0,0.33451095,0,0,0,0.70848924,0,0,0,0
792,2.4400172,0,0,0,1.7030065,0,2.438737,0,0,0,0.14084506,0.7728692,1.0512615,0,0,0.11810524,0,0,0.5272398,0,0,0.9574201
793,0.056891665,0,0,0.10971821,0.13352871,0.017953642,0.9189802,1.3450471,0.1781323,0.064715885,0,0,0.2230147,0,0,0.3571658,0,0,0.7702366,0,0,0
794,0.78021115,0,0.10260968,0,1.2244507,0.58446175,0,0.6382882,0,0.374958,0,0,0.1793425,0.26436484,0.5694329,0,0,0.94035435,0,0,0.8107371,0.2211727
795,0,0,0,0,0,0.08945369,0,0.031589124,2.9754577,0,0,0,0.8111724,0.8431896,0.554633,0,0,0,2.0387669,1.7492174,0,1.501405
796,0,0,0.17966227,0.55740845,0,0,0,0.23135169,0,0.5830575,0,0.0609865,0,0.57854813,0,2.3112845,0,0,0,0,0,0
797,0,1.5685859,0,0.20586298,0,0.55203503,0,0.48463896,0,0.63002115,0,0.9545741,0.4378051,0.8655492,0,0,0,0,0,0.94515663,0,0
798,0,0.5041723,0.013123415,0,0.4489024,0.2645594,0.5153352,0.009864931,0,0.45819443,0.0864849,0,0.108056046,0,0.34791648,0,0.62964654,1.3760697,0.3406117,1.1461327,0.5020102,0
799,0,7.7484107,0,0.07367418,0,0,0.49407765,0.49294415,0,0.3642471,0.09647652,0,0,0,0,0,0.014841793,0.023781784,0.7585574,0,2.789282,0.38835117
800,0,0,0,0,0,0,0,0,0,0.69989353,0.22599483,0,0.38538718,0,0.632083,0,2.2738423,0.47783238,0.74865633,0,0,0.82325184
801,0.12231645,4.8157735,0,0,1.9116867,0,0,0,0,0,0,0,2.4492161,0,0,0,0,0,0,0,0,0
802,1.8756503,1.965315,0.46849024,0.7163354,0,0,0,0.040718816,0,0,0.10968064,0,0,1.2079537,0.85765094,1.5212755,0,0,0,0.44454366,0.58603555,0.95315397
803,0.0605053,0,0,0,0,0.70827043,1.0011629,0,0.5369459,0,1.8249862,0,1.2200581,0,0,0,0.89970046,0,0.4112083,0.924423,0,0
804,0,0,0,0,0.047957167,0.15785971,0.6157937,0,0,0,0,0.8185384,0.6482961,0.47718024,0.19690797,0,0,0,0,0,0.024437387,0.76791835
805,0,0,0,0.08799502,0,0.5885904,0,0.92508763,0,0,0,0.11814518,0,0,0.5303905,0,0,0,0.60748565,0,0.24656269,0
806,0,5.488191,0.33966222,0,0,0,0,0,0,0,0.9180683,0.5453467,0.7190211,0,0,0,0.068445,1.1209016,0,0,0,1.2781152
807,3.6178198,0,0,0,0,0,0.23547782,0,0.15738,0.7498615,0,0,0.6760675,0.8402311,0.25214252,0,0.19636042,0,0,0.13735409,0.41356698,0.33161545
808,0.8487422,0.78162205,0.3650102,0.4657214,1.3198236,0.36518547,0,0,0,0,0,0,0,0,0.31242982,0,0,0,0,0.18680069,1.2057602,0.5846123
809,1.3792053,1.1634881,0.5703222,0.4593223,0.033838514,0.39889297,1.5535046,0.116133206,0,0,0.6461596,0.051247757,0,0,0,4.537057,0.15148173,0,0.41312724,0.39166966,0,0
810,0,0,0,1.325543,0,0.101414256,2.7139387,1.2721006,0,0,0.36817318,0,0,0,1.5032178,0,0,0,0,1.0107737,0,0
811,0,1.7544596,0.85560983,0,0,0.3059307,0,0,0,0.1568577,0.007252248,0,0,0,0.18979783,0,0,0.017137533,0,0.20051113,0,0
812,0,0.31617206,0,0,0,0.25540558,0,0.44113043,2.350827,0.73204494,0,0,0,0,0,0.2769787,0,0,0.34913594,0,0.039743375,0.94655406
813,0,0,0.00043196,1.6843768,0,0.24832024,0,0,0.07661336,0,0,0.9039726,0,0,0,2.3558376,0,0,0,0,0.95753396,0
814,0,0,0,0,0.9210801,0,0.5956243,0,1.4784429,0,1.0538529,0,0.5603268,0,0,0,0,0.5829002,0,0,0,0
815,2.9156911,4.0989857,0.71767944,0,0,0,0,0.5058558,0.62161285,1.311899,0,0,0.6847328,0,0,0,1.292752,0.17254028,0.1589665,0,0.92444575,0.46334037
816,0,0.86824214,0,1.2722114,0.19247302,0,0,0.20455566,0,0,0,0.64687496,0,0,0,0,0,0.69922966,0,0,0.09831176,0.43810126
817,0,1.4728391,0.1411208,0,0.8497716,0,0,0,0,0.22390106,0,0,0,0,0.58102214,1.2666157,0,0.08461851,0,0,0.63937175,0.34049904
818,0,5.1781607,0,0.27461547,1.2802932,0.16249466,0,0.19286303,0,0.34012467,0,0,0,0,0,0,0.68023235,0,1.1087914,0.10416974,0.53416306,0
819,2.19394,3.3850312,0,0,0.07051954,0.6943759,0,0,0,0,0,0.2816165,0.61539674,0.031795148,0,2.7446306,0,0,0,0.05433493,0,0
820,0,4.298419,1.714518,0.43282852,0,0.9562474,0,0.09240806,0,0.47201625,0,0,0,0.7578134,0,0,0.95892316,0,0,0.09793321,0,0
821,0.33931896,0,0,0,0,0,0.18573964,1.2763542,0,0,0,0,0,0.22826935,0.27798572,2.1994169,0.14155428,0.1577959,0,0.53377444,0.596594,0.7507736
822,0.88737416,0,0.071645856,0,1.3596293,0,0,0,0,0,0,0.06686429,0,1.8159604,0,0,0,0,0,0.61823666,0,0
823,0,0.59005183,0.6168033,0,0,0.043085624,0,0,0,0,0,0,0.40699634,0,0,0,0,0.78369904,0.113671266,0,0,0
824,1.1477326,0,0,0.16837387,0,0,0,0,0,0,0,0,0,0.13969503,0,0,0,0.24443948,0.20214732,0,1.1424601,0
825,4.7595696,0,0,0,0,0,0,0.008860341,1.3321714,0,0.8304873,0,0,1.2351286,0,0.29601532,0,0.7919682,0,0.97673106,0,0
826,0.92693985,0.3972279,0.6119881,0,0,0,0.9108154,0.86317015,0,0,0.1289654,0,0,0,1.2302704,1.2499263,0,0,0.3220539,0,0,0.6250138
827,0,0.39449215,0,0.6822897,0.36632335,0,0,0,1.64836,0.6576622,1.2546874,0.19880405,0,0.07587465,0.22883858,0,0.5730883,0,0.7046339,0.22822745,0,0.20881782
828,0,2.6520195,0.4440203,0,0.68596226,0.52672935,0,0,0,0,0,0,0.5257407,0,0,0.8026654,0,0,0,0.56706995,0,0
829,0,0,0.6501678,0,1.1889565,0.017950602,0,0,0,0.63591975,0.29759914,0.10391795,0,0.91193855,1.6248977,0,0.7290144,0,0.21730341,0,1.7265549,0
830,0,0.8034314,0.72160465,0,0,0,0,0,0.23656903,0,1.0815307,0.65615106,0,1.5488878,1.501112,0,0,0,0.38332593,0,0,0
831,0,0.4490533,0,0,0,0,0.55391794,0,0.6329545,0,0.21998812,0.5328378,0,0,0,0,0.29447117,0.48855856,0,0.23649165,0,0
832,2.429391,0,0,0,0,0,0.83549535,0.73349863,0,0,0,0.747363,0,0,0,0,0.49269292,0.2849211,0,1.1397895,0,0
833,0,0,0.80720013,0,0.5190671,0.26879337,0,0.004784652,0,0,0,0,0.37133583,0,0,0,0,0.55987406,0.19758254,0.08440555,0.42710912,0
834,0,0,0,0,0,0,1.6797286,0,0.37840062,0,0,0,1.2801684,1.1132028,1.1650733,0,1.3092655,0,0,0,0,0.6464293
835,0,0,0.6203423,0,0,0,0,0.5568259,0,0,0,0,0,0,0,1.7079796,0.3834181,0,0.15791772,0,0.42664832,0
836,0,0,0,1.1211754,0.086090334,0,0,0.41280305,1.2291399,0.14823927,0,0,0.47567838,0,1.3652115,2.0626538,0,0,0.32242882,0,0,0.81647074
837,0,0,0,0,0,0,0.9468586,0,2.8691714,0,0,0,0.2227844,0,0,0,0,0,0,0,0,0
838,0,0,0,0.4610528,0,0.01650235,1.6778046,0,0,0.7821444,0,0,0.86212325,0,0.06664885,0,0,0,0.9594996,0,0,0.52184546
839,0,1.6476177,0.94367945,0.8089494,0,0,0,0,0,0.56103414,0.36424652,0,0,0,0.9130212,0,0.9319172,0,0,0,0,0
840,0,1.9253223,0,1.0596447,0.5101394,0.24869841,0,0.49000496,0,0.6007646,0,0,0.049496926,0,0.7983573,0,0,0,0,1.1631203,0,0.3635843
841,0.86758745,0,1.2358125,0,0,0.6237335,1.0182503,0.1744949,0,0.26760146,0,0,0,2.294211,0.008284034,1.865367,0.070852,0,0,0.1455023,0.9264184,0
842,0.8886935,3.6240926,0,0.09403862,0,0.3783932,0,0,0,0,0.36930272,0.29888886,0.40043998,0.172471,1.2939041,0,0.14882073,0,0.39811713,0,0,0
843,0,0,0,0,0,0,0.40743393,0,0,0,0.96371436,0,0,0,0,0,0.6115478,1.2210672,0,0,0.63196576,0
844,0,0,0,0.52426785,0.25609478,0,0,0,0,1.274908,0.27067953,0.01213301,0,0,1.8507442,0,0,0,0,0,0,0
845,0,2.8683064,0,0,0,0,0,0.063381486,0,0,0,0,1.1490271,0,0,2.357169,0,0,0,0,0.6450455,0
846,0,0,0.42330196,0,0,1.6984282,0.7126127,0.12498747,2.7579935,0,0,0,0,0.43202507,0,0,0,0.56386095,0,1.5878917,0.98665625,0
847,0.72547936,0,0,0.14917491,0,0,0,0,0.1549623,0,2.2139904,0,0,0,1.9232752,0,0,0.07879727,0.69237185,0.16282345,0,0
848,1.6970876,3.7523634,0,0.124881275,0.79613316,0,0,0,0.3146983,0,0,0.28788948,0.2398934,0,1.2583907,0,1.2905447,0,0,0,0,1.0749202
849,0,0,0,0,0,0.33018035,0.08977999,0,0,0,0,0.86071223,0.41942427,0,0.24238563,1.3313626,0,0,0,0,0.09305073,0.09939592
850,1.5703015,0.97956306,0,0,0.91707623,0.09584395,1.3768812,0,1.6022943,1.1664847,0,0,0,0,0.18867633,0,0.22113302,0,0,0,0,0
851,0,0,0.18550861,0,0,0.45459503,0.6593737,0,0,0,0,0.7242709,0,0,0,0,0,0,0.04091439,0,0,0
852,0,4.3579803,0,0,0,0,0,0,0,0.6413248,0,0,0,0,0,1.2878292,0,0,0.4297986,0.73906577,0.85556906,1.5669605
853,0,0.53030205,0.44311637,0,0.017785504,0.45557946,0,0.30600113,0,0,0,0,0,0,0,0,0,0.5336463,0,0.7601987,0.102445364,0
854,0,0,0,0.17932731,0,0,0.89543,0.26724315,0.41581357,0,0,0,0,0.63220334,0,0,0,1.2221977,0,0,0,0
855,1.9519043,3.3725436,0.8540563,0,0,0,0.1594302,0.18365544,1.326099,1.4165695,0,0,0,0,0.3807853,0,0.3854,0.11559784,0,0.16148038,0,0
856,1.1842299,0,0.0845776,0.057697456,0,0,0,0,0,0.7189862,0,0.06204233,1.4600931,1.3820709,0.4683424,0,0,0.7585387,0,0,1.4077606,1.0589011
857,0.5644185,0,1.834425,0.36417073,0,0,1.4536897,0,0.02286285,0,0,0,0,0,0.3020446,0,0.01460621,0.6214825,0,0,0,0.5390329
858,0,0,0,0,0.6571836,0,0,0,0,0,1.0170257,1.1441151,0.040903237,0.063386835,0.9817566,0,0,0.68182933,0.050507154,0,0.43661538,0
859,4.2926455,0,0,0,0,0.32996896,0.6608853,0.3072638,0,0,0,0,0,1.1313552,0,0,0,0,1.1362988,0,1.0138038,0.10801878
860,4.985385,0,0,1.646887,0,0.2491928,0,0.089451715,1.7844329,0.24645528,0,0,0,0,0.5143673,1.6006728,0,0.41805634,0,0,0,0
861,0,0,0,0,0,0,0.023827191,0.06011668,3.187371,0,0.5150668,0.2981755,0.53351194,0,0,0,0,0.23182417,0.7495844,0.83296925,0,0.71455044
862,0.24637584,0,0,0.7691423,0.9595682,0,1.6077577,0,0,0,1.1572871,0,0.9525053,0,0,0,1.5450575,0,0,0,0.04139246,1.4029292
863,0,0,0,0,0.24564469,0,0,0.384222,0,0,1.1232475,0,0.3317054,0,0,0.70499384,0.24047348,0,0.5978515,0.119407274,0,1.0579017
864,0,0,0,0,0,0.027206112,0.86496025,0.51911163,0,0.23214304,0,0,0,0.26491803,0.60821295,1.1408937,0,0.6848288,0.32229233,0,0,0.051274855
865,1.7850817,3.62947,0.61183846,0,1.3091837,0,0.2636088,0,0.5716225,2.0679526,0,0.7100095,0,1.4882966,0,0.47899044,0,0,0,0.12851131,0,0.4438069
866,0.63620055,1.3751915,0,0,1.1803291,0.7491275,0,0,0,0.1448947,0,0,0.061632875,0,0,0,0.73254865,0,0.646307,0,0,0
867,1.896733,1.0048604,0,0,0,0,0.41698182,0,3.7113023,0.7918352,0.15069479,0.049857,0,0.9063499,0,1.4500376,0,0,0,0,0.6202167,0
868,2.3223286,0,1.1060824,0.2227116,0.6230183,0.30541828,0,0,0.27751842,0,0,0,0.30629224,0.06613522,0,0,0,0,0,0,0,0
869,0,0,0.7758289,0.24868345,0,0,2.4934304,0.79466397,0,0,0.6097575,0,0.16988549,0,0,0.20305666,0,0,0.55405223,0.6561868,0,1.0736043
870,0.17318986,0,0,0,0,0.1119972,0,0,1.2799886,0,0,0.022724895,0,0,0,2.6519933,0,0,0,0.8806874,0.3410839,0
871,0,0,0,0.5448698,0,0,0.5668471,0,0,0.65659374,0.025394676,2.2116575,0.056718744,0,0,0.47862613,0,0,0,0,0,0
872,1.898865,0,0.073173374,0.41346422,0.90907055,0.20813353,0.11988343,0,0,0.45228776,0,13.244497,0.77566326,0,0,0,0.19703694,0.522516,0,0,0,0
873,0,0,0.16706647,0,0,1.0713189,0,0,0,0,0,12.745361,0.40502352,0,0,0,0,0,0.02401709,0.68147695,0,0.17896922
874,0,10.108468,1.1232399,0.083291575,0,0,0,0,0,0,1.2571707,8.86395,0.48005503,0,1.30293,1.9350607,0.23447378,0,0,0,0,0.41097686
