x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034
703,1.9156667,0,0,18.192675,0,2.3257236,4.9408517,0.6392084,9.93884,0.645536,0.9777452,1.7168269,0,0,3.3602047,0,0.7360313,0,1.165907,0,0,0,0,10.099645,0,0.4797067,0,0,0.6958622,0,0,0,0,0,0
704,0,0,0,2.129978,2.451508,0,3.9744313,2.2926733,8.038962,9.644536,0,0.7815393,0,0,4.341485,7.5153217,0,0.11651379,0,0,0.32979643,0,0,1.5470603,0,13.609511,0.9179297,0,0,0,0,2.0241182,0,0,3.994744
705,7.831501,5.179248,0,0,2.063441,0,0,9.3747225,6.584421,3.7605145,11.934636,0,0,0,1.6687297,0.22758183,0,0,0,0.6336376,2.3669882,0,7.907584,0,4.9368343,0,0.005168904,4.076171,0,0,4.3893695,0,1.8755441,0,0
706,4.850089,0,0,10.720857,0.19300236,1.2090575,1.1747255,5.549102,18.069162,12.123256,0,8.141532,0,0,0.80357885,0,1.4079117,3.6821141,0,3.3381996,0,0,8.246567,0,0,2.2533095,0,1.5807804,0.8113328,0,0,0,0,0,0
707,1.2492564,0,0.94024277,7.254772,0.057546332,0,0,22.589628,0,0.617298,0,0,0.40864015,5.461686,0,2.0920477,0,0,0,0,0,0,0,1.1378362,0,0,0.97982424,1.0607095,0,0,1.2379166,0,0,0,14.87217
708,4.1191654,5.7266955,0,0.7214467,0,0,0,0,8.402828,5.6259074,2.1685019,0,0.52001154,0,0.96645695,0,0,0,0,2.9054043,0,0,5.7128735,0,4.2286954,0,0,0.26731145,2.2528484,4.3472433,0,0,0.7605138,0.48260638,0
709,0,0,0,0,0,2.8069043,0,0,3.9254565,7.2606916,0,0.8164228,0,0,11.861327,0,0,0,0,9.319941,0,0,5.6949368,0,4.065931,0,1.9828542,4.5756836,0.19868517,0,0,0,0,0,4.4495344
710,2.4862554,1.1887038,0,0,0,0.446169,4.0808067,0.6825214,18.808792,0,0,0,0,0.048308276,0,2.352898,0,0,0,0,0.25832188,0,4.620924,7.7209673,6.193251,0,0,0,0,0,0.05095506,0,0.47049823,0,0
711,2.6652439,0.009752829,0,9.707842,3.1793518,1.8334997,0,7.2573576,7.8177395,1.644811,6.391024,11.493056,0,0,7.136406,1.8018277,1.072546,0,0.4484965,3.96989,2.206548,2.8836122,11.149449,0,0,1.7446551,0,0,0,0,0,0,0,0,0
712,0,0,0,8.482925,0,0,2.3763983,27.649647,8.916102,0,1.2395823,0,0.7477607,0,3.3483446,0,0,0,0,0,0.6677219,0,4.578606,0,0,13.109402,0,0.9451511,0,0,0,0.97890204,4.6937275,1.1876476,0
713,0,0,2.7012148,17.058706,0,0.3541234,0,1.8217994,7.0576215,8.263713,0,8.188675,0,0,12.034177,4.5108027,0,0,1.2276171,0,0,0,3.416235,0,15.098365,0,0.7323945,0.17510784,0,0,0,0,1.0216848,0,0
714,0,0.9351785,0,12.976568,3.2102523,2.7018344,0,0,5.6085176,7.092069,26.141422,4.6596227,0,0.02831275,0,2.8729815,0.37731397,0,0,0,0,0,0,0,0,3.8537612,1.612903,0.1587406,0,0,0,0,0,0,5.871266
715,3.0718958,4.1423874,0,4.041021,0,0,0,3.4088235,18.46838,5.585679,0,0,2.5388324,0.7906394,5.546702,0,0,0,0,7.3928547,0.25249615,0,0,0,0,12.189018,0,0,0,0,0,0,0.068928756,0,0
716,8.882591,0.3392257,0,8.37942,0,0,2.9013026,15.26605,0,11.819944,0,8.235402,0,0,0,3.119171,0,5.7553716,0,0,1.8440624,0,0,0,0,17.346874,1.1075056,0,0.01146495,0,0,0,0,0.750065,0
717,0,3.423159,0,0,0.3490947,2.4519515,9.124267,0,8.638406,6.2673078,0,9.599115,0,0,0,0,0,0,0,0,2.477894,7.9735093,0.2977646,1.956147,0,0.7695293,0.48376328,5.1547384,0.632301,0,4.985312,0,1.7587832,0,0
718,6.5838304,0.022437988,5.181015,9.065679,0.39082235,0,0,0,11.262044,5.4462876,0,1.300742,0,0,11.608465,0,1.3935486,0,0,0,0,6.39571,0,4.3195467,0,5.0196595,0,0,0,0,0,0.16000877,0,0,0
719,5.4490185,0.7508771,0,0,4.4965167,0,0,3.4258583,13.306068,4.1506577,4.6040697,4.945071,0,0,0,1.6102134,0,0,0,0,0.57020706,0,2.0049486,0,0,0,0,0,1.4965633,0.25787625,1.7183412,0,1.3023721,0.73064625,0
720,0,0,0,0,0,0.4363924,2.8166122,5.045591,0,9.229211,0,0,0,0.6687757,10.1688385,0,0,1.3704174,0,0,1.5081573,0,0,3.7027807,0,0,3.8234036,1.7874714,0,0,0,0.59385365,0,0,0
721,0,1.0621333,0,0,0,0,0,1.1887454,4.2515078,0,0,0,0,0.9936337,0,0,1.4406273,0,0.95544416,0,0,14.917341,7.5042443,0,0,0,0,0,0,2.3576415,0,0,2.3922224,0.6435659,0
722,2.649606,0,0,0,0,0,0,6.7699833,6.24101,0,9.424018,8.638007,0,2.0566745,0,0,1.0372242,0,0.6238426,6.615031,0.80720556,0,4.756963,0.34707662,0,0,0,0,0,0.83551043,0,0,0.40755048,0,4.0544496
723,3.1014035,3.621234,0,16.426554,0,1.9206713,2.970174,0,0,1.0693247,0,0,0,0,6.210228,0,0.8738875,1.2210405,0,0.7915072,2.5568066,0,5.746651,0,1.4787849,5.2931933,0,0.7585423,5.957703,0,0,0,1.4241902,0,0
724,2.211195,0,0,11.108987,0.19084978,0,0,0,0,12.892223,0,0,0,1.8904128,0,0,0,0,1.9979869,1.0579449,2.376522,0,2.8745058,0,0,0,0,0,2.1573749,0,0,1.1522604,0,1.7724755,0.5308661
725,3.4405286,0,0,0,3.4757857,0.47253206,0,0,6.474149,0,22.420261,16.49037,0.80842906,4.0744047,0,0,0,0.3738688,0,0,0,5.7041583,0,0,0,0,0,0,0,0,0,0.14151861,0.27664983,0,8.390748
726,0,0,2.7751944,0,0.89569235,0,0,5.610058,0,0,0,0,1.9136772,0,0,0,0,1.7606568,2.2621195,0,0,0,0,0,7.1774135,0,0,2.0707824,1.0119114,0,0,0.0198589,1.7996792,1.6457163,0
727,6.841275,0,0,3.883968,2.2317116,4.021071,0,0,8.509272,11.503199,9.960019,0.3502874,0,0,8.849151,0,1.5152603,0,0,2.6844883,0,0,5.697006,3.5390742,0,0,1.1299722,0,4.8163905,0,2.9546216,0,0.5252522,0,0
728,4.8183155,0,0,15.602387,0,0,0,0.0067475,5.2206235,0.25795418,0,5.786313,0.12142795,0,0,0,1.449494,0,0,0,1.8687027,0,1.0152602,0,0,13.3936405,0.23361212,0.6645202,0,1.8755928,3.5328238,0,0,0,0
729,0,0,0,0,0.37989226,0,3.6200092,28.069042,11.506612,1.5469959,0,1.7817333,0,0,0,0.95586157,0,0,0,0,1.1209824,0,1.6773417,0,7.493218,0,0.007954615,0,0,1.0255624,1.5903572,0,0.10710227,0,0
730,2.02119,2.8071287,0,0,6.6471066,0,1.2969158,0,16.446394,6.567838,13.856509,0,0,0,0,5.1314816,0.9387979,0,0,1.4933977,0.33510056,0.04667435,3.8622818,0,0,11.2425,0.001379853,0.582227,4.5220847,0,4.3880777,0,0.7691404,0,1.3820537
731,5.258351,0.2314486,0,21.74432,0,1.8672171,0,0.030681293,0,0,0,1.2761474,0,0,3.9101257,0,0,0.2330212,0,1.8769921,0,0,0,0,0,0,0,0,0,0,0.18119644,0.46461195,0,0,9.751391
732,0,1.1675559,0,4.661391,2.1506805,0,0,7.0757627,10.332697,0,14.006433,1.7927451,0,0,0.016561877,0,0,0,0,0,0,0,0,0,0,0,0,1.1280748,0,0,0,0,0,0,7.088886
733,0,0,7.3322577,0,0,0,0,0,0,0,0,0,3.1527283,3.1333642,0,0,0,1.2208257,1.6589874,4.970844,0,0,0,3.0163195,0,0,0,0,0,0,0,0,0,0,3.0769956
734,0,1.6482518,0,0.77846044,0,0,0,0,0,0,2.1537056,0,0,0,0,0,0,3.457669,8.465921,0,0,0,0,0,0,0,0,0,0,4.4955945,0,8.207378,0,10.965544,0
735,0,0,8.682443,0,0,0,0,0,0,0,0,0,10.444489,0.24205053,0,0,0,1.1668425,3.7136533,0,0,0,0,9.957696,18.426039,0,0,0,2.6093898,0,0,3.464733,0,2.6321037,0
736,0,0,0,0,0,0,0,0,0,0,0,0,1.7593836,2.997313,0,0,0,2.5783894,8.361149,0.5542218,0,0,0,0,0.1530732,0,0,0,0,1.2243402,0,0.7191322,0,2.7713253,0
737,0,0,5.0431523,0,0,0,0,0,0,0,0,0,7.824694,5.635441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.172625,6.485668,0,4.2972035,0.08362267
738,0,0,2.0678232,0,2.1852603,2.3546371,0,0,0,0,0,0,4.592169,7.114372,0,8.631793,0,1.6255345,5.928726,0,0,0,0,0,15.214727,6.2975655,1.9971616,0,0,0,0,3.8634439,0,2.7306263,0
739,0,1.1412841,2.866008,0,0,0,7.3585973,0,0,0,0,0,0,0,0,0.7705102,0.7860767,0,0,0,0,3.2090626,0,0,0,0,0,0,0,4.4883814,0,1.2657466,0.7868768,1.6606308,0
740,5.5933585,0,2.9607458,0,0,0,13.268581,0,0,0,0,2.876449,0.037514105,0,0,5.9502363,2.2500465,1.9300734,4.3580685,0,0,0,0,10.4421,0,0,0,0,0,0,0,0,0,0,0
741,0,1.2009666,0.29062378,0,1.1353946,0,10.433818,0,0,0,0,0,0,0,0,0,0,0,1.8688073,0,0,2.3031693,0.6319776,0,0,0,0.6685151,0.035138167,0,0,0,0,3.172981,0,0
742,0,0.75096184,0,5.342485,0.033266377,0,10.037785,0,0,0,2.8802764,0,0.23025587,0.07124953,0,0,0.3374283,2.100636,0,3.915386,0,12.491374,1.8579402,5.7980843,12.037069,15.97555,0,0,1.3507644,1.6416082,0,0.5001728,0,4.256864,0
743,5.3648067,0,0,0,0,1.4087414,2.9375403,12.798082,8.570095,7.0033097,19.439014,0,1.3277026,0,0.7865724,0,0,0,0.10969444,4.8264494,0,0,0,5.125497,3.1153657,0,2.7293913,3.2967021,1.8111401,4.4124084,0,1.1449199,0.6337157,0,0.7327227
744,0.16670199,0.5055354,0,0,0,0.32308838,6.390552,3.9474998,0,10.057668,11.690419,9.115814,0,0,0,0,1.1748419,0,1.5671439,4.101214,0,2.3883743,10.388702,0,5.3619127,12.332309,4.9490986,0,0.8729758,0,4.651637,0,3.016272,0,1.5254881
745,6.3153205,0,0,24.98516,0,0,3.5779307,13.287225,10.334476,0,0,0,0,0,6.175827,8.7381315,1.3400652,0,0,1.0793284,1.241623,0,5.1925707,3.6215127,10.776361,3.16376,1.9736911,0,0,3.3633692,0,0.11842523,0,1.0022259,11.905297
746,0,0,0,3.0996127,0,0,6.139227,0,0,0,0,0,0,0,7.4167657,3.1874387,0,0,0,0,2.1306188,0.9770067,0,0,0,0,2.7405708,2.5210197,0.006700347,0,0,0.16735019,0,0,0
747,0,0.75560635,0,0,0,0,0,0,0,0,0,0,1.2518775,1.1865964,0,7.245186,1.3929887,0,2.5353787,0,1.8187883,0,0,0,7.913687,0,1.8046428,0,0,0,0,0.8463333,0,0,5.026883
748,0,0,0,0,0,0,13.005378,0,11.085531,8.417628,6.585784,11.457565,1.6696128,0,0,0,1.4091611,0,0.00124697,8.6511545,0,5.665853,29.037975,1.232651,1.876241,0,0.8573083,0,10.183317,0,3.0665755,0,0,0.030055238,10.196013
749,0,0,0,1.7175254,0.9442052,0,10.264999,0.9239751,0,0,2.4703853,0,0.95553994,0,8.247479,1.7492414,1.8577008,4.793268,1.4769312,0,0.8861981,0,29.004902,0,4.2246704,6.2554045,1.2618226,0,6.2597437,0,0,0,0,0.51922405,0
750,5.2921786,5.692289,0,0,0,0,3.875766,0,4.9781613,7.4101887,6.102295,6.3763943,0,0,0,0,0,8.514187,0,0,1.5919361,6.526562,19.06899,6.6925225,0,0,0,0,1.4243236,1.006146,5.9092917,3.289708,0,1.6514183,0
751,0,1.0462296,0,0,0,2.014708,0,0,0,1.0429685,15.96592,10.106751,0,3.2848482,0,14.301075,0,8.424148,2.8547976,2.6164584,1.6556627,0,4.859976,15.1596,13.738359,1.2809527,0,7.9627295,5.0962887,0,0,0,0,0.8554391,6.248203
752,0,3.8907142,0,0,0,4.564752,6.8158355,0,0,5.961396,4.467156,15.36068,0.40089896,0.16228189,0.2562654,0,4.482439,2.1393583,0,0,0.96553135,0,22.156712,2.9025233,0,5.2099924,2.2913847,12.056155,7.92571,0,0.82290566,2.641804,0,1.0558627,0
753,0,0.40188912,5.809295,0,1.0946492,0,0,0,0,0,0,0,3.5917797,5.3653836,0,0,2.3529985,16.233429,2.649431,3.0014694,0,0,11.5758095,4.427405,2.366484,0,0,10.263256,2.7011955,3.3785884,7.2134585,2.7378612,0,1.2270318,0
754,0,0,0,17.700115,0,0,1.5091605,7.557667,0,0,0,39.114693,7.844076,0,0,0,0.43155837,4.1452713,0,0.32190782,3.495392,5.832732,11.972853,4.633925,0,0,3.9240308,6.109792,8.809232,0.47427115,0,0.88024694,0,4.1452026,0
755,0,0,2.627365,0,0,8.412023,0.48761618,0,0,3.8842003,2.0774512,13.426634,8.29539,2.4638054,0,0,0,16.530035,0,0,0,0,10.997412,0,11.775218,0,0,10.502911,3.7693431,0,0,5.072245,0,9.1600275,0
756,0,0,1.4243642,0,0.96495295,3.8639615,0,0,0,0,0,3.221861,18.530512,0,0,0.7301922,0,9.057344,0,0,0,0,0,7.5668845,26.331915,0,0.53122216,12.957704,5.1822286,4.71691,5.574173,0,0.29168797,0,0
757,3.4483802,0,0,5.4876466,2.0428627,5.9568505,7.2522664,15.421152,9.404623,2.2406561,9.891559,21.419691,2.892968,0,3.959711,4.38205,2.1361432,10.256647,0,0,4.1354275,6.2379384,14.778991,6.8736267,13.528205,9.97448,1.970569,7.3785377,4.3418975,1.0610051,0,0,0.4930319,0,10.620317
758,0.7596594,0,0,9.126527,0,3.2329037,0.12885244,3.249784,13.5582,0,0,28.13311,4.3517404,0,0,0.4480051,0,10.227054,0,0,1.22563,0,23.478748,11.352318,9.455973,19.515322,0,10.801288,2.147055,1.9622644,0,0,0.678605,0,0
759,0,2.6695986,3.5099263,7.407986,0,6.2245593,4.611073,10.995468,12.5103445,3.9100885,0,27.255611,5.4241996,2.414164,7.5628223,1.0862687,6.516353,4.1269054,0,0,0,15.649091,34.312103,8.35774,14.723081,5.7098866,0.10978001,5.7599325,5.5352163,0,4.551951,0.5002326,17.456284,0.8163423,12.667899
760,3.590962,0,0,5.589325,7.0525784,0,0.515027,10.244081,25.592867,19.771544,7.1299887,24.608519,1.4927055,0,2.6203365,8.447099,3.8304787,12.901567,1.5108654,7.59424,6.2284946,9.471783,9.893623,34.37584,35.413723,17.698475,0,10.767043,0,3.8399036,3.2472866,0,9.7992525,4.7670493,4.105499
761,7.868552,0,0.6364458,0,0,0,2.6448977,0,7.448876,5.2927346,7.4692273,26.533325,0,0,6.5578823,0,0.3167618,1.7262377,0,0,4.297551,5.7075605,15.729713,26.414326,17.488012,18.088875,0,9.20989,0,0.84175277,0,0,4.202719,0.3294161,0
762,0,0,1.7294852,11.708359,0,3.092615,2.1435368,1.3301892,14.992109,2.2637415,0,7.0107603,2.2944994,0,11.262143,1.2117864,3.040643,0.7279121,0,0.1275591,0,0,10.977359,12.032539,11.151546,23.21807,0,0,0.5771754,4.586504,0,0,2.6239212,0.47659189,5.6504617
763,0,0.60285366,0,10.368684,3.082482,0,2.6875553,0,11.199874,2.6653996,0,7.204257,0.004448325,0,0,0,0.8288528,0,0,10.007809,1.1900437,0,11.663736,3.057712,0,18.875584,1.9651514,4.09401,0.071390204,4.070957,0,0,9.371749,0.35285845,0
764,0.45444876,0.26665857,1.1535462,0.02464325,0,0.7978716,0,21.517159,6.727701,6.9095044,0,22.87322,0.030522047,0,0,0,0,0,0,0,0.7014009,0,11.431536,3.3755717,0,11.769429,0.10490628,0,1.6610578,0.06700612,0.88610923,0,0.6792992,1.8619962,0
765,8.876657,0,0,7.430138,0,0,0,2.32785,0.10070176,8.617404,0,4.0734167,0,0,0.5069825,1.9055777,3.169423,0,0,0,0,0,0,0,0,0,0,0,0,0.9786543,0,0.864894,0,0,4.81029
766,0,0,0.32830077,0,0,0,2.798817,0,4.9810753,0,0,0,0,0,0,0,0,0,1.8997581,6.454085,0,4.120846,0,10.559898,4.780216,0,0,0,0.07293218,0.78089136,2.0156856,0,0,0,0
767,0,0,7.3054547,0,0,0,0,0,0,0,0,0,6.5636005,11.902527,0,0,0,0.6169477,4.2237997,0,0,0,0,0,3.3971963,0,0,0,0,3.0207312,0,1.2310032,0,4.5284305,0
768,0,0,2.0996273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2377846,9.592198,0,0,0,0,1.1459528,0,0,0,0.36312538,0,0,0,8.543334,0,3.2655268,0
769,0,0,4.7749696,7.184455,0,0,1.570909,0,0,0,0,0,0,1.6285235,0,0,0,0.94645894,0,1.5167485,0,0,0,0,7.989931,0,0,1.7526894,0.97585577,0.084671885,0,0,0,0,10.204317
770,0,0,0.8331077,0,0,0,4.275518,0,0,0,0,0,0,5.069336,0,1.685257,0,0,1.2540314,0,0,0,0,0,0,0,0,0,0,6.7677383,6.5836353,1.8573614,0,2.1774971,0
771,0,0.91235995,0,0,0.9709153,0.6633333,6.468718,0,0,0,0,0,0.8260774,1.374575,0,0,0,5.3675985,1.6796788,0,0.8716289,0,0,5.862956,15.115937,0,0,0,0,0,0.50766605,0,0,1.6033015,0
772,0,2.1261516,0,0,0,0,0,0,0,0,0,0,1.051463,2.1909845,0,0,0,1.9699214,1.9888151,0,0,0,0,0,0,9.152507,0,0,0,0,2.5141456,0,1.4214991,0,0
773,4.5428343,5.01775,0,13.571228,2.29165,0,0,22.769457,30.762697,13.04754,0.37096167,4.3403425,0,0,0,3.2798297,0,0,2.4486535,1.4200834,0,0,0.8587266,0,0,0,0,4.102554,0,1.4391056,0,3.7528954,0,0.35598078,0
774,5.0483127,3.4767115,0,12.584018,4.132257,0.2364577,5.1249304,0,0,0,25.392323,0.38622195,0,2.0243561,0,1.3930446,1.0617924,0,0,0,0,0,21.547922,2.8559766,0,0,0,0.20216943,0,0,0.9306061,0,1.3325455,0,2.5942428
775,2.9225945,0.5674111,0,15.35289,0,0,0,5.2976875,0.7735344,8.294322,0,0,0,0,5.344341,9.16576,1.4181498,0,0,0.5207655,0,0,0,0,1.9712055,0.35665303,0.744137,2.4140556,0,0.5183559,0.6664483,0,0,0,0
776,0,0,1.2940911,8.73185,0,0,0.9734907,0,1.6361464,3.337534,0,0,0,0,0,0,0,0.78148884,0,0,0,4.947439,0,0,0,12.635209,1.6163272,0,1.5520756,0,0,0,0,0,0
777,0,5.413448,0,6.0618863,0,2.4044807,0.08443942,0,0,0,0,14.991157,0,0,1.8160533,2.3553174,0,0.2601778,0,0,0.7575073,10.540855,0,0,0,0,0,1.2073923,0,1.8941329,7.385675,0,0,0,0
778,9.205166,3.9557693,0.969199,0,0.32414487,0,0,14.609099,3.5944126,11.401536,4.737228,0,0,0,2.5220187,0,0,0,0,3.8836458,0.31990495,0,10.769046,4.7642727,0,0,0.18293235,0,2.507741,0,0,1.3954413,5.145749,3.2971776,0
779,1.4583014,7.1214094,0,9.129436,0,4.308704,3.456297,0,4.325228,0,0,0,0,0,1.3180472,0,0,0,0,0,2.1902225,3.7271829,0,3.7672253,11.175595,22.77943,0,0,0,0,0,1.1090927,0.8160749,0,0
780,0,0,0,0,1.3871992,0,0,1.95082,1.8183216,6.880251,0,0,0,0,1.4539701,0,0,0,0,7.483012,0.20322521,1.9597403,0,0,0,13.224291,0,2.3617773,1.7020727,0,0,0,0,2.262716,1.627804
781,0,2.1045525,0,0,0,0.29265654,0,0,11.42354,0,0,6.443668,0,0,5.9437947,0,0,0,0,0,0.91543806,12.131336,9.505899,0,7.2290263,0,0.21862817,0,1.3851877,0.25832844,0,0,1.2586224,0,0.9964792
782,0,0,1.8865421,4.8940115,0,0.7476866,0,0.11669108,0,13.764609,0,0,0,0,0,0,2.5822494,0,0,0,0,0,0,0,0.34500855,0,0.4629215,0,0,0,12.1050825,0,0,1.4572834,2.2487755
783,0,0,1.1994765,2.797118,0.84749556,0,0,7.048248,12.339509,0,4.5841064,0.42737904,0.73281837,0,4.4205627,4.566591,0.16273461,0,0,0.8703383,0,0.59636575,0.80435485,0,0,0,0,0,1.7439736,0,0,0,0,0,12.515242
784,0,0,0,0,0,0,0,0,4.383145,0,20.461145,3.9012458,0,0.5997477,0,7.381965,0.8117885,0,0,0,0.2024255,0,12.620416,0,0,0,0,1.0430195,0,0,0,0,0,0,8.009945
785,3.4405534,6.541108,0,0,0,1.7751961,0,0,7.0459394,0,0,0.8372345,0,0,6.3910294,4.8898406,0,0,0,6.728955,0,0,0,0,0,0,0,1.9613354,0.1357553,0,0,0,0,0,0
786,0,0,0.07453452,0,0,0.8366331,0,4.5413556,0,0,0,2.0099523,0,0,0,0,0,0,0,0,0.64805734,0,0,11.638792,6.133916,0,0,0.18322301,0,0.96816105,0,1.8387684,0,5.133738,0
787,0,0,15.659901,0,0,1.5130713,0,0,0,0,0,0,4.664045,7.2091327,0,0,0,5.155151,2.3478584,0,0,0,0,0.07382019,0,0,0,0.95057607,0,0.21573526,0,5.167655,0,4.5628605,0
788,0,0,0,0,0.24491313,0,0,0,0,0,0,0,0,0,0,0,0,2.7493093,7.5791593,0,0,0,0,0,0,0,0.80735946,0.4487605,0,3.5073073,0,0,0,0,0
789,0,0,6.3201623,0,0,0,0,0,0,0,0,0,1.7314746,1.2790438,0,12.666664,0,1.5060945,10.650138,3.2777848,0,0,0,0,0,0,0,0,0,1.7501165,8.647472,0,0,1.464875,0
790,0,0,7.259337,0,0,1.17513,1.3761232,0,0,0,8.999852,0,0.18185501,3.194248,0,1.2103953,0,0.3801253,0,1.5077618,0,0,0,2.336439,2.50711,0,0.88172144,0,0,0,0,0,1.11554,0,0
791,2.8853457,0,0,0,0,0,1.949605,1.4703871,0,0,4.5107007,0,1.5241592,0,0,0,0.7822911,0,0,0,0,6.849931,3.0302727,6.5028167,2.4037986,0,0.26963794,0,0,3.0560696,0,0,4.214084,0,0.091188565
792,0,3.8243012,3.663056,0,0,0,0,0,6.8192496,6.0811963,0,0,0.7357573,0,1.5113993,4.392511,1.3676372,0.92894834,0,0,1.4296128,0,0,0,16.895079,13.67607,0.21891002,0,0,0,0,1.1673812,0,0,1.7961733
793,0,0,0,3.0493283,0,0,0.5576588,16.712597,0,0,0,5.3855205,0,0,0,8.263037,0.8147088,0,1.9499227,0,0,0,3.659993,0,0,11.528883,0,0,0,0,0.51736253,0,0,0.78264457,3.8713667
794,0,2.4681683,0,2.6936555,0,0,0,6.1930385,0,0,3.4829922,0.63872445,0,0,2.0839438,0,0,0,0,0,0,0.48292714,0,0,0,0,0.22818209,0,0,0,0,0,0,0,0
795,0.07071265,0,0,13.526929,0.7254857,0,3.5145283,1.2228878,0,8.658213,0.7633458,1.3920289,0.9651161,1.5839607,0,3.7055202,0,1.2959007,0.19470736,0.14250016,0.54605377,3.874702,0,4.9349155,0,0,0.4159512,0,0.95251316,0,0,0,0.3036096,3.2928574,0
796,6.010961,7.067627,0,2.3374412,5.7009397,0.40936387,0,0.088634185,3.420958,3.4692073,10.494365,4.1810637,0,0,0.2912852,6.602602,1.2476395,0,0,0,0,0.50618553,3.7057192,2.550999,0,0,2.5683346,0,2.4961064,0,2.414833,0,0,0,1.4033836
797,0,0,0,4.373098,0,0,4.3324113,0,0,0,0,0,2.265884,0,0.003912091,0,0,0,0.96734923,0,0.23259544,0,1.4557232,1.2125001,0,0,0,0,1.9617604,1.2652903,0,0,0,0,16.946009
798,8.236479,7.004879,0.46800256,0,0,0,3.7614586,9.383464,1.814036,0,0,5.7374353,1.8511841,0,0,0.05370791,0,0,0,0,0,2.1511304,5.319561,0,0,0,0,3.0526628,3.6765304,0,5.8417706,0,2.8824515,0,0
799,0.1177565,0,0,0,0,4.0100646,0,12.432751,17.614508,7.760121,0,10.316619,0,1.6137056,4.8151994,0,2.0831194,0,0,0,2.508682,4.9702344,1.4639542,0,0,11.978601,0,0,2.3285372,0,0,0,0,0,0
800,2.720168,2.6940398,0,0,0,0,0,0,7.066827,11.736275,0,0.9984167,0,0,2.7384162,0.30180416,2.7749264,0,0,0,0.49670056,0,0,4.616536,3.1907356,1.9673774,0,0,0,0.38442254,5.0282583,1.7718937,0.22835419,0,0
801,0,0,0,3.2545247,0,0.13182618,0,19.484158,0,4.764079,0,0,0.7787658,0,7.078004,0.32777143,2.9940224,0,0,9.276552,0,4.5785203,0,0,7.024273,3.6877413,0.7249392,0,0,0,0,0,0.07255854,0,9.323733
802,2.5106683,0,0.04001873,0,0.15526336,2.2537374,0,0,10.553483,0,0,0,0,0.9728094,2.1968782,8.224941,0.20651086,0.042259786,0,0,1.435999,0,6.3556466,0,0,7.613009,0,0,2.3806117,0,0,0,0,0,0.120327756
803,0,0,1.6007686,0,0.44520745,0,0,0,4.256752,0,26.595669,0,0,0,0,0,2.1559777,0.40413713,0,11.899351,0,1.9185251,5.0647383,0,0,0,0,1.6107607,0,0,0,0.0684499,0,0,0
804,0,3.4100785,0,0,3.4746726,0,0,14.762716,0,0,0,8.198881,0,0,0,0,0,0.7922661,0,0,0,2.0862522,3.564352,8.198405,0,11.501047,0.8165058,0,1.9952854,0,2.0525348,0,0.10029843,0,0
805,2.8366864,0,0,5.492913,0,0,0,0,0,0,7.1103916,0.43068114,0.45033255,0,1.4331934,0,0,3.9614031,0,0,0.96476465,0,0,0,4.389087,0.23229507,0.2401162,0,1.2250427,0,3.6608255,0,0,0,0.6712361
806,5.6126475,0,0,10.47093,0.9821584,1.5999254,1.8814446,0,0.87964046,9.939946,0,9.099754,0,0,0,0,0,0,0.10918731,0,0,0,0,0,10.731305,0,2.3546655,0,1.1244502,4.3605666,0,0.38365087,0,0,0
807,0,0,0,0,6.164201,0,1.2191687,16.188309,0.718215,2.844507,0,4.519693,0,0,1.1282492,0,0,0,0.87721694,2.8236594,0.20390488,3.2108903,0,0,4.1492558,0.23099418,0,0,0,0,0,0,0,0,3.0925932
808,0,0,0,0.0887643,0,0.028481208,0,0,2.4854677,3.8290694,0,0,1.1246789,1.5122012,8.1306505,0,0,0,0,3.6740534,4.4388165,1.2492799,0,0,0,15.198387,0.8961685,1.6435854,3.7598565,2.049569,0,0,0.9865664,0.6515962,0
809,1.7394489,1.4305412,0,3.1608427,0,1.2064697,7.2469597,0,0,1.5993605,0.59081507,0,0,2.1350682,0,0,0,0,1.3625711,0,0,7.5311594,0.48670202,0,0,0,0,2.0758586,1.4178058,0,0.3134451,0,0.25624743,0,5.4279466
810,6.3276505,0,0,6.93041,0.33235097,0,0,13.411899,8.494813,0,1.7331275,2.6200206,0,0,0,0,0,0,0,1.5569799,4.40634,0,5.2674155,7.1375546,0,0,0,0,0.19038735,0,8.771323,0,1.2839231,0,13.0942955
811,0,5.850102,1.5093993,0,1.1214061,0.48025948,0,1.101409,0,0,0,3.3794649,0,0,7.0434866,0,1.2838585,2.7121813,0,0,0,0,0,0,6.712205,5.0813932,0,0,0.36274257,0,0,1.090997,2.6923673,0,0
812,0.7159412,0,0,15.916109,0.40662986,0.43331963,0,3.2871108,0,8.296169,0,0,0,0,0.8915474,6.5282893,0,1.2073761,0,0,0,3.3976376,0.0781501,0,0,0,0,0,3.7502093,0,0,0,0,4.0319495,0
813,3.211914,0,0,0.5267332,0,0,0,3.595008,0,7.757304,0,0.026453279,0,0,0,0,0.48264033,0,0,0,0,0,0,11.80005,4.752387,5.488958,3.2949698,0,0,0.9628147,0,0,1.3568358,0,1.4445161
