x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0037,y0038,y0039,y0040,y0041,y0042,y0043,y0044,y0045,y0046,y0047,y0048,y0049,y0050,y0051,y0052,y0053
653,0,2.6067293,0,0,0,0,0.25494912,4.745276,0,0,2.5983803,2.313042,3.1369336,0,0,0,1.8392781,0,0,0.29902956,0,5.579342,0.8526983,1.6636864,0,2.0632575,0,0,0,0,0,0,0,0,16.258879,0.80976146,0,0,3.0928369,2.1794715,0.6056388,0,3.0691957,0,0,0,0,0,0.4683385,0.5784341,0,0,0,0
654,0,0,1.1162746,0,0,0.9612328,0,0,6.5751386,0,0,9.097949,0,0,0,0,0,0.8395349,0,2.3476956,8.454327,0,3.4622474,1.9161066,1.699305,0.829757,0.7384007,2.1308908,0,5.489886,0,0,0,0,0,0,0,0,0,1.1941694,0,0,0,0,2.7239833,0,0,0,0,0,0,2.4614122,0,0
655,0,3.3932004,3.4121854,0.02548609,1.5193679,0,0,0,0.45776993,3.2437494,0,0,0,0,0,1.7763901,0.34751442,0,0,1.0487766,8.005367,3.8401654,0,0.9437327,0,0,0,1.0921581,0,1.4758774,1.866128,0,0.30471477,0,14.51594,2.8574922,4.093079,0.81051475,0,0,0,0,1.2830131,0,0.23960109,0,3.196878,13.957644,0.47198075,1.4277254,0,0,0,0.36356562
656,0,0,3.642805,2.004218,0,0,0,0.7919091,1.7026402,1.6509719,7.033259,0,0,0,0,0,0.74121964,0,1.3020715,0,0,0,2.6606827,0,0,0,0,0,0,0,0,2.2600605,0,0,0,0,0,0,0,0,0,3.5576282,3.6145296,0.5752767,0,0,0,0,0,0,0,0.4325871,10.913625,0.024565224
657,1.2796191,2.6961381,0,0,1.0283469,0,0,1.192129,0,0,0,0,0,0,0,0,0,0,0,1.998155,4.0086384,5.683874,2.872662,0,0.2938269,0,2.4182765,0.26344478,0.5995936,0,0,0,1.9961357,4.353591,21.106665,0,5.6871943,0.23689692,10.845994,9.197634,0,1.1823719,0,0,0,3.6046135,0,0,0,2.4176235,0.5740011,0,0,1.3559715
658,0,0,0,0,0,2.891078,0,1.5057771,0,0,0,11.266672,0,0.12750228,2.340314,0,0,2.2207983,0,0,0,1.1551087,0,0,0,0,0,2.5286164,0,10.688738,0,1.5117563,0,0,0,0,0,1.9723018,0,0.37671065,1.69758,1.529135,0,0,0,0,0,1.7584066,0,0,0,0,4.2230663,0
659,0,3.3105567,1.965592,1.0811706,0,0.32785276,0,1.5248561,0.5146105,0,0,2.721923,0,0,0.17559354,0,0,0.8231363,1.8309699,0.64737827,0,0,0,0,0,0.078949384,0.7208312,0,0,4.21968,0,0,0,0,0,0,0,0,0.7127077,2.9477577,0,0,0,0,0,0,0,0,2.4872308,0.23185445,0.18290262,0,0,0.64267427
660,0.62312484,0,0,1.9191647,0,0,0.53933215,0.43679473,0,0,5.118294,0,0,0,0,0,0,0,0,1.7699796,0,0,2.6587775,0.26219928,0,2.51951,2.8155818,0,0.2622014,0,0.8901821,0,1.7083118,0,16.688963,0,0,0,0,0.16098535,0,0,1.9225037,2.5929832,2.1352408,2.97019,0,0,0,0.59146494,0,0,0,0
661,0,0,2.66014,0,2.9618154,0,1.3944954,0,0,0,1.1064241,10.824886,0.5583809,0,12.4953375,0,0,0,3.7206478,0,0,0,2.0313046,0,0.25674835,0,2.17287,3.336677,0,0,1.6944112,1.4248374,0,7.0438223,12.567689,0.57422906,0,0,0,0,0,0.24736875,0,0,0,0.8441845,0,0,2.2703402,0,1.0880615,2.3610706,6.8211193,0
662,1.3414989,0,0,0,0,0,0,0,0,0,0,1.4511857,1.2427016,2.666412,0,0,0,0,4.7006702,0.19550742,0,4.07637,0,0,1.2700903,0,0,0,0.21103853,0,0.5703086,0,0,0,0,0,1.4658514,0.74381524,0,0.956033,0,3.7104285,0,2.1362174,0,0,0.4916339,0,0,0,0.27159238,0,0,0.57966715
663,0,0,0,0.94530004,0,2.4835222,6.9806046,0,0,0,3.5820076,0,0,0,0,0,1.5141782,0,3.3130136,0,0,12.318965,0,0,0,0.5375133,0,0,1.5901061,4.296622,0,5.2421346,2.0576,0,3.8743212,0,0,0,0,0,0,0,0,0.41539884,0,0,4.7184086,8.752735,0,1.3418368,2.233748,0.30629852,0,1.9695619
664,0,0,0,0,0,0,0,0,2.149869,0,0,2.1825883,5.004112,0,23.011864,0,1.2451066,0,0,0,3.2171323,0,0,2.2784686,2.5995896,3.241665,0,1.1504773,1.3259999,0,0,0,0,0,4.147355,0,0,0,0,0,3.3340602,0,0,0.6094677,0.9205259,0,0,0,0,1.8466362,1.4121244,0.43503934,11.617008,0
665,0.11493683,0,1.024758,0,0,0.5287075,0,0,1.228856,1.1115826,0,0,0,1.2004511,0,0,0.8207037,0,0,0,0,0,0.6696382,0,0,0,0,0,0,0,0,0,2.4352906,0,0,0.5966444,0,0,0,6.717291,0,0,0.67522246,0,0,0,0,0,0.040658295,0.48340216,0.94841063,0,1.1205692,2.5699506
666,0,0,0,0,0,0,0,0,0,1.5728405,0,5.489709,2.1561778,2.0870743,0,0,1.1312077,0,0,0,0,0,0,0,0,0,0,0,0.26148203,0,0,11.391671,3.5227985,0,0,3.078449,4.5356393,4.222172,12.214219,0.5189343,0,2.9899175,0,2.6766691,0,2.26477,0.024666628,3.8657496,0,0.12152862,0,0,0,0
667,1.7913327,1.3825042,0,0,0,0,0,0,0,1.1998911,0,1.5922246,0,0,0,3.979419,1.8375677,0,4.509048,0,0,0,2.1914032,0,4.071372,0,0,0.37597203,0,0,0,0,0,0,7.099814,0,0.21167098,0,0,8.80683,0,0,0,0,0,0,0.74272084,0.15807483,0,0,1.4931421,1.5117427,1.6720017,0.4543843
668,2.5524764,3.0463378,0,2.9194107,2.0708141,0,3.0923812,3.4667394,5.0013943,0,1.5353094,0,0,0.58332616,0,0,0,0.47762635,0,0,0,0,0,5.5358553,0,0.17061967,0,3.2141569,1.5633184,5.3192296,0,0,0.7162306,13.255461,0.53179866,0,3.9871614,0,0,0,0,2.4146173,0,0,0,0,0,0,0.32066602,0,0,0,3.0792253,0
669,2.2152855,0,0,0,0,3.2386773,0,0,0,4.268667,2.7814248,0,0.049520697,0.7193145,0,3.7345188,0,0,0,0.71690536,12.51101,0,1.5718004,0,2.358948,0,3.0484133,0,0.9468852,1.2532796,1.6094874,0.35002574,0.7672946,0,0,1.6516339,0,1.5413554,0,0,0.07090729,1.7345111,0,0,0,1.843805,0,5.034081,0,0.4459539,0,0,6.908868,0
670,0,0,0,0,0,1.7082899,0,0,0,0.5401015,0,2.948923,0.1626389,0,8.604695,0,0.9817583,0,0,0,0,3.4732351,1.6887809,0,0.832184,2.029364,0.003084385,0,0,0,0,4.529531,0,0,0,0,0,0,0,0,0,0,0.3181942,3.6223097,0.64401376,0,2.8821971,0,0.45426676,0.8112249,0,0.23822102,0,0.21208999
671,3.5426674,0,0,0,0.3430919,0,0,0,0,0,0,0,1.6057048,0.07931374,0,0,0,0,4.8192334,0,0.12340343,7.844978,0,0,0,0.000553134,1.050022,0,0,0,0.2680749,0,1.3523959,2.7355435,0,1.7717931,0,1.3647218,6.2203856,2.5312414,0,0,0,0.023689667,0.5244395,0.7875954,0,12.802707,1.8337983,0.3536125,0.45968324,1.7112746,0,0
672,0,2.999268,4.2374587,0,0,0,0,0,0,5.233089,4.7750325,0,0.27519232,0.99283427,0,0,0,3.1233454,8.785327,0,5.90144,4.961131,2.2243793,0,1.4967147,0,0,0,0,0,0,0,1.9045306,16.10501,0,0,5.980389,0,0,0,3.7629526,0.28589204,4.536966,0.6370976,0,0,0,1.2354124,0.39977014,0,0,0,0.10387017,0
673,0,0.037342153,3.0986865,0,0,0,1.0423439,0,0.927579,0,3.4421546,0,0,0,6.1514335,0,0,0,0,0,0,0,0,0,0,0,0.32042852,0,0,0,0,9.9697695,0,0,0,0.61052674,0,1.4551232,3.6466615,0,0,0,0,0,0.035229553,0.53871953,0,0,4.163669,0,0,2.4728577,0,0
674,0,0,0,0,0,0,0,0.6822165,0,0,0,0,0,0,0,0,0.47609103,2.4608471,4.853888,2.932678,0.47544712,0,0,0.9850104,0,4.2386327,4.0590196,0,2.8769047,0.82542217,0,0,2.8000453,0,0,1.704618,3.9889312,0,0,0,0,1.8714275,0,0,1.3310755,0,0,0.82519954,0,0,0,3.1539216,0,2.208182
675,3.8088918,1.4424059,0,3.1999462,0,0,0,0,0,0,0,0,1.5762023,0,0,0,0,1.5086017,0,3.9175036,0,4.565589,2.5622916,0.38747162,0,0,0,0,0,0,0,0,0.45413724,0,0,0.21221402,0,0.8503228,0,0,1.6864674,4.499004,0,1.0431937,0.15523691,0,6.318456,0,2.071091,1.0250732,0,0,4.083297,0
676,0.14566115,0,1.114847,0,0,9.320083,2.216745,1.6074891,0.31908417,0,0,0,0,0,0,0.4822983,0,2.6860924,0,1.9984424,0.28729376,0,0,0,0,1.1118655,5.428023,0,0.34397984,6.8435955,1.0738407,0,0,0,6.826453,0,0,3.255585,5.9883695,3.6109543,0,0,2.7718997,1.8786666,0,2.476895,0,0,0,0,0,0,0,0
677,5.442606,0.91944784,0.84173995,0.18927337,0,2.345656,3.2727342,2.4206626,0,0,0.32834756,0,0,0,0,0,1.0491961,0,2.5484707,0,0,0.2531334,0,0,1.1385727,3.1046975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0953128,0,1.3212916,0,0,1.1930021,0,0,0,0,0,0
678,0,0,7.836015,0,0.8475187,0,0,0,0,1.6464977,0,0,0,1.6811097,0,0.035618886,0.2521292,0,0,2.0909798,0,3.4994206,0,0,0,0,1.323296,1.6173482,0,0,0,0,2.1557271,7.049692,0,0,0,0,0,0,0.4621857,0,0,0.4153483,0.7414361,0,0,0,0,2.568321,4.6599135,0,2.5799177,0.52290654
679,0,7.098843,0,0,2.419859,0,0,0,3.5670593,0,0,5.422053,0,0,1.5259311,0,0,0,0,2.8755288,0,0,0,2.985227,0,0,1.2534736,0,0,0,0,0,0.08794162,0.72777534,0,1.4356276,5.1320324,0,0,0,0,0,0.46403462,0.32795218,0.7860127,0,0,0,0,0,0,2.1121676,0,0.12842016
680,0,0,0,0,2.779828,4.5324564,0,0,1.0092156,3.5407674,0,8.295462,0,0,6.6061068,0,0,1.3483363,1.4689593,0.848496,0,0,1.5476404,0,0.10912087,2.8175817,0,0,0,0,0,0,0,4.989164,0,0,0,0,0,3.8395681,1.2881631,1.9003638,0,0,0,0,0,0,0,0,0.6383144,0,5.2128925,1.4301096
681,0,0,0,1.103732,3.594851,0,0,0,0,0,1.6297351,0,0,0,15.730065,0.14234391,2.9223123,2.8468192,1.5283799,0,0,0,0,0,0,0,3.5093467,0,0.735175,0,0,0,0,0,0,0,0,0,7.0545826,0,0,0,0,0,0,0,0,0,0,0,3.334557,0,1.0054525,2.4288404
682,0,0,3.0192149,0,0,0,0,0,0,0,0,2.602676,0,1.905479,1.9675473,1.4041679,0,0,5.695705,0,0,8.032717,0,0,2.3122053,0.40980628,0,0,1.2780356,2.092961,0,0,0,9.904345,0,0,0,0,0.006873915,0,1.5701802,0,0,0,0,0,4.6991525,4.8890934,2.4603875,0,0,0,0,1.5978425
683,0,0,5.7124224,0,0,0,0,0,4.0357666,0,2.690786,0,0,1.5384567,0,0,0,0,0,0,2.9927418,0,0,2.3692157,0.6338283,0,0,0,0,0,0,1.5924095,0,1.0685874,15.2159815,0,0.50108254,0,0,0,1.0067744,0,3.5671854,2.0016935,0,2.192478,0.4675272,0,0,0,0,0,0,0
684,3.7318819,0,0,0,0,0,0,3.029375,0,0,2.6289158,0,2.471924,0,0,0,1.5662097,2.9176452,0,3.8539293,0,0,0,0,0.37230197,4.339749,2.7726166,0,0,0,5.063917,0,0,0,0,0,0,0,0,0,0,0,0,1.1391741,0.31137016,0,0,0.7921182,0,0,0,0,0,0
685,0,3.135898,0.070290275,2.5167365,0,0,4.81092,5.2108064,0,0,0,0,1.2738144,0,0,4.4797835,0,0,1.2302724,0,0,0,0.28656572,0,0,0.105868734,0,0.13864414,0,0,0.4678314,5.5135746,0,0,10.858343,1.3826702,2.0785286,0,3.6758454,0,0,0,0,0,0,0,4.4134007,0,0,2.0408905,0,0,2.6734772,0
686,0,0,0,0,0,0,0,3.5253553,1.4651519,0,0,7.8038387,0,0,4.662611,0,1.1427778,0,7.0745225,0,0,0,0,0,0,0,0,0,0,8.788988,0,0.32655862,0.63245535,0,0,0,0,0,0,0,2.1434612,0,0,0,3.1600735,1.0589507,0,0,0,0.73628956,0.5131541,0,0,0
687,0,2.8732975,0,0,0.4119105,0.6340158,0,0,0,0,0,2.7423685,0.5421005,0,0.3223173,1.0058856,0,2.907716,0,1.0647764,0.9763376,0,0,0,6.095731,0,2.318804,0.46320286,0.4719719,0.79180044,0,0,0.7562965,0,0,0,0,0.72969365,0,0,0,2.604713,0,0,0.44813558,0,3.875122,2.3128364,0,0,0,0.097541176,0,1.0183531
688,3.758413,2.864162,0,1.3243691,2.0401516,0,0,0,0,3.474308,0.4023685,2.7500074,0,0,0,0,1.8407516,0,0,3.156735,7.8030667,0,0.32637557,1.4477739,0,0,0,0,0,0,1.011413,0,3.602185,0,15.930038,0,0,0,0,0,0,0,1.8095645,0,0,1.0686021,0.2713711,0,0,0,0,0,0,0
689,0,0,1.2072786,0.6487605,0.005723053,0,0,0,0,0,3.1224973,0,3.0404758,0,10.210962,0.1963665,0,0.012891368,6.231021,0,1.9477422,0,0,0,4.306948,0,0,2.5334923,0,0,0.27999175,3.1379032,0,0,0,0,0,0,0,0,0,0,0.20931183,1.9087971,0,0,0.68984294,0,0,0.9730418,0,2.0389724,0.862458,0
690,0.8439122,0,0,0.43723756,0,0,0.106455185,0,1.1016583,1.6617737,0.4221893,0,0,0,0,4.5780964,0,0.8512832,2.4593136,4.708269,0,4.2692833,4.686858,0,2.0166154,0,0,0,0.07921061,1.7787796,0.8804046,1.7857709,3.0611117,0,0.24705565,0.8901915,0,0.75986075,0,2.3850844,0,0.8615107,0,0.54517084,3.5254045,1.2055604,0,0,0,0,0,0,15.927046,0
691,1.9993098,4.0173244,1.2962713,0,0,2.440259,0,1.6107168,1.1415012,2.0705285,0,0,0,2.7841625,4.5139213,0,0.021161152,0,1.0199151,1.0563848,6.8053946,5.254656,0,0,0,0,2.5454712,0,0,0,5.3738136,6.5279675,0,1.8411231,0,0,0,0.24989973,12.453441,8.676233,0,0.46865305,0,0,0,1.0299639,0,0.07031341,0,0,2.7077992,0,0,0.40962228
692,0,1.9931154,0,0,0,0,0,0,0.36398047,3.2661393,0,3.2158935,0,0,0,0,0,0,0,0,0,0,2.223973,0,0.20230576,0,0,0.43965647,0,0.001341473,0,2.2697246,1.5352067,0,0,0.12028313,0,0.64888024,0,0,1.5210257,2.0153098,0,0.16999207,0,1.3062559,0,4.0367427,0,0,0,0,11.942231,1.0432554
693,0,0,3.591521,0,0,0.22481646,1.5314007,0,0,0,0,0,0,0.014484606,0,0,1.0320061,0,5.718173,1.5916984,2.9421902,13.634453,0.16029266,1.6617196,0.78003514,0,2.4145067,0,0.52411497,2.5483136,0.7825802,0,0,6.8302574,0,0.33055714,0,0,0,0.35921133,2.2339482,2.2056527,0,0,0,0,4.003357,7.516275,0.31958848,0,0.7797183,0,0,0
694,2.7969232,0,0,0,0,2.0285995,0,5.555078,1.1708682,0,0,0,0,1.0112758,0,0,0,2.8748603,0,0,0,0,1.4822934,0.5667181,0,0,1.2186933,1.1171759,0,0,0,7.875921,0,0,6.09985,3.18283,5.4689074,1.4182715,1.7261176,0,0,0,0,2.9614503,1.68504,0,1.2507538,0,0,0,0,0.61928385,0,0.18084683
695,0,0.58301824,0,0,4.7861147,3.5958447,5.079486,0,2.3836951,0,0,0,0,0,0,1.1330401,0,0,0,0,0,0,2.765228,1.2560037,0,0,0,3.725639,6.989248,0,0,0.19193588,0,20.537903,29.061922,0,3.4211104,0.40569744,0,0,1.9575368,0.33035925,4.245824,1.2062334,0,1.272038,0,0,3.2752147,0,0.77045685,0.91808593,0,1.0335861
696,0,0,0,0,2.1210005,0,0,0,1.2149785,0,0.87371886,0,2.0221362,0,0,2.9607844,0,0,0,0,0,0,0,0,3.728939,0,0,0,0,0,0,0,0,4.6181703,0,2.4821641,1.5035998,0,0,5.2548714,0,0,0.10158922,0,0.90211153,0,0,0,1.877553,0,0,0,0,0
697,0,1.7205095,0,5.0041747,0.14326695,0,0,0,1.6081855,0,0.20130868,8.290206,2.8196404,4.7846966,17.30648,1.3504889,0,0,7.1436176,0,4.2415895,4.574576,0.83476454,0.39933604,8.283728,0,0,1.0246888,0,0.7573502,4.8312793,1.1168103,0.2755863,13.733043,19.745853,2.808732,21.33221,4.44847,4.3045583,0,0,0,0,1.3636613,0,1.1803044,0,4.216531,0,0,4.192776,7.5293126,0,0
698,2.9060488,0.23267123,0,0.16886476,0,0,0,0,0,0.48722854,1.6864179,3.441914,0,4.03985,0,0,0.028847292,3.6243358,0.34026825,0,0,0,0,0.7778072,0,2.2269511,1.2713885,0,0,4.9039173,0.35634738,0,0.678932,0,0,0,0,0,0,0,0.4971136,0,0,0.043826774,0,0.091677815,6.089773,0,0,0,0,0,0,0.76122165
699,0,0,0,0,0,0,0,1.0341907,0.62950003,0,0,0,1.0655565,0,4.9596477,0,0,0.081500016,0,0.36190858,0,0,0,0,0,0,0,2.237377,0,2.3382196,0,8.72994,0,0,0,1.5908213,0,2.347358,0,0,0,2.4339192,0,0,1.2477324,0,2.7345848,1.634516,0,1.3768369,0,0,0,0
700,2.276331,3.046116,0,1.8959011,0.6692053,0,3.4029095,0.1050895,1.0092635,0,1.6958048,0,0,1.1816905,5.319582,0.35354835,0,2.8989305,4.597512,0.50104505,0,4.191911,0,0,0,5.0958056,4.2789774,0.23111355,2.5371065,0,0,4.121786,0.8118544,14.166769,14.295731,0.6519276,0.9265449,0,12.85418,10.270979,0,0,0,0,0,0.20866807,2.2665582,2.4018939,0,2.0172246,2.4357665,0.16518804,0.9445397,0
701,0,5.6241236,3.537982,0.030413128,0,3.0794816,0,2.5584767,0,0,0,6.132446,0,0.5863864,0,0,1.3949462,0.31095162,0,2.5138462,5.024357,0,0,0,0,0,0,0,0,3.0956469,0,0,0,0,0,0,0,0,0,0.9767159,0,0.90907997,3.237257,0,0,0,1.1831378,7.494261,0.15320523,0,0,0,1.0865759,0
702,0,4.468598,0.94371855,0,4.349874,0,0,0.57168573,0,1.2634069,0,0,0.7151129,0,6.8251877,3.3100889,0,0,0.44766456,0,0,0,0,0,0,0,0,0,0,4.925124,1.8902887,3.3780496,0,9.594116,0,3.4210045,0,0,0,0,0,0,1.7093717,1.0463325,2.2532413,0,3.5104082,1.9418203,0,0.4268059,0,2.31071,0,1.9796607
703,0,0,0,0,0,0,2.2017896,0,0,2.295151,1.8710004,1.3839371,0.1266605,0.83191043,0,0,0.11057932,0.073519774,0,0,2.9051607,4.220442,0.26745605,0,0.8533419,5.768155,1.887934,0,0,0,0.38333365,0,2.4235442,0,0,0,0,0,1.9448879,0,0,0,0,0,0,0,0,7.589033,0,0,1.2626933,0,0,0
704,0,0,0,0.6810444,0,0,0.09058078,0.80695474,0,0,1.7815288,0,1.1309749,0.09685878,2.7463975,0.89454263,0,0,0,0,0.82180715,0,0.89575493,0,0,2.0409226,0,0,0,0.15748258,1.372488,0.28122452,1.5171982,0,0,5.5930395,0,0,0,0,0,0,0.68872744,0.91969985,0,1.8391256,2.7237654,0,0,0,0,0.35211173,0.92663646,0
705,0,0,0,2.1940572,0,0,3.100339,0,0.75707227,0,0,0,0,0,11.294284,1.4812112,0,0,0,1.5005856,0,0,0.5534357,0,0,0,0,0,0,0.4115245,0,0,0,11.0345955,0,3.654382,18.975285,0,0,0,2.4861026,0.27032965,3.9483442,0,3.0088975,0,0,1.1412599,0,0,0,1.0616244,0,1.967634
706,5.493433,0,0,0,0.44141915,6.5465484,0.12670377,1.1598852,0,0,1.8967334,6.121627,0,0.5695175,0,0,1.000923,2.2309406,0,0,15.363703,0,1.5620316,2.3860698,4.3351145,0,0,3.148139,1.9664837,10.415327,4.088644,0,0,0,0,0,0,0,0,0,0.747501,0,0,0,0,0,0,0,0,4.4452033,0,2.2519372,0,0.54634994
707,0,0,0,0,0,0.88402694,0,0,0,0,6.356497,0,0,0,4.9007554,1.3647928,0,2.2967024,0,0,0,5.1163692,3.136388,1.0547866,0,0,0,0,0,0,0,2.0969074,1.7544218,0,0,0,0,2.8281555,1.0909511,0,0,1.6274308,0,3.3458533,0,0,0,5.206273,4.1180363,1.2733023,0,0.009946987,1.1459354,1.7486862
708,0,1.6350393,1.0285807,0.68882567,0,0,4.061234,0.7290303,0,0,0,2.2827063,2.6541777,0.36578783,0,1.5672985,1.722989,2.132013,0,0,8.326905,2.415012,1.4904526,0,0,1.5684484,4.605947,0,0.12610286,0,2.4566798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4625125,5.6348157,0,0,0,0.67600286,2.2779176,0
709,0,0,3.505666,0,0,0,0,1.1657503,0,0,0,0,0,0,0,0,2.9745119,0.7828531,0.7409372,0,0.56395364,0,0,0,0.54045874,1.0853794,0.69515055,0,4.5059533,0,1.1385019,0,0,0,0,0,0,1.779293,5.900451,0,0,1.2490257,0.13139504,2.7413223,0,0,3.2519453,0,2.2876952,0,1.4997282,0.48015594,0,0
710,0,0,4.5936832,0,0.47034106,1.0039911,0,0,2.071257,0,0.20229365,0.12732212,0,0,0,1.2533578,0,0,0,2.4628491,1.9001229,0.99345946,3.219768,2.0907717,0,0,1.814781,0,0,0,0,10.387035,2.340173,0,0,0,3.953412,0,4.501008,0.40010503,0,4.8629565,0,0,0,0,1.6947993,0,0,0,0,0,14.983963,0.6014547
711,1.361518,0.2039699,0,0.48445886,0,0,0,1.7239263,0,2.1137373,0,0,3.6564372,4.98835,3.405754,0,0.6805938,0,0,0.6070404,0,0,1.7932242,0,0,0,0,0,0,0,0,0,0,23.809599,1.4520015,0,0,0,0,0,1.6828837,0,0,0,0,0.061929494,0,0,1.1755773,0,0,1.6516229,0,0
712,0,0,2.3681238,0,1.120555,0,0,3.098226,0,0,0,1.0780619,0,0,0,0,0,3.3207893,0,5.469425,10.059566,10.265603,0,0,4.5084968,0,0,0,0,7.883202,2.0655613,7.03318,0,0,0,0.053451125,2.38984,0,0,5.3123627,3.140141,0,0,0,1.226769,0,0.10093263,0,0.8346956,1.6172477,0,0.06065524,0,0
713,1.8406686,0,0,0,0,0,0,0,0,0,2.1684952,0,0,0,3.9044268,0,2.7797725,0,2.4511647,2.117937,1.3668442,5.397131,0.93411434,0.02271437,0,0,0,2.0587177,0.44592947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.237522,0,0,1.7981167,6.5343966,2.873112,0,0,1.0253873,0,0
714,0.95495605,0,0,0,0,0,0.5758375,0,0,0,0,0,0,0,0.53967434,0,0,0.66464967,0,0,0,6.820412,0,0,0,0,0,0,0,0,0,0,0,4.1076117,6.1610713,0,8.446272,4.1896853,0,0,0.93045413,3.2481806,3.0964048,0,0.28130993,0,4.0894437,7.4258437,0,0,0,0,0,0
715,0,6.173602,1.5335277,4.2871475,0,0,0,0.65957004,4.3177714,0,6.628817,0,1.4646107,0.45595482,0,0,1.5200937,0.553075,5.825936,0,3.723179,3.9165154,2.540867,0,0,0,0,0,0,0,2.7971313,0,0.008908033,1.5357071,12.302213,0.3047524,0,0,1.2142287,0,0,0,0,0,0,0,0,2.949016,2.3877797,0.3593996,1.9197098,0,0,0
716,2.7206843,0,0,0,0,0,1.4058663,0,0,0,0,7.025156,0,0,0,0,0,0,0,0,0,8.319023,0.7850636,0,1.0672287,0.3065443,0,2.5750606,1.0478289,0,0,1.6045631,0,7.73355,5.2820554,1.8709005,0,0,0,5.239084,0,1.3450363,0,0,0,3.0643618,0.41574058,0.7764161,0,4.2156825,0,1.8772991,0,0
717,0,0,0,0,0.3251132,3.6692634,1.8630822,0,0,0,0,0,1.8737766,0,0,0,0,0.5288364,0,0.5347564,3.6337333,3.8442643,0.09295495,1.4134437,0,0.26086026,0.34403986,0,3.0365632,15.019857,0,0,1.687636,0,0,0,0,0,2.251446,0,2.0398457,0,3.9215572,0,0,0,0,6.7071085,0,0,0.8773259,0.89733666,7.190639,0.7732764
718,2.1599522,0,0.5293621,0,0,0,0,0,0,0,1.0638107,0.7293097,0,0,0,0,0,0,0,1.6373767,5.627252,12.374916,0.7563042,1.1433841,0,1.7769536,0,0,2.3833153,0.4453997,0,0,0,0,8.433695,0,2.1693704,0,0,6.63345,0,0,0,0.6070817,2.347434,1.0048147,0,6.6577883,0.077575505,3.2297733,0,0.5030526,0,0
719,0,0,0,0,0,0.82474244,0,0,5.799677,0,0,6.183584,0,1.7415117,0,0,0,0,0,1.779554,10.39277,2.5615978,0.21365224,0,0,4.1254954,1.31729,0,0,0,0,0,0,0,2.2927992,0.8541142,6.355608,0,0,0,2.6026654,0.86197376,0,0.29375285,0,1.9589635,0,0,0,0,2.5692914,0,0,0
720,0.6371555,0.045559555,1.459887,0,0.54355174,1.9054008,0,0,0,1.3068136,3.08891,0,0,0,0,1.4866922,0,0,1.3867617,0.097189195,0.9577821,0,0,0,0,0,2.7060668,2.5301032,0,7.5139194,0,0,0,0,0.55116683,0,0,0,1.706558,0,0.16856152,0.8471739,0,0,0,0.16735911,0,0,0,0,0,0,3.2345643,0
721,1.2142075,0,0,0,1.8924578,3.871313,0,0,0,5.5136657,2.8834743,0.123202026,0,2.8868032,4.67306,0,0,0,0,2.242797,0,1.821808,4.1713486,0,2.5119202,0,0,0,0,2.3629205,0.601964,7.5050745,0.23121534,0,2.0165558,0,0,0,4.516669,0,0.8113903,0,1.223164,1.7615378,0,1.7510717,0,0,1.0520172,0,0,0,0,0.34717607
722,0,0,3.4148602,0,3.577523,0,0,1.0372356,0,2.1584585,0,0,0,0.84952515,0,0,0,0,6.456556,0,0,0,0,1.092851,0,0,1.5027027,0,1.2155328,0,0.61456156,0,0,0,0,0,0,0,0,0,0.009808696,0,0,1.6665347,0.096406884,2.865097,0,0,0.39146993,0.59903365,0,0,0,1.9709697
723,0,0,0,0,1.0554955,0,0.9902677,0,0,2.5410104,0,0,0,0,0,0,0,2.4356713,0,1.9912363,0,0,0,0,0,0,1.3950762,1.1683207,0,0,0,0,2.1339717,0,2.7588446,0,0,0.90495676,0,0.7530377,0,0,1.469254,0,0,0,1.9225581,5.317448,1.9176697,0,0,0,0,0.39865422
724,3.7049043,0,0,2.8669834,0,0,1.0888706,1.3708389,2.2107294,0.3943323,0,1.2211108,0,0,0,0,0,0,2.9889028,0.39854285,0,0,0,1.4709812,0.15792388,3.7556283,0,0,0,0,4.781539,8.402376,0,0,12.652716,0,3.1127396,0.3424856,0,0,0,1.529689,2.4365134,0,1.0046912,0,0,0.752887,0,0,0,0,6.151855,2.3490298
725,0,0,0,0,0,2.8231456,0,5.887614,0,5.7476926,0.1839152,2.5413966,3.3509738,3.3467414,0,2.332727,1.6039816,0,0.5168306,3.7288194,2.5272062,0.32400146,0,2.4938078,2.2613313,0,0.8037952,0,0.75266784,2.7101064,1.1644655,0,3.4257946,18.161757,0,0,0,0.9594649,0,3.781012,0,0,0,0,0,0,0,0,0,0,0.46021447,0,9.293606,0
