x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0021,y0022,y0023,y0024,y0025,y0026,y0027,y0028,y0029
739,0.5160356,0,0,3.7350683,0,0.2327967,0.4334045,0.56572926,0.33844808,0,0.43006164,0,0,0,2.5817869,1.3204898,2.224669,2.3805356,0,0,0.10517194,0,0,1.612423,0,0,0.14115064,0,0,0
740,0,0,0,0,0,0,1.1367881,0,0,0,1.3015482,0,1.4907652,0,2.008602,0,2.7988951,0,0,0,0,1.2311692,0,0,0,0.34931913,0,0,0,0.7970367
741,0.39492708,0,4.784593,0,0,0,0,0,0,0.5759962,0.2767086,0,0,0,0,0,0,0,0.845005,0,0,1.0889409,0,0,0,0.57135296,0,0,0,0
742,0,0,0,0,0,0,0,0,0,0.3608563,0,0,0.4864165,0,0,0,0.18165529,0,0,0,0.43931428,0.5666874,0.56261426,0,0,0,0,0.5788577,0.3083132,0
743,0,0,3.1671028,0,0,0.6865002,0,0,1.3968432,0.85581625,0,0.3782401,0.5924815,0.44774824,0,0,0,0.33225888,1.1797363,0.8406845,0,0,0,0.98111904,0,0,0.49478364,1.7627352,0,0
744,0,0,1.4758099,0.048618045,0,0.36978886,0,0,0.33671525,3.065481,0.49358517,0.09356279,0,0,3.227506,0.019219898,0,0,0,0,0,0,0,0,0,0.6204156,0,0.5036923,0,0
745,0,0.10878201,0,0.06343897,0,0,0.30990744,0.4403217,0,1.3459754,0.14399686,0.69034874,0.08359849,2.4070668,4.0235977,0,0,0,3.9189568,0,2.2358558,0,0.48327222,1.28058,0.46885517,0,0,0.81430453,0.043762624,0.24566366
746,0,0,0.5244851,0,0.14253812,0,0,1.1094044,0,0,0.946897,0,0,0,0.16257077,0,1.2805177,0,0,0,0,0.4005683,0,0,0.7386983,0.63524723,0,0,1.0629004,0
747,0,0,0,0,0.2324636,0,0,0,0,0,1.6807113,0,0,0.2882574,0,0,0,0,2.09375,0,0,0.26933068,0,0,0,1.7528559,0,0.2399746,0,0
748,0,2.2670484,0,0,0,0,0,0,0,0,0.050487448,0,0,0,0,0,0,0,0,1.3766791,0.73825264,0.6569642,1.3151252,3.8920565,0,0,0,0,0,0
749,0.41082752,0.14991152,2.295283,0.15819831,0,0,0,0,0.4708372,0,0.19875032,0.87391746,1.7095637,0.3633718,1.2436388,1.7243785,0,0,0,0.5739143,0.94455093,0,0,0,0.9728246,0,0,0,0.32486925,0.56453025
750,0.20013016,1.0922197,0,0,0,0.41126293,0,3.393761,0.21850975,0.12295682,0,0,0,0,0,0,0.44064987,0,0,0.7196996,0,0,0,0,0,0,0,0.2903269,0.31103423,0
751,0,0,0.8022899,0,1.3736633,0.71038675,1.090657,0,0.22663747,0,0,1.1088797,0,0,0.70752984,0,0,0,0,0,0,0.40610924,0.81201917,4.208251,0,0.328021,0.29442158,0,0,0
752,0.23418939,0.4687617,0,0,0,0,0,0,0.15821637,0,3.5856051,0.95718026,0,0.015375215,0,0,1.0753709,0.9022268,2.981872,0,0,0,0,0,0,0,0.10570172,0.5891747,0,0
753,0,0,0.7416722,3.191992,0.59414,0,0,1.8777065,0,0.08517023,0,0,0,0.12870018,6.299713,0,2.3447723,0,0,0,0,0.9987536,0,0,0.6542225,0,1.1665202,0,0,0
754,0,0,0,0.077622786,0,0.45490363,2.006948,0,0.587742,1.4494609,0,0,0,0.3685815,0.27200973,0,0,2.2885277,4.154795,0.3907957,0,0,0,0,1.3497158,0.10001339,0.16703802,0,0.23435773,0
755,0,0,0,0,0,0,0,1.9266573,0,0,0,1.199911,0,0,0,1.2895725,1.0792128,0,0,0,0,0.23954159,0,0,1.0289105,0,0,0,0,0
756,0,0.5238612,1.3318572,0,0,0,1.7564476,0.4778623,0,0,0,0,0.27109322,0.831922,0.40803903,0,0,0.54188555,0,0,1.3009359,0.45174402,0,1.3661357,0,0,0,0.27311063,0,0
757,0,0,0,0,0,0,0,3.6779182,0,1.6646227,0.36011845,0,0,0,0,0.1481998,0,0,2.5941906,0,0,0,0,0,0,0,0.8518401,0.7516111,0,0.21939969
758,0.060161088,0,0,0,0.8209712,0,0,0,0.8951924,0,1.0394627,0,0,0,4.285747,1.3657763,1.5301704,2.2753477,0,0,0,0,0,0,0,0,0.43912238,0,0.27432695,0
759,1.3347708,0,0,0.83183116,0.07799709,0,0,0,0.14527057,0,0,0,0,0,0,0,0,1.7404815,0,0,0,0,0,0,0,0,0,0,0.48440617,0
760,0,0,0.32101205,0,0,0,0.004860241,0,0,0,1.747035,0,0,0,2.078454,0,2.8061492,0.09864768,0,0.12105278,0,0.76192224,0,4.223002,0,0,0,0.1849208,0.7720427,0
761,0.7047881,0.053476434,0,0,0,1.0305604,0,0,0,1.3064599,0,0,0,0,2.0443726,0,0.12216288,0,0,1.2037487,1.0149447,0,0.60301,0,0,0,0,0,0.8367257,0
762,0,0,2.4532998,0.2700892,0,0,0,0,0,0.900064,0,0.745151,1.0194526,0.78342474,0,0,0,0,0,0,0,0,0,0.23475602,0,0,0,0,0,0
763,0,0,0.15437241,2.2375622,0.07689727,0,1.1161628,0.43928537,0,0.86752003,0,0,0,0.09524538,0,0.40739694,0.74998873,0,0.018986402,0,0,0,0.1465447,0,0,0,0,0,0,0
764,0,0,0,3.0860634,0.19178593,0.6750206,0,1.0587466,1.7753447,0,0,0.10109313,0,0.83415765,2.8182542,0,0,0,0,0,0,0,0,0,0,0,0,0.3540113,0,0.009322316
765,0,0,0,1.4156688,0,0,0,0,0,0.86279964,0,0,0,0,0,2.0919857,0,2.1138844,0.1633648,0,0.8006731,0,0,0.49973822,0,0,0.428603,2.1111424,1.7529849,1.4525814
766,0,0,0,0,0,0,0,0,0,1.9676791,0.19488117,0,0,0,0,0,0,1.4504626,4.4154696,0,0.49808568,0,0,0,0,0,0,0,0.534556,0.5675682
767,0,0,0,0,0,0,0,0,0.75131536,0.33269784,0,0,0.15990566,0,0,0,1.7054939,1.4808402,0,0,0,0,1.4557263,2.0350308,2.8531473,0,0,0,0.05178729,0.36113617
768,0.19482753,0,0,0.8128187,0,1.6537994,0,0,1.6074008,0,2.1684878,0,0,0,0,2.3305469,5.7035155,1.3868423,0,1.2258683,0,1.1283942,0.27392262,2.7700796,0,0,0.3438906,0,0.39020666,1.6890234
769,0.6375008,0,3.370768,2.3329685,0,2.087573,2.5651376,0.3856655,0.84735316,0,0,6.3113303,0.5224216,0,5.436931,0.20483176,0,1.3988714,4.447878,0.060233243,1.2919707,0,0,5.6528187,0,0.62736213,0,2.1904857,0,0
770,0.40149525,4.5150995,10.717707,10.972083,0,1.1718646,0,0,2.722782,3.9573028,1.0023594,0,0.9867938,2.0811868,3.44055,0.43398058,0.82378155,1.563661,0,0,0,3.2093797,0.6591584,10.213664,6.2630405,0,2.1025784,0.20436566,0,2.1289535
771,1.80304,5.4674125,10.01015,5.385575,0.32360932,0.42686692,0.7525175,0,3.0514634,0,0,6.1268497,0,1.294977,19.155428,2.680992,2.1824355,0,1.2741573,0,3.2741714,1.3010838,3.024399,5.7009554,14.498425,2.4181967,0.5865619,0,1.415082,0.5416954
772,3.1013288,0.82652396,6.0160346,2.351953,1.1228336,1.438933,3.3613284,0,2.487357,0,0,0,1.1770332,0.80854326,25.815056,3.658692,0.7245111,3.2884152,0,2.7576132,5.0499077,0.97075117,3.8997667,11.257119,10.496741,0,4.0809946,1.8541899,0.6516926,0.9654143
773,0.1615237,0.63974947,6.8912535,0,0.93349856,0,0,7.119525,4.236473,1.0638248,0,1.6130491,0.5259546,0,15.38152,3.0570648,0.58279,0,0,0,1.8658664,0.7045285,3.8631833,5.2510147,9.311344,4.9558663,1.6783928,0,0.21954444,2.1603625
774,1.4696579,0.7807565,4.9145584,1.2858099,0,1.6719966,2.6306748,0,2.2629945,0.4990034,0.03964356,0.58200115,0,2.22586,14.110897,0,0.030789085,0,0.96961606,0,1.7726018,1.0271169,2.2974668,2.5929258,3.4536731,3.117381,1.2557149,0,1.6311333,2.3190858
775,0,2.0964336,0,0,0,0,0,1.5611938,4.18991,0,0,0.10181769,0.4127244,0,6.597216,1.2426794,0,1.1725192,3.607995,1.3532358,3.6623867,0,0,0.25546044,1.5194865,1.810885,0.6682249,1.7338833,0.18170744,2.128198
776,0,0,4.229576,0.78609467,0.95075834,0,1.274035,0.5112543,0,1.2138972,0,0,0.7629087,0,0,0.88565123,0.08385703,0.36534917,0,1.3102686,2.6332767,1.9183955,0,0,1.1714302,0.06326706,0,0,0,0.95527756
777,0,0,0.56734544,3.051511,0.013299822,0,0,0,2.2371387,0,0,0,0,0,0,0.1331808,0,0,0,0,0,0.7904002,1.6263841,0,0,0,0,0,0,0.60510725
778,0,0.2974771,0,0,0.42589092,0.07746192,0.3821048,0,0,0,0,0,0,0,7.5106335,1.7833331,0,0,0,0,0.016456243,0,0.30553162,0,0,0.3822765,0,0.50420403,0.083048776,0
779,0.09532694,0.30768737,0,0,0,0,0.7357733,0.7139891,1.5305401,0,1.2217771,2.1300836,0.13147753,0,0,0,0,1.1192441,0,0,0,0,1.972233,0,0,0,0.964561,0,0.91748863,0
780,0.30624348,0,0,0,0,0,0,0.6805286,0.8056793,0,0,2.5155427,0,0.57870984,0,0,0,0,0,0.49075568,0,0.64768934,0.1808148,0,0,0,0,1.3761108,0,1.296286
781,0,0.29840544,1.4314709,0,0.3403292,2.0302346,0.35008916,2.7439635,0,0,0.005587834,0,0.21978188,0,0,0,1.3958665,0,0,0,0,0,0,0,0,1.2567067,0,0.182009,0,0
782,0,1.3142419,0.6476239,0,0,0,0,0,0.78805625,0,1.4366875,0,0.6467513,0.6448815,0,3.6074786,2.0114193,0,0,0,0,0.5568148,2.7531428,0,0,0,0,1.4099748,0,0
783,0,0.42595914,0.046437353,0.07727539,0,0,0,0,1.8622557,1.5331196,0,0,0,0.97418827,0,0,0.3466304,0,0,0.65104413,0,0,2.4403822,0,0,0,0,0.69425356,0.6431681,0.73472464
784,0,0,0,1.219209,0.15652828,0.1559284,0.5151418,0,2.3570113,0,0,0.5159317,0,0,3.225946,0.89213425,0.6297788,0,0,0,0,0,3.7225287,0,0.3870663,0.8196003,0,0.2662389,1.0068328,0
785,0,0,0,3.107104,0,0,0.8103073,0,0,0.61249596,0,0,0.48050797,1.5081398,2.6611025,0.42764127,1.5187385,0,0,0,0,0.63168985,0.2524512,0,0.50579697,0,0.21520224,0.6548336,0,0
786,0.08650819,0,2.912502,0,0.7090111,0,0,0,0.4812328,0,0,0,0.78804237,1.5773214,4.213034,1.9303712,0,0,0,2.8621233,0,1.2722527,2.782311,0,0.49665385,0,0.13393728,0,0.057474714,0.021704592
787,0.42716846,0,0,0,0,0,0,0,0,3.8859863,0,0,0.22480007,0,2.956098,1.8491822,2.2438173,0,0,0,0,0,1.4296384,0,1.8693401,0,0,0.12348792,0,0
788,0,0.8221552,0,0,0.378889,0,0.49272826,0,1.8655267,0,0,0,0.28592512,0,0,0,0,0,1.387076,0,0,0.06882089,0.051775236,0,0,0,2.3065283,0,0.9786781,0
789,0.96259546,0.35125014,0.13865124,0,0.15213339,0,0.10853356,0.9096264,0,1.2926307,0,0.6973144,0.6717585,0,0,1.1202345,0,0,0,0,0.24518327,0,0,0,0,0.28465912,0,0,0,0
790,0,0,4.8606863,0,0,0,0.0629959,1.4501779,0,0,0,0,0,0.7559601,0,0,0,0.14838745,0,1.7848257,0,0,2.2745197,1.270337,0,0.20911679,0,1.1005118,0,0
791,0,0.82897806,0,0,0,0,0,0,1.4306853,0,0.5895633,0,0,0.17976357,1.0025334,0,1.0124657,1.3287376,1.3339959,0,0,0,0,0.70031595,0,0,0.21405232,0,0,0
792,1.0779264,0,0,0,0,0.9791564,0,0,1.3392073,0.7950089,2.239018,0,0.42789876,0,1.3737012,1.8134339,0,0,0,0,0,0,0,2.0015478,0.83042675,0,0,0,0,0.1810009
793,0,0.017491946,1.1953396,0.896622,0.82332754,1.5748014,0,0,0,0,0,1.0699633,0,1.4511722,3.7202826,0,0,0,0,0.50881565,0,0,1.1211911,0,0,1.1884676,1.1454828,0,0.62139213,0.23278989
794,0,0.4700558,0,0,0,0,0,0,0,0,0,1.0534331,0,0.69823444,0,0,1.7221341,0,0,0,0,0.9597112,0.29918686,3.1053743,0.5265984,0.004827305,0,0,0,0
795,0,0.85526925,0.6936215,0,0,0,0,0,0,4.4168196,0,0,0,0.45554346,3.1464117,4.5731397,0,0,0.48106915,1.4536179,1.1980296,0.123567626,0,0,0,0,0,0.07686084,0,0
796,0,0,0,0,1.6911236,0,0,4.7714787,0,0,0,0,0,0.36876038,0,0,0,0.08492129,0,0,0,0,0,0,0,1.0498142,0,0,0,0
797,0,0,1.1981183,0,0,0,0,0.2341865,0,0,0,0.4230664,0.2996403,0,0,0,0,0,0,0,0,0,0,0,0,0.7283751,0,0,0,0
798,0,0,0,0,0,0,0.7028782,1.3288089,0,0,0,0,0,0,0,0,0,0,1.2829849,0.3208787,1.4415398,1.075414,2.0678432,0,0,0,2.0746944,0.14600119,0.010835084,0.1702857
799,0,0,0.8951887,0,0,0,0,0,0.5983596,4.382789,0.32921138,0,0.019604215,1.2086756,0,0.9780119,1.4547547,2.0480804,0.72402185,0.14559358,0,0,0,3.150182,1.7691913,0,0,0,0.79865336,0
800,0,1.131327,1.5119196,0,0,0,0.32021117,1.0410222,0,0,0.7856545,1.2066902,0,1.523616,0,0,0,1.071603,0,0,0,0.04839099,0.44031474,0,1.6936009,0,0,2.8361826,0,0.63100857
801,0,0,0,0.7889804,0.23875242,0,0,0,0,0,1.2214417,0,0.22794153,0,0,0,0,0,1.4739639,0,0,0,0.6030141,1.1205367,0,0,0,0,0,0.7488716
802,0.27426893,0,0,0.6542631,0.22650558,0,0.23454626,0,0,1.5511526,0,0,0.18541878,0.80948365,0,0,0,0.5864025,0,0,0,0,1.0154326,0,0,0,3.1085238,0.77592695,0.5163478,0
803,0,0,0.9567299,0,0,0,0,0,0.7343725,0,0,0.29152435,0,2.6172795,0.5358748,0,0,1.3391703,0,0.5334709,0,0.6653796,0.69221544,0,0,0,0,0,0,0
804,0,0.23498796,1.0975518,0.5644611,0,0,0.0312041,0,0,0,0,1.247698,0.18521734,0,0,1.4921118,0,0.5067623,2.49902,0.73776853,0.850218,0,0,1.817703,1.0476826,1.2073139,0.23538697,0,0.18667941,0
805,0,0,1.1706357,1.6047112,0,0,0,0.95740664,0,0,0.20325327,0,0,0,2.4809034,0.8660419,0.31231883,1.222247,1.097723,0,0,0,0,0.5704185,1.0814705,0,0,0,0,0.7032008
806,0.8869592,1.0876249,0,1.778264,1.1661618,0.657179,0,2.653152,0,0,0,0,0.9202079,0,0,0.2609125,0,0,0,0,0,0,0,0,0,0.61424935,0,0,0,0
807,0,0.06587977,0,2.30219,0.32107264,0,0,0.60916257,0,0.26435035,0.36271355,0,0,0.61670285,0,0,2.9989579,0,1.713508,0,0.112677485,0,0,0,0.27513695,0,0.55461967,1.3370407,0,0
808,0,1.0372113,0.45160887,0,0,0.29349303,0,0,0.46091506,0,0,0.8479589,0.6530006,0.31705174,0,0.22336987,0.42267802,0,0.43991002,0.0556786,1.2481021,0,0.17159483,0,0,0,0.3522604,0.22352721,0.32402813,0
809,0,0,0,0,0.874375,0,1.0054998,0,0,0,0.03455917,0.5283103,0,0,0,2.9263315,0,0,0.42396036,0,0,1.2987124,0,2.782261,0,0,0,0.12496837,0.13622175,0.6742838
810,0,0.9673083,1.0295194,0,0,3.1743855,0.4662783,2.281088,0,0,0.8142084,0,0,0,1.6633462,0,0,0,1.1995096,0.87336916,0,0,0,0.8592504,0,0.040467504,1.02907,0,1.0154221,0
811,0.79402906,0,0.93687767,0,0.016363386,0,0.30237454,1.0769796,0.3095683,2.2308538,0,0,0,0,1.6664841,5.0039034,0.13030253,0,0,0.91185516,0.47900596,0,0,0,0.65294135,0,0,0,0,0
812,0,0,0,0,0,1.1853559,0,0,0,0.9535471,0.013765346,0,0.17468648,0,0,0,0,1.7761936,1.1673867,0,0,0,0,0,0,1.0613754,0,0,0.25245866,0
813,0,1.1158623,0,0,0,0,0,1.103133,0,2.5021708,0,5.0320435,0,0,0.49675927,0,0,0,1.8984207,0,0,0,0,0,0,0,0,0,0,0
814,0.52664256,0.13954094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4264809,0,0,0,0,0
815,0,0,0,0,0.023775702,0.48177904,0.6930669,4.4751306,0,0,1.7244176,2.9106085,0,0,0,0,0.49885532,0.61527234,0,0.048240483,0,0.10694798,1.4116025,0,0,0,0,0.7703409,0,0
816,0,0,1.1081522,3.141448,0,0,0,0.733471,1.2490721,0,0.23759465,0.37337887,1.435797,0.5309586,0,0,0,0,0,0.74300206,0.41871247,0.5931067,0,0,0.1814166,0,0.033440445,0,0,1.2936621
817,2.5384753,0,0,0,0,0.2586554,0,1.3858703,0,0,0.43758473,0,1.0505023,0,0,1.3122764,0,0,4.366438,0.20087269,0.32654423,0.45097244,0,0,0,0,0,0,0,0.8997687
818,0.63044155,0,0,1.2549179,0.8116422,0,0.41961408,0.058151808,0.17912145,0,0.38141388,1.0117233,0.37191758,0.112074934,0,0,1.984154,2.3075416,0.1146562,0,1.1064278,0,0,0,0,1.2217497,0,0,0.65375024,0
819,0,0,0,0,0.36619285,0,0.66959023,2.1114905,0,1.2871801,0,0.50283587,0,0.16751908,3.5750844,0,2.3528595,0,0,0.7376246,0.15723167,0,0,0.02317853,1.5549392,0.22376728,0.10385126,0,0,0
820,0.20260386,0.62925816,0,0,0.31144187,0,0,0,1.2196547,1.2042636,1.0197053,0,0.3031581,0,5.58159,0,0,1.2578968,3.4046874,1.17417,0,1.4264737,1.0973577,0,0.11307439,0,1.043717,0.42015612,0.25100073,0.20914951
821,0,0,0,0,0,0,0,0,1.0995772,3.143836,0,0.44787437,0.86674273,0,0,0,0.24345574,1.0120854,1.2699641,0,0,0,2.30704,1.8072087,1.767498,0,0,1.2143904,0.023207294,0
822,0,0,0,0,0,0.8184351,0,0,0.7688346,0,0.8045544,0,0,0,0,0,0,0.67548233,0.54424685,1.1617371,0,0,0.12687469,0.41146013,1.4877806,0,0.5436201,0,0,1.5866698
823,0,0,0,0,0.050953515,0,0.79007804,0,0,0,0.88173896,0,0.4677581,2.9891398,0,0.13052994,0,1.4709171,1.088497,0,0.011042371,0,0,0.7699113,0,0,0.74063206,0.73559,1.718567,0
824,0,0,0.5208556,1.3890778,0.28996336,0,0.031752873,1.1416656,0,0,0,0,1.2240677,1.2294693,0,0.9015633,0.52291673,3.2426398,1.0835968,0.009123152,0.013801754,0.1423981,0,0,0.19186977,0,2.0868526,1.1645231,0.022799227,0
825,0.5544113,0,5.258892,4.7030454,0,1.1177009,0,0,0.49013802,0,0,3.1886697,1.0394576,0,1.0718238,2.5426426,3.580104,0,0,0,0.15374716,0.011101456,0,5.6336803,0,0,0,0.64048463,0,0
826,0.8882888,0,0,0,0,0,0,1.9285796,1.1716729,0,0,0,0,0,0,0,0,1.7375038,0,0.018913066,0.6762932,0.18496533,0,0.32828373,1.3402451,0.008941504,0,0.70785546,0,0.93630964
827,0,0,0.7344977,0.9842898,0.31643066,0.18007891,0,0,0,1.0527899,0,0,1.2288382,0.32817227,3.7060368,0,0,0,0,0,0,0,0,0,0.7721752,1.0994358,0,0,0.87978035,0
828,0,0.45967734,0,0,0,0.20325553,0,0,0.031847127,0,0.22051443,0.6336108,0,0,0,0,0,0,0,0,0.61520857,0,0,0.7822373,0,0,0,0,1.3613869,0.15262029
829,0,1.1615202,0,0.16169968,0,0.13235924,0,0.0217702,0,0,0,2.1421425,0.63987154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41968662,0,0,0
830,0,0,0,0.942217,0.3695124,0.29103997,0,0.5794679,0,0,0,1.035539,0,0,0,0,0,0.3312211,2.8565884,0,0,0,0,0.7271282,0,0,0,0,0.64384973,0
831,0,1.2629417,0,0.24214864,0.43174154,0,0,0,1.7859633,0,0,0,0,0,0.8209763,1.1928031,0,0,0,0,0,0.8419531,1.374461,1.9295123,0,0,0,2.3663712,0,0
832,0,0,3.2634022,1.6839862,0,0.8310649,1.1851676,1.6680608,0,0,0,0,0.21309857,0,0,0,0.0319819,0,0,0,0,0.96413654,0,0,2.1321197,0.9399537,0,1.7107618,0,0.76895267
833,0.71865165,2.105387,2.3097305,0.3044173,0,0,1.1984948,0,0,0,1.8293705,0.9865694,0,0,0,0,0,0,0,0,0.03013997,0,0.18594879,0.18785106,0.58846027,1.393644,0,0,0.905807,0
834,0.011643498,0,2.3049536,0,0,1.392042,0,0,0,0,0,0,0,0,0,1.4846556,0.32520002,1.2714759,2.9065864,0.5026361,1.2055303,0.9322566,0.39104474,0.16783774,0,0,0,0,0,0
835,0,0,0.26231056,0,0.43581352,0,0,0,0.2909173,1.6087116,0,0,0,2.7256613,4.72876,1.8793794,1.2017624,0,0,0.15193035,0.15030436,0,1.0714995,0.7679261,2.1756415,0,0,0.27629852,0,0.1862552
836,0.06185034,0.40672967,0,0,0,0.8972714,0,1.9373304,0,0,0,0,0,0.72185403,0,1.299844,1.0975257,0,1.2571154,1.5064068,0,0,0,0.125163,0,0,0,1.017842,0,1.1075286
837,0,2.0340486,0,1.475742,0,0,0,0.114489004,0,0,0,1.5359472,0,0.03233327,0.74174374,0,4.5980163,0.17017645,1.0925282,0.29298747,0.7471885,0,1.3899026,2.6408572,0,0,1.2547008,0,0.30547372,0
838,0.9487067,0,3.2825935,0.58195883,0,0,0,1.2956325,0,0.890833,0,0,0,0.783406,0,0,0,1.2006271,0,0,0,0.28789005,0,0,1.3174764,0,0.32353175,0,0.8118259,0.1657921
839,0,0.31487504,4.4751186,0,0,0.77166504,0,0,0,0,1.0927896,0,0,0,0,0,0.33014303,0.65542835,0,1.044083,0,0.2053839,0,0,0,0,0.37556478,0,1.4092611,0
840,0,0,1.1717787,1.495898,0.57098395,0,1.3157308,0.32382658,0.064159945,0,0,0,0.54795945,0.2607997,0,0,0,0,0,2.6908505,0.2817756,0.7205829,0.11300128,3.6229308,0.37426054,0,0,0,0,0.14341699
841,0.7244923,0,3.4734025,0.1022473,0,0.19916707,0,0,0.75885975,0.56917113,0,0.7129106,0,0.72459704,0.5509558,0.29523024,1.3657051,0,1.9367273,0,0,0,0.4847148,0,0,0,0,0,0.5375857,0
842,0.048289727,1.7436285,0,0,0.31454948,0,0.85794294,0,0.001582198,0.075038694,0,0,0,0.29775903,0,0.11332903,0,0,0,0,1.3148544,0.13743497,0,4.1951647,1.0642639,0.8423628,0.18203086,0,0,0
843,0,1.8358386,0,0.8915596,0.07313887,0.8616783,0.04601244,0.99739665,0,0,0,0.9517597,0,0.57887703,1.2459906,0,2.971949,0,3.4560652,0,0.10515698,0.86263937,0,3.7103655,0,0,0.1512616,1.3746971,0,1.0377531
844,0,0,0,0.68604916,0.8152659,0,1.3469391,0.28442857,0,0.7460578,0.48818383,0,0,0,0,3.245447,0,2.008725,0,0,0,0.5493023,0,0,0.9543178,0.9537102,0,0,0,0
845,0,0,0,0,0.672226,0.1161133,0.4371047,1.6708874,0,0,0,0,0.30413416,0,0,0,0,1.1447126,0,0.10960363,0,0.12165924,0,0,0,0,0,0,0,0.507815
846,0,0,0,0,0,0,0.07564095,0,0,0,0,1.7709869,0,0,0.19240238,0,0,0.07113456,0,0,0,0,0,0,0,2.8565638,1.1724193,0,0,0
847,0.04285836,0.8648846,0,0,0,0,0,0,0,2.2736664,1.7281101,0,0,0.99738973,0,0.5013634,0,0,5.1690063,0,0,0,0,0,0,0.64353025,0.24539873,0,0,0
848,1.1127112,0,5.570247,1.0804036,0,0,0.8444401,0,0.9205927,0,0,0.021804532,0,0,4.3064013,1.0093306,1.1694759,0.43910107,0,0,0,0,0,2.2690766,0,0,1.3187653,0.34373313,0.06981776,0
849,0,0,0,0,0,0,0,0.47269145,0.21482413,0,0,0.39151734,0,0,0,0.69986916,0.6478516,0,0,0.7275366,0.62083185,0,0.21313363,0,0,0.16621189,0,0,0,0.68243796
850,0,0,4.6854973,1.5320556,0.010885496,0,0,1.8407837,0,0.66201884,0,0,0,0.90403396,0,0,0.43948147,0,0,0,0.62998337,0,0.12020562,3.0200505,0,0,0,0.893832,0.27105266,0
851,0.76259893,1.062925,8.069388,2.7841694,0.7504615,0,0.971823,0.8586879,0,0,0.45283768,0.6270143,0,0.65305835,0,0,0,0,0,0,0.6313699,0.7713584,0,0,2.4015276,1.379087,1.4577771,0.7385751,0,0
852,0.44719163,0,0,0.97004485,0.12606347,0,0,0,0,1.3468943,0,0.10254852,0.79655904,0.3916023,0,0,0,3.0893095,0,0,0.66873485,0,0,0.36819088,2.4573927,0,0,1.045358,0,0.04469863
853,0,0,0,0,1.1861572,1.0411059,0.47959563,0.30774367,0,0,0,0,0.43271524,0,3.4954486,1.3574914,4.3541265,0,1.0844299,0,0,1.1422583,0.75187415,0,0,0.5966228,0.4461058,0.012522839,0.47833422,1.103364
854,0.66835886,1.5845947,1.9207522,0,0,0.7896987,0.13760012,0,0,0,0.83208835,0,0,0,0,0.8635736,0.78240174,0,0,0,0,0,0,0,0,0,0,0,0.9708591,0.25793675
855,0,0,0,0,0,0,1.1635814,0,0.16806336,2.0862467,0.38953525,0,0.09882623,0,1.0135684,2.4443748,1.0604682,1.6022527,2.2625902,1.3141353,0,0.45307374,0,0.5037556,0.91706526,0.19855475,0,0,0,0
856,0.86914754,0,0.28393224,0.92544436,0.90250605,0,0.33117312,0,0.28539243,1.4039706,0.4107507,0,0,0,1.194626,0,0,0.49541056,1.4508439,0,0,0,0,0,0,0,0,0,0,0
857,0.16209763,0,0,1.4283936,0,0.15973368,0.3391633,0,1.2669563,0,0,0,0.4070353,0,0,0.9767038,0,0,0,0,0,0.39910468,0.7525181,0,1.9156779,1.0137961,0.6581149,0.8662519,0,0.22475034
858,0,0,0,0,0,0,0,0,0.13036355,2.0905852,0,0,1.01869,0.83315647,0.6101781,0,2.9218295,0,0,0.16021101,0,2.1824782,0,0,0,0.56274855,0,0,0,0
859,0,0,0.79779184,1.0186319,0,0,0,0,0,0,0,0,0,0.28273386,2.1198573,0,0,0,0,0.6137357,0.70575935,0,0.015115336,0,0,1.493146,0.5176375,0,0.4566192,0
860,0,0,0.93365407,0,0,1.1076429,0,0,0,0,0.98236376,0,0.39818975,0,0.12613346,2.6216936,0,0.6746429,0,1.82769,0.41133577,0,0,4.4786716,0,0,0,0,0.5189796,0
861,0,0,0.8170557,0,0.3536865,0,0,2.8793564,0,0,0,0.43027592,0,0,0,0,0,0,0,0.25537,0.72786367,0.30332148,0.7277067,0,0,0,0,0,0,0
862,0.33574677,0,2.3099346,0,0,0,0.49074003,3.0835464,0,0,0,1.270484,0.32969502,1.7773564,0,0,0,0,0,0.73009616,0,0,0,0,0,0.49499643,0,0,0,0
863,0,0.26086307,0,0,0,0,0.1336762,0,0.9985748,0,0,0.267503,0,0,0,0,0,0,2.267453,0,0,0,0,0,0,0.091505036,0,0,0,0
864,0,0,1.7953074,4.1786723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,0,0,1.4532509,0,2.4986067,0,0.001664807,2.6743476,2.1369185,0,0.17623153,1.3618133,0,0,0,0,0.39558575,1.0806458,0,0,0,0.56819355,0,0,0.63427174,0,0,0,0.6246917,0
866,0,1.0345637,2.214173,0,0,1.023546,0,1.4013101,0,0,0.63451135,0,0,0.46425,0,1.785162,0.45608193,0,0,0.50240403,0,0,0,0,0.7868253,0.72821313,0,0,0,0
867,0.6108456,0,0,0,0,0,1.0974752,3.2626088,0,0.88050234,0,0,0.50224125,0,1.235924,0,0,0,0,1.449802,0,0,0.8042686,1.2918334,0,0,0,2.8384848,0,1.4846498
