x0000,y0000,y0001,y0002,y0003,y0004,y0005,y0006,y0007,y0008,y0009,y0010,y0011,y0012,y0013,y0014,y0015,y0016,y0017,y0018,y0019,y0020,y0023,y0024,y0025,y0028,y0029,y0030,y0031,y0032,y0033,y0034,y0035,y0036,y0038,y0040,y0042,y0043,y0045,y0046,y0047,y0048,y0050
641,0,0,0,0,0,0,3.2637105,3.8308342,0,0,0.05863655,0,0,1.4684911,0,0.21169043,0,3.4739063,2.878723,0,0,0,0,0.9043633,0,1.9768215,21.214945,0,0,2.1399314,0,0,0,0,0.1210817,3.2939188,0,0.18767388,0,0,0,0
642,0,6.762559,0,0,2.4564283,3.430916,2.7536309,0,1.7290198,0,0,0,0,0,0,0,0,0,0,0,5.0900764,0,2.4480448,0.35747534,0,0.21430346,0,0,0,0,0,0,0,0,0,3.0582943,0,0.060814787,0.1432679,0,3.0560246,0
643,0,0,0,3.8128254,5.012649,0,3.3898628,0,0,5.7462826,0,0,0,1.5008363,0.72580165,0,0,0,0,0,8.995674,0,0,4.135881,0,0.5206848,0,0.7762703,0,0,0,0,3.130723,0,0.42108384,0,0,0,0.6642165,0,0,0
644,0,3.9946163,0,0,0,0.24314615,3.4208386,0.6950206,0.9088399,0,4.0034466,0,0,0,0,0.7379278,0.86881816,0,0,0,0,0,0,0,0,2.674226,4.5694585,0.5682845,0,0,0,13.064444,0,0,0,0.99897933,0,1.5196145,0,0.3080215,0.47579628,0
645,0,3.7802956,0,0.06174412,0,0.47739506,2.145558,0,0,0,0,0,0,0,0,0,0,0,0,3.4848497,0,1.0717783,0,0,0,0,0,0,0.4597137,0,0,0,0,0,0.90565985,0.3671888,0,0.21250793,0,0,0,0
646,0,0,0.74796075,3.2105896,0,0,3.3050594,0,0,0,0,3.3681686,0,0,0,3.2893512,0,4.443685,0,0,0,0,0,0,0,0,0,1.0443563,3.268068,0,0,0,0,0,0,0,0,0,1.2014161,0,1.8312625,0
647,0,0,3.109642,0,0,0,2.7782292,0,0,0,0,0,3.5206656,0,0,0,0,0,0,0,0,0,0,1.1941837,2.351568,0,6.24466,0,0,0.05559698,0,0,0,0,0.8367767,0,0,0,0,0,0.16313839,1.5276879
648,2.248081,3.6625035,0,0,0,0.22078192,2.2284791,2.6653512,0,0,0,4.395691,0,0.61969155,0.78492904,0,0,0,0,0,6.5888977,1.8566663,1.1036501,0,0,0,8.156278,0,6.058505,0,0,0,1.0638103,0.6612959,1.831994,2.2548308,0.2529328,0,1.516132,0,0,3.7000327
649,0,11.697962,0,0.9146707,2.0808654,0.033377293,3.666954,0,0,3.25124,0,0,0,0.67581,0,1.4716274,0,0,0,3.6785555,0.033133768,0,0,0,0,0,0,0,0.4189539,0.1504204,0,0,0,0.6977643,1.0115577,0,14.571419,0,0,0,0.4954071,0
650,0,0,0,0,0,0.42383182,3.4298317,0,0.14421992,3.0576887,0,1.6849349,0,0,1.5439311,0.17095938,0.457591,0,0.28556675,0.30338404,0,0,8.350379,1.8942053,0,0,0,1.6673052,0,4.781464,0,0,7.203438,0.73740166,0,2.8311617,0,0,0,0,0,0
651,0,0,0,0,1.5050775,0,1.8181479,0,0,0,0.32282138,0,0,0,0,0,0,0,0,1.641976,0.19494162,0.8939929,0,0,4.0316954,0,0,0,0,0,0.40058634,0,0,0,0,0,0,0,0,0,0.3574806,0
652,0,0,0,0,0,0,2.6705406,0,2.3720713,1.9861414,0,0,4.410981,3.9477158,0,0,0,0,3.0184946,0,0,0,1.403851,0,0,1.858143,0,0.31422022,0,0,0,0.5156896,0,0,0,0,2.7425122,0.5690762,0,0.8314524,0,5.2768497
653,0,0,2.9355595,0,1.24015,0,3.1661754,0,0,3.4027193,0,0.17401382,1.8294336,0,0.42440146,0,0,5.037892,0,0,0,0,0,3.147101,0,0,0,0.4027747,0,0,0,2.6348767,0,0,0,0,0,0,0,2.4953034,0,0.6632812
654,0,0,0,0,0,3.79938,3.4977963,1.474251,0,0,2.5716524,0,13.704318,0,0,0,0,0,0,0,0,0,1.1918691,0,2.6008952,5.6778336,0,0,0.16133681,0,1.2285439,0,0,0,0,1.0321299,0,0,0,0,0,0
655,0,0,0,0,1.5987157,0,3.8813486,2.0030694,0,3.8583279,0,0,0,0.51808363,0,2.1261451,0,0,3.9299846,0,0,2.4491777,0,1.5952417,0,0,0,2.4885635,0,0,0,3.6643002,0,0,0,0,0,1.7186716,0,0,3.738016,0
656,0,0,0,0,0,1.3242531,3.8933802,0,4.479224,1.6635332,0,0,0,0,1.6659765,0.39604023,0,2.1474426,0,0,0,0,3.145056,0,0,0,0,0,0,0,0,5.8621755,14.163492,0,3.2742379,0,0,1.49093,0,4.714463,0,0
657,1.0887188,0,15.164953,1.8483046,0,0,1.1979842,0,1.854725,0,0,3.7916694,0,0,0.15597868,0,0.65698004,0,2.2002122,0,0,0,1.5156035,0,0,0,0,4.345785,0,0,0,18.595232,3.2250452,0,0,0,0,0,0,0,0,0
658,0,0,4.5976796,0,0,0,2.609228,0,0,0,0,0.078800656,0,0,0,0,0.32977408,0,1.5122253,0,0.5441713,0.8144476,1.5735078,0,0,0,0.95653737,0,0,0,0,0,0,0,3.8705125,0.4884168,0.2851053,0,0,0,0,8.399756
659,0,1.5307671,0,1.3265215,0,0,4.0481095,0.5719642,2.6564257,0,0,0,0,0.46492875,0,1.2104483,0,5.4572105,2.210272,0,6.846105,0,0.4335401,1.6683385,1.6243389,0,0,0,0,0,2.644522,10.141696,0,2.4646695,0,0.7029792,1.6786048,3.0176265,0,0,1.7856761,0
660,0,0,0,0,3.3885512,0,3.4578042,2.6140368,0,0,1.6351343,0,0,0,0,2.1331184,2.873798,0,0,2.7698045,0,0,0,0,1.2792668,2.509317,0,2.6622033,0,0,0,0,0,0.90889275,0,0,7.215254,0,0,0,0,0
661,0,0,0,0,0,3.7097309,2.8744707,0,0,0,1.0271474,0,0,1.7357645,0,0,0,0,0.40988365,2.4342375,0,2.629933,1.4032379,0,0,0,19.128122,0,0,2.7388806,0,3.4274516,3.633302,0,0,1.380875,0,0,1.0323416,0,0.90791696,0.72852916
662,1.3046768,0,0,3.1928515,0,0.018517667,2.9365032,0,0,0,0,2.1261275,0,0.24550706,0,1.2363678,0,0,0.7379694,0,6.6896534,0,0,0,0,0,0,0,0,0,0,0,0,0.38259336,0,0,0,0,0,0,0,0
663,0,4.2017756,0,0,0,0,2.0610898,0,0.042635866,0,1.8953087,0,0,0.12123265,0,0,7.238513,0.025278963,2.2986183,0,2.6826568,0,0,0,0,2.7170234,0,0,1.0379444,7.2466555,0,0,0,0,0,0,10.822346,0.7889437,0,0,0,0.49262142
664,0,8.09994,0,0,0,0,3.2455785,0,0,0,0,0,4.3529963,0,0,0,0,0,0,0,0,0,0,1.5113711,0,0,5.2908516,1.2710179,1.5379797,0.03077797,2.4043462,0,0,0.2395653,0,0,0,0,0,0,0,0
665,0,0,6.724979,1.0152949,0,4.048524,1.8176944,0.35318112,0,0,0,0,0,2.3449857,0,0,0,1.7772218,2.4992938,0,0,0,0,1.9788643,1.8797106,0,0,0,0,0,0,0.636942,0,0,0,0,0,1.8555986,0,3.4769957,0,1.9214311
666,4.127278,0,0,1.0715709,0,0,3.2323925,0.960754,5.731299,0,0,2.3639913,6.902674,1.4817151,0,1.8586247,0,1.2208507,0,0,0,0.3982822,0,0,0,4.8487453,5.3203945,0,1.2096803,0,0,4.924078,10.036426,0,1.3695967,0,0,0.76555014,0,0,0,1.3092709
667,0,3.319372,0,7.876448,1.4489727,0,2.349953,0,2.513862,0,0,0.22822082,5.711639,0,0,0,5.3608747,0,0,0,0,0.4233872,0,0,0,0,0,2.790767,0,0,0,0,0,0,0,0,0,5.022499,0,0,0.93192357,0
668,0.13224325,0,8.709624,0,0,0,0.67392695,0,0,0,0,3.9803128,0,2.083675,0,0,2.69161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.195698,0,0,0,0,0,1.8138332,0,0,0,0
669,0,0,0,1.5090384,0,0,4.2120256,0,1.1789808,0,0,0,10.788759,0,0,2.0168786,0,0.87083983,0,0,2.424841,0,0,0,0,0,0,0,0,0,0,8.34159,0,0,0.23064062,0,0,0,0,0,0,0
670,0,0,0,0,0,1.4562149,2.38384,0,0,0,0,0,0,0,0,0,0,0,1.0564,1.400687,3.4691772,0,0,0,0,0,0,0,1.062309,0,0,0,0,0,0,3.9092906,0,0,0,0,0,0
671,0,0,0,0,0,0.026209142,2.151691,0,1.0808572,0,0,1.7391382,0,0,0,2.174513,0,0,0,0,0,0,0,0,0,2.4345815,0,0,1.5563655,3.6149487,0,0,0,0.41025794,1.8639492,0,0,1.7744299,0,0,0,2.7149782
672,0,0,12.420551,1.0455757,0,0,2.5184138,0,4.506018,0,0,0,0,0,4.1629267,0,1.8904763,0,0,0,0,1.8662173,0,0,0,0,2.1118934,0,0,0,0,9.267217,0,0,0,0,0,2.5631695,0,0,0,0
673,0.44838637,0,0,2.6649692,0.043536685,0,2.021141,0,0,0,0,0,9.121336,1.139892,0,0,1.1313156,0,0,0,0,0.02370836,0,4.760332,0.16528828,0,0,0,0,0.5141439,0,0,0,0,0.53430057,0,0,0,0,0,0.26674202,0
674,0,13.892219,6.9429007,0,0,0,2.0277078,0,0,0,0,4.8499365,0,0,0,0,0,0,0,0,12.341991,0.7108933,0,1.7821248,2.1471221,8.928879,0,0,0,0.040404886,0,0.58958846,1.5962194,0.69635326,2.1467953,0,18.897585,0,2.4433484,0,0,0.51909643
675,0.3331391,0,0,4.2432747,0,0,2.9489617,2.6314905,0,0,0,5.040428,4.014617,0,0,0,0,0,0,0,3.445463,0.21407238,0,0,0,0.9045508,13.000576,0,0.24992926,0,0,17.65397,0,5.553146,0,0,16.274948,0,7.3359475,0,0.9765501,0
676,12.501313,6.072452,0,1.7881685,0,0.15044859,1.5914683,0,1.8068277,5.5147448,1.1037321,16.537031,0,3.0924528,0.5012298,0,22.087759,1.7639287,0,2.7389722,8.642565,0,0,0,0.5130231,8.555637,0,0.80262786,1.2668923,0,0.33753467,0,0,7.11803,3.5104897,0,0,0,9.699,5.9653015,1.6274699,8.632518
677,17.012201,0,0,0,0,3.614562,2.7204463,2.7314355,7.5095344,18.562746,0.6078155,10.162373,20.476387,2.3379896,5.3908353,14.403263,39.29698,0,0,0,46.459652,0,0,2.4518356,0,25.705414,12.288378,1.1125036,0,0,0,0,0,0,1.7964958,0,26.926254,0,27.33828,6.105112,15.171497,11.104983
678,12.056347,19.055893,0.08654146,3.1491823,3.118269,0,1.0242246,1.2234683,0,7.3397098,0,8.839176,31.777157,12.2776,7.638676,6.3183436,43.73351,0,0.07468106,8.968586,11.645926,8.460731,8.852142,0,0,9.555199,0,6.7014933,0,0,0,4.193226,0,15.677708,0,0,12.842665,3.465632,9.940355,18.776634,14.462568,20.016376
679,18.421864,14.130851,2.9240346,9.938019,4.0296206,0,0.42194074,9.122176,4.0662866,3.0769532,6.1650515,5.964247,50.758217,15.538814,6.496661,7.4270906,11.700057,0,0,9.220285,65.97369,13.754813,1.029952,0,0,15.422635,2.1981368,10.055464,0,0,2.0337267,0,0,11.282253,4.734797,0,5.3895364,0,23.464396,27.738514,18.386578,31.402372
680,11.785646,0,0,0.060069375,11.398718,0,0,14.226408,17.765234,8.789786,1.8785611,12.038869,19.067598,6.9151435,5.462502,8.270219,36.376026,0,6.4894915,0,37.93627,11.521761,5.535524,0,0,13.579616,25.695621,15.296062,4.9397616,1.9543917,4.3809614,11.759069,0,9.142936,0,8.960433,20.317171,9.395653,12.792652,17.799917,9.441009,24.251442
681,17.857487,16.088667,32.79874,7.250913,17.944101,3.3896914,0,6.9093432,28.124605,6.2594514,1.3430996,6.9232025,51.095596,10.512799,4.9388633,13.202263,33.10599,0,7.886017,7.3616624,36.29237,13.343912,0,0,0.54963964,4.9274826,16.150501,19.17273,0,7.0759835,7.9264655,0,0,17.417015,5.8193827,11.152793,21.373793,13.114339,8.431461,18.531973,13.555871,33.94709
682,11.733471,5.163732,30.640526,2.579359,11.321191,0,0,0,9.8839035,4.44588,8.7018,7.361868,39.557766,5.363715,9.351692,0.51342285,30.2353,0,6.3560486,5.386108,0,22.283733,13.447883,0,0,0.31830058,40.99789,4.367949,16.760353,18.462505,1.8681737,35.456097,2.343781,9.16881,15.047713,11.282859,2.9283466,16.173462,15.105062,17.22463,13.171674,35.15397
683,14.6473465,12.451036,47.56942,5.4752703,0,0,0,0,16.43861,3.467912,0,1.6508372,33.691128,9.551556,6.5841193,0,10.241166,4.58464,6.2105165,9.715966,63.24667,1.00088,16.734125,0,0,0.22411387,7.1773,5.6634583,9.229533,9.2726,5.1224413,9.462682,17.760815,7.8393693,13.202576,7.947536,0.6544835,24.448353,11.522029,16.9242,21.519363,23.517164
684,14.890343,24.379648,0,0,20.28585,9.780596,0,11.814469,0,16.057919,20.506659,4.9244013,60.35161,13.520802,7.2244444,14.421542,15.560514,0,14.628399,4.3604884,0.8525004,21.25411,32.979725,6.6877065,4.692402,29.870476,14.284236,21.129622,9.763513,9.331233,15.970954,0,30.69451,17.988485,3.951633,22.024035,33.35936,16.556234,28.1034,10.575109,16.846771,39.983856
685,14.34104,11.078693,11.575934,10.198292,13.816751,3.2224855,0,1.3080571,10.578877,0,0,13.081717,24.166632,10.12562,16.04844,9.730162,34.945293,0,5.82641,5.0823765,42.6527,15.82855,10.05781,6.73759,23.744196,9.057907,55.56668,20.19288,21.35442,8.111126,7.1005945,6.7744718,22.247505,7.242492,11.476499,0,0,22.968431,0,17.184683,13.552913,11.769636
686,12.588563,0,27.809366,10.999348,13.111575,13.63566,0,12.572933,10.886901,3.7105856,3.6100402,10.790663,38.93755,9.299259,19.536615,0.34845024,18.472546,0,6.856637,0,20.252832,13.152903,17.706518,12.145364,29.426153,16.085686,14.997206,3.042285,12.511491,13.810354,14.268132,16.764496,32.20015,14.040948,7.4676127,0,0,12.222106,6.9850626,26.276104,19.662424,30.700075
687,18.428564,31.765068,6.2456665,6.5458612,15.61228,2.3020823,0,10.403097,13.256269,0,9.45791,5.7883096,53.4064,13.138012,9.267365,18.527838,32.841667,2.7024589,9.424158,2.3369484,0,19.924906,14.186493,12.690498,13.834782,16.60293,7.950767,8.815364,16.839582,15.028539,16.881554,0,23.75629,14.3848095,22.885593,19.806433,18.91959,27.677149,14.838951,22.219461,13.283829,15.02498
688,14.139834,10.98195,19.210493,11.861421,15.304719,0.11589028,0,4.9072742,7.645292,0,3.3377874,6.007585,64.16502,6.9304066,25.652918,8.763409,51.184563,10.989184,11.192368,0.66634315,12.67559,14.650761,12.807129,26.223728,32.82179,14.999658,50.783848,22.21432,13.94283,14.861585,20.795197,0,39.063484,10.496089,16.086834,2.7578173,0,17.58384,0,8.312375,15.228301,29.626408
689,16.054655,2.9805448,37.163734,5.3019934,6.506549,6.6937633,0,4.126112,11.003381,3.3579433,4.8473306,7.4774437,70.498184,12.861466,9.516404,0.36116347,24.495613,6.2656293,6.709439,4.864529,0,13.368713,12.982158,10.894184,3.865205,8.721019,30.14916,3.199171,5.221719,15.102942,12.014297,24.370584,36.50602,16.790485,17.010605,9.228363,23.036255,20.215473,16.062012,35.283005,25.45232,22.068632
690,2.775632,15.261179,32.246872,11.943711,12.920445,16.423082,0,5.2631764,0,8.668017,16.886267,0.14387745,44.509624,14.8763485,9.167547,11.940019,42.17491,10.964722,11.901253,0.4061758,28.606062,18.688831,8.77041,21.010426,25.783537,6.373964,46.08912,16.022797,21.444572,6.4212666,16.260117,6.4876666,36.53094,10.921174,10.193118,12.605822,7.9656725,5.5641084,9.656029,20.723742,18.886288,10.148657
691,16.519453,32.671875,29.385426,9.468977,20.65271,20.43844,0,11.553121,9.4760685,20.371155,11.151104,9.269295,42.80519,13.136555,10.64238,13.206984,41.221684,14.302815,13.159388,5.6022263,33.36318,15.259851,11.5091,9.698707,14.90369,16.457102,18.086126,19.013372,17.71195,18.957056,20.19818,0,33.209473,15.822995,20.231846,15.891855,37.424168,9.598929,19.992393,23.16955,13.00847,25.38041
692,6.802269,1.2627879,23.998518,8.782555,12.632495,10.884147,0,11.753728,0,13.511689,14.881648,5.5023527,37.61628,9.114154,4.4886036,4.494713,21.072214,10.429626,11.33033,6.2501245,3.8274415,14.820602,8.960773,12.010437,24.149319,8.265449,27.141798,0.82848245,6.6753526,6.9633183,19.121445,1.7984203,36.09029,12.092616,11.836013,21.181452,27.655857,11.203172,16.040634,23.47613,22.134209,21.77291
693,10.135258,24.008165,27.633093,0,12.325564,11.753001,0,0.32843265,0,0.6376298,14.699681,1.1061466,26.225565,4.8635173,8.106919,18.161514,24.385445,13.131936,14.250342,10.173202,9.00627,16.987871,5.0465913,9.606145,15.588095,9.803436,35.335747,3.8376334,25.528404,0,18.764498,5.087577,20.546934,14.529116,12.291451,3.0882955,18.033958,0,13.886136,16.632559,10.972825,13.333702
694,0,17.75674,8.48322,1.7598445,9.773014,12.797472,0.10660532,5.1030354,0,7.52421,13.7112665,1.6790894,33.70651,8.800234,9.487319,7.419067,4.4395323,8.752001,5.7763186,4.4006844,0,10.736867,3.5876272,12.639168,9.36626,5.3492074,14.215016,1.3198124,6.587326,8.1287985,16.360874,0,35.641537,8.226767,10.649118,10.943581,30.971712,1.7081128,15.260806,13.305851,19.432457,10.525295
695,3.664261,31.768251,0.7084905,0,4.132124,8.891045,0,0.5025262,1.4172039,0,11.224781,5.948577,16.838676,3.7007794,7.3829827,11.433519,3.3494139,20.821857,8.654252,3.242486,3.1762774,14.370501,0,9.169463,13.830462,0,3.3904712,0,10.369765,0.34735167,16.362343,0,0,7.3218446,2.9771245,4.7747574,31.84266,0,11.597167,20.113205,11.698794,15.601817
696,1.8086038,2.429588,19.273552,8.356028,8.438473,2.9734561,0.31709924,2.2607453,3.0545154,3.8836815,5.7680326,1.4125535,24.226078,3.2597728,3.5614798,5.156311,0.65614045,13.587713,8.545495,6.2479186,0.3438715,4.0430713,4.126598,6.880276,10.300645,3.4493527,9.653969,3.244837,9.259795,0.6311989,16.642061,0,16.52149,12.989039,1.262755,11.307405,15.313818,2.4409406,13.23004,20.24388,9.881564,1.5185187
697,5.771942,0,18.201975,2.4522884,5.55826,7.187486,0.84366673,0,0,0,8.277538,4.7625175,37.204075,7.0282784,4.5514116,0.40647313,0,11.967497,8.38733,6.219452,0,4.8350005,0,6.141652,4.2694077,0,7.8455315,1.561894,14.211343,0,15.503098,0,3.6102219,11.244775,3.0497525,12.487228,34.547394,0.61273956,2.4444656,15.018542,8.491054,0
698,4.8262196,19.381441,4.3102593,0,1.2507222,0,1.5245545,0,0,3.8798985,11.776128,1.8976047,42.22194,8.327761,6.4585423,1.3288765,9.876511,19.81824,9.628018,6.6106987,0,3.880451,0,0,6.4934654,2.068641,9.531632,0,8.499277,1.216593,18.36932,1.2562709,5.3126864,13.822015,0,0,4.6275487,0,7.3303804,20.74308,17.232798,0
699,5.674697,6.562318,12.607227,0,11.8153925,7.2104363,0.6449677,1.8693167,0,5.105388,12.436716,0.91553855,13.700472,1.4631016,1.3834931,9.365251,0,15.55177,5.721254,12.912437,14.33189,0,0,3.5373654,11.836665,0.6792877,26.480356,0,11.410376,2.1090753,14.732319,0,3.3874032,15.337741,4.6388345,8.460465,30.033138,0,6.536673,25.384693,10.750648,4.087239
700,0.7149909,0,3.2172008,0,3.6095665,5.1917048,0,1.2456996,0,0,2.2071822,4.6001005,28.163385,1.1995739,11.8716135,0.03315403,0,19.706863,8.313917,10.784869,1.605241,0,0.9408262,1.9923986,0,0,0,0,0,0,8.050612,0,0,4.354927,0,12.915538,32.406315,0,1.1874716,12.518568,18.27131,8.8333645
701,0,1.8559281,0,0,2.7298076,0,0,0,0,0.9158772,5.9041367,0,34.781834,0,7.91939,1.8289291,0,11.63128,2.773942,5.597938,4.6017,2.7906892,0,3.5262814,5.330903,0,2.1098013,0.4290551,5.342069,1.8237047,17.897955,3.4073563,2.879381,4.9333143,0,2.6039813,2.8369954,0.18816446,7.5694766,6.6895285,4.5426755,1.2951269
702,0,4.7313886,2.8027027,0,1.4420973,0.21636237,0,0,0,0,0.1672302,0,21.544186,5.093917,6.6143475,0,0,19.837915,0.40280154,4.7092175,2.3278654,0.5239764,0,1.1591932,0.81286216,0,0,0,0,0,8.995492,0,2.4572449,6.2912774,0,0.99603003,21.938786,0,6.4207873,12.582319,6.3522983,0
703,1.4182097,5.2672114,0,0,2.192135,0,0.6444664,0,0,0.17623235,11.403584,0,11.040045,0,2.400526,0,0,14.431415,0,3.199726,5.0756845,0,2.5731068,3.329795,7.941688,0.16487831,0.56249744,0.22965974,1.506405,0,3.298838,1.5539135,2.9394593,5.2519064,0,4.7580934,0,0,1.7344878,12.326971,0,2.0719044
704,0,0,0,0,1.5785565,1.4214429,0.70840114,0,0,0,1.8981014,0,14.921982,0,6.7607193,0.5811077,0,13.734141,0.46033797,3.3475327,0,0,0,0,1.1225249,0,7.3937745,0,4.7334304,0,9.560317,0,6.8051476,1.2564353,0,1.807141,0,0,5.7202735,16.916134,0,0
705,0,0,4.700219,0,0,0,0,0,0,1.7076865,0.6935311,0,14.565961,0.02403608,9.964239,0,4.8485403,22.69035,0.79197186,0.52459556,0,0,1.6991646,0,1.8304582,0,19.936277,3.271827,0,0,7.851483,1.4510723,12.10611,0,0,0,8.139106,1.9091974,0,17.53651,0,0
706,5.5198455,0,2.8205228,1.5996964,3.5604417,0,0,0,0,0,1.1643516,1.1073254,28.510725,0,0.3754498,1.3432357,0,16.808884,3.3459098,6.9641128,0,0,0,1.0850787,0,0,6.041364,0,0,0,9.214001,1.4893771,2.567485,2.2761927,0,0,9.841634,0,3.2034838,10.972144,0.71546644,0
707,0,7.623575,2.590246,0,0,0,0.5004603,0,0.036962338,0,11.484615,0,9.024147,2.2635267,6.992011,0,0,10.961598,0,2.9525864,0,0,0,0,7.3192177,0,0,0,2.3652432,0,5.3868914,0,0,0,3.99491,0,9.70807,0,1.229083,6.517224,0,0
708,0,0,0,0,0.44773299,0,0,0,0,0,0.8766355,1.3123153,36.0608,0,0,0,0,14.329188,0,6.9993854,4.8001738,0,0,1.7221881,0,0,0,0.6792343,0,4.1008415,8.629139,0,2.409347,0,0,0,0.5686324,3.5605013,3.4716787,22.061676,0,0
709,0.62835705,0,0,0,0,0,0.16437367,0,0.19996104,0,5.048888,0,8.112012,5.284533,10.071642,0,0.3753624,8.461359,0,0,0,0,0,3.2619092,0.9023763,0,0,0.9530416,0,0,0.9945772,0,0,0,0,0,0,0,6.4175377,7.1708145,0,0
710,0,0,4.164674,0.32451615,0,0,1.243715,0,0,0,0,0,25.422876,0,2.8475807,0,0,9.107663,0,1.0421726,3.4263551,0,2.7169158,0,0,0,0,0,0,0,2.180131,0,0,0,0,4.1944013,0,0,3.6048188,0.09054217,1.8230106,0
711,2.430853,0,0,0,1.3421805,0,0.844846,0,0,0,0,2.0983949,16.968912,0,1.925649,0,4.821549,9.516978,1.3642946,0,2.9814339,0,0,0.60313773,0,0,3.90188,1.8363799,0,0,1.1734189,0,8.584634,1.3766843,0.27819848,0,3.9417887,0,3.638619,0,0,0
712,0.26946777,0,0,0,0.882729,5.8525333,0,0,0,3.621005,3.1992798,0,8.682527,0,4.1046667,0,1.199748,10.674716,0,0,1.0435894,0,0,0,0,0,8.327368,3.4750307,0,0,0,0,0,0,0,0,5.913112,3.7081308,0,2.7686017,0.93173003,0
713,0,0,8.145019,0,0.8393069,0,0,0,0,0,2.3829887,0,0.89696294,0,3.8028798,3.4150057,0,13.284456,0,0,7.7853446,0,0,0.46696588,0,2.617207,0,0,0,0,1.2010461,4.258924,0,2.042865,0,2.1191094,6.452712,0,0,0,0,0
714,0,0,0,0,0.28987128,0,0,0.7614958,2.5774949,3.343132,0,0,0,1.1153481,0.59979635,2.457247,0,0,0,0,0,0,3.8838463,2.6900432,0,0,0,0.6837742,3.5728717,0,0,0,0,0,0,2.241616,3.3144124,0,2.5028968,0,0,0
715,0,0,15.673527,0,0.78144264,1.7113804,0.93444806,4.453659,0,0,0,0,0,0,3.5271213,0,0,5.1392374,0,3.4900348,4.046665,0,3.033659,0,5.7565794,2.438052,0,0,0,0,0,0,0,0,0,0.06378419,0,1.6042203,0,0.26078883,2.5071216,0.35948712
716,0,0.276204,1.5729983,0.14899911,0,0,1.3673247,0,3.941379,4.6721635,0,0,0,0,0,0.3623695,0,0,3.0176103,0.27684683,2.0272949,3.771136,2.5596046,0.11233937,0,1.1110132,0,0,0,0,0,0,0,2.5385327,0,0,0,0,0,0,0,0
717,0,0,0,0,0,0,0.82057923,0.70587236,0,0,0,0,0,0,0,0,0,0,0,0.3424974,4.288418,0,0,4.2477226,0,0,0,0,0,1.0826312,0,0,0,0,0,0,0,0.074296996,0,0,3.8996508,0.85998946
718,0,0,0,6.193542,0.7800924,0,0.3281877,1.1492517,0,0.12759477,0,0,0,4.862917,4.227027,4.2621293,0,1.8508348,0,0,16.954718,0,0,0,0,0,0,0.655927,2.824322,0.69403046,0,0,0,0,1.6309453,0,0,0,0,0,0,0.5135702
719,0.91979855,0.22270282,0,0,0,0,1.9436299,0,0,3.112291,0.7130699,2.3778784,0,0,1.0662507,1.5129066,0.1117181,0,0,0,0,0.61558455,0,0,0,0,3.0575712,3.935978,0,1.5343925,0,0,0,0,0,0,0.4219327,0,0,0,0,0
720,0,0,0,0,0,0,0.01848958,0,0,0,0.570722,0,0,0,0,0,0,0,0,0.9221012,0,0,0,0,0,0.31478766,0,0,0,0,0,0,0.60577464,0,0,0,0,0,0,0,0,0
721,0,3.1855102,0,0,0,0.47170395,1.4690212,2.9080117,1.0914189,0,1.9582855,0,0,0,0.48892185,0,0,1.6604235,1.2227455,1.2487988,0,0,0.6146133,0,0,0,14.040925,0,6.5959067,0,0,0.96755,4.4223957,0,0,0,0,0,0,1.2234944,0,0
722,0,6.741921,0,0,1.268538,2.7471557,0.67581445,0.26929164,0,0,0,0,0,0,0,0,0,0,0,0,5.575248,0,1.2803459,0,0,4.193735,0,0,0,5.0377603,0,0,0,0.59469575,0,0,0,0,0,0,0,0
723,0.20339039,0,0,0,0,0,0.9241128,0,0,0,0,0.16731839,0,0,0.18990454,0,0,0,1.3761586,2.7159135,0,0,0.37296885,1.6749288,3.2073386,0,0,0,0,0.018138843,0,0,0,0,0,2.1268928,0.9795148,0.08358949,0,0,0,0
724,1.4161323,0,0,0.5400861,0.7013412,0,0.3929701,1.4913214,0,0,1.8693597,0.01051569,0,1.2745863,0,0,0,0,0,0,0,0.08643743,0,0,1.229847,0.80092263,0,0,0,1.5970007,0,0,2.9730127,0,0,0.44909117,0,0,0.6387849,0,0.40906206,0
725,2.7062538,5.9420247,0,0,0,0,2.5156546,0,0,0,0,0,0,1.444167,0,0,0,0,0,0,3.448749,0.46473318,0,0,1.1828828,0,0,1.4188482,2.354461,0,0,2.3860412,0.68060577,0,0.6502175,0,6.8877115,2.571794,1.2913646,0,0,2.4970329
726,0,0,0,0,0,0,0.9392006,1.3327639,0,0.10003064,0,9.83468,0,1.2020074,0,0,0,0,0,0,0,0,0,1.599466,1.3619802,0,0,0,0,0.21732609,0,0,1.3425647,0,0,0,0,1.0023077,0.26396117,0,1.8255265,0
727,0,0,1.0772433,0,0.912873,5.1364923,1.1060345,0,0,2.123471,0,0,0,0,2.4957988,0,11.881141,0,0,0.18614264,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3898139,0,1.3805466,2.9056246,0,0,0,0,0
728,0,0,7.54874,0,0.90785736,0.757282,0.75047326,0,2.3408678,0,0,0,0,0,0.3568931,1.8211648,4.8370953,0,0,1.4712132,1.1104779,0.7880052,3.4691997,0,0,0,0,0,0,4.3493495,0,0.5844326,0,0,2.6015263,0.9893307,10.040673,0.88177186,0,0,0,0
